Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-83.25,-99.98,-64.208,-97.25,3,-0.39453,-0.74089,0.36823,3
-83,-99.976,-63.667,-96.7,3,-0.405,-0.7875,0.37125,3
-83.25,-99.972,-63.167,-96.15,3,-0.43625,-0.7775,0.35,3
-83.5,-99.967,-63.667,-95.6,3,-0.42865,-0.78047,0.34792,3
-83.625,-99.963,-63.733,-95.05,3,-0.43099,-0.78776,0.32969,3
-83.75,-99.959,-63.667,-94.5,3,-0.4375,-0.78542,0.32188,3
-83.75,-99.951,-62.667,-94.5,3,-0.40141,-0.78672,0.36172,3
-83.75,-99.943,-62.667,-93.4,3,-0.40625,-0.7875,0.35156,3
-83.75,-99.935,-62.667,-93.333,3,-0.40906,-0.79234,0.34969,3
-83.75,-99.927,-60.6,-92.3,3,-0.4625,-0.72656,0.40625,3
-83.25,-99.919,-60.5,-91.2,3,-0.26441,-0.88247,0.13906,3
-81.667,-99.911,-56.333,-90.667,3,-0.45573,-0.52187,-0.54375,3
-81.667,-99.902,-54.25,-90.1,3,-0.33281,-0.70651,-0.49219,3
-80.75,-99.894,-50.5,-89,3,-0.48875,-0.00125,-0.43625,3
-79.8,-99.886,-48.8,-88,3,-0.084687,0.84854,-0.36281,3
-79,-99.878,-48.8,-87.429,3,-0.0625,0.85573,-0.35833,3
-78.5,-99.87,-48.8,-87.429,3,-0.059375,0.85625,-0.36719,3
-78.167,-99.862,-48.8,-87.429,3,-0.06125,0.85104,-0.37312,3
-77.333,-99.854,-48.8,-87.429,3,-0.057917,0.84885,-0.37104,3
-77.333,-99.846,-50.5,-87.429,3,-0.0046875,0.78151,-0.51563,3
-77.333,-99.837,-60.75,-86.286,3,0.10771,0.6675,-0.59167,3
-77.333,-99.829,-61.5,-86.286,3,0.14896,0.13021,-0.98125,3
-77.333,-99.821,-62.667,-86.286,3,0.13333,0.10271,-0.92146,3
-78.167,-99.813,-62.8,-86.286,3,0.11328,0.097656,-0.9125,3
-79,-99.805,-65,-87,3,-0.24323,0.32135,-0.73229,3
-87,-99.797,-69.5,-87.429,3,-0.13056,-0.37604,0.94514,3
-88,-99.789,-70.5,-88,3,-0.11354,-0.25651,0.97396,3
-88,-99.78,-71.4,-87,3,-0.12188,-0.25406,0.98188,3
-88,-99.772,-71.4,-87,3,-0.11719,-0.25438,0.98781,3
-88,-99.764,-71.4,-87,3,-0.11979,-0.24427,0.98385,3
-88,-99.756,-71.4,-87,3,-0.10859,-0.23672,0.98359,3
-87.25,-99.748,-71.667,-87.889,3,-0.092708,-0.24167,0.99583,3
-87,-99.74,-72,-87.889,3,-0.11458,-0.22427,0.98312,3
-87,-99.732,-72,-88,3,-0.11625,-0.23135,0.98406,3
-81.5,-99.724,-73,-88,3,-0.12135,-0.22552,0.98854,3
-81.5,-99.715,-73,-90.444,3,-0.11688,-0.2225,0.99313,3
-81.5,-99.707,-72.75,-90.444,3,-0.1125,-0.22875,0.99156,3
-80.25,-99.699,-72.75,-92.667,3,-0.11372,-0.23125,0.98681,3
-80.25,-99.691,-72,-92.667,3,-0.10885,-0.22969,0.98385,3
-79.5,-99.683,-72,-92.667,3,-0.11667,-0.225,0.98472,3
-79.5,-99.675,-72,-92.667,3,-0.11172,-0.21953,0.98906,3
-81.5,-99.667,-72,-98,3,-0.11719,-0.22604,0.99115,3
-81.5,-99.659,-71.667,-98.5,3,-0.12135,-0.22448,0.98854,3
-81.5,-99.65,-70.75,-98.5,3,-0.12431,-0.24097,0.98125,3
-81.5,-99.642,-70,-98.5,3,-0.12431,-0.23264,0.98611,3
-82,-99.634,-70,-98.5,3,-0.12031,-0.2349,0.97552,3
-82,-99.626,-70,-98.5,3,-0.12431,-0.2342,0.98889,3
-83.333,-99.618,-70,-98.5,3,-0.12031,-0.23594,0.98438,3
-84,-99.61,-70,-98.5,3,-0.11563,-0.23828,0.97891,3
-84,-99.602,-70.25,-98.75,3,-0.125,-0.25156,0.99844,3
