Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-68.833,-98.492,-69.583,-86.5,1,-0.086111,-0.27222,0.75694,1
-70,-98.19,-69.5,-87,1,-0.20865,-0.52438,0.82906,1
-69.3,-97.888,-69.125,-87.5,1,-0.21736,-0.50486,0.84132,1
-68.6,-97.587,-68.75,-87,1,-0.21875,-0.5,0.84375,1
-69.3,-97.285,-68.625,-86.792,1,-0.22205,-0.49861,0.84323,1
-70,-96.983,-68.75,-87,1,-0.2376,-0.49771,0.84208,1
-70,-96.38,-68.75,-87,1,-0.24983,-0.45156,0.86476,1
-71.6,-95.777,-68.75,-86.583,1,-0.24687,-0.4501,0.87594,1
-72,-95.174,-68.75,-86.583,1,-0.24785,-0.41736,0.87833,1
-72.4,-94.57,-69.5,-88,1,-0.24896,-0.43854,0.87396,1
-72.4,-93.967,-70.75,-87.333,1,-0.23958,-0.42333,0.88236,1
-72.4,-93.364,-71.2,-87.333,1,0.0015278,0.082431,0.87896,1
-76.333,-92.76,-71.2,-86.583,1,0.63646,-0.22847,0.75868,1
-76.333,-92.157,-71.2,-86.583,1,0.6625,-0.22812,0.71563,1
-78,-91.554,-73.75,-87.333,1,0.66559,-0.21753,0.71184,1
-76.333,-90.95,-74.333,-87.333,1,0.66712,-0.22038,0.71222,1
-76.333,-90.347,-74.4,-86.75,1,0.6658,-0.21979,0.70833,1
-75.5,-89.744,-74.4,-87.333,1,0.66528,-0.225,0.70278,1
-75.5,-89.14,-74.4,-87.333,1,0.67622,-0.2217,0.69931,1
-75,-88.537,-76.5,-87.333,1,0.68229,-0.2159,0.69587,1
-74.5,-87.934,-76.5,-87.333,1,0.68403,-0.21875,0.69583,1
-74.2,-87.331,-76.667,-87,1,0.68099,-0.21745,0.69063,1
-74.5,-86.727,-76.5,-86.75,1,0.68125,-0.22188,0.6941,1
-74.5,-86.124,-76.5,-86.75,1,0.35156,-0.011979,0.93438,1
-74.5,-85.521,-76.75,-86.2,1,0.17708,0.50198,0.74167,1
-74.2,-84.917,-76.75,-86.2,1,0.10833,0.50729,0.81146,1
-74.5,-84.314,-76.5,-86.75,1,0.40521,-0.12813,0.80521,1
-74.5,-83.711,-75.75,-86.333,1,0.22639,-0.21458,1.0271,1
-74.4,-83.107,-75.75,-86.333,1,0.27021,-0.36771,0.90771,1
-76.5,-82.504,-75.6,-87,1,0.27073,-0.36677,0.90625,1
