Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-81.2,-100,-59.75,-89,3,0.37292,0.87083,0.014583
-80.2,-100,-59.375,-89,3,0.38194,0.86406,0.043229
-81.2,-100,-59.75,-89,3,0.73875,0.56875,-0.065
-83.725,-100,-60,-87.75,3,0.84141,0.26641,-0.055469
-86.25,-100,-60.25,-86.5,3,0.44045,0.82465,-0.081076
-86.625,-100,-60.875,-86.375,3,-0.064063,0.91354,-0.12812
-87,-100,-61.5,-86.25,3,0.077778,0.90139,-0.02066
-88.167,-100,-61.875,-86.125,3,0.39167,0.73594,0.32656
-89.333,-100,-62.25,-86,3,1.0171,0.29115,0.10188
-89.5,-100,-65.925,-85.5,3,0.97521,0.18292,0.11042
-89.667,-100,-69.6,-85,3,1.0492,0.20708,0.12625
-89.667,-100,-70.333,-82.5,3,1.1347,0.21458,0.12743
-89.667,-100,-82.25,-69,4,0.99028,0.2625,-0.00052083
-89.667,-100,-87.5,-66.667,4,0.63802,0.59063,0.18125
-89.667,-100,-87.667,-66.667,4,0.98316,0.16562,0.064583
-90,-100,-87.667,-65.333,4,1.0018,0.24083,-0.017604
-90,-100,-87.8,-65.333,4,0.9125,0.25375,-0.03625
-90,-100,-88,-65.333,4,0.96014,0.29764,0.18333
-90,-100,-88.8,-65.333,4,0.86094,0.16406,0.068229
-90,-100,-89,-65.333,4,0.97305,0.45078,0.10117
-90,-94,-89.25,-65.333,4,0.86319,0.27639,-0.085417
-90,-94,-89.25,-65.333,4,0.9375,0.2625,0.029167
-90,-94,-89.25,-65.333,4,0.94146,0.19813,0.06125
-89.667,-94,-89.25,-66.667,4,0.92448,0.25938,0.039583
-89.333,-100,-89.25,-67,4,0.87986,0.15,0.31667
-89.333,-100,-89.25,-67,4,0.90932,-0.045469,0.23542
-88.667,-100,-89.25,-70.25,4,1.0175,-0.11354,0.1876
-84.75,-100,-89.25,-71.25,4,0.88289,-0.060938,0.38672
-84.75,-94,-89.25,-71.25,4,0.99479,-0.011979,0.27292
-84.75,-90,-89.5,-73,4,0.90469,-0.053646,0.26302
-84.75,-90,-92.667,-73,4,0.88555,-0.17109,0.36984
-84.75,-89,-92.667,-74.2,4,1.0109,-0.12656,0.30729
-84.75,-89,-92.667,-74.5,1,0.32969,0.8901,0.089583
-84.75,-89,-92.667,-77,1,0.13698,0.85747,-0.12552
-84.75,-89,-93.5,-82.5,1,0.48688,0.63,-0.49292
-84.75,-89,-100,-86,1,0.48266,0.59547,-0.52641
-84.75,-88.5,-100,-89,1,0.45365,0.74601,-0.34826
-84.75,-85,-100,-91,1,0.31406,0.87656,-0.10469
-100,-81,-100,-91,2,0.78625,0.245,0.36625
-100,-81,-100,-91.333,2,0.12865,0.83203,0.48984
-100,-80,-100,-97,2,0.5875,0.5125,0.39792
-100,-79.2,-100,-97,2,0.5375,0.48281,0.58125
-100,-78.333,-100,-97,2,0.8725,0.11,0.47625
-100,-78.25,-100,-97,2,0.83333,0.03125,0.53542
-100,-78.25,-100,-93,2,0.83125,0.26125,0.41875
-100,-78,-100,-93,2,0.96094,0.1125,0.071875
-100,-78,-100,-93,2,0.96375,0.021458,-0.010208
-100,-78,-100,-93,2,0.97422,0.011719,-0.016406
-100,-78,-100,-91.333,2,0.96354,-0.034896,-0.06875
-100,-78,-100,-91.333,2,0.9375,0.25625,0.11458
-100,-76,-100,-93,2,0.76875,0.30625,0.4
-100,-76,-100,-93,2,0.099375,0.015625,0.95
-100,-75.8,-100,-97,2,0.10031,-0.32563,0.94937
-100,-75.5,-100,-97,2,0.082812,-0.37188,0.95625
-100,-75.5,-100,-97,2,0.085417,-0.56302,0.82656
-100,-75,-100,-93,2,0.10312,-0.44531,0.86719
-100,-75.5,-100,-93,2,0.5675,-0.1625,0.64625
-100,-75.8,-100,-93,2,0.9224,0.16458,0.18438
-100,-75.5,-100,-93,2,0.97344,0.045833,0.14323
-100,-75.5,-100,-93,2,0.96432,0.25964,0.034635
-100,-74.333,-100,-91.333,2,-0.0575,0.63375,0.275
-100,-73.5,-100,-88.5,2,-0.74687,0.56563,0.225
-100,-74.333,-100,-88,2,-0.29375,0.82917,0.3375
-100,-75.5,-100,-88,2,-0.23958,0.8875,0.225
-100,-75.5,-100,-88,2,-0.40313,0.8125,0.20313
-100,-75.5,-100,-88,2,-0.73333,0.66146,-0.0875
-100,-75.8,-100,-88,2,-0.69375,0.62969,-0.042188
-100,-77.167,-100,-88,2,-0.65964,0.67057,-0.0625
-100,-77.167,-100,-88,2,-0.3,0.82396,-0.30573
-100,-77.167,-100,-88,2,0.92083,0.46187,0.19667
-100,-82.4,-100,-88.5,2,0.93229,0.21146,0.23333
-89,-84.5,-100,-88.5,2,0.91094,0.25391,0.20859
-86,-100,-92,-88.5,1,0.39281,0.78938,0.37799
-81.2,-100,-91.75,-88.5,1,0.95187,0.30181,0.30319
-81,-100,-90,-88.5,1,0.95104,0.23333,0.15417
-80.8,-100,-87.667,-88.5,1,1.0036,0.30719,0.16573
-80.667,-100,-87.667,-89,1,1.1003,0.094167,0.081806
-80.667,-100,-86,-89,1,0.78003,-0.39323,0.25573
-76.25,-100,-85.4,-89,1,0.95486,0.16632,0.13715
-76,-100,-85,-90,1,0.93472,0.23958,0.14097
-75,-100,-85,-90,1,0.60234,0.57891,0.27422
-74.8,-100,-85,-91.25,1,-0.37865,0.64661,0.60026
-72.667,-100,-85,-94.5,1,-0.46063,0.60813,0.59562
-72.2,-100,-85,-94.5,1,-0.45573,0.7099,0.51198
-71.75,-100,-85,-94.5,1,-0.435,0.70875,0.5025
-71.4,-100,-85,-94.5,1,-0.25594,0.67563,0.46344
-70,-100,-85,-94.5,1,0.90844,0.32052,0.18677
-70,-100,-85,-96,1,0.92014,0.25278,0.21667
-70,-100,-85,-97,1,0.92986,0.14097,0.22903
-70,-100,-85,-98,1,0.93792,0.20201,0.20083
-70,-100,-85,-98,1,0.93203,0.21484,0.16797
-71.4,-100,-85.4,-98,1,0.92812,0.20313,0.18854
-71.5,-100,-85.4,-98,1,0.9375,0.20573,0.18229
-71.5,-100,-85,-98,1,0.93861,0.20583,0.18201
-71.5,-100,-85.333,-98,1,0.94576,0.1175,0.15993
-72.2,-100,-85.5,-98,1,0.97552,0.12865,0.18885
-71.5,-100,-85.5,-98,1,0.9283,0.17101,0.16076
-71.4,-100,-85.5,-100,1,0.81944,0.32708,0.25486
-71.4,-100,-86,-100,1,0.68437,0.6,-0.14531
-71.4,-100,-86.25,-100,1,0.67083,0.5724,-0.23255
-71.4,-100,-86.25,-100,1,0.93222,0.21944,0.1625
-71.5,-100,-86.25,-97,1,0.93906,0.22734,0.13047
-71.4,-100,-86.25,-96,1,0.14089,0.5612,0.35417
-71.4,-100,-86,-94.5,1,-0.59688,-0.16875,0.72031
-71.4,-100,-86,-94.5,1,-0.5175,-0.2625,0.82396
-70.2,-100,-86,-94.5,1,-0.57865,-0.092969,0.82995
-71.5,-100,-86,-94.5,1,-0.098437,0.21901,0.78542
-72,-100,-85.5,-94.5,1,1.013,0.2125,0.3425
-71.5,-100,-85.5,-92.5,1,0.95191,0.18264,0.2684
-70.2,-100,-85.5,-91,1,0.93976,0.21267,0.25226
-70.2,-100,-85.333,-90.75,1,0.66424,0.51882,0.39229
-70.2,-100,-85.333,-91,1,-0.24444,0.42205,0.77986
-69.5,-100,-83.667,-91,1,0.42708,0.23802,0.69844
-69.5,-100,-83.667,-90.75,1,0.97101,0.10851,0.25816
-70.2,-100,-83.667,-90.75,1,1.002,0.15104,0.23035
-70.2,-100,-82,-90.5,1,0.79167,0.25625,0.18542
-70.2,-100,-82,-90.5,1,0.99701,0.13789,0.26042
-71,-100,-83.667,-89.5,1,0.61979,0.50625,0.077083
-72,-100,-83.667,-89.5,1,0.61285,0.67576,-0.092778
-72,-100,-82,-89.5,1,0.86667,0.15174,-0.43889
-73.25,-100,-82,-89.5,1,0.85903,0.22431,-0.29306
-74,-100,-82,-89.5,1,0.81094,0.3276,0.11146
-73.25,-100,-82,-89.5,1,0.75208,0.31562,0.53437
-73.25,-100,-82,-90.5,1,0.76094,0.34045,0.51024
-74.333,-100,-82,-90.5,1,0.62951,0.56806,0.45816
-74.333,-100,-82,-90.5,1,0.71979,0.34063,0.45729
-74.333,-100,-82,-90.5,1,0.97083,0.1776,0.25833
-74.333,-100,-81.667,-91,1,0.91615,0.18281,0.14323
-74.333,-100,-81.667,-97,1,0.96646,0.20615,0.18312
-74.5,-100,-81.25,-97,1,0.76406,0.68229,0.17708
-74.5,-100,-81.25,-97,1,0.74375,0.51753,0.079514
-74.5,-100,-81.25,-98,1,0.89479,0.20833,0.14688
-74.333,-100,-81.25,-98,1,0.22526,0.42708,0.80469
-74.333,-100,-81.667,-100,1,0.097656,0.44375,0.84375
-73.25,-100,-81.25,-100,1,0.12672,0.25281,0.93516
-72.5,-100,-80.75,-100,1,0.098958,0.11375,1.001
-70.5,-100,-80.667,-100,1,0.06,0.0925,0.89625
-69.4,-100,-80.667,-100,1,0.25833,0.87917,0.33333
-69.4,-100,-80.667,-100,1,0.47604,0.65365,0.53333
-69.4,-100,-80.667,-100,1,0.47734,0.65391,0.54531
-69.4,-100,-80.667,-100,1,0.47083,0.65208,0.54375
-69.4,-100,-80.5,-100,1,0.31172,0.46813,0.79172
-69.4,-100,-80.333,-100,1,0.23785,0.71076,0.57309
-70.25,-100,-80,-100,1,0.225,0.74141,0.59375
-70.25,-100,-80,-100,1,0.32517,0.53438,0.78385
-70.25,-100,-80.333,-100,1,0.047656,0.27604,0.95833
-70.5,-100,-80.333,-100,1,-0.059375,-0.13125,0.97188
-70.5,-100,-80.333,-100,1,-0.094531,-0.014063,0.99219
-70.75,-100,-80.333,-100,1,0.011389,0.21569,0.94556
-70.5,-100,-80,-100,1,0.42483,0.51684,0.73264
-70.25,-100,-80.333,-100,1,0.12917,0.59028,0.77431
-70.5,-100,-80,-100,1,-0.075833,0.48219,0.86177
-70.25,-100,-79.667,-100,1,-0.26354,0.4125,0.87396
-70.25,-100,-79.667,-100,1,-0.35313,0.35078,0.79609
-70.75,-100,-79.667,-100,1,-0.30156,0.51146,0.91458
-70.75,-100,-79.5,-100,1,-0.061042,0.84062,0.23917
-71,-100,-79.5,-100,1,-0.18828,0.90156,-0.016406
-71.2,-100,-79.667,-100,1,-0.10281,1.0041,-0.1125
-72,-100,-79.667,-100,1,-0.045625,0.30984,0.9125
-72,-100,-79.667,-100,1,0.00034722,0.54479,0.79236
-72,-100,-79.5,-100,1,-0.49203,0.74969,0.15047
-72.5,-100,-79.667,-100,1,-0.55812,0.73875,0.25281
-72.5,-100,-79.667,-100,1,-0.59219,0.69844,0.3
-72.5,-100,-79.5,-100,1,-0.59089,0.71354,0.26536
-72.5,-100,-79.667,-100,1,-0.59062,0.70625,0.27813
-72.5,-100,-79.667,-100,1,-0.57969,0.71875,0.28125
-74,-100,-79.667,-100,1,-0.55819,0.71215,0.29271
-74,-100,-80,-100,1,0.05875,0.635,0.63542
-74,-100,-79.667,-100,1,0.25347,0.44149,0.86441
