timestamp,gateway,mean_x,mean_y,mean_z,mean_rssi,localisation,activity
2017-07-12 09:35:18,living,0.65,-0.575,0.034375,-49.5,living,sitting
2017-07-12 09:35:18,bedroom,0.7625,-0.5546875,-0.0078125,-77.25,living,sitting
2017-07-12 09:35:18,custom,0.9375,-0.50625,-0.075,-74.0,living,sitting
2017-07-12 09:35:19,living,0.75875,-0.5225,0.13,-48.6,living,sitting
2017-07-12 09:35:19,bedroom,0.575,-0.615625,0.225,-77.0,living,sitting
2017-07-12 09:35:20,living,0.80625,-0.46375,0.0675,-62.2,living,sitting
2017-07-12 09:35:20,bedroom,0.80625,-0.46375,0.0675,-88.2,living,sitting
2017-07-12 09:35:20,custom,0.7875,-0.475,0.140625,-84.5,living,sitting
2017-07-12 09:35:21,living,0.18625,-0.7775,0.19625,-64.4,living,sitting
2017-07-12 09:35:21,bedroom,0.14375,-0.702083333333,0.235416666667,-76.6666666667,living,sitting
2017-07-12 09:35:22,custom,-0.1625,-0.71875,0.6625,-87.0,living,sitting
2017-07-12 09:35:22,bedroom,-0.395833333333,-0.775,0.352083333333,-69.3333333333,living,sitting
2017-07-12 09:35:22,living,-0.2875,-0.720833333333,0.46875,-54.3333333333,living,sitting
2017-07-12 09:35:23,living,-0.15625,-0.265,0.91875,-66.0,living,sitting
2017-07-12 09:35:23,bedroom,-0.15625,-0.265,0.91875,-74.2,living,sitting
2017-07-12 09:35:23,custom,-0.0375,-0.0875,1.0,-98.0,living,sitting
2017-07-12 09:35:24,living,-0.00125,-0.13375,1.01625,-64.0,living,sitting
2017-07-12 09:35:24,bedroom,-0.00125,-0.13375,1.01625,-69.6,living,sitting
2017-07-12 09:35:24,custom,0.015625,-0.125,1.015625,-86.0,living,sitting
2017-07-12 09:35:25,living,-0.028125,-0.15,1.0125,-71.5,living,sitting
2017-07-12 09:35:25,bedroom,-0.0270833333333,-0.15,1.01041666667,-69.0,living,sitting
2017-07-12 09:35:25,custom,-0.028125,-0.146875,1.01875,-92.5,living,sitting
2017-07-12 09:35:26,custom,-0.03125,-0.15,1.025,-102.0,living,sitting
2017-07-12 09:35:26,bedroom,-0.0375,-0.1578125,1.0140625,-74.25,living,sitting
2017-07-12 09:35:26,living,-0.0390625,-0.1578125,1.00625,-56.75,living,sitting
2017-07-12 09:35:27,living,-0.0375,-0.16125,1.00625,-63.4,living,sitting
2017-07-12 09:35:27,bedroom,-0.0375,-0.159375,1.00625,-73.5,living,sitting
2017-07-12 09:35:28,living,-0.04875,-0.15875,1.00625,-67.0,living,sitting
2017-07-12 09:35:28,bedroom,-0.04875,-0.15875,1.00625,-70.4,living,sitting
2017-07-12 09:35:28,custom,-0.05,-0.15625,1.003125,-89.5,living,sitting
2017-07-12 09:35:29,living,-0.045,-0.14875,1.01125,-66.0,living,sitting
2017-07-12 09:35:29,bedroom,-0.040625,-0.146875,1.0125,-73.5,living,sitting
2017-07-12 09:35:29,custom,-0.04375,-0.15,1.025,-87.0,living,sitting
2017-07-12 09:35:30,living,-0.05,-0.1390625,1.0109375,-66.25,living,sitting
2017-07-12 09:35:30,bedroom,-0.05,-0.1390625,1.0109375,-70.25,living,sitting
2017-07-12 09:35:31,bedroom,-0.01875,-0.13125,1.02125,-72.6,living,sitting
2017-07-12 09:35:31,living,-0.015625,-0.1296875,1.025,-73.25,living,sitting
2017-07-12 09:35:32,living,-0.025,-0.128125,1.009375,-70.5,living,sitting
2017-07-12 09:35:32,bedroom,-0.015,-0.1225,1.015,-76.6,living,sitting
2017-07-12 09:35:32,custom,-0.009375,-0.121875,1.0125,-85.0,living,sitting
2017-07-12 09:35:33,living,-0.028125,-0.128125,1.025,-72.0,living,sitting
2017-07-12 09:35:33,bedroom,-0.028125,-0.128125,1.0171875,-69.0,living,sitting
2017-07-12 09:35:34,living,-0.03125,-0.12375,1.0175,-74.6,living,sitting
2017-07-12 09:35:34,bedroom,-0.03125,-0.125,1.021875,-75.0,living,sitting
2017-07-12 09:35:34,custom,-0.03125,-0.13125,1.025,-90.0,living,sitting
2017-07-12 09:35:35,living,-0.03125,-0.127083333333,1.01666666667,-65.3333333333,living,sitting
2017-07-12 09:35:35,bedroom,-0.03,-0.12625,1.0175,-71.6,living,sitting
2017-07-12 09:35:36,bedroom,-0.034375,-0.128125,1.0078125,-74.0,living,sitting
2017-07-12 09:35:36,living,-0.025,-0.135416666667,1.03125,-65.0,living,sitting
2017-07-12 09:35:37,living,-0.0541666666667,-0.129166666667,1.0125,-67.0,living,sitting
2017-07-12 09:35:37,bedroom,-0.0525,-0.13125,1.0125,-74.0,living,sitting
