timestamp,gateway,mean_x,mean_y,mean_z,mean_rssi,localisation,activity
2017-08-07 15:00:45,living,-0.0395833333333,-0.254166666667,0.802083333333,-70.0,living,sitting
2017-08-07 15:00:45,bedroom,-0.16875,-0.3375,0.75625,-75.0,living,sitting
2017-08-07 15:00:45,custom,-0.05,-0.225,0.7125,-85.0,living,sitting
2017-08-07 15:00:46,living,-0.2140625,-0.53125,0.8234375,-66.75,living,sitting
2017-08-07 15:00:46,bedroom,-0.20875,-0.52625,0.82625,-70.4,living,sitting
2017-08-07 15:00:46,custom,-0.203125,-0.515625,0.8375,-87.0,living,sitting
2017-08-07 15:00:47,living,-0.216666666667,-0.50625,0.841666666667,-67.6666666667,living,sitting
2017-08-07 15:00:47,bedroom,-0.216666666667,-0.502083333333,0.841666666667,-69.6666666667,living,sitting
2017-08-07 15:00:47,custom,-0.21875,-0.50625,0.840625,-84.5,living,sitting
2017-08-07 15:00:48,living,-0.21875,-0.5,0.84375,-71.6,living,sitting
2017-08-07 15:00:48,bedroom,-0.21875,-0.5,0.84375,-68.0,living,sitting
2017-08-07 15:00:48,custom,-0.21875,-0.5,0.84375,-86.0,living,sitting
2017-08-07 15:00:49,living,-0.220833333333,-0.495833333333,0.84375,-78.0,living,sitting
2017-08-07 15:00:49,bedroom,-0.2203125,-0.49375,0.8453125,-69.5,living,sitting
2017-08-07 15:00:49,custom,-0.225,-0.50625,0.840625,-88.0,living,sitting
2017-08-07 15:00:50,custom,-0.2328125,-0.503125,0.84375,-89.0,living,sitting
2017-08-07 15:00:50,bedroom,-0.24,-0.495,0.84125,-68.2,living,sitting
2017-08-07 15:00:50,living,-0.24,-0.495,0.84125,-65.2,living,sitting
2017-08-07 15:00:51,living,-0.2484375,-0.4578125,0.8625,-70.0,living,sitting
2017-08-07 15:00:51,bedroom,-0.253125,-0.434375,0.8734375,-68.75,living,sitting
2017-08-07 15:00:51,custom,-0.247916666667,-0.4625,0.858333333333,-89.3333333333,living,sitting
2017-08-07 15:00:52,living,-0.24375,-0.4425,0.87625,-68.6,living,sitting
2017-08-07 15:00:52,bedroom,-0.246875,-0.4390625,0.8765625,-68.5,living,sitting
2017-08-07 15:00:52,custom,-0.25,-0.46875,0.875,-98.0,living,sitting
2017-08-07 15:00:53,living,-0.24875,-0.41875,0.87875,-68.4,living,sitting
2017-08-07 15:00:53,bedroom,-0.247916666667,-0.408333333333,0.88125,-68.3333333333,living,sitting
2017-08-07 15:00:53,custom,-0.246875,-0.425,0.875,-84.5,living,sitting
2017-08-07 15:00:54,living,-0.25,-0.4375,0.875,-78.0,living,sitting
2017-08-07 15:00:54,bedroom,-0.247916666667,-0.439583333333,0.872916666667,-64.6666666667,living,sitting
2017-08-07 15:00:55,living,-0.2375,-0.42625,0.8825,-72.4,living,sitting
2017-08-07 15:00:55,bedroom,-0.239583333333,-0.420833333333,0.885416666667,-74.3333333333,living,sitting
2017-08-07 15:00:55,custom,-0.241666666667,-0.422916666667,0.879166666667,-88.6666666667,living,sitting
2017-08-07 15:00:56,custom,0.0625,0.228125,0.896875,-85.0,living,sitting
2017-08-07 15:00:56,bedroom,-0.0225,0.015,0.84625,-71.2,living,sitting
2017-08-07 15:00:56,living,-0.0354166666667,0.00416666666667,0.89375,-76.3333333333,living,sitting
2017-08-07 15:00:57,living,0.653125,-0.225,0.75,-72.0,living,sitting
2017-08-07 15:00:57,bedroom,0.61875,-0.222916666667,0.772916666667,-77.0,living,sitting
2017-08-07 15:00:57,custom,0.6375,-0.2375,0.753125,-84.0,living,sitting
2017-08-07 15:00:58,living,0.665625,-0.221875,0.7125,-86.0,living,sitting
2017-08-07 15:00:58,bedroom,0.6609375,-0.23125,0.7171875,-70.75,living,sitting
2017-08-07 15:00:58,custom,0.6609375,-0.23125,0.7171875,-83.75,living,sitting
2017-08-07 15:00:59,custom,0.665,-0.21875,0.71,-89.6,living,sitting
2017-08-07 15:00:59,bedroom,0.664583333333,-0.216666666667,0.714583333333,-76.6666666667,living,sitting
2017-08-07 15:00:59,living,0.6671875,-0.2171875,0.7109375,-78.5,living,sitting
2017-08-07 15:01:00,living,0.6671875,-0.2203125,0.7125,-86.25,living,sitting
2017-08-07 15:01:00,bedroom,0.6675,-0.22,0.71375,-74.4,living,sitting
2017-08-07 15:01:00,custom,0.666666666667,-0.220833333333,0.710416666667,-87.3333333333,living,sitting
2017-08-07 15:01:01,living,0.6671875,-0.2203125,0.7109375,-72.0,living,sitting
2017-08-07 15:01:01,bedroom,0.664583333333,-0.21875,0.70625,-76.6666666667,living,sitting
2017-08-07 15:01:01,custom,0.665625,-0.2203125,0.7078125,-88.0,living,sitting
2017-08-07 15:01:02,custom,0.665625,-0.225,0.703125,-82.5,living,sitting
2017-08-07 15:01:02,living,0.665625,-0.225,0.703125,-78.5,living,sitting
2017-08-07 15:01:02,bedroom,0.664583333333,-0.225,0.702083333333,-70.3333333333,living,sitting
2017-08-07 15:01:03,living,0.675,-0.221875,0.6984375,-75.0,living,sitting
2017-08-07 15:01:03,bedroom,0.6765625,-0.2203125,0.7015625,-68.75,living,sitting
2017-08-07 15:01:03,custom,0.677083333333,-0.222916666667,0.697916666667,-89.3333333333,living,sitting
2017-08-07 15:01:04,living,0.68125,-0.2175,0.69125,-79.4,living,sitting
2017-08-07 15:01:04,bedroom,0.684375,-0.215625,0.6984375,-73.75,living,sitting
2017-08-07 15:01:04,custom,0.68125,-0.214583333333,0.697916666667,-93.3333333333,living,sitting
2017-08-07 15:01:05,living,0.684375,-0.21875,0.69375,-68.75,living,sitting
2017-08-07 15:01:05,bedroom,0.683333333333,-0.21875,0.69375,-79.0,living,sitting
2017-08-07 15:01:05,custom,0.684375,-0.21875,0.7,-79.5,living,sitting
2017-08-07 15:01:06,living,0.682291666667,-0.217708333333,0.690625,-75.5,living,sitting
2017-08-07 15:01:06,bedroom,0.6796875,-0.2171875,0.690625,-76.5,living,sitting
2017-08-07 15:01:07,custom,0.68125,-0.225,0.7,-94.0,living,sitting
2017-08-07 15:01:07,living,0.68125,-0.221875,0.690625,-74.5,living,sitting
2017-08-07 15:01:07,bedroom,0.68125,-0.21875,0.691666666667,-70.6666666667,living,sitting
2017-08-07 15:01:08,bedroom,0.290625,-0.0453125,0.9015625,-77.0,living,sitting
2017-08-07 15:01:08,custom,0.45625,0.090625,1.05,-81.0,living,sitting
2017-08-07 15:01:08,living,0.3078125,-0.08125,0.8515625,-71.25,living,sitting
2017-08-07 15:01:09,living,0.16875,0.6825,0.66875,-74.2,living,sitting
2017-08-07 15:01:09,bedroom,0.25,0.4921875,0.775,-80.5,living,sitting
2017-08-07 15:01:09,custom,0.1125,0.33125,0.78125,-84.0,living,sitting
2017-08-07 15:01:10,living,0.1078125,0.484375,0.821875,-73.25,living,sitting
2017-08-07 15:01:10,bedroom,0.109375,0.553125,0.790625,-87.0,living,sitting
2017-08-07 15:01:10,custom,0.1078125,0.484375,0.821875,-91.0,living,sitting
2017-08-07 15:01:11,custom,0.334375,-0.16875,0.71875,-87.0,living,sitting
2017-08-07 15:01:11,bedroom,0.440625,-0.1078125,0.8484375,-76.75,living,sitting
2017-08-07 15:01:11,living,0.440625,-0.1078125,0.8484375,-73.0,living,sitting
2017-08-07 15:01:12,living,0.23125,-0.08125,1.18125,-84.0,living,sitting
2017-08-07 15:01:12,bedroom,0.25625,-0.29375,0.95625,-71.0,living,sitting
2017-08-07 15:01:12,custom,0.191666666667,-0.26875,0.94375,-82.0,living,sitting
2017-08-07 15:01:13,living,0.27,-0.36875,0.9075,-79.2,living,sitting
2017-08-07 15:01:13,bedroom,0.2703125,-0.3671875,0.9078125,-75.75,living,sitting
2017-08-07 15:01:13,custom,0.2703125,-0.3671875,0.9078125,-85.75,living,sitting
2017-08-07 15:01:14,custom,0.27,-0.3675,0.90625,-86.2,living,sitting
2017-08-07 15:01:14,bedroom,0.271875,-0.365625,0.90625,-81.0,living,sitting
2017-08-07 15:01:14,living,0.2703125,-0.3671875,0.90625,-81.25,living,sitting
2017-08-07 15:01:15,living,0.2625,-0.370833333333,0.90625,-71.0,living,sitting
2017-08-07 15:01:15,bedroom,0.2675,-0.37125,0.90625,-75.6,living,sitting
2017-08-07 15:01:15,custom,0.265,-0.37125,0.90625,-88.0,living,sitting
2017-08-07 15:01:16,living,0.266666666667,-0.370833333333,0.90625,-81.6666666667,living,sitting
2017-08-07 15:01:16,bedroom,0.265625,-0.371875,0.9046875,-73.5,living,sitting
2017-08-07 15:01:16,custom,0.26875,-0.36875,0.90625,-93.0,living,sitting
2017-08-07 15:01:17,custom,0.264583333333,-0.364583333333,0.904166666667,-86.3333333333,living,sitting
2017-08-07 15:01:17,bedroom,0.2640625,-0.3671875,0.9046875,-74.5,living,sitting
2017-08-07 15:01:17,living,0.264583333333,-0.36875,0.904166666667,-85.0,living,sitting
2017-08-07 15:01:18,living,0.2675,-0.37125,0.90625,-74.4,living,sitting
2017-08-07 15:01:18,bedroom,0.2640625,-0.3671875,0.90625,-69.75,living,sitting
2017-08-07 15:01:18,custom,0.266666666667,-0.36875,0.90625,-87.0,living,sitting
2017-08-07 15:01:19,living,0.2609375,-0.3671875,0.90625,-76.5,living,sitting
2017-08-07 15:01:19,bedroom,0.2625,-0.366666666667,0.90625,-70.0,living,sitting
2017-08-07 15:01:19,custom,0.260416666667,-0.36875,0.90625,-87.6666666667,living,sitting
2017-08-07 15:01:20,custom,0.266666666667,-0.366666666667,0.90625,-87.3333333333,living,sitting
2017-08-07 15:01:20,living,0.26625,-0.36625,0.90625,-79.0,living,sitting
2017-08-07 15:01:20,bedroom,0.271875,-0.3625,0.90625,-85.5,living,sitting
2017-08-07 15:01:21,living,0.26625,-0.36875,0.90625,-77.4,living,sitting
2017-08-07 15:01:21,bedroom,0.26875,-0.36875,0.90625,-73.4,living,sitting
2017-08-07 15:01:21,custom,0.2703125,-0.3671875,0.90625,-82.5,living,sitting
2017-08-07 15:01:22,living,0.2640625,-0.365625,0.90625,-79.0,living,sitting
2017-08-07 15:01:22,bedroom,0.2625,-0.365625,0.903125,-71.5,living,sitting
2017-08-07 15:01:22,custom,0.264583333333,-0.36875,0.904166666667,-87.3333333333,living,sitting
2017-08-07 15:01:23,living,0.26875,-0.36,0.91,-77.6,living,sitting
2017-08-07 15:01:23,bedroom,0.26875,-0.3625,0.909375,-76.5,living,sitting
2017-08-07 15:01:23,custom,0.26875,-0.35625,0.909375,-87.5,living,sitting
2017-08-07 15:01:24,living,0.264583333333,-0.364583333333,0.90625,-83.3333333333,living,sitting
2017-08-07 15:01:24,bedroom,0.2625,-0.3625,0.90625,-77.5,living,sitting
2017-08-07 15:01:24,custom,0.265625,-0.36875,0.90625,-90.0,living,sitting
2017-08-07 15:01:25,custom,0.26875,-0.36875,0.90625,-86.0,living,sitting
2017-08-07 15:01:25,bedroom,0.26875,-0.36875,0.90625,-80.25,living,sitting
2017-08-07 15:01:25,living,0.26875,-0.36875,0.90625,-79.2,living,sitting
2017-08-07 15:01:26,living,0.2625,-0.372916666667,0.90625,-77.0,living,sitting
2017-08-07 15:01:26,bedroom,0.2625,-0.375,0.90625,-72.5,living,sitting
2017-08-07 15:01:26,custom,0.2625,-0.375,0.90625,-87.3333333333,living,sitting
2017-08-07 15:01:27,living,0.270833333333,-0.366666666667,0.90625,-77.6666666667,living,sitting
2017-08-07 15:01:27,bedroom,0.2675,-0.36875,0.90625,-78.8,living,sitting
2017-08-07 15:01:27,custom,0.265625,-0.36875,0.90625,-89.5,living,sitting
2017-08-07 15:01:28,living,0.26625,-0.37,0.905,-76.2,living,sitting
2017-08-07 15:01:28,bedroom,0.2640625,-0.3734375,0.9046875,-78.5,living,sitting
2017-08-07 15:01:28,custom,0.2671875,-0.3703125,0.9046875,-91.5,living,sitting
2017-08-07 15:01:29,living,0.115,-0.68,0.59625,-66.4,living,sitting
2017-08-07 15:01:29,bedroom,0.0979166666667,-0.758333333333,0.529166666667,-69.6666666667,living,sitting
2017-08-07 15:01:30,living,0.05,-0.8975,0.35875,-61.8,living,sitting
2017-08-07 15:01:30,bedroom,0.025,-0.8828125,0.3484375,-79.25,living,sitting
2017-08-07 15:01:31,living,-0.0296875,-0.90625,0.2546875,-56.5,living,sitting
2017-08-07 15:01:31,bedroom,-0.0234375,-0.9140625,0.259375,-75.25,living,sitting
2017-08-07 15:01:32,bedroom,0.360416666667,-0.702083333333,0.56875,-73.3333333333,living,sitting
2017-08-07 15:01:32,living,0.22,-0.78125,0.4775,-72.2,living,sitting
2017-08-07 15:01:33,custom,0.1640625,-0.3296875,0.9015625,-85.0,living,sitting
2017-08-07 15:01:33,living,0.17625,-0.2775,0.92875,-78.2,living,sitting
2017-08-07 15:01:33,bedroom,0.1640625,-0.3296875,0.9015625,-69.5,living,sitting
2017-08-07 15:01:34,living,0.2140625,-0.365625,0.9625,-76.75,living,sitting
2017-08-07 15:01:34,bedroom,0.195833333333,-0.302083333333,0.947916666667,-79.0,living,sitting
2017-08-07 15:01:34,custom,0.2,-0.296875,0.946875,-83.5,living,sitting
2017-08-07 15:01:35,living,-0.191666666667,-0.44375,0.6125,-78.0,living,sitting
2017-08-07 15:01:35,bedroom,-0.1953125,-0.3,0.7109375,-67.0,living,sitting
2017-08-07 15:01:36,living,-0.134375,-0.414583333333,0.660416666667,-76.6666666667,living,sitting
2017-08-07 15:01:36,bedroom,-0.1234375,-0.259375,0.740625,-70.25,living,sitting
2017-08-07 15:01:36,custom,-0.1234375,-0.259375,0.740625,-85.25,living,sitting
2017-08-07 15:01:37,living,-0.071875,0.234375,0.9953125,-75.0,living,sitting
2017-08-07 15:01:37,bedroom,-0.07625,0.27875,0.95875,-73.4,living,sitting
2017-08-07 15:01:37,custom,-0.0770833333333,0.241666666667,0.991666666667,-91.3333333333,living,sitting
2017-08-07 15:01:38,living,-0.108333333333,0.808333333333,0.516666666667,-75.0,living,sitting
2017-08-07 15:01:38,bedroom,-0.105357142857,0.825,0.5125,-80.2857142857,living,sitting
2017-08-07 15:01:38,custom,-0.1,0.8125,0.51875,-96.0,living,sitting
2017-08-07 15:01:39,custom,-0.1015625,0.7171875,0.6625,-87.75,living,sitting
2017-08-07 15:01:39,bedroom,-0.102083333333,0.714583333333,0.664583333333,-78.6666666667,living,sitting
2017-08-07 15:01:39,living,-0.1015625,0.7171875,0.6625,-79.5,living,sitting
2017-08-07 15:01:40,living,-0.153125,0.671875,0.675,-75.5,living,sitting
2017-08-07 15:01:40,bedroom,-0.16875,0.664583333333,0.670833333333,-71.6666666667,living,sitting
2017-08-07 15:01:40,custom,-0.3125,0.6125,0.625,-80.0,living,sitting
2017-08-07 15:01:41,living,0.17125,0.325,0.92875,-77.8,living,sitting
2017-08-07 15:01:41,bedroom,0.121875,0.14375,0.95625,-80.0,living,sitting
2017-08-07 15:01:41,custom,-0.0395833333333,0.222916666667,0.985416666667,-88.3333333333,living,sitting
2017-08-07 15:01:42,living,-0.675,-0.0953125,0.6796875,-62.5,living,sitting
2017-08-07 15:01:42,bedroom,-0.7125,-0.1375,0.65,-93.0,living,sitting
2017-08-07 15:01:42,custom,-0.7296875,-0.146875,0.6390625,-87.25,living,sitting
2017-08-07 15:01:43,living,-0.745833333333,-0.1375,0.65,-67.0,living,sitting
2017-08-07 15:01:43,bedroom,-0.740625,-0.128125,0.653125,-79.5,living,sitting
2017-08-07 15:01:43,custom,-0.74375,-0.1328125,0.65,-87.25,living,sitting
2017-08-07 15:01:44,living,-0.721875,-0.15625,0.66875,-60.0,living,sitting
2017-08-07 15:01:44,bedroom,-0.71875,-0.159375,0.671875,-80.0,living,sitting
2017-08-07 15:01:44,custom,-0.71875,-0.14375,0.675,-83.0,living,sitting
2017-08-07 15:01:45,custom,-0.71875,-0.165625,0.65625,-84.0,living,sitting
2017-08-07 15:01:45,living,-0.71875,-0.1640625,0.65625,-62.5,living,sitting
2017-08-07 15:01:46,living,-0.7265625,-0.1640625,0.6609375,-67.0,living,sitting
2017-08-07 15:01:46,bedroom,-0.725,-0.1625,0.658333333333,-87.0,living,sitting
2017-08-07 15:01:46,custom,-0.725,-0.16875,0.6625,-84.5,living,sitting
2017-08-07 15:01:47,living,-0.72,-0.165,0.66,-69.4,living,sitting
2017-08-07 15:01:47,bedroom,-0.7203125,-0.165625,0.6609375,-86.5,living,sitting
2017-08-07 15:01:47,custom,-0.7203125,-0.1671875,0.6609375,-88.5,living,sitting
2017-08-07 15:01:48,custom,-0.7203125,-0.1671875,0.6578125,-87.75,living,sitting
2017-08-07 15:01:48,bedroom,-0.7203125,-0.16875,0.6578125,-85.25,living,sitting
2017-08-07 15:01:48,living,-0.720833333333,-0.16875,0.65625,-65.6666666667,living,sitting
2017-08-07 15:01:49,living,-0.71875,-0.159375,0.659375,-65.5,living,sitting
2017-08-07 15:01:49,bedroom,-0.71875,-0.160416666667,0.65625,-80.6666666667,living,sitting
2017-08-07 15:01:49,custom,-0.71875,-0.15625,0.659375,-91.5,living,sitting
2017-08-07 15:01:50,living,-0.71875,-0.1625,0.6578125,-68.0,living,sitting
2017-08-07 15:01:50,bedroom,-0.71875,-0.1640625,0.6609375,-89.25,living,sitting
2017-08-07 15:01:50,custom,-0.71875,-0.1625,0.6578125,-86.25,living,sitting
2017-08-07 15:01:51,custom,-0.596875,0.346875,0.64375,-96.5,living,sitting
2017-08-07 15:01:51,bedroom,-0.7,-0.08125,0.65625,-83.0,living,sitting
2017-08-07 15:01:51,living,-0.6546875,0.065625,0.653125,-72.0,living,sitting
2017-08-07 15:01:52,living,-0.135416666667,0.541666666667,0.883333333333,-69.6666666667,living,sitting
2017-08-07 15:01:52,bedroom,-0.21875,0.58125,0.825,-74.0,living,sitting
2017-08-07 15:01:52,custom,-0.21875,0.540625,0.8375,-91.5,living,sitting
2017-08-07 15:01:53,living,-0.0375,0.19875,0.9925,-74.6,living,sitting
2017-08-07 15:01:53,bedroom,-0.0328125,0.2109375,0.98125,-80.25,living,sitting
2017-08-07 15:01:53,custom,-0.053125,0.1875,1.028125,-93.0,living,sitting
2017-08-07 15:01:54,living,-0.0325,0.24875,0.9875,-71.8,living,sitting
2017-08-07 15:01:54,bedroom,-0.0325,0.24875,0.9875,-75.4,living,sitting
2017-08-07 15:01:54,custom,-0.03125,0.203125,0.9875,-96.5,living,sitting
2017-08-07 15:01:55,bedroom,-0.15875,0.44875,0.8575,-79.6,living,sitting
2017-08-07 15:01:55,living,-0.121875,0.4328125,0.8953125,-73.0,living,sitting
2017-08-07 15:01:55,custom,-0.09375,0.425,0.94375,-96.0,living,sitting
2017-08-07 15:01:56,custom,-0.31875,0.475,0.79375,-86.0,living,sitting
2017-08-07 15:01:56,living,-0.252083333333,0.5,0.835416666667,-77.3333333333,living,sitting
2017-08-07 15:01:56,bedroom,-0.2609375,0.49375,0.828125,-84.5,living,sitting
2017-08-07 15:01:57,bedroom,-0.546875,0.65625,-0.334375,-88.5,living,sitting
