timestamp,gateway,mean_x,mean_y,mean_z,mean_rssi,localisation,activity
2017-08-01 15:31:31,living,0.308333333333,-0.39375,-0.785416666667,-30.6666666667,living,sitting
2017-08-01 15:31:31,bedroom,0.315625,-0.4109375,-0.7765625,-72.25,living,sitting
2017-08-01 15:31:31,custom,0.3375,-0.4625,-0.75,-90.0,living,sitting
2017-08-01 15:31:32,living,0.353125,-0.521875,-0.81875,-45.0,living,sitting
2017-08-01 15:31:32,bedroom,0.41875,-0.6609375,-0.496875,-74.25,living,sitting
2017-08-01 15:31:32,custom,0.41875,-0.6609375,-0.496875,-88.5,living,sitting
2017-08-01 15:31:33,living,-0.3125,0.19375,0.447916666667,-72.3333333333,living,sitting
2017-08-01 15:31:33,bedroom,-0.3125,0.19375,0.447916666667,-76.0,living,sitting
2017-08-01 15:31:33,custom,-0.2625,0.0390625,0.465625,-93.75,living,sitting
2017-08-01 15:31:34,living,0.0925,0.87375,0.4775,-74.6,living,sitting
2017-08-01 15:31:34,bedroom,-0.0078125,0.8734375,0.446875,-75.5,living,sitting
2017-08-01 15:31:34,custom,0.0166666666667,0.883333333333,0.470833333333,-86.6666666667,living,sitting
2017-08-01 15:31:35,living,-0.03,0.72625,0.605,-69.6,living,sitting
2017-08-01 15:31:35,bedroom,-0.0354166666667,0.677083333333,0.6125,-68.3333333333,living,sitting
2017-08-01 15:31:35,custom,-0.00833333333333,0.664583333333,0.583333333333,-89.0,living,sitting
2017-08-01 15:31:36,custom,0.0375,0.678125,0.634375,-89.0,living,sitting
2017-08-01 15:31:36,living,0.03125,0.6265625,0.7140625,-66.0,living,sitting
2017-08-01 15:31:36,bedroom,0.04375,0.695,0.67,-75.4,living,sitting
2017-08-01 15:31:37,living,0.253125,0.2140625,0.9375,-65.25,living,sitting
2017-08-01 15:31:37,bedroom,0.2171875,0.2375,0.953125,-75.25,living,sitting
2017-08-01 15:31:38,living,0.2375,0.178125,0.996875,-53.5,living,sitting
2017-08-01 15:31:38,bedroom,0.2375,0.1390625,1.00625,-77.5,living,sitting
2017-08-01 15:31:39,living,0.190625,0.03125,0.984375,-64.0,living,sitting
2017-08-01 15:31:39,bedroom,0.191666666667,0.0395833333333,0.99375,-76.0,living,sitting
2017-08-01 15:31:40,living,0.1984375,-0.2015625,0.9859375,-61.5,living,sitting
2017-08-01 15:31:40,bedroom,0.2075,-0.1875,0.98875,-73.2,living,sitting
2017-08-01 15:31:41,living,0.2171875,-0.190625,0.978125,-62.75,living,sitting
2017-08-01 15:31:41,bedroom,0.2171875,-0.190625,0.978125,-74.25,living,sitting
2017-08-01 15:31:42,custom,0.2375,-0.375,0.9875,-84.0,living,sitting
2017-08-01 15:31:42,living,0.25,-0.41875,0.86875,-68.6666666667,living,sitting
2017-08-01 15:31:42,bedroom,0.25,-0.44375,0.8625,-74.0,living,sitting
2017-08-01 15:31:43,bedroom,0.2796875,-0.440625,0.8578125,-68.5,living,sitting
2017-08-01 15:31:43,custom,0.2875,-0.35,0.835416666667,-85.0,living,sitting
2017-08-01 15:31:43,living,0.26875,-0.384375,0.846875,-67.25,living,sitting
2017-08-01 15:31:44,living,0.48125,0.522916666667,0.702083333333,-64.0,living,sitting
2017-08-01 15:31:44,bedroom,0.4140625,0.34375,0.7296875,-74.25,living,sitting
2017-08-01 15:31:44,custom,0.4,0.53125,0.74375,-78.0,living,sitting
2017-08-01 15:31:45,living,-0.0625,0.835416666667,-0.31875,-82.0,living,sitting
2017-08-01 15:31:45,bedroom,-0.160416666667,0.814583333333,-0.470833333333,-87.3333333333,living,sitting
2017-08-01 15:31:45,custom,-0.10625,0.747916666667,-0.34375,-91.6666666667,living,sitting
2017-08-01 15:31:46,bedroom,-0.25625,0.822916666667,-0.441666666667,-91.3333333333,living,sitting
2017-08-01 15:31:46,living,-0.2625,0.746875,-0.4484375,-71.0,living,sitting
2017-08-01 15:31:47,living,-0.2609375,0.66875,-0.615625,-68.5,living,sitting
2017-08-01 15:31:47,bedroom,-0.264583333333,0.672916666667,-0.610416666667,-95.0,living,sitting
2017-08-01 15:31:47,custom,-0.2875,0.65,-0.64375,-93.0,living,sitting
2017-08-01 15:31:48,living,-0.20625,0.8575,-0.22875,-65.4,living,sitting
2017-08-01 15:31:48,bedroom,-0.1953125,0.875,-0.165625,-83.75,living,sitting
2017-08-01 15:31:48,custom,-0.195833333333,0.86875,-0.177083333333,-86.6666666667,living,sitting
2017-08-01 15:31:49,custom,-0.222916666667,0.902083333333,-0.0645833333333,-86.0,living,sitting
2017-08-01 15:31:49,bedroom,-0.21625,0.90875,-0.0775,-81.8,living,sitting
2017-08-01 15:31:49,living,-0.2125,0.90625,-0.08125,-73.75,living,sitting
2017-08-01 15:31:50,living,-0.2171875,0.8765625,-0.1796875,-78.25,living,sitting
2017-08-01 15:31:50,bedroom,-0.220833333333,0.845833333333,-0.289583333333,-82.0,living,sitting
2017-08-01 15:31:50,custom,-0.22,0.87125,-0.21,-82.0,living,sitting
2017-08-01 15:31:51,living,-0.225,0.839583333333,-0.339583333333,-80.6666666667,living,sitting
