Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-74.333,-100,-82.5,-76,1,0.099653,0.85799,0.26944,1
-70.25,-99.777,-88.5,-84.25,1,0.87344,0.54479,0.18437,1
-67.5,-99.554,-91,-94.5,1,0.67969,0.5974,0.15937,1
-69,-99.331,-75.5,-89.667,1,-0.0017361,0.77049,0.59097,1
-68.2,-99.107,-79.8,-91,1,0.053333,0.41972,0.95806,1
-67.333,-98.884,-81.8,-81.667,1,-0.0083333,0.39139,0.92819,1
-72.6,-98.661,-79,-86.667,1,-0.0051389,0.38649,0.92066,1
-64.5,-98.438,-79.25,-85,1,-0.065799,0.5276,0.86233,1
-69.4,-98.215,-77.8,-87.5,1,-0.054583,0.6125,0.79396,1
-57.8,-97.992,-78.5,-86.5,1,0.15729,-0.18437,0.94937,1
-70.75,-97.769,-81.2,-86.75,1,0.21141,-0.16922,0.94344,1
-72.333,-97.545,-82.5,-87,1,-0.25486,0.70833,0.60608,1
-74.333,-97.322,-77.6,-87.25,1,-0.34146,0.76583,0.46646,1
-69,-97.099,-81,-87.5,1,-0.26745,0.81979,0.43047,1
-75.4,-96.876,-69.25,-87.75,1,-0.30219,0.81094,0.44125,1
-71,-96.653,-80,-88,1,-0.28056,0.8,0.47917,1
-69.5,-96.43,-83.333,-91,1,-0.32161,0.85521,0.34609,1
-69.2,-96.207,-77.8,-94,1,-0.2225,0.77625,0.4975,1
-66.25,-95.983,-83.333,-97,1,-0.10391,0.63125,0.7349,1
-73.25,-95.76,-75,-100,1,-0.33208,0.73958,0.65865,1
-71.75,-95.537,-71.75,-88,1,-0.27813,0.57813,0.77969,1
-68.25,-95.314,-73.5,-89.5,1,-0.27188,0.56458,0.78125,1
-77.4,-95.091,-74.8,-96.667,1,-0.28069,0.54139,0.79542,1
-80.667,-94.868,-79,-87,1,-0.21597,0.32847,0.93611,1
-74.2,-94.645,-70,-89,1,-0.21875,0.32694,0.93861,1
-80,-94.421,-78.5,-91.333,1,-0.21875,0.32222,0.9375,1
-75,-94.198,-72,-85,1,-0.22135,0.3125,0.93906,1
-72,-93.975,-77.5,-93,1,-0.21875,0.31458,0.94063,1
-73.8,-93.752,-77.6,-89,1,-0.21875,0.31375,0.93875,1
-73,-93.529,-73,-85,1,-0.21875,0.31361,0.945,1
-75,-93.306,-73.8,-88,1,-0.21875,0.31344,0.93938,1
-70.6,-93.083,-75,-88.333,1,-0.21875,0.31417,0.9375,1
-84.667,-92.86,-83.5,-88,1,-0.21875,0.3125,0.9375,1
-74.75,-92.636,-73.2,-89,1,-0.21875,0.31125,0.9375,1
-75.2,-92.413,-76.8,-95.667,1,-0.21958,0.31403,0.93833,1
-73,-92.19,-71.5,-90.5,1,-0.21875,0.31875,0.94115,1
-73,-91.967,-78.333,-100,1,-0.21875,0.32674,0.94271,1
-78.8,-91.744,-76.6,-92.5,1,-0.21875,0.33,0.94,1
-76.75,-91.521,-75.2,-85,1,-0.2201,0.3301,0.93562,1
-74.5,-91.298,-81.667,-88,1,-0.21875,0.32778,0.93854,1
-82.333,-91.074,-73,-93,1,-0.21875,0.33146,0.93944,1
-80.667,-90.851,-76.6,-93,1,-0.21875,0.33486,0.93931,1
-74.333,-90.628,-75.4,-84,1,-0.21875,0.33187,0.93722,1
-75.5,-90.405,-76.8,-98,1,-0.21875,0.33729,0.93938,1
-81.5,-90.182,-77,-93.5,1,-0.21997,0.33976,0.9375,1
-73.6,-89.959,-71.8,-90.5,1,-0.21875,0.33667,0.9375,1
-70,-89.736,-73.333,-86.5,1,-0.22097,0.34819,0.9375,1
-71,-89.512,-78,-88,1,-0.21719,0.3349,0.93594,1
-75.5,-89.289,-70.75,-86.5,1,-0.21875,0.33698,0.9349,1
-76.333,-89.066,-76,-87,1,-0.22187,0.35521,0.92812,1
-73.25,-88.843,-71.5,-87.5,1,-0.22031,0.35,0.92812,1
-73,-88.62,-72.5,-88,1,-0.22344,0.35781,0.92812,1
-69.25,-88.397,-80,-87.5,1,-0.21875,0.34757,0.93368,1
-71.333,-88.174,-78.833,-89,1,-0.21597,0.34965,0.92951,1
-80,-87.95,-74,-86,1,-0.21667,0.34757,0.93194,1
