Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-31.667,-100,-80.25,-100,1,0.58698,-0.62474,-0.38568,1
-48,-99.984,-82,-92,1,0.51302,-0.7974,-0.23151,1
-71.333,-99.968,-76.75,-84,1,-0.2309,-0.52118,0.49618,1
-80.667,-99.952,-73.5,-101,1,-0.64931,0.49427,0.65382,1
-69.167,-99.937,-79.6,-84.5,1,-0.56792,0.57743,0.54757,1
-71.6,-99.921,-80.6,-97,1,-0.58479,0.65542,0.30083,1
-68,-99.905,-80.5,-85.333,1,-0.60885,0.65573,0.37899,1
-73.5,-99.889,-80.5,-89.5,1,-0.58854,0.72083,0.33646,1
-75,-99.873,-80.2,-89.25,1,-0.44073,0.56615,0.64646,1
-71.25,-99.857,-83,-84,1,-0.4224,0.53646,0.72813,1
-70.4,-99.841,-71.25,-86.5,1,-0.56885,0.69521,0.27323,1
-57.5,-99.825,-83,-84,1,-0.54931,0.73056,0.25139,1
-77.4,-99.81,-78.5,-92,1,-0.44703,0.66203,0.46781,1
-79,-99.794,-78.2,-100,1,-0.063681,0.31486,0.96819,1
-69.75,-99.778,-77.667,-92.167,1,-0.17552,0.57135,0.60156,1
-75.8,-99.762,-87.667,-84.333,1,-0.39597,0.77486,-0.29083,1
-66,-99.746,-76.667,-92.25,1,-0.5041,0.77007,-0.13521,1
-69.667,-99.73,-86.5,-88.4,1,-0.43983,0.84444,0.013854,1
-67.5,-99.714,-83.4,-87.75,1,-0.43365,0.82396,0.1449,1
-75.4,-99.698,-85,-90,1,-0.40736,0.81917,0.25181,1
-74.75,-99.683,-84,-87.5,1,-0.40365,0.83281,0.24462,1
-71.75,-99.667,-79,-88,1,-0.40625,0.82257,0.25,1
-72,-99.651,-86,-87.333,1,-0.40625,0.82274,0.24774,1
-77,-99.635,-87.333,-88.333,1,-0.40736,0.82569,0.24889,1
-77.3,-99.619,-84.667,-87,1,-0.40729,0.82813,0.25,1
-77.6,-99.603,-88.5,-98,1,-0.40625,0.83094,0.24354,1
-71,-99.587,-93,-100,1,-0.40625,0.83073,0.24479,1
-75,-99.571,-87,-89.667,1,-0.40625,0.825,0.22656,1
