Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-70,-100,-75,-85,1,-0.086111,-0.27222,0.75694,1
-66.75,-99.397,-70.4,-87,1,-0.20865,-0.52438,0.82906,1
-67.667,-98.793,-69.667,-84.5,1,-0.21736,-0.50486,0.84132,1
-71.6,-98.19,-68,-86,1,-0.21875,-0.5,0.84375,1
-78,-97.587,-69.5,-88,1,-0.22205,-0.49861,0.84323,1
-65.2,-96.983,-68.2,-89,1,-0.2376,-0.49771,0.84208,1
-70,-96.38,-68.75,-89.333,1,-0.24983,-0.45156,0.86476,1
-68.6,-95.777,-68.5,-98,1,-0.24687,-0.4501,0.87594,1
-68.4,-95.174,-68.333,-84.5,1,-0.24785,-0.41736,0.87833,1
-78,-94.57,-64.667,-86.583,1,-0.24896,-0.43854,0.87396,1
-72.4,-93.967,-74.333,-88.667,1,-0.23958,-0.42333,0.88236,1
-76.333,-93.364,-71.2,-85,1,0.0015278,0.082431,0.87896,1
-72,-92.76,-77,-84,1,0.63646,-0.22847,0.75868,1
-86,-92.157,-70.75,-83.75,1,0.6625,-0.22812,0.71563,1
-78.5,-91.554,-76.667,-89.6,1,0.66559,-0.21753,0.71184,1
-86.25,-90.95,-74.4,-87.333,1,0.66712,-0.22038,0.71222,1
-72,-90.347,-76.667,-88,1,0.6658,-0.21979,0.70833,1
-78.5,-89.744,-70.333,-82.5,1,0.66528,-0.225,0.70278,1
-75,-89.14,-68.75,-89.333,1,0.67622,-0.2217,0.69931,1
-79.4,-88.537,-73.75,-93.333,1,0.68229,-0.2159,0.69587,1
-68.75,-87.934,-79,-79.5,1,0.68403,-0.21875,0.69583,1
-75.5,-87.331,-76.5,-86.75,1,0.68099,-0.21745,0.69063,1
-74.5,-86.727,-70.667,-94,1,0.68125,-0.22188,0.6941,1
-71.25,-86.124,-77,-81,1,0.35156,-0.011979,0.93438,1
-74.2,-85.521,-80.5,-84,1,0.17708,0.50198,0.74167,1
-73.25,-84.917,-87,-91,1,0.10833,0.50729,0.81146,1
-73,-84.314,-76.75,-87,1,0.40521,-0.12813,0.80521,1
-84,-83.711,-71,-82,1,0.22639,-0.21458,1.0271,1
-79.2,-83.107,-75.75,-85.75,1,0.27021,-0.36771,0.90771,1
-81.25,-82.504,-81,-86.2,1,0.27073,-0.36677,0.90625,1
-71,-81.901,-75.6,-88,1,0.265,-0.37111,0.90625,1
-81.667,-81.298,-73.5,-93,1,0.26701,-0.37049,0.90573,1
-85,-80.694,-74.5,-86.333,1,0.26441,-0.36684,0.90434,1
-74.4,-80.091,-69.75,-87,1,0.26608,-0.36906,0.90625,1
-76.5,-79.488,-70,-87.667,1,0.26128,-0.36753,0.90625,1
-79,-78.884,-85.5,-87.333,1,0.26826,-0.36514,0.90625,1
-77.4,-78.281,-73.4,-82.5,1,0.26844,-0.36823,0.90625,1
-79,-77.678,-71.5,-87.333,1,0.26372,-0.36667,0.90451,1
-77.6,-77.074,-76.5,-87.5,1,0.26875,-0.35958,0.90958,1
-83.333,-76.471,-77.5,-90,1,0.26424,-0.36528,0.90625,1
-79.2,-75.868,-80.25,-86,1,0.26875,-0.36875,0.90625,1
