Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-88,-100,-78.25,-103,1,-0.14601,0.84566,0.3816,1
-77,-99.407,-78.5,-92.5,1,0.77656,0.42188,0.15625,1
-70.4,-98.814,-85.667,-82,1,0.52806,0.33194,0.67278,1
-72.333,-98.221,-77,-82.5,1,-0.049306,0.37778,0.76563,1
-74.667,-97.628,-75.333,-84,1,-0.53021,0.38854,0.3125,1
-60.5,-97.035,-70.25,-85.5,1,-0.028125,-0.64479,0.6875,1
-76.667,-96.442,-69,-85,1,-0.038542,-0.60547,0.76563,1
-59.5,-95.849,-68,-84.5,1,-0.020313,-0.5125,0.82266,1
-67.6,-95.256,-75.25,-84,1,-0.16875,0.020625,0.85531,1
-92.667,-94.663,-87,-84.4,1,0.51146,0.39687,0.78333,1
-78.5,-94.07,-84.667,-84.8,1,0.60573,0.21771,0.68073,1
-87.5,-93.477,-80,-85.2,1,0.67708,0.096354,0.76823,1
-82,-92.884,-85.2,-85.6,1,0.63938,0.13521,0.76,1
-73.8,-92.291,-89,-86,1,0.62819,0.12181,0.77819,1
-85.667,-91.698,-78.333,-87.667,1,0.0125,-0.29167,0.41042,1
-77.333,-91.105,-92,-89.333,1,-0.071875,-0.92604,-0.009375,1
-71.333,-90.512,-80,-91,1,0.0875,-0.2474,0.073438,1
-81.667,-89.919,-75.25,-92.667,1,0.27969,0.65026,0.80469,1
-75.5,-89.326,-84.75,-94.333,1,0.27656,0.61797,0.72031,1
-67.667,-88.733,-83.5,-96,1,0.27274,0.63924,0.75382,1
-75.5,-88.14,-72.75,-91.5,1,-0.33594,-0.17656,0.65938,1
-72.667,-87.548,-81.6,-87,1,0.04875,-0.34528,0.25236,1
-67.5,-86.955,-81,-95,1,0.26875,0.60729,0.80938,1
-67,-86.362,-71,-79,1,-0.20917,0.19958,0.75708,1
-64,-85.769,-78.5,-83.75,1,-0.11146,-0.27813,0.54557,1
-64,-85.176,-85.5,-88.5,1,0.12344,0.40547,0.92891,1
-69.333,-84.583,-85.333,-93.25,1,0.12708,0.39792,0.92083,1
-78.4,-83.99,-83.6,-98,1,0.13167,0.39333,0.92583,1
-75.5,-83.397,-79,-95.333,1,0.15313,0.39297,0.92266,1
-69.75,-82.804,-89,-92.667,1,0.13594,0.40547,0.91875,1
-70.667,-82.211,-85,-90,1,0.15,0.38542,0.92778,1
-74.6,-81.618,-87.25,-89.5,1,0.14703,0.38406,0.92297,1
-75,-81.025,-76.8,-89,1,0.13031,0.4076,0.91375,1
-75.2,-80.432,-79,-86,1,-0.3876,0.086354,0.84958,1
-75.8,-79.839,-73.667,-93.333,1,-0.49597,0.069722,0.88319,1
-72.4,-79.246,-89,-81,1,-0.37,0.32292,0.76,1
-81.667,-78.653,-84.8,-83.857,1,-0.14375,0.56458,0.72146,1
-75.6,-78.06,-78.4,-86.714,1,0.22875,0.55625,0.7975,1
-72,-77.467,-83.5,-89.571,1,0.24245,0.54297,0.79974,1
-71.25,-76.874,-75.333,-92.429,1,0.23203,0.55677,0.79453,1
-69.5,-76.281,-76,-95.286,1,0.24844,0.55781,0.77344,1
-80.5,-75.688,-83.333,-98.143,1,0.23932,0.55,0.80286,1
-73.75,-75.095,-77,-101,1,0.24896,0.51771,0.81875,1
-81.333,-74.502,-82,-100,1,0.2625,0.50035,0.82049,1
-73,-73.909,-79.25,-98.4,1,0.25443,0.50182,0.82943,1
-76,-73.316,-80.75,-96.8,1,0.25,0.50781,0.82578,1
-68.4,-72.723,-76.4,-95.2,1,0.23375,0.51687,0.8275,1
-69.75,-72.13,-75.5,-93.6,1,0.21406,0.56484,0.78672,1
-70.25,-71.537,-70,-92,1,-0.13872,0.46979,0.65365,1
-78.5,-70.944,-84.75,-89,1,-0.40417,-4.6259e-18,0.81042,1
-66,-70.351,-74.5,-89,1,0.055556,0.47778,0.84375,1
-68.5,-69.758,-76.5,-87,1,-0.061719,0.41406,0.91172,1
-71.75,-69.165,-87.2,-85,1,-0.12323,-0.79677,0.2775,1
-72.4,-68.572,-86.25,-83.667,1,-0.039844,-0.88734,0.022344,1
-72.8,-67.979,-77.5,-82.333,1,0.11656,-0.90422,-0.21063,1
-64.5,-67.386,-72.6,-81,1,-0.041146,-0.71917,0.46104,1
-71,-66.793,-73.667,-83.857,1,-0.045312,-0.71589,0.67839,1
-73.5,-66.2,-60,-86.714,1,-0.076563,-0.50078,0.84922,1
-66.333,-65.607,-70.75,-89.571,1,0.041406,-0.63906,0.775,1
-70,-65.014,-74.75,-92.429,1,-0.05625,-0.64687,0.73125,1
-72.25,-64.421,-79,-95.286,1,-0.047656,-0.65781,0.72734,1
-75.4,-63.829,-63,-98.143,1,0.11656,-0.65094,0.73906,1
-69.5,-63.236,-68.75,-101,1,0.30521,-0.38437,0.87083,1
-77.6,-62.643,-80,-82,1,0.31014,-0.67028,0.61097,1
-64,-62.05,-72,-84,1,0.22604,-0.75938,0.54688,1
-74.667,-61.457,-73.75,-86,1,0.40208,-0.60625,0.58958,1
-76,-60.864,-75,-86.2,1,0.058594,-0.23698,0.51458,1
-83,-60.271,-81,-86.4,1,0.13125,0.61667,0.87917,1
-70.75,-59.678,-79.2,-86.6,1,0.17859,0.59563,0.77438,1
-69.333,-59.085,-79.8,-86.8,1,0.17208,0.6125,0.75979,1
-74.4,-58.492,-80.4,-87,1,0.16333,0.62417,0.75333,1
-72.2,-57.899,-82.2,-88.667,1,0.175,0.61375,0.75875,1
-71,-57.306,-80.75,-90.333,1,0.18328,0.60844,0.76313,1
-73.4,-56.713,-84,-92,1,-0.092639,0.78208,0.35722,1
-83.333,-56.12,-88,-93.333,1,-0.10651,0.73177,0.47656,1
-68.5,-55.527,-76,-94.667,1,0.13906,0.56875,0.80703,1
-70.75,-54.934,-79,-96,1,0.13724,0.56068,0.81589,1
-69,-54.341,-81.25,-97.333,1,0.14063,0.56328,0.81406,1
-73.75,-53.748,-83.75,-98.667,1,0.125,0.56328,0.8125,1
-63.8,-53.155,-77.833,-100,1,-0.054375,0.53229,0.80583,1
-69.667,-52.562,-72,-100,1,-0.32986,0.27778,0.99132,1
-54,-51.969,-73,-92.5,1,0.078125,-0.61146,0.67396,1
-56.333,-51.376,-69.667,-85,1,0.078472,-0.58889,0.79653,1
-63.5,-50.783,-78,-85.143,1,-0.096875,-0.44766,0.87578,1
-65.333,-50.19,-71.25,-85.286,1,-0.13021,-0.39896,0.92552,1
-71.5,-49.597,-70.6,-85.429,1,-0.14313,-0.38906,0.92406,1
-66.333,-49.004,-73.4,-85.571,1,-0.15708,-0.40063,0.93292,1
-67.75,-48.411,-73.667,-85.714,1,-0.19062,-0.225,0.81432,1
-63.6,-47.818,-72.5,-85.857,1,-0.39766,0.39656,0.82125,1
-63,-47.225,-87,-86,1,-0.40174,0.087326,0.73594,1
-56.667,-46.632,-79,-87,1,-0.3559,-0.75486,0.45851,1
-62,-46.039,-79.333,-89,1,-0.40417,-0.70486,0.50903,1
-77,-45.446,-81.2,-95,1,-0.36972,-0.67431,0.57472,1
-66,-44.853,-86.5,-94.238,1,0.0078125,-0.039063,0.67344,1
-82.333,-44.26,-83.2,-93.476,1,0.18542,0.49375,0.85604,1
-76,-43.667,-87,-92.714,1,0.18438,0.49844,0.85078,1
-82,-43.074,-81.25,-91.952,1,0.1849,0.48125,0.85521,1
-87.4,-42.481,-82.667,-91.19,1,0.1875,0.48188,0.86187,1
-75.2,-41.888,-83.25,-90.429,1,0.1875,0.48203,0.855,1
-82,-41.295,-77.5,-89.667,1,0.18281,0.49375,0.86146,1
-71.8,-40.702,-85,-88.905,1,0.16313,0.47646,0.86833,1
-73.25,-40.11,-79.667,-88.143,1,0.16849,0.47552,0.86589,1
-75.5,-39.517,-79.5,-87.381,1,0.15937,0.48438,0.86562,1
-75,-38.924,-81.2,-86.619,1,0.16828,0.48188,0.86125,1
-70.75,-38.331,-82,-85.857,1,0.17031,0.5,0.85156,1
-73,-37.738,-83.333,-85.095,1,0.1763,0.5,0.84922,1
-69,-37.145,-79.5,-84.333,1,0.17906,0.5,0.84703,1
-75.4,-36.552,-78.5,-83.571,1,0.16391,0.50344,0.84656,1
-71.6,-35.959,-76,-82.81,1,0.17625,0.5,0.845,1
-78,-35.366,-79.8,-82.048,1,0.17854,0.5,0.85042,1
-73.5,-34.773,-85.5,-81.286,1,0.16797,0.50625,0.84844,1
-78.75,-34.18,-86,-80.524,1,0.17656,0.50104,0.84609,1
-72,-33.587,-77.6,-79.762,1,0.16125,0.50875,0.8475,1
-70.333,-32.994,-86.75,-79,1,0.14132,0.59566,0.89653,1
-53.667,-32.401,-84.6,-80.028,1,0.041042,0.09875,0.42917,1
-49,-31.808,-90,-81.056,1,0.28802,0.92214,0.10859,1
-39.75,-31.215,-89.667,-82.083,1,0.30599,0.87891,-0.094271,1
