Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-100,-26,-100,-100,2,-0.034375,-0.11875,-0.91875,2
-99.481,-35,-99.807,-100,2,-0.03125,-0.125,-0.93125,2
-98.963,-53,-99.614,-100,2,0.07,-0.42375,-0.70875,2
-98.444,-59.5,-99.421,-100,2,0.070313,-0.81406,-0.43281,2
-97.926,-64.5,-99.229,-100,2,-0.057813,-0.76563,-0.51563,2
-97.407,-70.5,-99.036,-100,2,0.067969,-0.79453,-0.48984,2
-96.889,-76.333,-98.843,-92.333,2,0.039583,-0.76458,-0.49167,2
-96.37,-71.5,-98.65,-84.667,2,0.12031,-0.84219,-0.38516,2
-95.852,-74,-98.457,-85,2,0.09375,-0.80234,-0.425,2
-95.333,-78.333,-98.264,-87,2,0.20313,-0.85104,-0.33958,2
-94.815,-71.667,-98.072,-87.333,2,0.17083,-0.72917,-0.53125,2
-94.296,-63.75,-97.879,-87.667,2,0.23281,-0.74687,-0.44375,2
-93.778,-56.75,-97.686,-88,2,0.1875,-0.775,-0.49375,2
-93.259,-50,-97.493,-88.333,2,0.18438,-0.78281,-0.41563,2
-92.741,-62.6,-97.3,-88.667,2,0.125,-0.7925,-0.48125,2
-92.222,-72,-97.107,-89,2,0.31562,-0.75313,-0.46875,2
-91.704,-74.75,-96.915,-89.333,2,0.13333,-0.7388,-0.55052,2
-91.185,-75.5,-96.722,-85,2,0.28516,-0.80156,-0.35234,2
-90.667,-79.5,-96.529,-87.5,2,0.13203,-0.7625,-0.49219,2
-90.148,-85,-96.336,-75.333,2,0.24375,-0.68542,-0.48229,2
-89.63,-77.333,-96.143,-77.194,2,0.70208,-0.76458,0.041667,2
-89.111,-79.75,-95.95,-79.056,2,0.9375,-0.2875,-0.15,2
-88.593,-71.667,-95.758,-80.917,2,1.0063,-0.15208,-0.2375,2
-88.074,-73.75,-95.565,-82.778,2,0.95313,-0.12344,-0.15937,2
-87.556,-53.8,-95.372,-84.639,2,0.9775,-0.13625,-0.145,2
-87.037,-70.5,-95.179,-86.5,2,0.98516,-0.08125,-0.21562,2
-86.519,-71,-94.986,-81.333,2,0.91146,-0.093229,-0.23099,2
-86,-78,-94.793,-84,2,0.97073,-0.16938,-0.10396,2
-88.357,-74,-94.601,-84,2,0.99167,-0.15469,-0.15208,2
-90.714,-76.75,-94.408,-86.333,2,0.96562,-0.00052083,-0.12839,2
-93.071,-60.75,-94.215,-81.5,2,0.92891,-0.31328,-0.30703,2
-95.429,-57.25,-94.022,-97,2,0.97891,-0.033594,-0.084375,2
-97.786,-59,-93.829,-93.5,2,1.0078,-0.1875,-0.14766,2
-100.14,-58.667,-93.636,-88.917,2,1.0146,-0.0875,-0.083333,2
-102.5,-81,-93.444,-84.333,2,0.88958,-0.12639,-0.15243,2
-91,-76.75,-93.251,-87.5,2,0.99427,-0.18646,-0.17604,2
-92,-69.5,-93.058,-83.333,2,1.0065,-0.19167,-0.19141,2
-93,-67.2,-92.865,-81.75,2,0.98562,-0.12031,-0.10813,2
-94,-60,-92.672,-81.6,2,0.91667,-0.17083,-0.14167,2
-95,-60.25,-92.479,-81.45,2,0.96719,-0.090625,-0.13594,2
-96,-54.25,-92.287,-81.3,2,0.94063,-0.15937,-0.071875,2
-97,-55.5,-92.094,-81.15,2,0.94844,-0.13437,-0.14688,2
-98,-55,-91.901,-81,2,0.94219,-0.1,-0.15625,2
-99,-81.4,-91.708,-88.333,2,0.94875,-0.14729,-0.11313,2
-100,-74.6,-91.515,-84,2,0.98344,-0.13344,-0.10125,2
-101,-72.5,-91.322,-83.75,2,0.97656,-0.22031,-0.071354,2
-100.74,-62,-91.129,-88.5,2,1.0688,-0.28437,-0.17188,2
-100.48,-67,-90.937,-94,2,1.0328,-0.10365,-0.12396,2
-100.22,-62.333,-90.744,-90,2,0.99375,-0.19375,-0.10833,2
-99.963,-63.333,-90.551,-86,2,0.96094,-0.11563,-0.17943,2
-99.704,-62.4,-90.358,-83,2,0.97687,-0.0575,-0.14813,2
-99.444,-63.667,-90.165,-86,2,0.9625,-0.2276,-0.078646,2
-99.185,-78,-89.972,-80.25,2,1.0685,-0.11302,-0.13854,2
-98.926,-67.2,-89.78,-84.667,2,1.0375,-0.13021,-0.13396,2
-98.667,-56.5,-89.587,-87,2,0.975,-0.19844,-0.16328,2
-98.407,-63.333,-89.394,-90,2,1,-0.18125,-0.075,2
-98.148,-49.667,-89.201,-93,2,1.0083,-0.19167,-0.10625,2
-97.889,-55.333,-89.008,-96,2,0.99792,-0.028125,-0.025,2
-97.63,-73,-88.815,-87.667,2,0.91771,-0.15313,-0.13875,2
-97.37,-68.75,-88.623,-81.667,2,1.0453,-0.15755,-0.072135,2
-97.111,-76.2,-88.43,-82.667,2,0.95292,-0.16229,-0.095208,2
