Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-100,-100,-59,-86,3,0.37292,0.87083,0.014583
-103,-99.154,-60.25,-89.333,3,0.38194,0.86406,0.043229
-81.2,-98.308,-69.6,-88.389,3,0.73875,0.56875,-0.065
-93.5,-97.462,-62.25,-87.444,3,0.84141,0.26641,-0.055469
-73.75,-96.615,-46.667,-86.5,3,0.44045,0.82465,-0.081076
-86.25,-95.769,-59.75,-89,3,-0.064063,0.91354,-0.12812
-87,-94.923,-70.333,-85,3,0.077778,0.90139,-0.02066
-73.25,-94.077,-57.75,-86.25,3,0.39167,0.73594,0.32656
-79.2,-93.231,-61.5,-82.5,3,1.0171,0.29115,0.10188
-77.25,-92.385,-54.8,-90.25,3,0.97521,0.18292,0.11042
-71.8,-91.538,-57.8,-89,3,1.0492,0.20708,0.12625
-72.667,-90.692,-50.667,-95.5,3,1.1347,0.21458,0.12743
-94,-89.846,-82.25,-54.667,4,0.99028,0.2625,-0.00052083
-91.667,-89,-89.5,-65,4,0.63802,0.59063,0.18125
-89.333,-88.5,-88,-69,4,0.98316,0.16562,0.064583
-91,-88,-87.5,-56.4,4,1.0018,0.24083,-0.017604
-90.333,-87.5,-87.8,-59.8,4,0.9125,0.25375,-0.03625
-89.667,-87,-87.667,-55,4,0.96014,0.29764,0.18333
-98.5,-86.5,-89.25,-51.25,4,0.86094,0.16406,0.068229
-94,-86,-89.5,-56,4,0.97305,0.45078,0.10117
-94,-90,-89.375,-66.667,4,0.86319,0.27639,-0.085417
-92.444,-87.667,-89.25,-52.333,4,0.9375,0.2625,0.029167
-90.889,-89,-89.125,-62.2,4,0.94146,0.19813,0.06125
-89.333,-82,-89,-65.333,4,0.92448,0.25938,0.039583
-90,-85.5,-92.667,-73,4,0.87986,0.15,0.31667
-90,-89,-85,-65.2,4,0.90932,-0.045469,0.23542
-88.667,-100,-88.8,-73,4,1.0175,-0.11354,0.1876
-77.2,-94,-89.25,-67,4,0.88289,-0.060938,0.38672
-83.25,-88.5,-92.833,-70.25,4,0.99479,-0.011979,0.27292
