Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-49.5,-100,-77.25,-74,1,0.78333,-0.54531,-0.016146,1
-48.6,-99.68,-77,-79.25,1,0.66688,-0.56906,0.1775,1
-62.2,-99.36,-88.2,-84.5,1,0.8,-0.4675,0.091875,1
-64.4,-99.039,-76.667,-85.75,1,0.165,-0.73979,0.21583,1
-54.333,-98.719,-69.333,-87,1,-0.28194,-0.73819,0.49444,1
-66,-98.399,-74.2,-98,1,-0.11667,-0.20583,0.94583,1
-64,-98.079,-69.6,-86,1,0.004375,-0.13083,1.016,1
-71.5,-97.758,-69,-92.5,1,-0.027778,-0.14896,1.0139,1
-56.75,-97.438,-74.25,-102,1,-0.035938,-0.15521,1.0151,1
-63.4,-97.118,-73.5,-95.75,1,-0.0375,-0.16031,1.0063,1
-67,-96.798,-70.4,-89.5,1,-0.049167,-0.15792,1.0052,1
-66,-96.477,-73.5,-87,1,-0.043125,-0.14854,1.0162,1
-66.25,-96.157,-70.25,-86.333,1,-0.05,-0.13906,1.0109,1
-73.25,-95.837,-72.6,-85.667,1,-0.017188,-0.13047,1.0231,1
-70.5,-95.517,-76.6,-85,1,-0.016458,-0.12417,1.0123,1
-72,-95.196,-69,-87.5,1,-0.028125,-0.12812,1.0211,1
-74.6,-94.876,-75,-90,1,-0.03125,-0.12667,1.0215,1
-65.333,-94.556,-71.6,-89.333,1,-0.030625,-0.12667,1.0171,1
-65,-94.236,-74,-88.667,1,-0.029688,-0.13177,1.0195,1
-67,-93.915,-74,-88,1,-0.048056,-0.12847,1.0125,1
-66.571,-93.595,-70.333,-90.167,1,-0.032589,-0.12351,1.0141,1
-69.5,-93.275,-71.75,-92.333,1,-0.024653,-0.12049,1.0153,1
-67.2,-92.955,-84,-92.125,1,-0.016042,-0.1525,1.051,1
-67,-92.634,-83,-91.917,1,-0.21563,-0.14479,0.91771,1
-63.667,-92.314,-78.4,-91.708,1,-0.48146,0.020625,0.85271,1
-52.75,-91.994,-80.25,-91.5,1,-0.53854,-0.078125,0.89479,1
-45,-91.674,-82.5,-92.15,1,-0.80516,0.052031,0.19672,1
-58.25,-91.353,-79.5,-92.8,1,-0.86172,-0.11484,0.16875,1
-72.75,-91.033,-74,-93.45,1,-0.20391,-0.67682,0.81719,1
-77.25,-90.713,-72.333,-94.1,1,-0.22057,-0.66146,0.6888,1
-75.667,-90.393,-72.75,-94.75,1,-0.21875,-0.68464,0.67318,1
-81.333,-90.072,-77,-95.4,1,-0.21667,-0.68021,0.68125,1
-79.333,-89.752,-69.25,-96.05,1,-0.20807,-0.67969,0.68151,1
-78,-89.432,-73.5,-96.7,1,-0.21734,-0.67703,0.67375,1
-77,-89.112,-74,-97.35,1,-0.21875,-0.68594,0.66563,1
-65,-88.791,-79,-98,1,-0.37396,-0.72917,0.080729,1
-56.75,-88.471,-82,-95.25,1,-0.12552,-0.83047,0.18021,1
-64.333,-88.151,-82.2,-92.5,1,0.053333,-0.77563,-0.225,1
-63.5,-87.831,-81.5,-89.75,1,0.875,-0.26719,0.31875,1
-67.5,-87.51,-83,-87,1,0.90708,-0.21531,0.44833,1
-79,-87.19,-78.8,-91.5,1,0.24049,-0.57694,0.76653,1
-60,-86.87,-72.5,-98,1,-0.015625,-0.4125,0.52344,1
-82,-86.55,-77,-83,1,-0.025,-0.86719,0.35104,1
-67.333,-86.229,-75.75,-91.5,1,0.32986,-0.71528,0.69167,1
-73.75,-85.909,-79.333,-97,1,0.31701,-0.63542,0.68194,1
-77,-85.589,-79,-94.5,1,0.3349,-0.61875,0.7,1
-71.8,-85.269,-82.5,-92,1,0.34656,-0.6175,0.69297,1
-72.75,-84.948,-78.75,-89.5,1,0.3401,-0.6099,0.70469,1
-73.25,-84.628,-81.25,-85,1,0.34167,-0.60208,0.70885,1
-73.25,-84.308,-80.6,-85,1,0.35542,-0.58927,0.70417,1
-69.25,-83.988,-84.25,-83,1,0.36719,-0.57813,0.71667,1
-60.5,-83.667,-80.2,-90.5,1,0.35104,-0.63771,0.655,1
-67,-83.347,-79,-96,1,0.33031,-0.67792,0.61906,1
-73,-83.027,-84.5,-84,1,0.33187,-0.66656,0.63354,1
-70.2,-82.707,-85.5,-90.5,1,0.33896,-0.63844,0.6674,1
