Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-59.7,-100,-73.622,-89.486,1,0.32049,-0.4224,-0.77066,1
-60.493,-100,-73.855,-90.988,1,0.39688,-0.61458,-0.60417,1
-59.619,-100,-74.31,-92.115,1,-0.29583,0.14219,0.45382,1
-60.106,-100,-74.498,-92.991,1,0.033785,0.87684,0.46507,1
-60.245,-100,-74.368,-93.692,1,-0.024583,0.68931,0.60028,1
-60.473,-100,-74.358,-94.265,1,0.0375,0.66656,0.67281,1
-63.927,-100,-74.517,-93.72,1,0.23516,0.22578,0.94531,1
-65.95,-100,-73.994,-93.402,1,0.2375,0.15859,1.0016,1
-65.192,-100,-73.835,-91.97,1,0.19115,0.035417,0.98906,1
-65.865,-100,-74.911,-92.424,1,0.20297,-0.19453,0.98734,1
-65.992,-100,-77.002,-93.424,1,0.21719,-0.19062,0.97813,1
-66.22,-100,-78.783,-93.788,1,0.24583,-0.4125,0.90625,1
-66.233,-100,-79.556,-92.576,1,0.27865,-0.39167,0.8467,1
-68.074,-100,-79.947,-91.303,1,0.43177,0.46597,0.72517,1
-69.37,-100,-80.492,-89.667,1,-0.10972,0.79931,-0.37778,1
-71.112,-100,-81.383,-88.03,1,-0.25938,0.7849,-0.44505,1
-72.362,-100,-81.888,-86.321,1,-0.27101,0.66389,-0.62326,1
-72.847,-100,-82.729,-86.467,1,-0.19913,0.86708,-0.19049,1
-73.529,-100,-83.774,-86.224,1,-0.21722,0.90569,-0.074444,1
-74.529,-100,-84.442,-86.133,1,-0.21934,0.86455,-0.22642,1
-73.779,-100,-83.739,-85.391,1,-0.21979,0.84132,-0.34497,1
-73.12,-100,-82.527,-85.391,1,-0.23333,0.8676,-0.20135,1
-72.915,-100,-81.8,-86.027,1,-0.25354,0.89455,-0.10528,1
-73.079,-100,-81.777,-87.239,1,-0.24837,0.89049,-0.12337,1
-72.533,-100,-81.795,-88.512,1,-0.22986,0.89792,-0.13917,1
-71.647,-100,-82.068,-90.148,1,-0.22781,0.89104,-0.14844,1
-70.7,-100,-83.614,-91.785,1,-0.21484,0.76719,-0.46094,1
-69.018,-100,-84.42,-93.494,1,-0.26094,0.64453,-0.61562,1
-68.079,-100,-84.458,-94.985,1,-0.27156,0.67719,-0.58594,1
-68.683,-100,-85.594,-96.591,1,-0.27344,0.68594,-0.57031,1
-68.592,-100,-87.085,-97.409,1,-0.27344,0.68437,-0.56875,1
-69.524,-100,-87.644,-98.045,1,-0.27813,0.68281,-0.57188,1
-69.774,-100,-87.311,-97.682,1,-0.27708,0.6875,-0.56354,1
-69.539,-100,-86.538,-96.773,1,-0.28819,0.66736,-0.59236,1
-69.885,-100,-85.735,-95.409,1,-0.32344,0.62344,-0.6125,1
-69.794,-100,-85.28,-93.409,1,-0.31042,0.62917,-0.61979,1
-68.976,-100,-85.008,-92.591,1,-0.31094,0.65,-0.59271,1
-68.544,-100,-83.394,-91.712,1,0.18646,0.73993,0.29861,1
-69.998,-100,-83.212,-90.803,1,0.45781,0.39635,0.76181,1
-69.392,-100,-83.576,-88.985,1,0.38087,0.43882,0.78931,1
-67.702,-100,-81.939,-87.53,1,-0.025764,0.52635,0.8001,1
-67.011,-100,-81.485,-87.576,1,-0.17438,0.54688,0.73635,1
-65.261,-100,-80.98,-87.5,1,-0.52535,0.49653,-0.6184,1
-65.397,-100,-81.617,-86.318,1,-0.46875,0.53819,-0.59549,1
-65.132,-100,-82.685,-85.364,1,-0.46944,0.53889,-0.59514,1
-64.132,-100,-83.533,-85.455,1,-0.47063,0.54146,-0.59521,1
-64.473,-100,-84.261,-86.091,1,-0.47323,0.53312,-0.59253,1
-65.639,-100,-83.67,-86.909,1,-0.47201,0.53819,-0.59375,1
-65.594,-100,-83.079,-87.788,1,-0.47378,0.53733,-0.59688,1
-64.571,-100,-82.268,-87.333,1,-0.4776,0.53906,-0.59375,1
-65.639,-100,-81.698,-87.97,1,-0.46875,0.5399,-0.59375,1
-66.13,-100,-81.858,-88.242,1,-0.47743,0.54132,-0.59132,1
-65.776,-100,-80.721,-88.606,1,-0.054167,0.9092,-0.11476,1
-65.762,-100,-80.226,-89.545,1,0.036875,0.93609,0.1,1
-65.908,-100,-79.741,-91.091,1,0.03125,0.93854,0.097396,1
