Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-62.072,-100,-78.783,-94.417,1,0.58698,-0.62474,-0.38568,1
-62.919,-100,-79.029,-93.119,1,0.51302,-0.7974,-0.23151,1
-64.242,-100,-79.213,-92.667,1,-0.2309,-0.52118,0.49618,1
-65.437,-100,-79.322,-92.287,1,-0.64931,0.49427,0.65382,1
-66.018,-100,-79.69,-91.458,1,-0.56792,0.57743,0.54757,1
-66.417,-100,-78.923,-91.008,1,-0.58479,0.65542,0.30083,1
-68.765,-100,-79.173,-89.553,1,-0.60885,0.65573,0.37899,1
-71.438,-100,-78.855,-89.553,1,-0.58854,0.72083,0.33646,1
-72.135,-100,-78.986,-91.008,1,-0.44073,0.56615,0.64646,1
-71.142,-100,-79.365,-90.917,1,-0.4224,0.53646,0.72813,1
-71.745,-100,-80.098,-90.902,1,-0.56885,0.69521,0.27323,1
-71.236,-100,-79.741,-90.47,1,-0.54931,0.73056,0.25139,1
-71.388,-100,-80.286,-90.748,1,-0.44703,0.66203,0.46781,1
-70.842,-100,-80.55,-90.589,1,-0.063681,0.31486,0.96819,1
-70.879,-100,-80.986,-90.658,1,-0.17552,0.57135,0.60156,1
-71.197,-100,-81.077,-90.976,1,-0.39597,0.77486,-0.29083,1
-71.32,-100,-81.782,-91.112,1,-0.5041,0.77007,-0.13521,1
-72.638,-100,-82.055,-91.415,1,-0.43983,0.84444,0.013854,1
-72.602,-100,-82.858,-90.355,1,-0.43365,0.82396,0.1449,1
-74.511,-100,-83.445,-89.173,1,-0.40736,0.81917,0.25181,1
-75.224,-100,-84.43,-88.991,1,-0.40365,0.83281,0.24462,1
-74.788,-100,-84.915,-90.415,1,-0.40625,0.82257,0.25,1
-75.606,-100,-85.855,-90.18,1,-0.40625,0.82274,0.24774,1
-76.159,-100,-85.9,-90.462,1,-0.40736,0.82569,0.24889,1
-76.295,-100,-86.318,-90.712,1,-0.40729,0.82813,0.25,1
-75.918,-100,-86.5,-90.348,1,-0.40625,0.83094,0.24354,1
-75.85,-100,-87.106,-90.394,1,-0.40625,0.83073,0.24479,1
-75.721,-100,-87.833,-90.303,1,-0.40625,0.825,0.22656,1
-76.048,-100,-87.856,-91.455,1,-0.40625,0.82969,0.22188,1
-75.685,-100,-87.953,-91.879,1,-0.40625,0.83437,0.22222,1
-73.745,-100,-88.074,-92.333,1,-0.40625,0.83542,0.21979,1
-73.6,-100,-88.188,-92.515,1,-0.40625,0.83767,0.22222,1
-73.782,-100,-87.703,-92.515,1,-0.40625,0.82813,0.22153,1
-73.661,-100,-88.097,-93,1,-0.40625,0.83391,0.23469,1
-73.156,-100,-88.347,-92.318,1,-0.40813,0.83937,0.22562,1
-74.065,-100,-88.074,-92.333,1,-0.40625,0.83958,0.22795,1
-74.497,-100,-88.044,-92.152,1,-0.40625,0.83437,0.22656,1
-75.156,-100,-87.915,-92.561,1,-0.40625,0.83472,0.225,1
-75.162,-100,-88.097,-92.773,1,-0.40625,0.83681,0.23854,1
-75.335,-100,-88.188,-92.045,1,-0.40625,0.83698,0.22615,1
-75.395,-100,-88.106,-91.636,1,-0.40625,0.83368,0.22813,1
-75.517,-100,-88.452,-92.364,1,-0.40625,0.84042,0.23347,1
-75.289,-100,-88.452,-91.121,1,-0.40625,0.83854,0.225,1
-75.221,-100,-88.148,-90.212,1,-0.40514,0.84194,0.23014,1
-75.524,-100,-88.05,-89.576,1,-0.40625,0.84271,0.21875,1
-76.211,-100,-88.118,-90.364,1,-0.40278,0.84375,0.22743,1
-76.12,-100,-88.058,-90.212,1,-0.40625,0.84014,0.22542,1
-75.865,-100,-88.633,-91.667,1,-0.40625,0.83993,0.22049,1
-75.721,-100,-88.747,-91.621,1,-0.41319,0.8467,0.22378,1
-76.048,-100,-89.474,-91.409,1,-0.40625,0.84271,0.22292,1
-76.639,-100,-89.679,-92.136,1,-0.40278,0.84028,0.21875,1
-76.374,-100,-89.997,-92,1,-0.40403,0.84153,0.22681,1
-76.329,-100,-89.803,-91,1,-0.40458,0.84375,0.21875,1
-76.702,-100,-90.008,-91.242,1,-0.40486,0.84271,0.22431,1
-76.815,-100,-90.068,-90.879,1,-0.39792,0.8375,0.22778,1
-76.936,-100,-89.727,-91.97,1,-0.40313,0.8375,0.22187,1
-76.777,-100,-89.439,-92.636,1,-0.39358,0.84253,0.21997,1
-76.432,-100,-89.918,-92.364,1,-0.40625,0.84375,0.22396,1
-76.705,-100,-89.464,-91.091,1,-0.40431,0.84375,0.21986,1
-75.553,-100,-88.736,-91.409,1,-0.39896,0.84063,0.21875,1
-75.826,-100,-87.918,-91.773,1,-0.38958,0.84531,0.21875,1
-75.189,-100,-87.721,-90.591,1,-0.4026,0.8401,0.21875,1
-75.803,-100,-88.267,-90.833,1,-0.40458,0.83875,0.22958,1
-75.182,-100,-88.274,-90.788,1,-0.40111,0.83792,0.25208,1
-74.786,-100,-87.752,-90.515,1,-0.39583,0.83437,0.24896,1
-74.559,-100,-88.161,-91.788,1,-0.4025,0.83229,0.25,1
-74.37,-100,-88.297,-90.788,1,-0.39347,0.83528,0.24389,1
-74.233,-100,-88.285,-89.333,1,-0.40174,0.8408,0.24931,1
-74.942,-100,-88.344,-89.879,1,-0.39878,0.83906,0.25052,1
-75.179,-100,-88.844,-90.061,1,-0.39948,0.84115,0.25156,1
-75.342,-100,-89.374,-90.47,1,-0.40313,0.84062,0.25,1
-75.215,-100,-89.617,-91.106,1,-0.38906,0.84063,0.24844,1
-75.374,-100,-89.45,-92.379,1,-0.40094,0.83792,0.24719,1
-75.238,-100,-88.973,-91.955,1,-0.40729,0.83021,0.24687,1
-75.518,-100,-89.086,-93.091,1,-0.40625,0.83656,0.25,1
-76.114,-100,-89.177,-92.909,1,-0.40313,0.83062,0.20292,1
-76.227,-100,-90.086,-92.455,1,-0.39396,0.79243,-0.25993,1
-76.083,-100,-90.905,-93.455,1,-0.40208,0.83594,-0.12604,1
-75.538,-100,-90.735,-94.227,1,-0.40625,0.84722,0.0036458,1
-75.144,-100,-90.985,-94.5,1,-0.40937,0.84583,0.070833,1
-73.73,-100,-90.545,-95.591,1,-0.40625,0.84927,0.092396,1
-74.082,-100,-90.311,-95.591,1,-0.40625,0.84375,0.085417,1
-73.595,-100,-90.105,-95.773,1,-0.40625,0.84792,0.0875,1
-72.345,-100,-90.089,-95.682,1,-0.40625,0.84931,0.083333,1
-71.527,-100,-89.567,-97.045,1,-0.40625,0.84861,0.061111,1
-71.732,-100,-89.506,-96.955,1,-0.39427,0.84167,0.066406,1
-70.386,-100,-88.974,-98.409,1,-0.11458,0.91719,-0.24453,1
-69.727,-100,-88.202,-98.864,1,-0.04375,0.91531,-0.16297,1
-69.189,-100,-87.124,-98.864,1,-0.061458,0.91042,-0.16667,1
-68.371,-100,-86.578,-99.545,1,-0.058542,0.9125,-0.16187,1
-66.833,-100,-85.796,-100,1,-0.0625,0.91615,-0.1599,1
-66.598,-100,-85.402,-100,1,-0.06,0.90875,-0.16,1
-66.283,-100,-85.001,-100,1,-0.060417,0.9099,-0.16094,1
-65.933,-100,-85.116,-100,1,-0.057924,0.91083,-0.15915,1
