Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-57.506,-100,-77.108,-90.583,1,0.78333,-0.54531,-0.016146,1
-58.433,-100,-76.036,-89.929,1,0.66688,-0.56906,0.1775,1
-60.067,-100,-75.156,-90.25,1,0.8,-0.4675,0.091875,1
-59.698,-100,-75.056,-91.556,1,0.165,-0.73979,0.21583,1
-60.068,-100,-74.9,-92.4,1,-0.28194,-0.73819,0.49444,1
-60.698,-100,-74.491,-92.136,1,-0.11667,-0.20583,0.94583,1
-62.198,-100,-74.15,-93.318,1,0.004375,-0.13083,1.016,1
-63.803,-100,-73.536,-93.318,1,-0.027778,-0.14896,1.0139,1
-64.808,-100,-72.118,-94.727,1,-0.035938,-0.15521,1.0151,1
-65.362,-100,-72.112,-93.364,1,-0.0375,-0.16031,1.0063,1
-66.968,-100,-72.082,-94.545,1,-0.049167,-0.15792,1.0052,1
-67.75,-100,-72.155,-93.818,1,-0.043125,-0.14854,1.0162,1
-67.871,-100,-72.336,-95.091,1,-0.05,-0.13906,1.0109,1
-67.28,-100,-72.791,-95.773,1,-0.017188,-0.13047,1.0231,1
-68.212,-100,-72.768,-94.5,1,-0.016458,-0.12417,1.0123,1
-68.5,-100,-72.48,-94.5,1,-0.028125,-0.12812,1.0211,1
-68.728,-100,-72.603,-94.758,1,-0.03125,-0.12667,1.0215,1
-68.837,-100,-73.558,-95.939,1,-0.030625,-0.12667,1.0171,1
-68.905,-100,-74.717,-95.939,1,-0.029688,-0.13177,1.0195,1
-68.034,-100,-75.244,-95.939,1,-0.048056,-0.12847,1.0125,1
-66.42,-100,-75.576,-96.53,1,-0.032589,-0.12351,1.0141,1
-63.966,-100,-76.803,-96.53,1,-0.024653,-0.12049,1.0153,1
-62.479,-100,-77.212,-97.439,1,-0.016042,-0.1525,1.051,1
-63.153,-100,-77.43,-97.439,1,-0.21563,-0.14479,0.91771,1
-64.267,-100,-77.279,-97.439,1,-0.48146,0.020625,0.85271,1
-65.055,-100,-77.165,-98.53,1,-0.53854,-0.078125,0.89479,1
-66.397,-100,-77.771,-98.53,1,-0.80516,0.052031,0.19672,1
-67.291,-100,-77.544,-99.227,1,-0.86172,-0.11484,0.16875,1
-68.273,-100,-76.589,-99.227,1,-0.20391,-0.67682,0.81719,1
-69.182,-100,-75.771,-99.227,1,-0.22057,-0.66146,0.6888,1
-69.303,-100,-75.826,-99.045,1,-0.21875,-0.68464,0.67318,1
-69.667,-100,-75.985,-99.818,1,-0.21667,-0.68021,0.68125,1
-71.424,-100,-75.958,-99.818,1,-0.20807,-0.67969,0.68151,1
-71.902,-100,-76.139,-99.818,1,-0.21734,-0.67703,0.67375,1
-71.424,-100,-76.958,-98.636,1,-0.21875,-0.68594,0.66563,1
-71.583,-100,-77.545,-97.864,1,-0.37396,-0.72917,0.080729,1
-70.159,-100,-77.523,-97.682,1,-0.12552,-0.83047,0.18021,1
-70.22,-100,-77.523,-96.136,1,0.053333,-0.77563,-0.225,1
-69.129,-100,-78.114,-95.364,1,0.875,-0.26719,0.31875,1
