Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-84.553,-100,-64.292,-100,3,-0.39453,-0.74089,0.36823,3
-83.688,-100,-63.764,-100,3,-0.405,-0.7875,0.37125,3
-84.071,-100,-63.627,-100,3,-0.43625,-0.7775,0.35,3
-84.035,-100,-63.646,-100,3,-0.42865,-0.78047,0.34792,3
-84.782,-100,-64.032,-100,3,-0.43099,-0.78776,0.32969,3
-85.347,-100,-63.142,-99,3,-0.4375,-0.78542,0.32188,3
-85.324,-100,-62.476,-98.636,3,-0.40141,-0.78672,0.36172,3
-85.203,-100,-62.558,-98.636,3,-0.40625,-0.7875,0.35156,3
-85.058,-100,-60.376,-98.636,3,-0.40906,-0.79234,0.34969,3
-84.997,-100,-58.717,-97.545,3,-0.4625,-0.72656,0.40625,3
-84.065,-100,-57.611,-96.182,3,-0.26441,-0.88247,0.13906,3
-83.133,-100,-55.868,-96.182,3,-0.45573,-0.52187,-0.54375,3
-82.906,-100,-54.45,-94.727,3,-0.33281,-0.70651,-0.49219,3
-82.126,-100,-53.189,-94.727,3,-0.48875,-0.00125,-0.43625,3
-80.967,-100,-51.617,-94.727,3,-0.084687,0.84854,-0.36281,3
-79.576,-100,-51.177,-94.727,3,-0.0625,0.85573,-0.35833,3
-77.727,-100,-52.155,-95.727,3,-0.059375,0.85625,-0.36719,3
-77.189,-100,-52.742,-96.091,3,-0.06125,0.85104,-0.37312,3
-76.583,-100,-52.833,-96.091,3,-0.057917,0.84885,-0.37104,3
-76.511,-100,-54.229,-95.364,3,-0.0046875,0.78151,-0.51563,3
-77.48,-100,-56.32,-95,3,0.10771,0.6675,-0.59167,3
-78.344,-100,-58.244,-96.364,3,0.14896,0.13021,-0.98125,3
-79.458,-100,-60.508,-96.364,3,0.13333,0.10271,-0.92146,3
-80.458,-100,-62.908,-97.818,3,0.11328,0.097656,-0.9125,3
-81.352,-100,-64.88,-96.636,3,-0.24323,0.32135,-0.73229,3
-83.988,-100,-67.562,-96.636,3,-0.13056,-0.37604,0.94514,3
-85.106,-100,-68.524,-95.545,3,-0.11354,-0.25651,0.97396,3
-86.614,-100,-69.815,-94.091,3,-0.12188,-0.25406,0.98188,3
-86.879,-100,-70.506,-93,3,-0.11719,-0.25438,0.98781,3
-86.879,-100,-71.347,-92.364,3,-0.11979,-0.24427,0.98385,3
-86.152,-100,-72.752,-93.091,3,-0.10859,-0.23672,0.98359,3
-84.545,-100,-73.179,-94.545,3,-0.092708,-0.24167,0.99583,3
-83.955,-100,-73.209,-93.212,3,-0.11458,-0.22427,0.98312,3
-84.227,-100,-73.233,-93.212,3,-0.11625,-0.23135,0.98406,3
-83.136,-100,-73.379,-93.212,3,-0.12135,-0.22552,0.98854,3
-83.167,-100,-73.583,-94.394,3,-0.11688,-0.2225,0.99313,3
-81.485,-100,-72.462,-94.394,3,-0.1125,-0.22875,0.99156,3
-80.667,-100,-72.689,-95.348,3,-0.11372,-0.23125,0.98681,3
-80.311,-100,-71.853,-95.621,3,-0.10885,-0.22969,0.98385,3
-79.833,-100,-71.817,-95.167,3,-0.11667,-0.225,0.98472,3
-79.47,-100,-71.498,-95.621,3,-0.11172,-0.21953,0.98906,3
-80.47,-100,-71.162,-95.53,3,-0.11719,-0.22604,0.99115,3
-82.697,-100,-70.508,-95.53,3,-0.12135,-0.22448,0.98854,3
-81.833,-100,-70.394,-96.864,3,-0.12431,-0.24097,0.98125,3
-81.106,-100,-69.924,-96.864,3,-0.12431,-0.23264,0.98611,3
-81.924,-100,-69.773,-96.682,3,-0.12031,-0.2349,0.97552,3
-81.894,-100,-69.455,-96.682,3,-0.12431,-0.2342,0.98889,3
-82.121,-100,-70.273,-96.773,3,-0.12031,-0.23594,0.98438,3
-82.742,-100,-70.023,-96.909,3,-0.11563,-0.23828,0.97891,3
-82.742,-100,-70.045,-98,3,-0.125,-0.25156,0.99844,3
-83.811,-100,-69.545,-99.545,3,-0.11944,-0.2375,0.98646,3
