Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-59.889,-100,-77.297,-89.833,1,0.11115,-0.17104,-0.48781,1
-59.857,-100,-76.969,-89.679,1,0.30868,-0.72292,0.40799,1
-60.594,-100,-77.098,-90.969,1,0.96229,-0.084792,-0.32062,1
-61.046,-100,-77.504,-91.972,1,0.94906,-0.39313,0.27625,1
-61.292,-100,-77.478,-92.675,1,-0.032917,-0.011979,0.67729,1
-59.962,-100,-77.544,-92.091,1,-0.030729,-0.44583,0.91927,1
-60.641,-100,-77.476,-92.318,1,-0.026042,-0.58924,0.86701,1
-60.838,-100,-77.4,-93.955,1,-0.33063,-0.60234,0.45188,1
-60.97,-100,-77.597,-93.955,1,-0.088021,-0.91068,0.18854,1
-60.121,-100,-77.802,-94.5,1,-0.10052,-0.91927,0.15729,1
-60.977,-100,-78.632,-96.295,1,-0.2033,-0.83719,0.30507,1
-61.327,-100,-79.391,-97.636,1,-0.0033333,-0.43063,0.81812,1
-61.176,-100,-80.755,-98.659,1,0.1875,-0.47396,0.87396,1
-60.403,-100,-81.318,-98.659,1,0.1875,-0.47344,0.875,1
-60.138,-100,-81.409,-98.659,1,0.1875,-0.47042,0.87333,1
-59.511,-100,-82.041,-98.75,1,-0.010417,-0.70729,0.40625,1
-61.147,-100,-82.144,-100,1,0.20125,-0.555,0.8525,1
-60.859,-100,-82.835,-100,1,0.18438,-0.53125,0.84271,1
-61.086,-100,-83.017,-100,1,0.19672,-0.52219,0.83734,1
-60.905,-100,-82.789,-100,1,0.19687,-0.50625,0.84609,1
-60.821,-100,-82.971,-100,1,0.1875,-0.50375,0.84375,1
-60.094,-100,-82.505,-100,1,0.18542,-0.51667,0.84375,1
-59.471,-100,-82.147,-100,1,0.1875,-0.50891,0.84516,1
-59.526,-100,-81.177,-100,1,0.18542,-0.5151,0.84375,1
-59.806,-100,-81.114,-100,1,0.19844,-0.52344,0.83125,1
-59.538,-100,-80.918,-100,1,0.22734,-0.51172,0.83672,1
-60.756,-100,-80.445,-100,1,0.19781,-0.51646,0.83917,1
-60.491,-100,-80.761,-100,1,0.18568,-0.52943,0.84193,1
-60.736,-100,-80.464,-100,1,0.1875,-0.52729,0.84313,1
-60.482,-100,-80.403,-100,1,0.1862,-0.52682,0.84245,1
-60.659,-100,-79.994,-100,1,0.18625,-0.5275,0.8425,1
-60.409,-100,-79.971,-100,1,0.1875,-0.52865,0.84115,1
-59.53,-100,-80.362,-100,1,0.1875,-0.52984,0.84172,1
-59.848,-100,-80.756,-100,1,0.1875,-0.52667,0.84313,1
-59.576,-100,-80.908,-100,1,0.18688,-0.51781,0.84031,1
-59.909,-100,-80.839,-100,1,0.1875,-0.52703,0.84375,1
-60.182,-100,-81.171,-100,1,0.18594,-0.52344,0.84375,1
-59.295,-100,-81.444,-100,1,0.1875,-0.52109,0.84297,1
-59.045,-100,-81.208,-100,1,0.1875,-0.52156,0.84375,1
-58.967,-100,-81.117,-100,1,0.1875,-0.5225,0.8425,1
-58.585,-100,-81.458,-100,1,0.18672,-0.51797,0.84375,1
-58.408,-100,-81.685,-100,1,0.1875,-0.52297,0.84375,1
-58.68,-100,-81.548,-100,1,0.18609,-0.525,0.84375,1
-59.135,-100,-81.43,-100,1,0.18625,-0.525,0.845,1
-59.264,-100,-81.158,-100,1,0.1875,-0.51667,0.84375,1
-59.573,-100,-81.127,-100,1,0.18672,-0.5224,0.84193,1
-59.512,-100,-81.18,-100,1,0.18469,-0.51875,0.84234,1
-58.78,-100,-80.771,-100,1,0.18125,-0.51719,0.84375,1
-58.371,-100,-80.741,-100,1,0.18609,-0.51938,0.84375,1
-58.062,-100,-80.829,-100,1,0.17917,-0.51458,0.84583,1
-57.85,-100,-81.18,-100,1,0.18521,-0.51479,0.84375,1
-58.145,-100,-81.067,-100,1,0.1875,-0.51875,0.84375,1
-58.577,-100,-81.703,-100,1,0.18125,-0.52969,0.84375,1
-58.532,-100,-82.089,-100,1,0.18177,-0.52839,0.84219,1
-59.35,-100,-82.471,-100,1,0.16479,-0.53125,0.84146,1
-59.244,-100,-82.789,-100,1,0.16938,-0.52703,0.83547,1
-59.153,-100,-82.729,-100,1,0.175,-0.53125,0.84297,1
-58.873,-100,-82.808,-100,1,0.17266,-0.53125,0.84141,1
-59.138,-100,-82.739,-100,1,0.17031,-0.53125,0.84219,1
-59.403,-100,-82.891,-100,1,0.17333,-0.53125,0.84313,1
-59.385,-100,-82.785,-100,1,0.17813,-0.53047,0.84062,1
-59.703,-100,-82.13,-100,1,0.16406,-0.53125,0.84375,1
-59.332,-100,-82.539,-100,1,0.16672,-0.53125,0.84234,1
-58.9,-100,-81.976,-100,1,0.17604,-0.53125,0.84271,1
-58.218,-100,-81.862,-100,1,0.16667,-0.5375,0.84167,1
-57.067,-100,-81.189,-100,1,0.16797,-0.53125,0.84234,1
-57.258,-100,-81.205,-100,1,0.17344,-0.53047,0.84062,1
-57.439,-100,-81.432,-100,1,0.16641,-0.53125,0.84245,1
-57.871,-100,-81.795,-100,1,0.16672,-0.53125,0.84234,1
-57.833,-100,-82.568,-100,1,0.1651,-0.53125,0.84193,1
-57.318,-100,-82.629,-100,1,0.16719,-0.53125,0.83906,1
-58.07,-100,-82.742,-100,1,0.16271,-0.53125,0.84208,1
-57.733,-100,-83.033,-100,1,0.1625,-0.53125,0.84271,1
-58.173,-100,-82.874,-100,1,0.1625,-0.53125,0.84375,1
-57.877,-100,-82.983,-100,1,0.16562,-0.53125,0.84219,1
-57.968,-100,-83.445,-100,1,0.16479,-0.52958,0.84208,1
-57.792,-100,-83.832,-100,1,0.16354,-0.52943,0.84193,1
-57.556,-100,-83.271,-100,1,0.16375,-0.53,0.84,1
-57.579,-100,-82.862,-100,1,0.15891,-0.53125,0.84375,1
-57.056,-100,-82.389,-100,1,0.16875,-0.52708,0.83958,1
