Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-89.617,-100,-59.586,-91.806,3,0.37292,0.87083,0.014583
-89.243,-100,-61.121,-90.833,3,0.38194,0.86406,0.043229
-87.244,-100,-60.7,-90.26,3,0.73875,0.56875,-0.065
-86.35,-100,-60.789,-89.398,3,0.84141,0.26641,-0.055469
-85.44,-100,-60.19,-89.483,3,0.44045,0.82465,-0.081076
-84.2,-100,-59.973,-89.439,3,-0.064063,0.91354,-0.12812
-81.715,-100,-59.215,-90.303,3,0.077778,0.90139,-0.02066
-80.897,-100,-61.215,-87.152,3,0.39167,0.73594,0.32656
-82.606,-99,-63.024,-83.97,3,1.0171,0.29115,0.10188
-82.227,-99,-65.365,-81.152,3,0.97521,0.18292,0.11042
-83.795,-99,-69.077,-78.415,3,1.0492,0.20708,0.12625
-85.045,-99,-71.627,-75.761,3,1.1347,0.21458,0.12743
-85.288,-99,-73.203,-73.033,4,0.99028,0.2625,-0.00052083
-87.583,-99,-76.067,-69.852,4,0.63802,0.59063,0.18125
-88.929,-97.727,-78.612,-67.442,4,0.98316,0.16562,0.064583
-90.452,-96.818,-82.721,-65.298,4,1.0018,0.24083,-0.017604
-93.015,-95.697,-86.558,-61.965,4,0.9125,0.25375,-0.03625
-95.5,-94.697,-91.042,-58.938,4,0.96014,0.29764,0.18333
-95.076,-93.061,-91.656,-59.908,4,0.86094,0.16406,0.068229
-94.167,-94.061,-91.944,-60.635,4,0.97305,0.45078,0.10117
-94.227,-93.061,-91.671,-60.289,4,0.86319,0.27639,-0.085417
-94.015,-93.061,-91.789,-61.798,4,0.9375,0.2625,0.029167
-91.942,-92.515,-91.921,-62.453,4,0.94146,0.19813,0.06125
-91.359,-91.47,-93.042,-63.839,4,0.92448,0.25938,0.039583
-90.109,-90.106,-94.02,-65.658,4,0.87986,0.15,0.31667
-87.859,-90.379,-94.974,-67.312,4,0.90932,-0.045469,0.23542
-85.564,-91.288,-93.702,-68.024,4,1.0175,-0.11354,0.1876
-83.609,-92.409,-93.111,-70.767,4,0.88289,-0.060938,0.38672
-81.314,-93.409,-91.111,-74.021,4,0.99479,-0.011979,0.27292
-79.902,-95.045,-90.929,-77.173,4,0.90469,-0.053646,0.26302
-78.592,-95.045,-90.027,-79.627,4,0.88555,-0.17109,0.36984
-77.252,-96.045,-89.755,-81.518,4,1.0109,-0.12656,0.30729
-74.736,-96.045,-89.318,-83.973,1,0.32969,0.8901,0.089583
-76.809,-94.082,-90.295,-84.336,1,0.13698,0.85747,-0.12552
-78.332,-93.309,-90.295,-84.95,1,0.48688,0.63,-0.49292
-79.718,-92.703,-90.295,-87.564,1,0.48266,0.59547,-0.52641
-82.514,-91.726,-90.295,-88.909,1,0.45365,0.74601,-0.34826
-85.355,-89.835,-91.568,-91.227,1,0.31406,0.87656,-0.10469
-87.309,-87.017,-92.159,-92.818,2,0.78625,0.245,0.36625
-89.605,-85.017,-94.159,-93,2,0.12865,0.83203,0.48984
-91.986,-82.585,-95.341,-93,2,0.5875,0.5125,0.39792
-94.205,-80.312,-96.909,-92.212,2,0.5375,0.48281,0.58125
-96.455,-78.335,-98.545,-92.667,2,0.8725,0.11,0.47625
-100,-76.608,-100,-91.576,2,0.83333,0.03125,0.53542
-100,-77.389,-100,-94.212,2,0.83125,0.26125,0.41875
-100,-77.208,-100,-96.03,2,0.96094,0.1125,0.071875
-100,-76.686,-100,-95.394,2,0.96375,0.021458,-0.010208
-100,-76.136,-100,-95.303,2,0.97422,0.011719,-0.016406
-100,-75.845,-100,-94.258,2,0.96354,-0.034896,-0.06875
-100,-76.482,-100,-92.939,2,0.9375,0.25625,0.11458
-100,-76.255,-100,-92.939,2,0.76875,0.30625,0.4
-100,-76.486,-100,-92.939,2,0.099375,0.015625,0.95
-100,-76.88,-100,-91.909,2,0.10031,-0.32563,0.94937
-99,-77.017,-100,-90.545,2,0.082812,-0.37188,0.95625
-99,-75.789,-100,-90.515,2,0.085417,-0.56302,0.82656
-99,-74.117,-100,-90.515,2,0.10312,-0.44531,0.86719
-99,-73.458,-100,-90.788,2,0.5675,-0.1625,0.64625
-99,-72.312,-100,-91.424,2,0.9224,0.16458,0.18438
-99,-71.809,-100,-92.515,2,0.97344,0.045833,0.14323
-99,-70.468,-100,-93.561,2,0.96432,0.25964,0.034635
-99,-70.317,-100,-93.424,2,-0.0575,0.63375,0.275
-99,-71.135,-100,-93.424,2,-0.74687,0.56563,0.225
-99,-71.259,-100,-92.152,2,-0.29375,0.82917,0.3375
-99,-70.729,-100,-92.879,2,-0.23958,0.8875,0.225
-100,-70.97,-100,-94.273,2,-0.40313,0.8125,0.20313
-99,-71.242,-100,-94.076,2,-0.73333,0.66146,-0.0875
-99,-72.12,-100,-92.985,2,-0.69375,0.62969,-0.042188
-97.727,-74.779,-98.545,-91.185,2,-0.65964,0.67057,-0.0625
-95.982,-78.415,-97.136,-89.821,2,-0.3,0.82396,-0.30573
-93.414,-81.445,-95.864,-88.458,2,0.92083,0.46187,0.19667
-91.705,-84.968,-94.136,-87.458,2,0.93229,0.21146,0.23333
-89.523,-87.302,-92.645,-87.73,2,0.91094,0.25391,0.20859
-87.25,-88.711,-91.918,-86.685,1,0.39281,0.78938,0.37799
-85.523,-90.786,-91.009,-86.503,1,0.95187,0.30181,0.30319
-83.765,-93.195,-89.888,-86.594,1,0.95104,0.23333,0.15417
-80.742,-94.795,-88.524,-87.382,1,1.0036,0.30719,0.16573
-78.667,-97.477,-87.774,-88.7,1,1.1003,0.094167,0.081806
-75.594,-100,-86.447,-89.791,1,0.78003,-0.39323,0.25573
-74.708,-100,-86.538,-91.591,1,0.95486,0.16632,0.13715
-73.726,-100,-86.583,-92.955,1,0.93472,0.23958,0.14097
-73.767,-100,-86.356,-94.318,1,0.60234,0.57891,0.27422
-73.185,-100,-87.447,-94.523,1,-0.37865,0.64661,0.60026
-73.639,-100,-87.544,-95.523,1,-0.46063,0.60813,0.59562
-72.748,-100,-86.756,-95.659,1,-0.45573,0.7099,0.51198
-71.585,-100,-86.302,-96.614,1,-0.435,0.70875,0.5025
-70.047,-100,-85.718,-97.614,1,-0.25594,0.67563,0.46344
-70.585,-100,-85.688,-97.614,1,0.90844,0.32052,0.18677
-70.911,-100,-85.279,-97.341,1,0.92014,0.25278,0.21667
-71.038,-100,-85.061,-96.25,1,0.92986,0.14097,0.22903
-70.597,-100,-85.545,-95.273,1,0.93792,0.20201,0.20083
-70.561,-100,-85.545,-93.773,1,0.93203,0.21484,0.16797
-69.755,-100,-85.977,-92.5,1,0.92812,0.20313,0.18854
-69.955,-100,-85.341,-92.932,1,0.9375,0.20573,0.18229
-70,-100,-85.689,-93.114,1,0.93861,0.20583,0.18201
-71.277,-100,-86.053,-94.023,1,0.94576,0.1175,0.15993
-72.153,-100,-86.18,-93.068,1,0.97552,0.12865,0.18885
-72.926,-100,-86.68,-93.068,1,0.9283,0.17101,0.16076
-72.82,-100,-86.756,-93.068,1,0.81944,0.32708,0.25486
-72.524,-100,-86.097,-93.341,1,0.68437,0.6,-0.14531
-73.27,-100,-86.309,-94.432,1,0.67083,0.5724,-0.23255
-73.37,-100,-86.158,-95.409,1,0.93222,0.21944,0.1625
-73.111,-100,-85.824,-96.909,1,0.93906,0.22734,0.13047
-73.735,-100,-85.642,-98.182,1,0.14089,0.5612,0.35417
-73.326,-100,-85.915,-97.727,1,-0.59688,-0.16875,0.72031
-72.189,-100,-86.385,-96.227,1,-0.5175,-0.2625,0.82396
-71.167,-100,-85.264,-95.727,1,-0.57865,-0.092969,0.82995
-70.818,-100,-83.614,-96,1,-0.098437,0.21901,0.78542
-69.705,-100,-82.773,-94.182,1,1.013,0.2125,0.3425
-68.545,-100,-82.333,-93.5,1,0.95191,0.18264,0.2684
-67.609,-100,-82.242,-92.659,1,0.93976,0.21267,0.25226
-66.4,-100,-82.485,-91.705,1,0.66424,0.51882,0.39229
-66.355,-99.455,-81.879,-89.977,1,-0.24444,0.42205,0.77986
-67.498,-99.455,-81.803,-87.977,1,0.42708,0.23802,0.69844
-67.28,-99.455,-82.083,-87.114,1,0.97101,0.10851,0.25816
-66.689,-99.455,-82.114,-87.068,1,1.002,0.15104,0.23035
-66.871,-99.455,-81.205,-86.811,1,0.79167,0.25625,0.18542
-67.78,-99.455,-82.205,-86.492,1,0.99701,0.13789,0.26042
-67.371,-99.455,-83.273,-87.402,1,0.61979,0.50625,0.077083
-68.674,-99.455,-84.386,-87.765,1,0.61285,0.67576,-0.092778
-70.402,-99.455,-84.477,-88.174,1,0.86667,0.15174,-0.43889
-72.883,-99.455,-84.636,-88.061,1,0.85903,0.22431,-0.29306
-74.361,-99.455,-84.545,-87.97,1,0.81094,0.3276,0.11146
-74.474,-100,-84.773,-87.879,1,0.75208,0.31562,0.53437
-74.535,-100,-85.291,-89.697,1,0.76094,0.34045,0.51024
-75.144,-100,-84.442,-90.561,1,0.62951,0.56806,0.45816
-76.576,-100,-84.412,-90.182,1,0.71979,0.34063,0.45729
-79.212,-100,-84.139,-90.879,1,0.97083,0.1776,0.25833
-78.303,-100,-83.708,-91.697,1,0.91615,0.18281,0.14323
-78.576,-100,-83.026,-91.97,1,0.96646,0.20615,0.18312
-78.691,-100,-81.48,-93.424,1,0.76406,0.68229,0.17708
-77.932,-100,-80.359,-93.697,1,0.74375,0.51753,0.079514
-76.632,-100,-80.582,-94.652,1,0.89479,0.20833,0.14688
-75.776,-100,-79.612,-95.697,1,0.22526,0.42708,0.80469
-76.359,-100,-79.248,-97.515,1,0.097656,0.44375,0.84375
-76.132,-100,-78.503,-97.697,1,0.12672,0.25281,0.93516
-75.632,-100,-79.382,-96.515,1,0.098958,0.11375,1.001
-74.609,-100,-78.836,-97.758,1,0.06,0.0925,0.89625
-71.45,-100,-79.352,-97.636,1,0.25833,0.87917,0.33333
-71.086,-100,-79.692,-97.636,1,0.47604,0.65365,0.53333
