Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-63.4,-100,-74.2,-92.5,1,0.78333,-0.54531,-0.016146,1
-63.7,-100,-73.85,-91,1,0.66688,-0.56906,0.1775,1
-64,-100,-73.5,-92.5,1,0.8,-0.4675,0.091875,1
-64.2,-100,-73.5,-95.25,1,0.165,-0.73979,0.21583,1
-64.4,-100,-73.5,-92.5,1,-0.28194,-0.73819,0.49444,1
-65.2,-100,-73.5,-95.25,1,-0.11667,-0.20583,0.94583,1
-66,-100,-73.5,-92.5,1,0.004375,-0.13083,1.016,1
-65.667,-100,-73.5,-95.25,1,-0.027778,-0.14896,1.0139,1
-65.333,-100,-73.5,-98,1,-0.035938,-0.15521,1.0151,1
-65.667,-100,-73.75,-95.25,1,-0.0375,-0.16031,1.0063,1
-66,-100,-73.5,-98,1,-0.049167,-0.15792,1.0052,1
-66,-100,-73.5,-98,1,-0.043125,-0.14854,1.0162,1
-66.25,-100,-73.5,-98,1,-0.05,-0.13906,1.0109,1
-66.571,-100,-73.5,-100,1,-0.017188,-0.13047,1.0231,1
-66.571,-100,-73.5,-100,1,-0.016458,-0.12417,1.0123,1
-66.571,-100,-73.5,-100,1,-0.028125,-0.12812,1.0211,1
-66.571,-100,-73.5,-100,1,-0.03125,-0.12667,1.0215,1
-66.571,-100,-74,-100,1,-0.030625,-0.12667,1.0171,1
-66.571,-100,-74,-100,1,-0.029688,-0.13177,1.0195,1
-67,-100,-74,-100,1,-0.048056,-0.12847,1.0125,1
-67,-100,-74,-100,1,-0.032589,-0.12351,1.0141,1
-67,-100,-74,-100,1,-0.024653,-0.12049,1.0153,1
-67.2,-100,-74,-100,1,-0.016042,-0.1525,1.051,1
-69.5,-100,-74,-100,1,-0.21563,-0.14479,0.91771,1
-69.5,-100,-74,-100,1,-0.48146,0.020625,0.85271,1
-67.2,-100,-74,-100,1,-0.53854,-0.078125,0.89479,1
-67,-100,-74,-100,1,-0.80516,0.052031,0.19672,1
-67,-100,-74,-100,1,-0.86172,-0.11484,0.16875,1
-67,-100,-77,-100,1,-0.20391,-0.67682,0.81719,1
-67,-100,-78.4,-100,1,-0.22057,-0.66146,0.6888,1
-67.2,-100,-78.8,-100,1,-0.21875,-0.68464,0.67318,1
-67.2,-100,-78.8,-100,1,-0.21667,-0.68021,0.68125,1
-67.2,-100,-78.8,-100,1,-0.20807,-0.67969,0.68151,1
-67.333,-100,-78.4,-100,1,-0.21734,-0.67703,0.67375,1
-67.5,-100,-78.4,-100,1,-0.21875,-0.68594,0.66563,1
-72.75,-100,-78.8,-100,1,-0.37396,-0.72917,0.080729,1
-72.75,-100,-78.8,-100,1,-0.12552,-0.83047,0.18021,1
-72.75,-100,-78.75,-100,1,0.053333,-0.77563,-0.225,1
-73.25,-100,-78.75,-100,1,0.875,-0.26719,0.31875,1
-73.25,-100,-78.8,-100,1,0.90708,-0.21531,0.44833,1
-73.25,-100,-79,-98,1,0.24049,-0.57694,0.76653,1
-72.75,-100,-79,-98,1,-0.015625,-0.4125,0.52344,1
-71.8,-100,-79,-97,1,-0.025,-0.86719,0.35104,1
-71.8,-100,-79.333,-96,1,0.32986,-0.71528,0.69167,1
-70.2,-100,-80.2,-91.5,1,0.31701,-0.63542,0.68194,1
-69.25,-100,-80.2,-91.5,1,0.3349,-0.61875,0.7,1
-70.2,-100,-80.6,-91.5,1,0.34656,-0.6175,0.69297,1
-71.5,-100,-80.6,-91.5,1,0.3401,-0.6099,0.70469,1
-71.8,-100,-80.6,-90.5,1,0.34167,-0.60208,0.70885,1
-72.5,-100,-80.2,-90.5,1,0.35542,-0.58927,0.70417,1
-72.5,-100,-80.2,-90.5,1,0.36719,-0.57813,0.71667,1
-72.2,-100,-80.2,-90.5,1,0.35104,-0.63771,0.655,1
-72.2,-100,-80.2,-90.5,1,0.33031,-0.67792,0.61906,1
-71.8,-100,-80.6,-90.5,1,0.33187,-0.66656,0.63354,1
-71.8,-100,-80.6,-90.5,1,0.33896,-0.63844,0.6674,1
-71.5,-100,-80.6,-90.5,1,0.34063,-0.63125,0.66875,1
-71,-100,-80.6,-90,1,0.34375,-0.63646,0.67708,1
-70.5,-100,-80.2,-90,1,0.33354,-0.63469,0.67969,1
-70.2,-100,-80.2,-90.5,1,0.34813,-0.6249,0.67542,1
-69.25,-100,-79.25,-90.5,1,0.34819,-0.625,0.67646,1
-67,-100,-79,-91,1,0.34875,-0.625,0.67792,1
-67,-100,-77.333,-91.5,1,0.34896,-0.61354,0.69271,1
-67,-100,-77.333,-92.5,1,0.34653,-0.61319,0.69722,1
-67,-100,-77,-92.5,1,0.39427,-0.61719,0.81927,1
-67,-100,-77,-97,1,0.12125,-0.26109,0.91672,1
-66.333,-100,-75.75,-97.5,1,-0.34375,0.015625,0.90625,1
-66.333,-100,-75.75,-97,1,-0.3851,0.045417,0.94656,1
-66.333,-100,-75.75,-97,1,-0.36354,0.060625,0.98687,1
-66,-100,-75.75,-97.5,1,-0.275,0.1874,0.93073,1
-66,-100,-75.75,-98,1,-0.19687,0.24271,0.99625,1
-66,-100,-75.75,-100,1,-0.39141,0.20859,0.88672,1
-66,-100,-75.5,-100,1,-0.45911,0.029948,0.83724,1
-66,-100,-74.5,-100,1,-0.33208,-0.35729,0.65917,1
-65.8,-100,-73.5,-100,1,-0.43172,-0.21437,0.76328,1
-64.75,-100,-73.2,-100,1,-0.21432,0.58281,0.70651,1
-64.75,-100,-73.2,-100,1,-0.035417,0.80278,0.525,1
-65.8,-100,-73.2,-100,1,-0.22122,0.70063,0.45177,1
-66,-100,-73.2,-100,1,-0.45667,0.415,0.75177,1
-66,-100,-73.2,-100,1,-0.25677,-0.064063,0.79844,1
-66.333,-100,-73.2,-100,1,-0.039063,-0.65312,0.7375,1
-66.5,-100,-73.5,-100,1,-0.040625,-0.65625,0.72656,1
-66.5,-100,-73.667,-100,1,-0.065625,-0.69562,0.77406,1
-66.75,-100,-73.667,-100,1,-0.19969,-0.37844,0.83688,1
-67.2,-100,-73.5,-100,1,-0.075,-0.40056,0.87785,1
-67.75,-100,-73.5,-100,1,0.10937,-0.40625,0.9,1
-68,-100,-73.2,-100,1,0.18594,-0.40391,0.91172,1
-68.667,-100,-73.2,-100,1,-0.036979,-0.65052,0.6599,1
-68.667,-100,-73.667,-100,1,0.016406,-0.56406,0.82734,1
-68.25,-100,-73,-100,1,0.019375,-0.57771,0.81292,1
-68.25,-100,-72.8,-100,1,-0.050937,-0.56937,0.81906,1
-68.667,-100,-72.8,-100,1,-0.068576,-0.56128,0.82031,1
-68.667,-100,-72.8,-100,1,-0.0625,-0.5625,0.81701,1
-68.667,-100,-72.8,-100,1,-0.0625,-0.56406,0.81719,1
-68.667,-100,-73.667,-100,1,-0.0625,-0.56406,0.81953,1
-68.667,-100,-73.75,-100,1,-0.0625,-0.56328,0.82031,1
-69.5,-100,-73.8,-100,1,-0.051562,-0.56979,0.81771,1
-70,-100,-74,-100,1,-0.04375,-0.56797,0.81719,1
-71.5,-100,-74,-100,1,-0.048438,-0.56693,0.81875,1
-70,-100,-74.75,-100,1,-0.060677,-0.5651,0.81615,1
-69.5,-100,-75,-100,1,-0.15972,-0.48125,0.76458,1
-69.5,-100,-75,-100,1,-0.41172,-0.31536,0.48464,1
-69.5,-100,-75,-100,1,-0.17708,-0.47333,0.7725,1
-69.5,-100,-76,-100,1,0.11198,0.070833,1.001,1
-70,-100,-76.25,-100,1,0.048437,-0.59922,0.64609,1
-69.5,-100,-76.667,-100,1,0.03125,-0.76625,0.605,1
-69.5,-100,-76.667,-100,1,0.033073,-0.75885,0.60703,1
-69.5,-100,-76.8,-100,1,0.03125,-0.76328,0.60859,1
-69.5,-100,-76.8,-100,1,0.033333,-0.76042,0.60833,1
-70,-100,-77.4,-100,1,0.036094,-0.75969,0.61047,1
-70,-100,-77.4,-100,1,0.034531,-0.75625,0.61187,1
-70.25,-100,-77.4,-100,1,0.03375,-0.75875,0.60875,1
-71.5,-100,-77.5,-100,1,0.03125,-0.75365,0.61094,1
-71.75,-100,-77.75,-100,1,0.038281,-0.75781,0.61016,1
-72.5,-100,-78,-100,1,0.035156,-0.75391,0.61328,1
-72.5,-100,-78,-100,1,0.03125,-0.7575,0.6125,1
-72.75,-100,-79.2,-100,1,0.03125,-0.75677,0.60703,1
-75,-100,-80,-100,1,0.032656,-0.76734,0.60969,1
-75.75,-100,-80.5,-100,1,0.03125,-0.76172,0.61172,1
-75.75,-100,-81.667,-100,1,0.034375,-0.75938,0.60703,1
-78.333,-100,-81.75,-100,1,0.03125,-0.76667,0.59479,1
-86,-100,-82.5,-100,1,0.033854,-0.76276,0.60443,1
-100,-89,-100,-100,2,0.7875,-0.4625,-0.20781,2
-100,-77.75,-100,-100,2,0.66563,-0.6,0.025,2
-100,-76.4,-100,-100,2,0.445,-0.79875,-0.065,2
-100,-76,-100,-100,2,0.54722,-0.64063,-0.17708,2
-100,-76,-100,-92,2,0.98229,-0.38646,0.22708,2
-100,-75.667,-100,-92,2,0.89688,-0.35104,0.17063,2
-100,-75.667,-100,-92,2,0.94661,-0.35625,0.11823,2
-100,-75.667,-100,-92,2,0.97188,-0.31094,0.15625,2
-100,-75,-100,-89.333,2,0.95417,-0.23542,0.19375,2
-100,-75,-100,-92,2,0.89141,-0.16406,0.25078,2
-100,-75,-100,-92,2,0.89875,-0.31125,0.1625,2
-100,-75,-100,-92,2,0.95521,-0.3,0.21667,2
-100,-75,-100,-92,2,0.91667,-0.30833,0.10469,2
-100,-71.5,-100,-92,2,0.90938,-0.33993,0.17604,2
-100,-71.5,-100,-93,2,0.95531,-0.15687,0.26875,2
-100,-71.5,-100,-93,2,0.73438,-0.6625,0.053125,2
-100,-71.5,-100,-100,2,0.85625,-0.44688,-0.10625,2
-100,-69.667,-100,-100,2,0.825,-0.46667,-0.16042,2
-100,-69.667,-100,-100,2,0.90422,-0.38422,-0.082187,2
-100,-73.8,-100,-100,2,0.87604,-0.40833,0.072917,2
-100,-75,-100,-100,2,0.75521,-0.58958,-0.24375,2
-100,-75,-100,-100,2,0.53125,-0.6125,-0.36562,2
-100,-75,-100,-100,2,0.51875,-0.65417,-0.42083,2
-100,-75,-100,-100,2,0.32969,-0.65781,-0.5375,2
-100,-75,-100,-100,2,0.71667,-0.61667,-0.1375,2
-100,-75,-100,-100,2,0.4875,-0.67188,-0.49188,2
-100,-73.8,-100,-100,2,0.57188,-0.61562,-0.47813,2
-100,-71.667,-100,-100,2,0.375,-0.50625,-0.65625,2
-100,-70.4,-100,-100,2,0.71719,-0.5487,0.092188,2
-100,-70.4,-100,-100,2,0.96458,-0.18438,0.10833,2
-100,-70.4,-100,-100,2,0.83672,-0.40937,0.22813,2
-100,-70.4,-100,-100,2,0.93375,-0.3375,0.035,2
-100,-71.667,-100,-100,2,0.9225,-0.30875,0.07625,2
-100,-73.8,-100,-96,2,0.90417,-0.25833,0.25417,2
-100,-75,-100,-96,2,0.88958,-0.23229,0.25,2
-100,-75,-100,-96,2,0.86875,-0.25903,0.11875,2
-100,-75,-100,-96,2,0.8625,-0.2825,-0.21625,2
-100,-74.75,-100,-96,2,0.875,-0.285,-0.21125,2
-100,-74.75,-100,-96,2,0.83125,-0.34313,-0.2975,2
-100,-71.667,-100,-100,2,0.85938,-0.34063,-0.08125,2
-100,-71,-100,-100,2,0.82781,-0.48625,-0.01375,2
-100,-70.4,-100,-100,2,0.90625,-0.31042,0.22708,2
-100,-69.8,-100,-100,2,0.91745,-0.31146,0.12474,2
-100,-69.8,-100,-100,2,0.92309,-0.29253,0.21389,2
-100,-69.8,-100,-96,2,0.89833,-0.32292,0.059583,2
-100,-69.8,-100,-96,2,0.89687,-0.37656,0.065625,2
-100,-68.75,-100,-96,2,0.90938,-0.33125,0.08125,2
-100,-69.8,-100,-93.5,2,0.92125,-0.285,0.12375,2
-100,-70.4,-100,-90.333,2,0.8875,-0.30208,0.1875,2
-100,-70,-100,-90.333,2,0.92,-0.29375,0.0675,2
-100,-71,-100,-89,2,0.925,-0.28375,0.1275,2
-100,-71,-100,-89,2,0.92344,-0.22656,0.20156,2
-100,-70,-100,-89,2,0.91656,-0.26563,0.085938,2
-100,-69.8,-100,-90.333,2,0.88438,-0.27292,0.20833,2
-100,-67.5,-100,-93.5,2,0.85958,-0.41729,0.17958,2
-100,-66,-100,-93.5,2,0.375,-0.78344,0.0009375,2
-100,-66,-100,-93.5,2,0.925,-0.43125,-0.015365,2
-100,-66,-100,-93.5,2,0.80365,-0.47187,0.20156,2
-100,-66,-100,-90.5,2,0.56979,-0.72083,-0.066667,2
-100,-66.8,-100,-90.333,2,-0.070833,-0.82708,-0.26146,2
-100,-67.5,-100,-89,2,-0.055469,-0.65312,-0.66016,2
-100,-66.8,-100,-88,2,-0.13229,-0.72188,-0.50313,2
-100,-66.8,-100,-86.667,2,-0.25469,-0.49375,-0.73594,2
-100,-68.25,-100,-88,2,-0.16875,-0.82969,-0.22969,2
-100,-70,-100,-88,2,0.060417,-0.96042,-0.1875,2
-100,-70,-100,-88,2,-0.27313,-0.88813,-0.053125,2
-100,-70,-100,-89.333,2,-0.15125,-0.865,0.245,2
-100,-70,-100,-89.333,2,-0.0015625,-0.99688,0.31797,2
-100,-68.25,-100,-89.8,2,-0.21979,-0.85677,0.32135,2
