Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-83.75,-100,-63.667,-100,3,-0.39453,-0.74089,0.36823,3
-83.625,-100,-63.167,-100,3,-0.405,-0.7875,0.37125,3
-83.5,-100,-62.667,-100,3,-0.43625,-0.7775,0.35,3
-83.375,-100,-62.667,-100,3,-0.42865,-0.78047,0.34792,3
-83.25,-100,-62.667,-100,3,-0.43099,-0.78776,0.32969,3
-83.125,-100,-61.633,-100,3,-0.4375,-0.78542,0.32188,3
-83,-100,-60.6,-100,3,-0.40141,-0.78672,0.36172,3
-82.333,-100,-60.55,-100,3,-0.40625,-0.7875,0.35156,3
-81.667,-100,-60.5,-100,3,-0.40906,-0.79234,0.34969,3
-81.533,-100,-60.05,-100,3,-0.4625,-0.72656,0.40625,3
-81.4,-100,-60.5,-100,3,-0.26441,-0.88247,0.13906,3
-80.75,-100,-60.5,-100,3,-0.45573,-0.52187,-0.54375,3
-79.8,-100,-60.6,-100,3,-0.33281,-0.70651,-0.49219,3
-79.667,-100,-60.6,-100,3,-0.48875,-0.00125,-0.43625,3
-79,-100,-60.6,-100,3,-0.084687,0.84854,-0.36281,3
-79,-100,-60.6,-100,3,-0.0625,0.85573,-0.35833,3
-79,-100,-60.6,-100,3,-0.059375,0.85625,-0.36719,3
-79.8,-100,-60.75,-100,3,-0.06125,0.85104,-0.37312,3
-79.8,-100,-60.75,-100,3,-0.057917,0.84885,-0.37104,3
-79.8,-100,-60.75,-100,3,-0.0046875,0.78151,-0.51563,3
-79.8,-100,-60.75,-100,3,0.10771,0.6675,-0.59167,3
-79.8,-100,-61.5,-100,3,0.14896,0.13021,-0.98125,3
-79.8,-100,-62.667,-100,3,0.13333,0.10271,-0.92146,3
-79.8,-100,-62.8,-100,3,0.11328,0.097656,-0.9125,3
-79,-100,-65,-100,3,-0.24323,0.32135,-0.73229,3
-79,-100,-69.5,-100,3,-0.13056,-0.37604,0.94514,3
-79,-100,-70.4,-100,3,-0.11354,-0.25651,0.97396,3
-79,-100,-70.5,-100,3,-0.12188,-0.25406,0.98188,3
-80.25,-100,-70.75,-100,3,-0.11719,-0.25438,0.98781,3
-80.25,-100,-71.4,-100,3,-0.11979,-0.24427,0.98385,3
-81.5,-100,-71.4,-100,3,-0.10859,-0.23672,0.98359,3
-81.5,-100,-71.4,-100,3,-0.092708,-0.24167,0.99583,3
-81.5,-100,-71.667,-100,3,-0.11458,-0.22427,0.98312,3
-83.333,-100,-71.667,-100,3,-0.11625,-0.23135,0.98406,3
-83.333,-100,-71.667,-98.5,3,-0.12135,-0.22552,0.98854,3
-83.333,-100,-71.667,-98.5,3,-0.11688,-0.2225,0.99313,3
-82,-100,-71.667,-99,3,-0.1125,-0.22875,0.99156,3
-82,-100,-71.667,-99,3,-0.11372,-0.23125,0.98681,3
-81.5,-100,-71.667,-99,3,-0.10885,-0.22969,0.98385,3
-81.5,-100,-71.667,-99,3,-0.11667,-0.225,0.98472,3
-81.5,-100,-71.667,-99,3,-0.11172,-0.21953,0.98906,3
-81.5,-100,-71.333,-99,3,-0.11719,-0.22604,0.99115,3
-81.5,-100,-71.333,-100,3,-0.12135,-0.22448,0.98854,3
