Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-71.25,-100,-80.25,-89.25,1,0.58698,-0.62474,-0.38568,1
-70.825,-100,-80.375,-87.875,1,0.51302,-0.7974,-0.23151,1
-71.25,-100,-80.25,-89.25,1,-0.2309,-0.52118,0.49618,1
-71.292,-100,-80.225,-89.375,1,-0.64931,0.49427,0.65382,1
-71.25,-100,-80.2,-89.5,1,-0.56792,0.57743,0.54757,1
-71.292,-100,-80.225,-89.375,1,-0.58479,0.65542,0.30083,1
-71.25,-100,-80.2,-89.5,1,-0.60885,0.65573,0.37899,1
-70.825,-100,-80.225,-89.375,1,-0.58854,0.72083,0.33646,1
-70.4,-100,-80.25,-89.25,1,-0.44073,0.56615,0.64646,1
-70.825,-100,-80.375,-89.375,1,-0.4224,0.53646,0.72813,1
-71.25,-100,-80.5,-89.25,1,-0.56885,0.69521,0.27323,1
-71.333,-100,-80.5,-88.4,1,-0.54931,0.73056,0.25139,1
-71.6,-100,-80.5,-88,1,-0.44703,0.66203,0.46781,1
-71.75,-100,-80.5,-88.333,1,-0.063681,0.31486,0.96819,1
-71.75,-100,-80.6,-88,1,-0.17552,0.57135,0.60156,1
-72,-100,-83,-88.333,1,-0.39597,0.77486,-0.29083,1
-72,-100,-83,-88.333,1,-0.5041,0.77007,-0.13521,1
-73.5,-100,-83.4,-88.4,1,-0.43983,0.84444,0.013854,1
-74.75,-100,-84,-88.4,1,-0.43365,0.82396,0.1449,1
-72,-100,-84.667,-88.4,1,-0.40736,0.81917,0.25181,1
-72,-100,-85,-88.4,1,-0.40365,0.83281,0.24462,1
-74,-100,-86,-88.4,1,-0.40625,0.82257,0.25,1
-74,-100,-86.5,-88.4,1,-0.40625,0.82274,0.24774,1
-74,-100,-86.5,-88.4,1,-0.40736,0.82569,0.24889,1
-73,-100,-87,-88.4,1,-0.40729,0.82813,0.25,1
-74,-100,-87,-88.4,1,-0.40625,0.83094,0.24354,1
-74,-100,-87,-89.667,1,-0.40625,0.83073,0.24479,1
-74,-100,-87,-89.667,1,-0.40625,0.825,0.22656,1
-74,-100,-87,-90,1,-0.40625,0.82969,0.22188,1
-74,-100,-87,-90,1,-0.40625,0.83437,0.22222,1
-74,-100,-87,-90.5,1,-0.40625,0.83542,0.21979,1
-74,-100,-87,-90.5,1,-0.40625,0.83767,0.22222,1
-75,-100,-87.333,-90.667,1,-0.40625,0.82813,0.22153,1
-75,-100,-87.667,-90.667,1,-0.40625,0.83391,0.23469,1
-75,-100,-87.667,-91.5,1,-0.40813,0.83937,0.22562,1
-74,-100,-87.667,-91.5,1,-0.40625,0.83958,0.22795,1
-74,-100,-87.667,-91.5,1,-0.40625,0.83437,0.22656,1
-74,-100,-87.667,-90.667,1,-0.40625,0.83472,0.225,1
-73.667,-100,-87.667,-90.667,1,-0.40625,0.83681,0.23854,1
-73.667,-100,-88,-90.5,1,-0.40625,0.83698,0.22615,1
-74,-100,-88.4,-90.667,1,-0.40625,0.83368,0.22813,1
-75.6,-100,-88.4,-90.667,1,-0.40625,0.84042,0.23347,1
-75.6,-100,-88.4,-92,1,-0.40625,0.83854,0.225,1
-76,-100,-89,-92,1,-0.40514,0.84194,0.23014,1
-76,-100,-89.25,-92,1,-0.40625,0.84271,0.21875,1
-76,-100,-89.5,-92,1,-0.40278,0.84375,0.22743,1
-76,-100,-89.75,-90.667,1,-0.40625,0.84014,0.22542,1
-76,-100,-89.5,-90,1,-0.40625,0.83993,0.22049,1
-77,-100,-89.75,-89.333,1,-0.41319,0.8467,0.22378,1
-77,-100,-89.5,-89,1,-0.40625,0.84271,0.22292,1
-77.5,-100,-89.25,-89.333,1,-0.40278,0.84028,0.21875,1
-77,-100,-89.25,-89.333,1,-0.40403,0.84153,0.22681,1
-77,-100,-89.5,-89.333,1,-0.40458,0.84375,0.21875,1
-76.2,-100,-89.5,-89,1,-0.40486,0.84271,0.22431,1
-76.2,-100,-89.5,-89,1,-0.39792,0.8375,0.22778,1
-76.2,-100,-89.5,-89,1,-0.40313,0.8375,0.22187,1
-77,-100,-89.5,-89,1,-0.39358,0.84253,0.21997,1
-77,-100,-89.5,-89,1,-0.40625,0.84375,0.22396,1
-77,-100,-88,-89,1,-0.40431,0.84375,0.21986,1
-77,-100,-88,-89,1,-0.39896,0.84063,0.21875,1
-76.2,-100,-88,-89,1,-0.38958,0.84531,0.21875,1
-76.2,-100,-88,-89,1,-0.4026,0.8401,0.21875,1
-76,-100,-88,-89,1,-0.40458,0.83875,0.22958,1
-76.2,-100,-88,-89,1,-0.40111,0.83792,0.25208,1
-76.2,-100,-88,-89,1,-0.39583,0.83437,0.24896,1
-76.2,-100,-88,-89,1,-0.4025,0.83229,0.25,1
-76,-100,-88,-89,1,-0.39347,0.83528,0.24389,1
-76.2,-100,-88,-89,1,-0.40174,0.8408,0.24931,1
-76,-100,-88,-89,1,-0.39878,0.83906,0.25052,1
-76,-100,-88,-89.667,1,-0.39948,0.84115,0.25156,1
-76,-100,-88,-89.667,1,-0.40313,0.84062,0.25,1
-76,-100,-88,-89.667,1,-0.38906,0.84063,0.24844,1
-75.75,-100,-88.333,-89.667,1,-0.40094,0.83792,0.24719,1
-75.75,-100,-88,-91,1,-0.40729,0.83021,0.24687,1
-75.75,-100,-88.333,-92,1,-0.40625,0.83656,0.25,1
-75.75,-100,-88.667,-92,1,-0.40313,0.83062,0.20292,1
-75.6,-100,-88.667,-92.5,1,-0.39396,0.79243,-0.25993,1
-74.667,-100,-88.667,-95,1,-0.40208,0.83594,-0.12604,1
-74.5,-100,-88.4,-95,1,-0.40625,0.84722,0.0036458,1
-74.5,-100,-88.4,-98,1,-0.40937,0.84583,0.070833,1
-74.667,-100,-88.4,-100,1,-0.40625,0.84927,0.092396,1
-74.667,-100,-88.333,-100,1,-0.40625,0.84375,0.085417,1
-74.5,-100,-88.4,-100,1,-0.40625,0.84792,0.0875,1
-72.667,-100,-88.4,-100,1,-0.40625,0.84931,0.083333,1
-72.25,-100,-88.333,-100,1,-0.40625,0.84861,0.061111,1
-70.25,-100,-88.333,-100,1,-0.39427,0.84167,0.066406,1
-70.25,-100,-87.25,-100,1,-0.11458,0.91719,-0.24453,1
-69.2,-100,-86,-100,1,-0.04375,0.91531,-0.16297,1
-68.75,-100,-87.25,-100,1,-0.061458,0.91042,-0.16667,1
-68.75,-100,-86,-100,1,-0.058542,0.9125,-0.16187,1
-68.5,-100,-86,-100,1,-0.0625,0.91615,-0.1599,1
-68.5,-100,-85.75,-100,1,-0.06,0.90875,-0.16,1
-68.5,-100,-85.333,-100,1,-0.060417,0.9099,-0.16094,1
-67,-100,-85.333,-100,1,-0.057924,0.91083,-0.15915,1
-66.4,-100,-85.4,-100,1,-0.058854,0.91406,-0.15781,1
-66.4,-100,-85.333,-100,1,-0.059844,0.91047,-0.15766,1
-67,-100,-85.143,-100,1,-0.054167,0.91146,-0.15937,1
-66.4,-100,-84.667,-100,1,-0.056458,0.91146,-0.15625,1
-66.4,-100,-84.667,-100,1,-0.055,0.9175,-0.15625,1
-66.4,-100,-84.4,-100,1,-0.057292,0.90938,-0.15521,1
-66.4,-100,-84.4,-100,1,-0.052917,0.91187,-0.15854,1
-65.6,-100,-84.333,-100,1,-0.057292,0.90885,-0.15625,1
