Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-71.908,-89.231,-87.05,-88.606,1,0.58698,-0.62474,-0.38568,1
-67.112,-93.937,-83.198,-91.047,1,0.51302,-0.7974,-0.23151,1
-64.515,-97.731,-80.143,-93.121,1,-0.2309,-0.52118,0.49618,1
-64.152,-100.28,-78.195,-94.069,1,-0.64931,0.49427,0.65382,1
-65.6,-101.53,-77.4,-93.552,1,-0.56792,0.57743,0.54757,1
-68.114,-101.69,-77.559,-91.746,1,-0.58479,0.65542,0.30083,1
-70.829,-101.13,-78.3,-89.257,1,-0.60885,0.65573,0.37899,1
-72.989,-100.29,-79.199,-86.911,1,-0.58854,0.72083,0.33646,1
-74.119,-99.542,-79.901,-85.464,1,-0.44073,0.56615,0.64646,1
-74.102,-99.111,-80.208,-85.363,1,-0.4224,0.53646,0.72813,1
-73.166,-99.062,-80.116,-86.596,1,-0.56885,0.69521,0.27323,1
-71.758,-99.313,-79.784,-88.718,1,-0.54931,0.73056,0.25139,1
-70.391,-99.697,-79.458,-91.001,1,-0.44703,0.66203,0.46781,1
-69.483,-100.04,-79.377,-92.684,1,-0.063681,0.31486,0.96819,1
-69.254,-100.22,-79.689,-93.226,1,-0.17552,0.57135,0.60156,1
-69.688,-100.19,-80.404,-92.477,1,-0.39597,0.77486,-0.29083,1
-70.588,-100,-81.406,-90.716,1,-0.5041,0.77007,-0.13521,1
-71.662,-99.748,-82.498,-88.552,1,-0.43983,0.84444,0.013854,1
-72.638,-99.525,-83.48,-86.712,1,-0.43365,0.82396,0.1449,1
-73.344,-99.408,-84.217,-85.806,1,-0.40736,0.81917,0.25181,1
-73.744,-99.42,-84.683,-86.129,1,-0.40365,0.83281,0.24462,1
-73.917,-99.529,-84.959,-87.578,1,-0.40625,0.82257,0.25,1
-73.998,-99.673,-85.195,-89.696,1,-0.40625,0.82274,0.24774,1
-74.102,-99.785,-85.545,-91.831,1,-0.40736,0.82569,0.24889,1
-74.275,-99.82,-86.102,-93.356,1,-0.40729,0.82813,0.25,1
-74.474,-99.769,-86.862,-93.864,1,-0.40625,0.83094,0.24354,1
-74.594,-99.657,-87.715,-93.286,1,-0.40625,0.83073,0.24479,1
-74.522,-99.531,-88.488,-91.903,1,-0.40625,0.825,0.22656,1
-74.197,-99.435,-89.004,-90.229,1,-0.40625,0.82969,0.22188,1
-73.654,-99.398,-89.143,-88.841,1,-0.40625,0.83437,0.22222,1
-73.023,-99.421,-88.896,-88.189,1,-0.40625,0.83542,0.21979,1
-72.495,-99.48,-88.364,-88.462,1,-0.40625,0.83767,0.22222,1
-72.258,-99.542,-87.736,-89.543,1,-0.40625,0.82813,0.22153,1
-72.431,-99.574,-87.224,-91.068,1,-0.40625,0.83391,0.23469,1
-73.018,-99.559,-87,-92.559,1,-0.40813,0.83937,0.22562,1
-73.897,-99.503,-87.137,-93.581,1,-0.40625,0.83958,0.22795,1
-74.861,-99.427,-87.59,-93.875,1,-0.40625,0.83437,0.22656,1
-75.681,-99.357,-88.21,-93.423,1,-0.40625,0.83472,0.225,1
-76.177,-99.317,-88.8,-92.429,1,-0.40625,0.83681,0.23854,1
-76.278,-99.315,-89.171,-91.233,1,-0.40625,0.83698,0.22615,1
-76.037,-99.34,-89.212,-90.187,1,-0.40625,0.83368,0.22813,1
-75.606,-99.374,-88.915,-89.545,1,-0.40625,0.84042,0.23347,1
-75.184,-99.392,-88.38,-89.399,1,-0.40625,0.83854,0.225,1
-74.943,-99.382,-87.781,-89.674,1,-0.40514,0.84194,0.23014,1
-74.973,-99.341,-87.305,-90.18,1,-0.40625,0.84271,0.21875,1
-75.259,-99.283,-87.103,-90.695,1,-0.40278,0.84375,0.22743,1
-75.693,-99.227,-87.248,-91.046,1,-0.40625,0.84014,0.22542,1
-76.127,-99.191,-87.716,-91.155,1,-0.40625,0.83993,0.22049,1
-76.427,-99.186,-88.41,-91.045,1,-0.41319,0.8467,0.22378,1
-76.53,-99.205,-89.192,-90.798,1,-0.40625,0.84271,0.22292,1
-76.463,-99.233,-89.924,-90.505,1,-0.40278,0.84028,0.21875,1
-76.326,-99.25,-90.505,-90.213,1,-0.40403,0.84153,0.22681,1
-76.252,-99.241,-90.881,-89.908,1,-0.40458,0.84375,0.21875,1
-76.345,-99.201,-91.048,-89.53,1,-0.40486,0.84271,0.22431,1
-76.63,-99.14,-91.022,-89.014,1,-0.39792,0.8375,0.22778,1
-77.039,-99.078,-90.828,-88.343,1,-0.40313,0.8375,0.22187,1
-77.426,-99.035,-90.477,-87.583,1,-0.39358,0.84253,0.21997,1
-77.618,-99.024,-89.974,-86.872,1,-0.40625,0.84375,0.22396,1
-77.481,-99.046,-89.329,-86.393,1,-0.40431,0.84375,0.21986,1
-76.972,-99.085,-88.579,-86.3,1,-0.39896,0.84063,0.21875,1
-76.163,-99.119,-87.8,-86.657,1,-0.38958,0.84531,0.21875,1
-75.224,-99.125,-87.11,-87.397,1,-0.4026,0.8401,0.21875,1
-74.372,-99.093,-86.642,-88.33,1,-0.40458,0.83875,0.22958,1
-73.801,-99.027,-86.511,-89.191,1,-0.40111,0.83792,0.25208,1
