Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-84.151,-61.116,-79.044,-97.701,2,-0.034375,-0.11875,-0.91875,2
-89.84,-54.838,-87.457,-100.58,2,-0.03125,-0.125,-0.93125,2
-94.888,-52.644,-94.807,-102.03,2,0.07,-0.42375,-0.70875,2
-98.57,-54.491,-100.17,-101.69,2,0.070313,-0.81406,-0.43281,2
-100.51,-59.392,-103.09,-99.618,2,-0.057813,-0.76563,-0.51563,2
-100.74,-65.694,-103.66,-96.267,2,0.067969,-0.79453,-0.48984,2
-99.64,-71.528,-102.43,-92.388,2,0.039583,-0.76458,-0.49167,2
-97.789,-75.316,-100.24,-88.829,2,0.12031,-0.84219,-0.38516,2
-95.808,-76.18,-97.953,-86.301,2,0.09375,-0.80234,-0.425,2
-94.188,-74.141,-96.274,-85.196,2,0.20313,-0.85104,-0.33958,2
-93.191,-70.068,-95.561,-85.49,2,0.17083,-0.72917,-0.53125,2
-92.824,-65.382,-95.806,-86.774,2,0.23281,-0.74687,-0.44375,2
-92.9,-61.628,-96.697,-88.39,2,0.1875,-0.775,-0.49375,2
-93.134,-60.02,-97.767,-89.639,2,0.18438,-0.78281,-0.41563,2
-93.255,-61.117,-98.563,-89.983,2,0.125,-0.7925,-0.48125,2
-93.091,-64.685,-98.786,-89.196,2,0.31562,-0.75313,-0.46875,2
-92.6,-69.808,-98.372,-87.402,2,0.13333,-0.7388,-0.55052,2
-91.852,-75.175,-97.475,-85.017,2,0.28516,-0.80156,-0.35234,2
-90.977,-79.469,-96.397,-82.6,2,0.13203,-0.7625,-0.49219,2
-90.098,-81.726,-95.462,-80.678,2,0.24375,-0.68542,-0.48229,2
-89.292,-81.58,-94.911,-79.599,2,0.70208,-0.76458,0.041667,2
-88.58,-79.307,-94.829,-79.453,2,0.9375,-0.2875,-0.15,2
-87.95,-75.699,-95.129,-80.084,2,1.0063,-0.15208,-0.2375,2
-87.403,-71.789,-95.604,-81.182,2,0.95313,-0.12344,-0.15937,2
-86.99,-68.544,-96.005,-82.409,2,0.9775,-0.13625,-0.145,2
-86.824,-66.606,-96.131,-83.515,2,0.98516,-0.08125,-0.21562,2
-87.059,-66.15,-95.895,-84.408,2,0.91146,-0.093229,-0.23099,2
-87.829,-66.902,-95.343,-85.145,2,0.97073,-0.16938,-0.10396,2
-89.183,-68.276,-94.626,-85.865,2,0.99167,-0.15469,-0.15208,2
-91.032,-69.598,-93.941,-86.692,2,0.96562,-0.00052083,-0.12839,2
-93.138,-70.317,-93.458,-87.641,2,0.92891,-0.31328,-0.30703,2
-95.157,-70.158,-93.262,-88.578,2,0.97891,-0.033594,-0.084375,2
-96.718,-69.163,-93.335,-89.247,2,1.0078,-0.1875,-0.14766,2
-97.536,-67.632,-93.563,-89.353,2,1.0146,-0.0875,-0.083333,2
-97.499,-65.986,-93.788,-88.683,2,0.88958,-0.12639,-0.15243,2
-96.715,-64.615,-93.864,-87.206,2,0.99427,-0.18646,-0.17604,2
-95.496,-63.757,-93.706,-85.125,2,1.0065,-0.19167,-0.19141,2
-94.276,-63.446,-93.317,-82.851,2,0.98562,-0.12031,-0.10813,2
-93.49,-63.546,-92.781,-80.899,2,0.91667,-0.17083,-0.14167,2
-93.451,-63.835,-92.228,-79.749,2,0.96719,-0.090625,-0.13594,2
-94.259,-64.11,-91.785,-79.7,2,0.94063,-0.15937,-0.071875,2
-95.774,-64.273,-91.534,-80.773,2,0.94844,-0.13437,-0.14688,2
-97.664,-64.361,-91.483,-82.7,2,0.94219,-0.1,-0.15625,2
-99.504,-64.51,-91.571,-84.995,2,0.94875,-0.14729,-0.11313,2
-100.9,-64.882,-91.692,-87.091,2,0.98344,-0.13344,-0.10125,2
-101.62,-65.563,-91.733,-88.505,2,0.97656,-0.22031,-0.071354,2
-101.6,-66.504,-91.617,-88.971,2,1.0688,-0.28437,-0.17188,2
-101.01,-67.498,-91.326,-88.508,2,1.0328,-0.10365,-0.12396,2
-100.15,-68.233,-90.903,-87.4,2,0.99375,-0.19375,-0.10833,2
-99.33,-68.389,-90.436,-86.096,2,0.96094,-0.11563,-0.17943,2
-98.794,-67.751,-90.023,-85.066,2,0.97687,-0.0575,-0.14813,2
-98.64,-66.307,-89.739,-84.658,2,0.9625,-0.2276,-0.078646,2
-98.804,-64.281,-89.608,-84.997,2,1.0685,-0.11302,-0.13854,2
-99.099,-62.106,-89.603,-85.963,2,1.0375,-0.13021,-0.13396,2
-99.302,-60.318,-89.65,-87.242,2,0.975,-0.19844,-0.16328,2
-99.234,-59.42,-89.665,-88.445,2,1,-0.18125,-0.075,2
-98.832,-59.742,-89.575,-89.231,2,1.0083,-0.19167,-0.10625,2
-98.164,-61.348,-89.35,-89.42,2,0.99792,-0.028125,-0.025,2
-97.399,-64.001,-89.007,-89.043,2,0.91771,-0.15313,-0.13875,2
