Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-64.886,-99.638,-69.128,-87.789,1,0.32049,-0.4224,-0.77066,1
-63.154,-99.419,-72.184,-88.625,1,0.39688,-0.61458,-0.60417,1
-62.251,-99.051,-74.514,-89.231,1,-0.29583,0.14219,0.45382,1
-62.05,-98.524,-75.831,-89.508,1,0.033785,0.87684,0.46507,1
-62.33,-97.86,-76.085,-89.393,1,-0.024583,0.68931,0.60028,1
-62.856,-97.108,-75.468,-88.881,1,0.0375,0.66656,0.67281,1
-63.429,-96.333,-74.359,-88.034,1,0.23516,0.22578,0.94531,1
-63.935,-95.596,-73.229,-86.99,1,0.2375,0.15859,1.0016,1
-64.349,-94.944,-72.524,-85.939,1,0.19115,0.035417,0.98906,1
-64.722,-94.389,-72.571,-85.091,1,0.20297,-0.19453,0.98734,1
-65.149,-93.912,-73.508,-84.629,1,0.21719,-0.19062,0.97813,1
-65.727,-93.466,-75.273,-84.665,1,0.24583,-0.4125,0.90625,1
-66.533,-92.995,-77.626,-85.202,1,0.27865,-0.39167,0.8467,1
-67.598,-92.455,-80.224,-86.118,1,0.43177,0.46597,0.72517,1
-68.91,-91.826,-82.687,-87.185,1,-0.10972,0.79931,-0.37778,1
-70.41,-91.119,-84.683,-88.111,1,-0.25938,0.7849,-0.44505,1
-72.004,-90.374,-85.976,-88.601,1,-0.27101,0.66389,-0.62326,1
-73.572,-89.644,-86.459,-88.436,1,-0.19913,0.86708,-0.19049,1
-74.972,-88.977,-86.157,-87.533,1,-0.21722,0.90569,-0.074444,1
-76.052,-88.397,-85.207,-85.98,1,-0.21934,0.86455,-0.22642,1
-76.666,-87.896,-83.828,-84.038,1,-0.21979,0.84132,-0.34497,1
-76.693,-87.439,-82.283,-82.098,1,-0.23333,0.8676,-0.20135,1
-76.068,-86.975,-80.844,-80.605,1,-0.25354,0.89455,-0.10528,1
-74.81,-86.454,-79.76,-79.961,1,-0.24837,0.89049,-0.12337,1
-73.036,-85.847,-79.222,-80.432,1,-0.22986,0.89792,-0.13917,1
-70.964,-85.157,-79.345,-82.081,1,-0.22781,0.89104,-0.14844,1
-68.888,-84.417,-80.149,-84.742,1,-0.21484,0.76719,-0.46094,1
-67.127,-83.677,-81.545,-88.045,1,-0.26094,0.64453,-0.61562,1
-65.967,-82.989,-83.349,-91.486,1,-0.27156,0.67719,-0.58594,1
-65.597,-82.386,-85.296,-94.534,1,-0.27344,0.68594,-0.57031,1
-66.058,-81.871,-87.082,-96.738,1,-0.27344,0.68437,-0.56875,1
-67.231,-81.412,-88.41,-97.82,1,-0.27813,0.68281,-0.57188,1
-68.849,-80.961,-89.046,-97.725,1,-0.27708,0.6875,-0.56354,1
-70.557,-80.461,-88.862,-96.616,1,-0.28819,0.66736,-0.59236,1
-71.983,-79.877,-87.87,-94.825,1,-0.32344,0.62344,-0.6125,1
-72.816,-79.201,-86.222,-92.762,1,-0.31042,0.62917,-0.61979,1
-72.876,-78.462,-84.191,-90.813,1,-0.31094,0.65,-0.59271,1
-72.14,-77.708,-82.12,-89.257,1,0.18646,0.73993,0.29861,1
-70.745,-76.998,-80.358,-88.211,1,0.45781,0.39635,0.76181,1
