Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-80.325,-99.675,-77.14,-91.367,1,-0.14601,0.84566,0.3816,1
-77.411,-99.492,-77.773,-89.657,1,0.77656,0.42188,0.15625,1
-74.197,-99.141,-77.405,-87.813,1,0.52806,0.33194,0.67278,1
-71.237,-98.604,-76.26,-86.212,1,-0.049306,0.37778,0.76563,1
-69.108,-97.907,-74.799,-85.078,1,-0.53021,0.38854,0.3125,1
-68.265,-97.112,-73.587,-84.443,1,-0.028125,-0.64479,0.6875,1
-68.911,-96.302,-73.134,-84.185,1,-0.038542,-0.60547,0.76563,1
-70.932,-95.556,-73.75,-84.116,1,-0.020313,-0.5125,0.82266,1
-73.917,-94.925,-75.462,-84.086,1,-0.16875,0.020625,0.85531,1
-77.248,-94.418,-78.005,-84.057,1,0.51146,0.39687,0.78333,1
-80.253,-94,-80.9,-84.125,1,0.60573,0.21771,0.68073,1
-82.364,-93.604,-83.581,-84.473,1,0.67708,0.096354,0.76823,1
-83.245,-93.158,-85.542,-85.285,1,0.63938,0.13521,0.76,1
-82.852,-92.609,-86.459,-86.639,1,0.62819,0.12181,0.77819,1
-81.406,-91.943,-86.252,-88.438,1,0.0125,-0.29167,0.41042,1
-79.309,-91.188,-85.084,-90.403,1,-0.071875,-0.92604,-0.009375,1
-77.013,-90.402,-83.296,-92.132,1,0.0875,-0.2474,0.073438,1
-74.893,-89.658,-81.311,-93.22,1,0.27969,0.65026,0.80469,1
-73.167,-89.011,-79.53,-93.39,1,0.27656,0.61797,0.72031,1
-71.875,-88.48,-78.251,-92.604,1,0.27274,0.63924,0.75382,1
-70.92,-88.042,-77.629,-91.095,1,-0.33594,-0.17656,0.65938,1
-70.152,-87.642,-77.675,-89.319,1,0.04875,-0.34528,0.25236,1
-69.457,-87.207,-78.287,-87.827,1,0.26875,0.60729,0.80938,1
-68.821,-86.679,-79.298,-87.103,1,-0.20917,0.19958,0.75708,1
-68.343,-86.035,-80.516,-87.409,1,-0.11146,-0.27813,0.54557,1
-68.194,-85.292,-81.76,-88.694,1,0.12344,0.40547,0.92891,1
-68.538,-84.505,-82.871,-90.6,1,0.12708,0.39792,0.92083,1
-69.454,-83.745,-83.721,-92.558,1,0.13167,0.39333,0.92583,1
-70.873,-83.075,-84.217,-93.959,1,0.15313,0.39297,0.92266,1
-72.575,-82.523,-84.307,-94.332,1,0.13594,0.40547,0.91875,1
-74.241,-82.076,-83.991,-93.489,1,0.15,0.38542,0.92778,1
