Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-67.642,-99.949,-69.413,-91.594,1,0.11115,-0.17104,-0.48781,1
-63.904,-99.956,-72.981,-91.623,1,0.30868,-0.72292,0.40799,1
-61.072,-99.979,-75.887,-91.944,1,0.96229,-0.084792,-0.32062,1
-59.407,-100.01,-77.835,-92.607,1,0.94906,-0.39313,0.27625,1
-58.917,-100.04,-78.747,-93.595,1,-0.032917,-0.011979,0.67729,1
-59.367,-100.05,-78.764,-94.828,1,-0.030729,-0.44583,0.91927,1
-60.356,-100.05,-78.195,-96.178,1,-0.026042,-0.58924,0.86701,1
-61.424,-100.02,-77.425,-97.5,1,-0.33063,-0.60234,0.45188,1
-62.181,-99.99,-76.821,-98.657,1,-0.088021,-0.91068,0.18854,1
-62.393,-99.96,-76.647,-99.55,1,-0.10052,-0.91927,0.15729,1
-62.032,-99.945,-77.017,-100.13,1,-0.2033,-0.83719,0.30507,1
-61.249,-99.95,-77.889,-100.4,1,-0.0033333,-0.43063,0.81812,1
-60.308,-99.974,-79.103,-100.42,1,0.1875,-0.47396,0.87396,1
-59.489,-100.01,-80.435,-100.27,1,0.1875,-0.47344,0.875,1
-58.998,-100.04,-81.662,-100.05,1,0.1875,-0.47042,0.87333,1
-58.908,-100.06,-82.616,-99.846,1,-0.010417,-0.70729,0.40625,1
-59.151,-100.05,-83.208,-99.727,1,0.20125,-0.555,0.8525,1
-59.555,-100.03,-83.433,-99.717,1,0.18438,-0.53125,0.84271,1
-59.914,-99.993,-83.349,-99.805,1,0.19672,-0.52219,0.83734,1
-60.063,-99.959,-83.047,-99.952,1,0.19687,-0.50625,0.84609,1
-59.933,-99.94,-82.615,-100.1,1,0.1875,-0.50375,0.84375,1
-59.569,-99.943,-82.125,-100.21,1,0.18542,-0.51667,0.84375,1
-59.106,-99.968,-81.619,-100.24,1,0.1875,-0.50891,0.84516,1
-58.718,-100.01,-81.116,-100.19,1,0.18542,-0.5151,0.84375,1
-58.549,-100.04,-80.629,-100.07,1,0.19844,-0.52344,0.83125,1
-58.662,-100.06,-80.169,-99.932,1,0.22734,-0.51172,0.83672,1
-59.021,-100.06,-79.763,-99.821,1,0.19781,-0.51646,0.83917,1
-59.498,-100.04,-79.446,-99.774,1,0.18568,-0.52943,0.84193,1
-59.928,-99.996,-79.256,-99.807,1,0.1875,-0.52729,0.84313,1
-60.159,-99.957,-79.222,-99.907,1,0.1862,-0.52682,0.84245,1
-60.109,-99.933,-79.349,-100.04,1,0.18625,-0.5275,0.8425,1
-59.791,-99.934,-79.62,-100.16,1,0.1875,-0.52865,0.84115,1
-59.305,-99.96,-79.992,-100.22,1,0.1875,-0.52984,0.84172,1
-58.799,-100,-80.408,-100.2,1,0.1875,-0.52667,0.84313,1
-58.422,-100.04,-80.81,-100.12,1,0.18688,-0.51781,0.84031,1
-58.267,-100.07,-81.15,-99.985,1,0.1875,-0.52703,0.84375,1
-58.346,-100.07,-81.4,-99.859,1,0.18594,-0.52344,0.84375,1
-58.592,-100.04,-81.554,-99.781,1,0.1875,-0.52109,0.84297,1
-58.884,-100,-81.623,-99.782,1,0.1875,-0.52156,0.84375,1
-59.094,-99.955,-81.63,-99.862,1,0.1875,-0.5225,0.8425,1
-59.138,-99.926,-81.596,-99.993,1,0.18672,-0.51797,0.84375,1
