Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-68.307,-99.917,-63.845,-89.136,1,0.78333,-0.54531,-0.016146,1
-65.105,-99.944,-69.278,-90.097,1,0.66688,-0.56906,0.1775,1
-62.663,-99.993,-73.458,-91.086,1,0.8,-0.4675,0.091875,1
-61.285,-100.04,-75.99,-91.979,1,0.165,-0.73979,0.21583,1
-61.052,-100.08,-76.847,-92.693,1,-0.28194,-0.73819,0.49444,1
-61.81,-100.09,-76.336,-93.209,1,-0.11667,-0.20583,0.94583,1
-63.214,-100.06,-74.996,-93.581,1,0.004375,-0.13083,1.016,1
-64.825,-100.01,-73.438,-93.913,1,-0.027778,-0.14896,1.0139,1
-66.226,-99.957,-72.179,-94.328,1,-0.035938,-0.15521,1.0151,1
-67.128,-99.917,-71.531,-94.926,1,-0.0375,-0.16031,1.0063,1
-67.429,-99.909,-71.549,-95.749,1,-0.049167,-0.15792,1.0052,1
-67.221,-99.934,-72.064,-96.766,1,-0.043125,-0.14854,1.0162,1
-66.738,-99.985,-72.778,-97.872,1,-0.05,-0.13906,1.0109,1
-66.266,-100.04,-73.381,-98.923,1,-0.017188,-0.13047,1.0231,1
-66.04,-100.08,-73.667,-99.775,1,-0.016458,-0.12417,1.0123,1
-66.171,-100.1,-73.591,-100.32,1,-0.028125,-0.12812,1.0211,1
-66.614,-100.07,-73.281,-100.53,1,-0.03125,-0.12667,1.0215,1
-67.189,-100.02,-72.978,-100.46,1,-0.030625,-0.12667,1.0171,1
-67.655,-99.96,-72.947,-100.2,1,-0.029688,-0.13177,1.0195,1
-67.802,-99.913,-73.377,-99.896,1,-0.048056,-0.12847,1.0125,1
-67.53,-99.899,-74.315,-99.675,1,-0.032589,-0.12351,1.0141,1
-66.902,-99.922,-75.638,-99.61,1,-0.024653,-0.12049,1.0153,1
-66.136,-99.975,-77.085,-99.709,1,-0.016042,-0.1525,1.051,1
-65.55,-100.04,-78.336,-99.921,1,-0.21563,-0.14479,0.91771,1
-65.466,-100.09,-79.097,-100.16,1,-0.48146,0.020625,0.85271,1
-66.113,-100.11,-79.191,-100.32,1,-0.53854,-0.078125,0.89479,1
-67.548,-100.09,-78.607,-100.35,1,-0.80516,0.052031,0.19672,1
-69.626,-100.03,-77.502,-100.25,1,-0.86172,-0.11484,0.16875,1
-72.022,-99.964,-76.161,-100.04,1,-0.20391,-0.67682,0.81719,1
-74.31,-99.909,-74.917,-99.823,1,-0.22057,-0.66146,0.6888,1
-76.06,-99.887,-74.07,-99.672,1,-0.21875,-0.68464,0.67318,1
-76.948,-99.907,-73.808,-99.65,1,-0.21667,-0.68021,0.68125,1
-76.828,-99.963,-74.175,-99.766,1,-0.20807,-0.67969,0.68151,1
-75.763,-100.03,-75.065,-99.975,1,-0.21734,-0.67703,0.67375,1
-74.005,-100.09,-76.264,-100.19,1,-0.21875,-0.68594,0.66563,1
-71.929,-100.12,-77.511,-100.3,1,-0.37396,-0.72917,0.080729,1
-69.941,-100.1,-78.569,-100.2,1,-0.12552,-0.83047,0.18021,1
-68.396,-100.04,-79.275,-99.843,1,0.053333,-0.77563,-0.225,1
-67.523,-99.969,-79.575,-99.207,1,0.875,-0.26719,0.31875,1
-67.397,-99.904,-79.52,-98.33,1,0.90708,-0.21531,0.44833,1
-67.944,-99.874,-79.241,-97.277,1,0.24049,-0.57694,0.76653,1
-68.976,-99.89,-78.898,-96.13,1,-0.015625,-0.4125,0.52344,1
-70.246,-99.948,-78.642,-94.96,1,-0.025,-0.86719,0.35104,1
-71.504,-100.03,-78.571,-93.827,1,0.32986,-0.71528,0.69167,1
-72.546,-100.1,-78.717,-92.769,1,0.31701,-0.63542,0.68194,1
-73.242,-100.13,-79.047,-91.818,1,0.3349,-0.61875,0.7,1
-73.543,-100.12,-79.483,-91.003,1,0.34656,-0.6175,0.69297,1
-73.474,-100.06,-79.933,-90.356,1,0.3401,-0.6099,0.70469,1
-73.12,-99.976,-80.321,-89.912,1,0.34167,-0.60208,0.70885,1
-72.598,-99.898,-80.606,-89.697,1,0.35542,-0.58927,0.70417,1
-72.036,-99.857,-80.791,-89.71,1,0.36719,-0.57813,0.71667,1
-71.549,-99.868,-80.91,-89.914,1,0.35104,-0.63771,0.655,1
-71.224,-99.93,-81.016,-90.232,1,0.33031,-0.67792,0.61906,1
-71.105,-100.02,-81.15,-90.558,1,0.33187,-0.66656,0.63354,1
-71.185,-100.11,-81.325,-90.782,1,0.33896,-0.63844,0.6674,1
-71.408,-100.15,-81.514,-90.823,1,0.34063,-0.63125,0.66875,1
-71.676,-100.15,-81.651,-90.653,1,0.34375,-0.63646,0.67708,1
-71.872,-100.08,-81.647,-90.32,1,0.33354,-0.63469,0.67969,1
-71.88,-99.985,-81.409,-89.939,1,0.34813,-0.6249,0.67542,1
-71.616,-99.89,-80.871,-89.672,1,0.34819,-0.625,0.67646,1
-71.044,-99.835,-80.011,-89.686,1,0.34875,-0.625,0.67792,1
-70.185,-99.84,-78.862,-90.111,1,0.34896,-0.61354,0.69271,1
-69.12,-99.906,-77.513,-91,1,0.34653,-0.61319,0.69722,1
-67.961,-100.01,-76.093,-92.314,1,0.39427,-0.61719,0.81927,1
-66.833,-100.11,-74.752,-93.925,1,0.12125,-0.26109,0.91672,1
-65.846,-100.18,-73.629,-95.645,1,-0.34375,0.015625,0.90625,1
-65.067,-100.18,-72.832,-97.272,1,-0.3851,0.045417,0.94656,1
-64.521,-100.11,-72.422,-98.63,1,-0.36354,0.060625,0.98687,1
-64.193,-99.996,-72.405,-99.611,1,-0.275,0.1874,0.93073,1
-64.045,-99.88,-72.735,-100.19,1,-0.19687,0.24271,0.99625,1
-64.032,-99.805,-73.33,-100.41,1,-0.39141,0.20859,0.88672,1
-64.123,-99.801,-74.079,-100.39,1,-0.45911,0.029948,0.83724,1
-64.304,-99.872,-74.867,-100.23,1,-0.33208,-0.35729,0.65917,1
-64.571,-99.996,-75.58,-100.05,1,-0.43172,-0.21437,0.76328,1
-64.917,-100.13,-76.123,-99.927,1,-0.21432,0.58281,0.70651,1
-65.32,-100.21,-76.421,-99.877,1,-0.035417,0.80278,0.525,1
-65.734,-100.22,-76.431,-99.891,1,-0.22122,0.70063,0.45177,1
-66.097,-100.15,-76.142,-99.936,1,-0.45667,0.415,0.75177,1
-66.346,-100.01,-75.578,-99.98,1,-0.25677,-0.064063,0.79844,1
-66.444,-99.865,-74.801,-100,1,-0.039063,-0.65312,0.7375,1
-66.404,-99.761,-73.905,-100,1,-0.040625,-0.65625,0.72656,1
-66.295,-99.743,-73.006,-99.99,1,-0.065625,-0.69562,0.77406,1
-66.232,-99.823,-72.224,-99.986,1,-0.19969,-0.37844,0.83688,1
-66.351,-99.976,-71.662,-100,1,-0.075,-0.40056,0.87785,1
-66.764,-100.15,-71.386,-100.03,1,0.10937,-0.40625,0.9,1
-67.519,-100.27,-71.411,-100.07,1,0.18594,-0.40391,0.91172,1
-68.57,-100.3,-71.693,-100.09,1,-0.036979,-0.65052,0.6599,1
-69.781,-100.21,-72.145,-100.07,1,0.016406,-0.56406,0.82734,1
-70.949,-100.04,-72.65,-100.02,1,0.019375,-0.57771,0.81292,1
-71.857,-99.839,-73.097,-99.947,1,-0.050937,-0.56937,0.81906,1
-72.334,-99.689,-73.406,-99.882,1,-0.068576,-0.56128,0.82031,1
-72.301,-99.65,-73.548,-99.853,1,-0.0625,-0.5625,0.81701,1
-71.797,-99.744,-73.549,-99.877,1,-0.0625,-0.56406,0.81719,1
-70.967,-99.944,-73.48,-99.954,1,-0.0625,-0.56406,0.81953,1
-70.023,-100.18,-73.43,-100.06,1,-0.0625,-0.56328,0.82031,1
-69.178,-100.37,-73.479,-100.16,1,-0.051562,-0.56979,0.81771,1
-68.594,-100.42,-73.666,-100.21,1,-0.04375,-0.56797,0.81719,1
-68.332,-100.32,-73.986,-100.18,1,-0.048438,-0.56693,0.81875,1
-68.355,-100.08,-74.386,-100.08,1,-0.060677,-0.5651,0.81615,1
-68.546,-99.786,-74.789,-99.944,1,-0.15972,-0.48125,0.76458,1
-68.768,-99.55,-75.128,-99.808,1,-0.41172,-0.31536,0.48464,1
-68.915,-99.469,-75.369,-99.731,1,-0.17708,-0.47333,0.7725,1
-68.955,-99.591,-75.528,-99.746,1,0.11198,0.070833,1.001,1
-68.943,-99.89,-75.666,-99.861,1,0.048437,-0.59922,0.64609,1
-68.994,-100.27,-75.867,-100.04,1,0.03125,-0.76625,0.605,1
