Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-73.796,-99.871,-67.503,-89.216,1,-0.086111,-0.27222,0.75694,1
-71.862,-99.938,-68.309,-87.844,1,-0.20865,-0.52438,0.82906,1
-70.179,-100.03,-68.843,-87.1,1,-0.21736,-0.50486,0.84132,1
-68.98,-100.11,-69.084,-86.926,1,-0.21875,-0.5,0.84375,1
-68.417,-100.15,-69.086,-87.162,1,-0.22205,-0.49861,0.84323,1
-68.534,-100.14,-68.958,-87.603,1,-0.2376,-0.49771,0.84208,1
-69.252,-100.07,-68.834,-88.047,1,-0.24983,-0.45156,0.86476,1
-70.396,-99.976,-68.831,-88.352,1,-0.24687,-0.4501,0.87594,1
-71.739,-99.889,-69.028,-88.452,1,-0.24785,-0.41736,0.87833,1
-73.053,-99.843,-69.444,-88.36,1,-0.24896,-0.43854,0.87396,1
-74.164,-99.854,-70.05,-88.144,1,-0.23958,-0.42333,0.88236,1
-74.98,-99.921,-70.783,-87.895,1,0.0015278,0.082431,0.87896,1
-75.495,-100.02,-71.566,-87.693,1,0.63646,-0.22847,0.75868,1
-75.769,-100.11,-72.339,-87.587,1,0.6625,-0.22812,0.71563,1
-75.892,-100.16,-73.061,-87.583,1,0.66559,-0.21753,0.71184,1
-75.945,-100.16,-73.718,-87.654,1,0.66712,-0.22038,0.71222,1
-75.97,-100.09,-74.317,-87.754,1,0.6658,-0.21979,0.70833,1
-75.959,-99.988,-74.867,-87.837,1,0.66528,-0.225,0.70278,1
-75.872,-99.89,-75.371,-87.866,1,0.67622,-0.2217,0.69931,1
-75.656,-99.831,-75.822,-87.825,1,0.68229,-0.2159,0.69587,1
-75.288,-99.835,-76.202,-87.713,1,0.68403,-0.21875,0.69583,1
-74.791,-99.901,-76.488,-87.542,1,0.68099,-0.21745,0.69063,1
-74.25,-100.01,-76.665,-87.328,1,0.68125,-0.22188,0.6941,1
-73.792,-100.11,-76.729,-87.09,1,0.35156,-0.011979,0.93438,1
-73.557,-100.18,-76.689,-86.85,1,0.17708,0.50198,0.74167,1
-73.654,-100.18,-76.565,-86.63,1,0.10833,0.50729,0.81146,1
-74.129,-100.11,-76.374,-86.458,1,0.40521,-0.12813,0.80521,1
-74.944,-100,-76.13,-86.364,1,0.22639,-0.21458,1.0271,1
-75.983,-99.89,-75.837,-86.37,1,0.27021,-0.36771,0.90771,1
-77.077,-99.817,-75.497,-86.486,1,0.27073,-0.36677,0.90625,1
-78.05,-99.812,-75.115,-86.7,1,0.265,-0.37111,0.90625,1
-78.758,-99.877,-74.715,-86.974,1,0.26701,-0.37049,0.90573,1
-79.127,-99.99,-74.341,-87.252,1,0.26441,-0.36684,0.90434,1
-79.167,-100.11,-74.059,-87.472,1,0.26608,-0.36906,0.90625,1
-78.958,-100.19,-73.944,-87.584,1,0.26128,-0.36753,0.90625,1
-78.62,-100.2,-74.055,-87.571,1,0.26826,-0.36514,0.90625,1
-78.276,-100.14,-74.416,-87.457,1,0.26844,-0.36823,0.90625,1
-78.013,-100.02,-74.999,-87.312,1,0.26372,-0.36667,0.90451,1
-77.863,-99.891,-75.716,-87.235,1,0.26875,-0.35958,0.90958,1
-77.796,-99.801,-76.434,-87.331,1,0.26424,-0.36528,0.90625,1
-77.742,-99.784,-77.001,-87.681,1,0.26875,-0.36875,0.90625,1
-77.623,-99.848,-77.282,-88.32,1,0.2625,-0.37431,0.90625,1
-77.382,-99.971,-77.192,-89.212,1,0.26799,-0.36806,0.90625,1
-77.012,-100.11,-76.725,-90.262,1,0.26583,-0.37125,0.90479,1
-76.56,-100.21,-75.957,-91.324,1,0.10646,-0.71917,0.56271,1
-76.115,-100.23,-75.031,-92.236,1,0.0375,-0.89016,0.35359,1
-75.782,-100.17,-74.129,-92.853,1,-0.026562,-0.91016,0.25703,1
-75.643,-100.04,-73.427,-93.075,1,0.29021,-0.74167,0.52312,1
-75.728,-99.894,-73.063,-92.869,1,0.16813,-0.31229,0.91063,1
-75.997,-99.782,-73.108,-92.274,1,0.2033,-0.32153,0.95243,1
-76.34,-99.75,-73.559,-91.385,1,-0.19349,-0.37187,0.66172,1
-76.602,-99.811,-74.351,-90.332,1,-0.12708,-0.31111,0.71389,1
-76.617,-99.946,-75.379,-89.256,1,-0.075069,0.2516,0.98191,1
-76.248,-100.11,-76.533,-88.276,1,-0.10456,0.81528,0.51597,1
-75.424,-100.23,-77.715,-87.48,1,-0.10174,0.71632,0.66319,1
-74.162,-100.27,-78.861,-86.916,1,-0.21146,0.64965,0.65694,1
-72.57,-100.21,-79.937,-86.594,1,0.084514,0.23056,0.95681,1
