Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-78.409,-99.881,-74.345,-94.474,1,-0.14601,0.84566,0.3816,1
-76.074,-99.878,-75.279,-96.507,1,0.77656,0.42188,0.15625,1
-74.156,-99.921,-75.934,-98.263,1,0.52806,0.33194,0.67278,1
-72.907,-99.994,-76.308,-99.586,1,-0.049306,0.37778,0.76563,1
-72.446,-100.07,-76.473,-100.4,1,-0.53021,0.38854,0.3125,1
-72.736,-100.12,-76.553,-100.74,1,-0.028125,-0.64479,0.6875,1
-73.604,-100.12,-76.693,-100.7,1,-0.038542,-0.60547,0.76563,1
-74.791,-100.08,-77.023,-100.43,1,-0.020313,-0.5125,0.82266,1
-76.022,-100.01,-77.619,-100.08,1,-0.16875,0.020625,0.85531,1
-77.068,-99.932,-78.487,-99.806,1,0.51146,0.39687,0.78333,1
-77.788,-99.881,-79.555,-99.665,1,0.60573,0.21771,0.68073,1
-78.139,-99.875,-80.693,-99.677,1,0.67708,0.096354,0.76823,1
-78.156,-99.916,-81.742,-99.804,1,0.63938,0.13521,0.76,1
-77.916,-99.989,-82.552,-99.976,1,0.62819,0.12181,0.77819,1
-77.489,-100.07,-83.014,-100.12,1,0.0125,-0.29167,0.41042,1
-76.912,-100.12,-83.087,-100.19,1,-0.071875,-0.92604,-0.009375,1
-76.183,-100.13,-82.804,-100.18,1,0.0875,-0.2474,0.073438,1
-75.276,-100.09,-82.263,-100.09,1,0.27969,0.65026,0.80469,1
-74.171,-100.01,-81.607,-99.972,1,0.27656,0.61797,0.72031,1
-72.895,-99.933,-80.993,-99.883,1,0.27274,0.63924,0.75382,1
-71.536,-99.879,-80.558,-99.858,1,-0.33594,-0.17656,0.65938,1
-70.245,-99.87,-80.402,-99.907,1,0.04875,-0.34528,0.25236,1
-69.203,-99.911,-80.561,-100.01,1,0.26875,0.60729,0.80938,1
-68.581,-99.986,-81.017,-100.12,1,-0.20917,0.19958,0.75708,1
-68.488,-100.07,-81.694,-100.19,1,-0.11146,-0.27813,0.54557,1
-68.938,-100.12,-82.485,-100.16,1,0.12344,0.40547,0.92891,1
-69.843,-100.13,-83.266,-100.02,1,0.12708,0.39792,0.92083,1
-71.031,-100.09,-83.921,-99.777,1,0.13167,0.39333,0.92583,1
-72.288,-100.02,-84.358,-99.474,1,0.15313,0.39297,0.92266,1
-73.414,-99.933,-84.52,-99.174,1,0.13594,0.40547,0.91875,1
-74.27,-99.874,-84.391,-98.942,1,0.15,0.38542,0.92778,1
-74.799,-99.863,-83.992,-98.835,1,0.14703,0.38406,0.92297,1
-75.03,-99.905,-83.377,-98.876,1,0.13031,0.4076,0.91375,1
-75.048,-99.983,-82.618,-99.058,1,-0.3876,0.086354,0.84958,1
-74.959,-100.07,-81.795,-99.341,1,-0.49597,0.069722,0.88319,1
-74.849,-100.13,-80.984,-99.664,1,-0.37,0.32292,0.76,1
-74.758,-100.14,-80.248,-99.96,1,-0.14375,0.56458,0.72146,1
-74.676,-100.1,-79.628,-100.18,1,0.22875,0.55625,0.7975,1
-74.564,-100.02,-79.141,-100.28,1,0.24245,0.54297,0.79974,1
-74.371,-99.93,-78.783,-100.27,1,0.23203,0.55677,0.79453,1
-74.073,-99.866,-78.533,-100.17,1,0.24844,0.55781,0.77344,1
-73.682,-99.853,-78.356,-100.04,1,0.23932,0.55,0.80286,1
-73.244,-99.896,-78.216,-99.906,1,0.24896,0.51771,0.81875,1
-72.828,-99.98,-78.082,-99.823,1,0.2625,0.50035,0.82049,1
-72.492,-100.07,-77.93,-99.808,1,0.25443,0.50182,0.82943,1
-72.261,-100.14,-77.75,-99.858,1,0.25,0.50781,0.82578,1
-72.12,-100.15,-77.544,-99.952,1,0.23375,0.51687,0.8275,1
-72.016,-100.11,-77.32,-100.05,1,0.21406,0.56484,0.78672,1
-71.885,-100.02,-77.087,-100.13,1,-0.13872,0.46979,0.65365,1
-71.675,-99.923,-76.85,-100.16,1,-0.40417,-4.6259e-18,0.81042,1
-71.379,-99.853,-76.604,-100.13,1,0.055556,0.47778,0.84375,1
-71.035,-99.838,-76.332,-100.06,1,-0.061719,0.41406,0.91172,1
-70.723,-99.885,-76.011,-99.972,1,-0.12323,-0.79677,0.2775,1
-70.534,-99.978,-75.618,-99.896,1,-0.039844,-0.88734,0.022344,1
-70.535,-100.08,-75.142,-99.859,1,0.11656,-0.90422,-0.21063,1
-70.744,-100.16,-74.594,-99.871,1,-0.041146,-0.71917,0.46104,1
-71.118,-100.17,-74.014,-99.928,1,-0.045312,-0.71589,0.67839,1
-71.564,-100.12,-73.467,-100.01,1,-0.076563,-0.50078,0.84922,1
-71.975,-100.02,-73.044,-100.08,1,0.041406,-0.63906,0.775,1
-72.26,-99.912,-72.837,-100.13,1,-0.05625,-0.64687,0.73125,1
-72.387,-99.832,-72.925,-100.13,1,-0.047656,-0.65781,0.72734,1
-72.386,-99.814,-73.35,-100.08,1,0.11656,-0.65094,0.73906,1
-72.344,-99.869,-74.106,-100.01,1,0.30521,-0.38437,0.87083,1
-72.364,-99.976,-75.132,-99.931,1,0.31014,-0.67028,0.61097,1
-72.527,-100.1,-76.32,-99.878,1,0.22604,-0.75938,0.54688,1
-72.847,-100.18,-77.535,-99.868,1,0.40208,-0.60625,0.58958,1
