Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-64.423,-99.71,-82.106,-93.842,1
-63.773,-99.985,-80.379,-93.552,1
-64.277,-100.26,-79.144,-93.196,1
-65.873,-100.44,-78.582,-92.871,1
-68.225,-100.44,-78.615,-92.697,1
-70.822,-100.28,-78.977,-92.754,1
-73.124,-100.02,-79.335,-93.042,1
-74.711,-99.751,-79.425,-93.467,1
-75.378,-99.579,-79.143,-93.883,1
-75.166,-99.569,-78.574,-94.15,1
-74.314,-99.722,-77.937,-94.205,1
-73.156,-99.977,-77.494,-94.091,1
-72.017,-100.24,-77.443,-93.958,1
-71.117,-100.4,-77.838,-94.001,1
-70.542,-100.42,-78.575,-94.387,1
-70.258,-100.27,-79.44,-95.168,1
-70.168,-100.03,-80.186,-96.243,1
-70.183,-99.773,-80.635,-97.361,1
-70.268,-99.61,-80.731,-98.188,1
-70.461,-99.596,-80.556,-98.408,1
-70.842,-99.735,-80.28,-97.826,1
-71.49,-99.972,-80.086,-96.443,1
-72.427,-100.22,-80.085,-94.473,1
-73.595,-100.38,-80.269,-92.289,1
-74.857,-100.39,-80.513,-90.334,1
-76.039,-100.26,-80.625,-88.997,1
-76.982,-100.03,-80.437,-88.516,1
-77.599,-99.793,-79.881,-88.926,1
-77.892,-99.637,-79.034,-90.067,1
-77.949,-99.62,-78.115,-91.65,1
-77.901,-99.747,-77.415,-93.344,1
-77.869,-99.968,-77.202,-94.87,1
-77.92,-100.2,-77.628,-96.061,1
-78.05,-100.35,-78.666,-96.876,1
-78.195,-100.37,-80.112,-97.372,1
-78.269,-100.25,-81.643,-97.646,1
-78.21,-100.03,-82.914,-97.778,1
-78.012,-99.811,-83.659,-97.794,1
-77.726,-99.661,-83.771,-97.659,1
-77.435,-99.642,-83.32,-97.309,1
-77.205,-99.758,-82.516,-96.688,1
-77.048,-99.964,-81.632,-95.8,1
-76.896,-100.18,-80.911,-94.721,1
-76.625,-100.33,-80.496,-93.594,1
-76.103,-100.35,-80.401,-92.594,1
-75.255,-100.24,-80.53,-91.879,1
-74.123,-100.04,-80.739,-91.549,1
-72.876,-99.826,-80.903,-91.624,1
-71.784,-99.683,-80.965,-92.053,1
-71.136,-99.661,-80.957,-92.741,1
-71.14,-99.767,-80.969,-93.584,1
-71.838,-99.96,-81.102,-94.505,1
-73.066,-100.17,-81.403,-95.46,1
-74.482,-100.31,-81.841,-96.425,1
-75.655,-100.33,-82.3,-97.379,1
-76.196,-100.23,-82.626,-98.27,1
-75.878,-100.04,-82.687,-99.01,1
-74.717,-99.841,-82.432,-99.49,1
-72.971,-99.702,-81.922,-99.616,1
-71.07,-99.678,-81.32,-99.352,1
-69.485,-99.775,-80.832,-98.756,1
-68.584,-99.957,-80.633,-97.982,1
-68.526,-100.15,-80.799,-97.253,1
-69.22,-100.29,-81.269,-96.795,1
-70.372,-100.31,-81.865,-96.764,1
-71.592,-100.22,-82.351,-97.187,1
-72.524,-100.05,-82.523,-97.94,1
-72.965,-99.854,-82.291,-98.774,1
-72.919,-99.72,-81.723,-99.387,1
-72.567,-99.693,-81.033,-99.526,1
-72.186,-99.782,-80.511,-99.073,1
-72.027,-99.953,-80.421,-98.099,1
-72.211,-100.14,-80.903,-96.852,1
-72.68,-100.27,-81.909,-95.694,1
-73.22,-100.3,-83.202,-94.991,1
-73.543,-100.21,-84.427,-94.997,1
-73.412,-100.05,-85.217,-95.769,1
-72.734,-99.866,-85.313,-97.147,1
-71.617,-99.736,-84.656,-98.789,1
-70.341,-99.706,-83.41,-100.28,1
-69.268,-99.788,-81.923,-101.24,1
-68.716,-99.95,-80.617,-101.46,1
-68.843,-100.13,-79.869,-100.93,1
-69.586,-100.26,-79.895,-99.862,1
-70.674,-100.29,-80.69,-98.61,1
-71.722,-100.21,-82.038,-97.555,1
-72.354,-100.05,-83.582,-97,1
-72.33,-99.877,-84.934,-97.083,1
-71.627,-99.75,-85.787,-97.75,1
-70.438,-99.719,-85.991,-98.787,1
-69.097,-99.794,-85.578,-99.897,1
-67.96,-99.946,-84.73,-100.8,1
-67.277,-100.12,-83.702,-101.29,1
-67.11,-100.24,-82.741,-101.32,1
-67.317,-100.28,-82.015,-100.97,1
-67.622,-100.2,-81.583,-100.39,1
-67.721,-100.06,-81.408,-99.755,1
-67.415,-99.887,-81.399,-99.211,1
-66.693,-99.763,-81.467,-98.824,1
-65.753,-99.73,-81.565,-98.589,1
-64.945,-99.799,-81.706,-98.457,1
-64.653,-99.943,-81.947,-98.377,1
-65.169,-100.11,-82.35,-98.327,1
-66.585,-100.23,-82.944,-98.332,1
-68.753,-100.26,-83.694,-98.448,1
-71.325,-100.2,-84.498,-98.724,1
-73.844,-100.06,-85.209,-99.171,1
-75.878,-99.897,-85.678,-99.729,1
-77.129,-99.776,-85.79,-100.28,1
-77.495,-99.74,-85.5,-100.66,1
-77.074,-99.803,-84.835,-100.73,1
-76.104,-99.94,-83.883,-100.43,1
-74.874,-100.1,-82.764,-99.8,1
-73.637,-100.22,-81.599,-98.973,1
-72.557,-100.25,-80.492,-98.164,1
-71.699,-100.2,-79.525,-97.593,1
-71.063,-100.06,-78.758,-97.417,1
-70.626,-99.906,-78.243,-97.681,1
-70.394,-99.788,-78.03,-98.295,1
-70.406,-99.75,-78.153,-99.066,1
-70.72,-99.807,-78.618,-99.747,1
-71.368,-99.936,-79.377,-100.12,1
-72.312,-100.09,-80.317,-100.07,1
-73.424,-100.21,-81.268,-99.593,1
-74.506,-100.25,-82.028,-98.849,1
-75.343,-100.19,-82.416,-98.071,1
-75.775,-100.07,-82.322,-97.513,1
-75.761,-99.915,-81.742,-97.374,1
-75.399,-99.798,-80.789,-97.738,1
-74.9,-99.759,-79.667,-98.546,1
-74.51,-99.81,-78.613,-99.615,1
-74.415,-99.933,-77.835,-100.69,1
-74.662,-100.08,-77.445,-101.49,1
-75.124,-100.2,-77.44,-101.83,1
-75.536,-100.24,-77.707,-101.6,1
-75.585,-100.19,-78.068,-100.83,1
-75.034,-100.07,-78.35,-99.653,1
-73.823,-99.924,-78.442,-98.288,1
-72.128,-99.809,-78.329,-96.965,1
-70.323,-99.767,-78.092,-95.889,1
-68.88,-99.813,-77.865,-95.197,1
-68.22,-99.93,-77.779,-94.947,1
-68.567,-100.07,-77.904,-95.117,1
-69.861,-100.19,-78.22,-95.625,1
-71.76,-100.23,-78.619,-96.357,1
-73.729,-100.19,-78.953,-97.192,1
-75.203,-100.07,-79.088,-98.027,1
-75.758,-99.931,-78.968,-98.791,1
-75.238,-99.818,-78.635,-99.445,1
-73.805,-99.775,-78.227,-99.98,1
-71.875,-99.816,-77.924,-100.4,1
-69.988,-99.927,-77.879,-100.71,1
-68.635,-100.06,-78.158,-100.89,1
-68.105,-100.18,-78.706,-100.92,1
-68.418,-100.22,-79.36,-100.73,1
-69.333,-100.18,-79.902,-100.26,1
-70.46,-100.07,-80.141,-99.451,1
-71.402,-99.939,-79.985,-98.279,1
-71.902,-99.828,-79.484,-96.792,1
-71.92,-99.782,-78.82,-95.111,1
-71.635,-99.819,-78.254,-93.429,1
-71.364,-99.924,-78.037,-91.987,1
-71.429,-100.06,-78.321,-91.027,1
-72.032,-100.17,-79.106,-90.738,1
-73.168,-100.21,-80.233,-91.206,1
-74.627,-100.18,-81.433,-92.382,1
-76.067,-100.08,-82.413,-94.083,1
-77.132,-99.946,-82.953,-96.02,1
-77.586,-99.837,-82.977,-97.861,1
-77.389,-99.789,-82.571,-99.305,1
-76.709,-99.822,-81.952,-100.15,1
-75.863,-99.921,-81.391,-100.35,1
-75.191,-100.05,-81.116,-100,1
-74.943,-100.16,-81.244,-99.325,1
-75.186,-100.21,-81.74,-98.604,1
-75.792,-100.18,-82.444,-98.103,1
-76.487,-100.08,-83.131,-97.995,1
-76.961,-99.953,-83.598,-98.324,1
-76.988,-99.845,-83.73,-98.996,1
-76.504,-99.796,-83.541,-99.816,1
-75.64,-99.824,-83.155,-100.55,1
-74.667,-99.918,-82.757,-101,1
-73.901,-100.04,-82.515,-101.06,1
-73.586,-100.15,-82.517,-100.75,1
-73.813,-100.2,-82.739,-100.19,1
-74.488,-100.17,-83.058,-99.579,1
-75.371,-100.08,-83.304,-99.132,1
-76.169,-99.96,-83.329,-98.997,1
-76.641,-99.853,-83.068,-99.223,1
-76.682,-99.802,-82.567,-99.739,1
-76.356,-99.826,-81.972,-100.37,1
-75.863,-99.916,-81.479,-100.91,1
-75.456,-100.04,-81.262,-101.15,1
-75.343,-100.14,-81.416,-100.98,1
-75.608,-100.19,-81.919,-100.39,1
-76.181,-100.17,-82.645,-99.516,1
-76.865,-100.09,-83.403,-98.569,1
-77.416,-99.967,-84.003,-97.803,1
-77.639,-99.861,-84.31,-97.435,1
-77.461,-99.808,-84.284,-97.58,1
-76.958,-99.828,-83.971,-98.213,1
-76.329,-99.913,-83.481,-99.167,1
-75.816,-100.03,-82.936,-100.17,1
-75.614,-100.13,-82.43,-100.92,1
-75.788,-100.19,-82.007,-101.13,1
-76.249,-100.17,-81.668,-100.68,1
-76.782,-100.09,-81.394,-99.555,1
-77.12,-99.973,-81.181,-97.952,1
-77.043,-99.869,-81.055,-96.171,1
-76.459,-99.815,-81.075,-94.57,1
-75.438,-99.83,-81.301,-93.461,1
-74.198,-99.91,-81.755,-93.034,1
-73.03,-100.02,-82.384,-93.297,1
-72.205,-100.13,-83.057,-94.077,1
-71.892,-100.18,-83.582,-95.063,1
-72.11,-100.17,-83.766,-95.896,1
-72.733,-100.09,-83.484,-96.27,1
-73.549,-99.98,-82.734,-96.026,1
-74.335,-99.877,-81.657,-95.2,1
-74.938,-99.82,-80.509,-94.022,1
-75.311,-99.832,-79.591,-92.852,1
-75.517,-99.908,-79.152,-92.08,1
-75.679,-100.02,-79.306,-92.011,1
-75.912,-100.12,-79.988,-92.77,1
-76.268,-100.18,-80.969,-94.258,1
-76.695,-100.17,-81.926,-96.174,1
-77.06,-100.09,-82.547,-98.093,1
-77.194,-99.986,-82.633,-99.586,1
-76.964,-99.884,-82.164,-100.34,1
-76.334,-99.826,-81.302,-100.23,1
-75.398,-99.834,-80.337,-99.382,1
-74.359,-99.905,-79.581,-98.104,1
-73.472,-100.01,-79.26,-96.801,1
-72.966,-100.11,-79.441,-95.858,1
-72.974,-100.17,-80.012,-95.521,1
-73.483,-100.16,-80.732,-95.839,1
-74.346,-100.1,-81.325,-96.657,1
-75.321,-99.992,-81.586,-97.675,1
-76.153,-99.891,-81.459,-98.554,1
-76.642,-99.832,-81.06,-99.023,1
-76.7,-99.836,-80.621,-98.967,1
-76.361,-99.903,-80.405,-98.454,1
-75.757,-100.01,-80.586,-97.707,1
-75.061,-100.11,-81.177,-97.02,1
-74.429,-100.17,-82.007,-96.657,1
-73.958,-100.16,-82.774,-96.762,1
-73.667,-100.1,-83.154,-97.312,1
-73.52,-99.998,-82.928,-98.125,1
-73.452,-99.898,-82.069,-98.931,1
-73.418,-99.838,-80.778,-99.463,1
-73.412,-99.838,-79.428,-99.549,1
-73.47,-99.9,-78.446,-99.177,1
-73.648,-99.999,-78.174,-98.495,1
-73.987,-100.1,-78.744,-97.768,1
-74.482,-100.16,-80.029,-97.283,1
-75.066,-100.16,-81.675,-97.257,1
-75.627,-100.1,-83.217,-97.762,1
-76.035,-100,-84.222,-98.696,1
-76.192,-99.906,-84.438,-99.822,1
-76.064,-99.843,-83.867,-100.83,1
-75.698,-99.841,-82.758,-101.47,1
-75.211,-99.898,-81.518,-101.57,1
-74.751,-99.993,-80.566,-101.16,1
-74.448,-100.09,-80.191,-100.41,1
-74.378,-100.15,-80.459,-99.602,1
-74.536,-100.16,-81.199,-99.019,1
-74.842,-100.1,-82.079,-98.864,1
-75.175,-100.01,-82.733,-99.193,1
-75.412,-99.913,-82.903,-99.898,1
-75.469,-99.849,-82.537,-100.74,1
-75.325,-99.843,-81.807,-101.43,1
-75.02,-99.896,-81.05,-101.7,1
-74.635,-99.988,-80.642,-101.42,1
-74.257,-100.08,-80.853,-100.59,1
-73.95,-100.15,-81.745,-99.375,1
-73.737,-100.16,-83.137,-98.052,1
-73.601,-100.11,-84.656,-96.917,1
-73.499,-100.02,-85.86,-96.216,1
-73.392,-99.92,-86.386,-96.077,1
-73.259,-99.855,-86.073,-96.489,1
-73.11,-99.845,-85.013,-97.305,1
-72.98,-99.894,-83.531,-98.296,1
-72.911,-99.982,-82.074,-99.206,1
-72.932,-100.08,-81.07,-99.822,1
-73.05,-100.14,-80.796,-100.01,1
-73.247,-100.15,-81.296,-99.754,1
-73.491,-100.11,-82.378,-99.115,1
-73.752,-100.02,-83.681,-98.231,1
-74.016,-99.927,-84.798,-97.261,1
-74.287,-99.861,-85.393,-96.349,1
-74.582,-99.847,-85.296,-95.595,1
-74.911,-99.891,-84.533,-95.046,1
-75.261,-99.976,-83.3,-94.696,1
-75.59,-100.07,-81.88,-94.505,1
-75.838,-100.14,-80.561,-94.419,1
-75.947,-100.15,-79.56,-94.389,1
-75.89,-100.11,-78.988,-94.391,1
-75.693,-100.03,-78.857,-94.427,1
-75.435,-99.934,-79.11,-94.521,1
-75.229,-99.867,-79.665,-94.711,1
-75.177,-99.85,-80.441,-95.032,1
-75.33,-99.89,-81.362,-95.498,1
-75.652,-99.971,-82.346,-96.097,1
-76.018,-100.06,-83.277,-96.778,1
-76.252,-100.13,-84.007,-97.465,1
-76.182,-100.15,-84.366,-98.064,1
-75.718,-100.11,-84.216,-98.491,1
-74.896,-100.03,-83.501,-98.685,1
-73.897,-99.941,-82.299,-98.635,1
-73.005,-99.873,-80.827,-98.38,1
-72.52,-99.852,-79.409,-98.007,1
-72.664,-99.888,-78.396,-97.633,1
-73.487,-99.965,-78.06,-97.377,1
-74.833,-100.06,-78.51,-97.331,1
-76.365,-100.12,-79.648,-97.536,1
-77.65,-100.15,-81.184,-97.975,1
-78.295,-100.11,-82.721,-98.574,1
-78.062,-100.04,-83.871,-99.223,1
-76.953,-99.948,-84.374,-99.808,1
-75.214,-99.879,-84.172,-100.24,1
-73.264,-99.855,-83.418,-100.46,1
-71.562,-99.886,-82.414,-100.49,1
-70.468,-99.96,-81.5,-100.37,1
-70.125,-100.05,-80.931,-100.18,1
-70.423,-100.12,-80.794,-99.981,1
