Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-76.835,-100.44,-56.117,-90.174,3
-77.198,-100.4,-55.08,-88.634,3
-78.015,-100.22,-54.863,-87.294,3
-79.142,-99.954,-55.392,-86.57,3
-80.316,-99.71,-56.426,-86.694,3
-81.238,-99.58,-57.646,-87.629,3
-81.67,-99.612,-58.757,-89.072,3
-81.516,-99.791,-59.559,-90.556,3
-80.848,-100.05,-59.985,-91.59,3
-79.887,-100.28,-60.084,-91.831,3
-78.923,-100.41,-59.975,-91.19,3
-78.219,-100.38,-59.787,-89.866,3
-77.928,-100.21,-59.611,-88.283,3
-78.048,-99.956,-59.48,-86.949,3
-78.43,-99.723,-59.372,-86.286,3
-78.842,-99.595,-59.248,-86.49,3
-79.064,-99.621,-59.086,-87.462,3
-78.965,-99.789,-58.904,-88.834,3
-78.567,-100.04,-58.764,-90.086,3
-78.034,-100.27,-58.752,-90.712,3
-77.619,-100.4,-58.936,-90.38,3
-77.58,-100.38,-59.335,-89.044,3
-78.078,-100.22,-59.899,-86.961,3
-79.119,-99.975,-60.51,-84.609,3
-80.539,-99.74,-61.019,-82.546,3
-82.05,-99.602,-61.288,-81.24,3
-83.324,-99.614,-61.236,-80.933,3
-84.094,-99.77,-60.865,-81.579,3
-84.235,-100.01,-60.258,-82.869,3
-83.801,-100.25,-59.555,-84.342,3
-82.997,-100.4,-58.905,-85.531,3
-82.115,-100.39,-58.421,-86.102,3
-81.438,-100.24,-58.149,-85.944,3
-81.156,-100,-58.058,-85.181,3
-81.31,-99.76,-58.065,-84.105,3
-81.799,-99.607,-58.069,-83.06,3
-82.423,-99.6,-57.997,-82.324,3
-82.96,-99.743,-57.83,-82.017,3
-83.245,-99.982,-57.61,-82.078,3
-83.224,-100.23,-57.423,-82.307,3
-82.96,-100.39,-57.362,-82.459,3
-82.602,-100.41,-57.491,-82.354,3
-82.324,-100.27,-57.816,-81.953,3
-82.25,-100.04,-58.284,-81.387,3
-82.415,-99.784,-58.796,-80.917,3
-82.745,-99.611,-59.249,-80.838,3
-83.098,-99.583,-59.571,-81.369,3
-83.31,-99.71,-59.748,-82.559,3
-83.27,-99.946,-59.825,-84.252,3
-82.961,-100.2,-59.89,-86.114,3
-82.47,-100.39,-60.034,-87.727,3
-81.961,-100.43,-60.311,-88.712,3
-81.616,-100.31,-60.714,-88.838,3
-81.568,-100.07,-61.168,-88.1,3
-81.849,-99.811,-61.554,-86.709,3
-82.376,-99.617,-61.752,-85.033,3
-82.981,-99.564,-61.681,-83.477,3
-83.464,-99.673,-61.329,-82.369,3
-83.672,-99.905,-60.767,-81.859,3
-83.552,-100.17,-60.122,-81.898,3
-83.181,-100.38,-59.54,-82.264,3
-82.737,-100.45,-59.138,-82.661,3
-82.447,-100.35,-58.977,-82.819,3
-82.502,-100.12,-59.043,-82.599,3
-82.987,-99.843,-59.272,-82.027,3
-83.839,-99.625,-59.581,-81.29,3
-84.859,-99.545,-59.912,-80.655,3
-85.761,-99.633,-60.264,-80.37,3
-86.264,-99.859,-60.688,-80.574,3
-86.176,-100.14,-61.264,-81.241,3
-85.462,-100.37,-62.055,-82.181,3
-84.265,-100.46,-63.052,-83.111,3
-82.87,-100.39,-64.142,-83.746,3
-81.63,-100.17,-65.117,-83.903,3
-80.866,-99.88,-65.709,-83.566,3
-80.776,-99.637,-65.669,-82.896,3
-81.387,-99.526,-64.85,-82.18,3
-82.541,-99.591,-63.272,-81.737,3
-83.95,-99.808,-61.144,-81.806,3
-85.269,-100.1,-58.832,-82.465,3
-86.2,-100.36,-56.78,-83.597,3
-86.562,-100.48,-55.392,-84.928,3
-86.337,-100.43,-54.929,-86.108,3
-85.659,-100.22,-55.429,-86.825,3
-84.768,-99.923,-56.694,-86.906,3
-83.929,-99.652,-58.344,-86.369,3
-83.352,-99.508,-59.913,-85.415,3
-83.128,-99.546,-60.985,-84.36,3
-83.201,-99.753,-61.309,-83.53,3
-83.381,-100.05,-60.865,-83.154,3
-83.395,-100.34,-59.876,-83.295,3
-82.96,-100.5,-58.741,-83.84,3
-81.858,-100.48,-57.932,-84.549,3
-79.992,-100.28,-57.86,-85.153,3
-77.416,-99.971,-58.775,-85.462,3
-74.33,-99.672,-60.697,-85.446,3
-71.037,-99.491,-63.419,-85.255,3
-67.884,-99.498,-66.562,-85.177,3
