Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-94.093,-101.81,-91.834,-57.536,4
-94.507,-100.99,-92.441,-56.061,4
-95.316,-99.281,-93.64,-55.037,4
-96.494,-97.011,-95.207,-54.509,4
-97.925,-94.654,-96.851,-54.392,4
-99.405,-92.729,-98.285,-54.532,4
-100.67,-91.656,-99.288,-54.783,4
-101.47,-91.653,-99.754,-55.064,4
-101.61,-92.681,-99.711,-55.386,4
-101.04,-94.469,-99.302,-55.82,4
-99.887,-96.591,-98.742,-56.449,4
-98.411,-98.59,-98.255,-57.292,4
-96.972,-100.09,-98.014,-58.269,4
-95.921,-100.9,-98.1,-59.193,4
-95.506,-101.02,-98.486,-59.823,4
-95.801,-100.64,-99.055,-59.95,4
-96.68,-100.03,-99.647,-59.487,4
-97.857,-99.495,-100.11,-58.543,4
-98.964,-99.238,-100.33,-57.42,4
-99.666,-99.336,-100.32,-56.562,4
-99.76,-99.727,-100.12,-56.426,4
-99.236,-100.24,-99.878,-57.345,4
-98.279,-100.68,-99.718,-59.394,4
-97.211,-100.88,-99.736,-62.336,4
-96.386,-100.74,-99.949,-65.644,4
-96.083,-100.29,-100.28,-68.616,4
-96.413,-99.63,-100.59,-70.555,4
-97.286,-98.929,-100.7,-70.956,4
-98.436,-98.334,-100.45,-69.653,4
-99.511,-97.937,-99.796,-66.874,4
-100.18,-97.754,-98.766,-63.19,4
-100.23,-97.716,-97.524,-59.367,4
-99.674,-97.701,-96.308,-56.165,4
-98.694,-97.577,-95.381,-54.137,4
-97.632,-97.247,-94.96,-53.5,4
-96.864,-96.681,-95.16,-54.091,4
-96.688,-95.928,-95.957,-55.45,4
-97.226,-95.11,-97.192,-56.975,4
-98.384,-94.388,-98.61,-58.112,4
-99.869,-93.927,-99.922,-58.523,4
-101.28,-93.852,-100.88,-58.169,4
-102.2,-94.221,-101.33,-57.299,4
-102.35,-95.011,-101.25,-56.347,4
-101.64,-96.121,-100.77,-55.765,4
-100.2,-97.397,-100.08,-55.873,4
-98.343,-98.66,-99.442,-56.743,4
-96.487,-99.741,-99.046,-58.187,4
-95.033,-100.51,-99.009,-59.827,4
-94.261,-100.92,-99.328,-61.225,4
-94.272,-100.96,-99.883,-62.033,4
-94.971,-100.72,-100.48,-62.107,4
-96.111,-100.31,-100.92,-61.544,4
-97.369,-99.875,-101.04,-60.631,4
-98.441,-99.531,-100.77,-59.739,4
-99.114,-99.362,-100.15,-59.18,4
-99.312,-99.397,-99.327,-59.101,4
-99.098,-99.603,-98.496,-59.441,4
-98.632,-99.908,-97.855,-59.97,4
-98.115,-100.22,-97.545,-60.393,4
-97.724,-100.44,-97.62,-60.477,4
-97.567,-100.52,-98.033,-60.165,4
-97.665,-100.46,-98.655,-59.6,4
-97.957,-100.27,-99.321,-59.09,4
-98.338,-100.03,-99.874,-58.976,4
-98.691,-99.811,-100.21,-59.487,4
-98.925,-99.651,-100.31,-60.621,4
-98.998,-99.566,-100.21,-62.089,4
-98.913,-99.528,-100.01,-63.384,4
-98.714,-99.48,-99.833,-63.922,4
-98.463,-99.361,-99.752,-63.245,4
-98.225,-99.13,-99.801,-61.197,4
-98.054,-98.787,-99.952,-58.026,4
-97.989,-98.383,-100.14,-54.356,4
-98.059,-98.005,-100.27,-51.038,4
-98.281,-97.752,-100.29,-48.915,4
-98.655,-97.703,-100.19,-48.576,4
-99.165,-97.888,-99.991,-50.169,4
-99.762,-98.267,-99.781,-53.346,4
-100.36,-98.744,-99.644,-57.351,4
-100.86,-99.182,-99.643,-61.233,4
-101.15,-99.445,-99.792,-64.117,4
-101.13,-99.435,-100.05,-65.448,4
-100.77,-99.121,-100.31,-65.13,4
-100.13,-98.551,-100.5,-63.521,4
-99.375,-97.839,-100.52,-61.277,4
-98.715,-97.132,-100.37,-59.119,4
-98.39,-96.575,-100.1,-57.579,4
-98.582,-96.272,-99.824,-56.832,4
-99.344,-96.261,-99.664,-56.666,4
-100.55,-96.511,-99.702,-56.588,4
-101.87,-96.939,-99.931,-56.06,4
-102.85,-97.437,-100.23,-54.746,4
-102.94,-97.903,-100.36,-52.712,4
-101.69,-98.268,-100.05,-50.486,4
-98.782,-98.511,-99.014,-48.952,4
-94.217,-98.648,-97.079,-49.109,4
-88.287,-98.726,-94.235,-51.757,4
-81.564,-98.796,-90.667,-57.214,4
-74.795,-98.896,-86.728,-65.169,1
-68.761,-99.042,-82.875,-74.696,1
-64.115,-99.227,-79.569,-84.469,1
-61.252,-99.429,-77.168,-93.083,1
-60.242,-99.623,-75.843,-99.412,1
-60.833,-99.791,-75.543,-102.89,1
-62.524,-99.927,-76.016,-103.61,1
-64.703,-100.03,-76.875,-102.3,1
-66.785,-100.12,-77.708,-100.01,1
-68.342,-100.18,-78.175,-97.851,1
-69.179,-100.21,-78.095,-96.661,1
-69.342,-100.21,-77.478,-96.794,1
-69.061,-100.16,-76.501,-98.085,1
-68.653,-100.07,-75.449,-99.971,1
-68.414,-99.948,-74.621,-101.73,1
-68.526,-99.829,-74.243,-102.73,1
-69.012,-99.75,-74.411,-102.67,1
-69.745,-99.743,-75.066,-101.64,1
-70.505,-99.817,-76.026,-100.07,1
-71.057,-99.957,-77.048,-98.558,1
-71.237,-100.12,-77.894,-97.651,1
-71.003,-100.26,-78.406,-97.649,1
-70.45,-100.31,-78.532,-98.513,1
-69.773,-100.26,-78.337,-99.89,1
-69.208,-100.12,-77.962,-101.26,1
-68.95,-99.929,-77.579,-102.11,1
-69.098,-99.754,-77.333,-102.16,1
-69.623,-99.657,-77.304,-101.4,1
-70.381,-99.677,-77.491,-100.13,1
-71.163,-99.813,-77.827,-98.851,1
-71.755,-100.02,-78.211,-98.03,1
-72.009,-100.23,-78.54,-97.976,1
-71.876,-100.36,-78.747,-98.705,1
-71.42,-100.37,-78.812,-99.934,1
-70.783,-100.25,-78.761,-101.18,1
-70.136,-100.03,-78.64,-101.92,1
-69.62,-99.792,-78.499,-101.79,1
-69.298,-99.623,-78.366,-100.69,1
-69.143,-99.586,-78.242,-98.836,1
-69.047,-99.698,-78.103,-96.67,1
-68.87,-99.923,-77.925,-94.738,1
-68.485,-100.18,-77.691,-93.501,1
-67.834,-100.38,-77.415,-93.193,1
-66.948,-100.45,-77.133,-93.762,1
-65.946,-100.35,-76.899,-94.908,1
-65.004,-100.13,-76.76,-96.201,1
-64.305,-99.846,-76.737,-97.232,1
-63.989,-99.614,-76.815,-97.753,1
-64.112,-99.517,-76.937,-97.747,1
-64.636,-99.594,-77.027,-97.408,1
-65.436,-99.823,-77.008,-97.054,1
-66.338,-100.12,-76.827,-96.988,1
-67.159,-100.39,-76.474,-97.379,1
-67.751,-100.51,-75.986,-98.192,1
-68.026,-100.46,-75.431,-99.201,1
-67.968,-100.23,-74.894,-100.07,1
-67.62,-99.912,-74.446,-100.5,1
-67.068,-99.619,-74.131,-100.31,1
-66.411,-99.458,-73.959,-99.549,1
-65.747,-99.493,-73.914,-98.456,1
-65.156,-99.716,-73.969,-97.399,1
-64.694,-100.05,-74.104,-96.742,1
-64.398,-100.37,-74.315,-96.718,1
-64.279,-100.57,-74.613,-97.345,1
-64.331,-100.56,-75.013,-98.423,1
-64.524,-100.34,-75.513,-99.596,1
-64.809,-99.991,-76.077,-100.48,1
-65.12,-99.635,-76.634,-100.77,1
-65.39,-99.403,-77.085,-100.38,1
-65.566,-99.386,-77.331,-99.416,1
-65.627,-99.596,-77.304,-98.173,1
-65.596,-99.963,-76.998,-97.007,1
-65.539,-100.35,-76.476,-96.222,1
-65.55,-100.63,-75.866,-95.978,1
-65.715,-100.67,-75.32,-96.244,1
-66.083,-100.47,-74.975,-96.832,1
-66.637,-100.09,-74.906,-97.476,1
-67.284,-99.66,-75.1,-97.941,1
-67.877,-99.344,-75.457,-98.101,1
-68.249,-99.263,-75.821,-97.984,1
-68.274,-99.453,-76.033,-97.739,1
-67.912,-99.855,-75.985,-97.57,1
-67.238,-100.32,-75.669,-97.639,1
-66.434,-100.69,-75.183,-97.99,1
-65.744,-100.81,-74.711,-98.526,1
-65.403,-100.63,-74.468,-99.036,1
-65.564,-100.21,-74.627,-99.278,1
-66.236,-99.694,-75.259,-99.075,1
-67.269,-99.271,-76.301,-98.389,1
-68.388,-99.103,-77.559,-97.354,1
-69.265,-99.265,-78.758,-96.231,1
-69.622,-99.71,-79.62,-95.33,1
-69.317,-100.28,-79.938,-94.89,1
-68.395,-100.78,-79.637,-94.998,1
-67.081,-101,-78.798,-95.542,1
-65.72,-100.86,-77.626,-96.241,1
-64.67,-100.39,-76.396,-96.74,1
-64.19,-99.739,-75.368,-96.72,1
-64.363,-99.153,-74.718,-96.018,1
-65.063,-98.853,-74.5,-94.68,1
-66.004,-98.97,-74.642,-92.962,1
-66.833,-99.486,-74.989,-91.256,1
-67.253,-100.24,-75.363,-89.972,1
-67.124,-100.95,-75.629,-89.42,1
-66.515,-101.36,-75.732,-89.727,1
-65.675,-101.28,-75.705,-90.811,1
-64.948,-100.7,-75.635,-92.418,1
-64.634,-99.792,-75.615,-94.205,1
-64.872,-98.867,-75.687,-95.84,1
-65.569,-98.276,-75.815,-97.08,1
-66.413,-98.285,-75.891,-97.808,1
-66.972,-98.977,-75.777,-98.022,1
-66.858,-100.19,-75.381,-97.785,1
-65.894,-101.57,-74.719,-97.177,1
-64.234,-102.6,-73.959,-96.253,1
-62.385,-102.8,-73.407,-95.041,1
-61.115,-101.84,-73.451,-93.573,1
-61.257,-99.61,-74.457,-91.926,1
-63.47,-96.28,-76.658,-90.259,1
-68.017,-92.237,-80.064,-88.808,1
-74.639,-87.976,-84.425,-87.846,1
-82.561,-83.97,-89.267,-87.597,2
-90.652,-80.556,-93.988,-88.155,2
-97.683,-77.864,-97.993,-89.419,2
-102.63,-75.824,-100.83,-91.098,2
-104.94,-74.221,-102.31,-92.773,2
-104.63,-72.796,-102.52,-94.021,2
-102.32,-71.332,-101.78,-94.551,2
-99.016,-69.727,-100.59,-94.308,2
-95.844,-68.004,-99.424,-93.504,2
-93.749,-66.283,-98.673,-92.56,2
-93.252,-64.725,-98.514,-91.962,2
-94.345,-63.472,-98.907,-92.085,2
-96.532,-62.606,-99.639,-93.041,2
-99.017,-62.15,-100.41,-94.61,2
-100.96,-62.091,-100.95,-96.282,2
-101.74,-62.414,-101.09,-97.412,2
-101.12,-63.126,-100.83,-97.436,2
-99.333,-64.256,-100.29,-96.089,2
-96.938,-65.816,-99.688,-93.53,2
-94.679,-67.748,-99.249,-90.348,2
-93.227,-69.875,-99.115,-87.413,2
-92.992,-71.892,-99.312,-85.625,2
-94.009,-73.404,-99.746,-85.629,2
-95.953,-74.02,-100.25,-87.592,2
-98.26,-73.475,-100.63,-91.119,2
-100.31,-71.734,-100.76,-95.336,2
-101.63,-69.051,-100.61,-99.128,2
-102,-65.944,-100.24,-101.46,2
-101.5,-63.079,-99.802,-101.71,2
-100.49,-61.097,-99.455,-99.802,2
-99.413,-60.436,-99.322,-96.297,2
-98.676,-61.192,-99.444,-92.18,2
-98.52,-63.086,-99.765,-88.571,2
-98.947,-65.533,-100.16,-86.387,2
-99.753,-67.824,-100.48,-86.068,2
-100.61,-69.337,-100.62,-87.462,2
-101.2,-69.736,-100.52,-89.894,2
-101.32,-69.071,-100.24,-92.412,2
-100.94,-67.756,-99.87,-94.104,2
-100.23,-66.424,-99.561,-94.404,2
-99.447,-65.708,-99.421,-93.27,2
-98.867,-66.011,-99.499,-91.183,2
-98.677,-67.359,-99.76,-88.973,2
-98.909,-69.378,-100.1,-87.517,2
-99.444,-71.419,-100.4,-87.437,2
-100.06,-72.775,-100.55,-88.868,2
-100.51,-72.943,-100.49,-91.406,2
-100.64,-71.816,-100.25,-94.236,2
-100.42,-69.746,-99.918,-96.401,2
-99.944,-67.449,-99.623,-97.125,2
-99.424,-65.772,-99.472,-96.086,2
-99.08,-65.401,-99.519,-93.533,2
-99.067,-66.601,-99.744,-90.223,2
-99.415,-69.093,-100.06,-87.185,2
-100.01,-72.105,-100.36,-85.394,2
-100.65,-74.6,-100.51,-85.457,2
-101.1,-75.61,-100.48,-87.419,2
-101.16,-74.57,-100.27,-90.743,2
-100.77,-71.544,-99.956,-94.478,2
