Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-86.5,-100,-76,-82,3
-91,-100,-67,-88.4,3
-90.667,-100,-69.5,-88,3
-89.2,-100,-74.5,-80.5,3
-92.6,-100,-71,-84.25,3
-87.5,-100,-79.25,-87.75,3
-86,-100,-73.333,-88,3
-92.5,-100,-73,-83.75,3
-86,-100,-70,-86.75,3
-90.25,-100,-70,-87.5,3
-93.25,-100,-72.75,-83,3
-92,-100,-77.75,-83,3
-90.2,-100,-75,-82.25,3
-86,-100,-81,-100,3
-88.333,-100,-74.25,-100,3
-89.5,-100,-80.5,-84.5,3
-91,-100,-73.2,-83.333,3
-86,-100,-72.75,-83.667,3
-92.4,-100,-76.333,-87.2,3
-94,-100,-72,-93,3
-84.5,-100,-70.6,-85.5,3
-92.5,-100,-72.5,-88.5,3
-89.333,-100,-70.333,-90.333,3
-93,-100,-72.5,-91.333,3
-84.667,-100,-77.667,-86.25,3
-90.8,-100,-73.2,-80,3
-87.5,-100,-73.6,-87,3
-97.667,-100,-75.25,-85.667,3
-85.333,-100,-81,-82.4,3
-85,-100,-70.6,-81.667,3
-91.75,-100,-72.8,-87,3
-90.6,-100,-81.5,-82.2,3
-87.8,-100,-74.5,-81.8,3
-87,-100,-69,-90,3
-90.25,-100,-80,-83,3
-90,-100,-73,-78.5,3
-93.667,-100,-72.6,-87.5,3
-94.333,-100,-78.5,-82.333,3
-94.667,-100,-69,-86.333,3
-87,-100,-70.333,-89,3
-89,-100,-78.667,-92,3
-86.667,-100,-68.4,-85.25,3
-90.333,-100,-96.667,-84.5,3
-91.2,-100,-71.25,-83,3
-98,-100,-73.5,-76,3
-87,-100,-75.4,-83.75,3
-87,-100,-70.333,-84.333,3
-84.6,-100,-75.5,-87,3
-83.75,-100,-69,-100,3
-79.75,-100,-67.4,-100,3
-77.2,-100,-64.5,-100,3
-76.333,-100,-60.25,-100,3
-84,-100,-68.25,-100,3
-78,-100,-66,-100,3
-80.25,-100,-67,-100,3
-84,-100,-66.25,-100,3
-81.75,-100,-61,-100,3
-81.5,-100,-65.333,-100,3
-80.2,-100,-64.4,-100,3
-85.2,-100,-67.6,-100,3
-91.667,-100,-66,-100,3
-82.5,-100,-68,-100,3
-77.8,-100,-65.667,-100,3
-75.25,-100,-65,-100,3
-90.75,-100,-69,-100,3
-78.25,-100,-68.25,-100,3
-76.5,-100,-67,-100,3
-78.333,-100,-74,-100,3
-78.25,-100,-66.6,-100,3
-79.2,-100,-61,-100,3
-84.667,-100,-65.333,-100,3
-76.6,-100,-64,-100,3
-83,-100,-66.333,-100,3
-83.25,-100,-71,-100,3
-85.667,-100,-64.6,-100,3
-79.25,-100,-65.333,-100,3
-85.333,-100,-68.5,-88,3
-73.333,-100,-65.5,-100,3
-79.4,-100,-63.5,-102,3
-85.667,-100,-61.75,-100,3
-79,-100,-64.5,-87,3
-80.8,-100,-68.5,-100,3
-86.667,-100,-63.8,-88.5,3
-79,-100,-64.75,-100,3
-79.75,-100,-67.2,-100,3
-79,-100,-64,-91,3
-80,-100,-60.333,-91,3
