Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-90,-77,-100,-87.667,2
-90,-67.333,-100,-84.5,2
-100,-74.4,-100,-90.5,2
-85,-75.2,-100,-100,2
-100,-67.333,-100,-94,2
-100,-72.667,-100,-82.667,2
-100,-76.4,-100,-77.667,2
-93,-69,-100,-84.5,2
-100,-77.4,-100,-92.5,2
-86,-67.333,-100,-93,2
-100,-66.25,-100,-100,2
-100,-73.667,-100,-100,2
-100,-66.2,-100,-100,2
-100,-68.4,-100,-100,2
-100,-75,-100,-86,2
-100,-76.5,-100,-97,2
-100,-79.75,-100,-100,2
-100,-73.4,-100,-99,2
-100,-70.8,-100,-89.667,2
-100,-66,-100,-92,2
-93,-59,-100,-99.5,2
-100,-64,-100,-87,2
-100,-67.75,-100,-100,2
-100,-62,-100,-89,2
-100,-77.75,-100,-86,2
-100,-67.333,-100,-83,2
-100,-71.333,-100,-92,2
-100,-79,-100,-88,2
-94.5,-82.4,-100,-88,2
-100,-69.5,-100,-100,2
-90,-64.333,-100,-100,2
-100,-69,-100,-91.333,2
-100,-68.2,-100,-100,2
-100,-71.5,-100,-87,2
-100,-77.25,-100,-100,2
-100,-80.8,-100,-86,2
-100,-75.25,-100,-100,2
-100,-62,-100,-100,2
-100,-70.333,-100,-100,2
-100,-76,-100,-100,2
-100,-81,-100,-96,2
-87,-86.25,-100,-87.667,2
-88,-75.333,-100,-80,2
-100,-68,-100,-83,2
-100,-76.5,-100,-88.667,2
-100,-68,-100,-86.5,2
-100,-70.2,-100,-100,2
-100,-60,-100,-100,2
-100,-54.75,-100,-100,2
-100,-65.667,-100,-97,2
-100,-77.333,-100,-92.5,2
-100,-90.25,-100,-100,2
-100,-77.6,-100,-100,2
-87.5,-74,-100,-78,2
-100,-70,-100,-100,2
-100,-66.667,-100,-100,2
-100,-100,-90,-30,4
-100,-100,-98,-34.5,4
-87,-100,-100,-37.5,4
-90,-100,-100,-55,4
-85.5,-100,-89,-60.8,4
-83,-100,-96,-58.2,4
-88.667,-100,-100,-55,4
-89,-100,-85.6,-73.333,4
-100,-100,-95,-76.667,4
-100,-100,-86,-74,4
-86.667,-100,-84,-70,4
-87,-100,-92,-82,4
-88.333,-100,-91.5,-72,4
-88.5,-100,-88,-67.2,4
-98,-100,-86,-78.6,4
-93.5,-88,-85.333,-75.25,4
-85.75,-100,-88,-72.2,4
-91,-100,-92,-66.75,4
-100,-100,-86.667,-73.333,4
-90.5,-100,-100,-72.5,4
-95.5,-100,-99,-70.667,4
-89.333,-100,-91.5,-74,4
-100,-100,-89,-78.5,4
-89.667,-100,-87,-78,4
-91.667,-100,-90,-77.75,4
-86.667,-100,-87,-76.667,4
-86,-100,-82,-77,4
-92.667,-100,-93.5,-70.4,4
-96.667,-100,-87.5,-75.667,4
-98,-100,-89.667,-81.333,4
-85,-100,-92,-70.4,4
-87,-100,-91,-70.333,4
-95,-100,-97,-73.5,4
-87,-100,-89,-81,4
-91,-100,-86,-71,4
-99,-100,-84,-75.667,4
-89,-100,-90.333,-72.4,4
-87.667,-100,-86,-68.333,4
-89.667,-100,-95,-76.2,4
-97.667,-100,-91.5,-72.6,4
-84.667,-100,-100,-70.667,4
-91.5,-100,-100,-71.5,4
-89.333,-100,-84,-74.25,4
-85,-100,-100,-72,4
-94.667,-100,-101,-68,4
-84.667,-100,-81,-80.333,4
-92.5,-100,-93,-72.5,4
-96,-100,-98.5,-82.333,4
-88,-88,-88.25,-74.5,4
-86,-100,-84,-81.75,4
-85,-100,-88,-76.667,4
-83.75,-91,-100,-74.6,4
-92.25,-100,-93.5,-74.667,4
-92.333,-100,-84.333,-78.75,4
-85,-100,-99,-77.8,4
-90,-100,-87.2,-79.6,4
-88,-100,-94,-80.4,4
-87,-100,-89,-75.25,4
-93.5,-100,-92,-74.333,4
-90.667,-100,-83,-81.4,4
-84,-100,-89.6,-75.4,4
-88.5,-100,-95,-82,4
-96.5,-100,-83,-74,4
-91,-100,-87.333,-74,4
-87,-100,-87.75,-71.5,4
-87,-100,-87,-74,4
-87.5,-100,-100,-74.75,4
-86.5,-100,-90,-70,4
-86.333,-100,-96,-78.5,4
-87.6,-100,-86,-80,4
-96,-100,-85.667,-83,4
-100,-100,-81.333,-81,4
-92.333,-100,-92,-79,4
-94.5,-100,-80,-100,4
-90,-100,-86.5,-78,4
-90.333,-100,-83,-79,4
-92.25,-100,-90,-77,4
-95.2,-100,-90.5,-79.75,4
-99.5,-100,-96,-83,4
-88.667,-100,-90.2,-76,4
-90,-100,-91.25,-72,4
-88,-100,-89.667,-70.5,4
-93,-100,-90.5,-69.8,4
-91,-100,-88.667,-64.333,4
-87,-100,-87,-71,4
-91.25,-100,-89,-69,4
-93.75,-92,-96.667,-68.333,4
-89.75,-87,-89.333,-71,4
-97,-100,-81.5,-68.333,4
-100,-90,-88,-73,4
-95,-89,-79,-66.4,4
-85.5,-90.333,-100,-62.6,4
-88,-88,-92.5,-70,4
-85.333,-100,-104,-76.75,4
-85.75,-100,-88,-71,4
-87,-100,-83.8,-73.75,4
-90.5,-100,-90,-70.333,4
-95,-100,-90,-73.8,4
-94,-100,-92,-72.25,4
-100,-100,-85.5,-74.5,4
-92.25,-100,-94,-78.5,4
-86,-100,-100,-72,4
-92,-100,-93,-73,4
-94,-100,-86,-77.5,4
-87,-100,-86,-74.75,4
-87,-100,-85,-70.333,4
-94.667,-100,-88.5,-74,4
-98,-100,-87.667,-79.25,4
-94,-100,-86,-76,4
-95,-100,-89.5,-77.667,4
-92.667,-100,-88.25,-75.2,4
-88,-100,-85.5,-73.667,4
-93.75,-100,-87.333,-80.25,4
-90,-100,-90.333,-80.5,4
-89.333,-100,-100,-80,4
-86.667,-100,-91,-74.25,4
-83,-100,-84,-84,4
-86.6,-100,-87.5,-81.333,4
-100,-100,-100,-71.5,4
-84,-100,-83,-71.667,4
-92,-100,-95.5,-75.75,4
-82,-100,-31,-100,3
-81,-100,-56.25,-92.25,3
-85.75,-100,-68,-89,3
-81,-100,-61.333,-81,3
-88.75,-100,-58.25,-83.333,3
-83.5,-100,-78.4,-94,3
-85.5,-100,-73.2,-90,3
-83,-100,-78,-88.667,3
-79.333,-100,-77,-92,3
-83,-100,-78.667,-83,3
-80.25,-100,-84.2,-86,3
-87.667,-100,-82,-90,3
-73,-100,-74.75,-100,3
-89.667,-100,-77.4,-86,3
-79.333,-100,-78.667,-100,3
-84.2,-100,-75,-94,3
-84,-100,-72,-96,3
-80.8,-100,-80.5,-89.5,3
-88.667,-100,-75.2,-96,3
-94,-100,-77.667,-100,3
-83.25,-100,-71.25,-81,3
-86.75,-100,-70.75,-100,3
-82.5,-100,-71,-92,3
-86.667,-100,-67,-101,3
-79.25,-100,-76.667,-85,3
-84.8,-100,-69.25,-91.5,3
-80.25,-100,-67,-100,3
-82.5,-100,-72,-84,3
-82.5,-100,-73.25,-83,3
-83,-100,-69.4,-89,3
-83.5,-100,-72.75,-83.333,3
-83.8,-100,-69.5,-93,3
-82.2,-100,-76.667,-95,3
-77.667,-100,-76,-100,3
-86.333,-100,-74.75,-85.667,3
-86.5,-100,-77,-100,3
-84,-100,-76,-100,3
-85.2,-100,-79.333,-83,3
-80,-100,-77.4,-88.5,3
-84.25,-100,-74.8,-100,3
-84.667,-100,-74,-98,3
-87,-100,-75.667,-84,3
-82.4,-100,-68.5,-95,3
-81.8,-100,-76.75,-99,3
-84.5,-100,-76.2,-88.667,3
-87,-100,-74.833,-82,3
-82.5,-100,-73.5,-85,3
-79.75,-100,-75.333,-94,3
-79.25,-100,-78,-100,3
-79,-100,-79.333,-82,3
-81.2,-100,-75.4,-81,3
-82.333,-100,-75.667,-90.5,3
-78.75,-100,-79.75,-84,3
-83.5,-100,-79.333,-100,3
-86,-100,-73.75,-100,3
-75,-100,-71.6,-94,3
-79,-100,-78.5,-100,3
-80,-100,-76,-84,3
-83.5,-100,-74.25,-89,3
-75,-100,-74.667,-95,3
-83.25,-100,-72.333,-82,3
-80.25,-100,-68.25,-83,3
-78.75,-100,-74.75,-89,3
-85.2,-100,-73.667,-85,3
-87,-100,-76.75,-87,3
-80.333,-100,-74.4,-85,3
-81.667,-100,-78.333,-96,3
-77,-100,-74,-88,3
-81.25,-100,-77.25,-92.5,3
-87,-100,-74,-93,3
-88,-100,-66.75,-91,3
-88.5,-100,-65.75,-100,3
-94.5,-100,-60.75,-100,3
-89,-100,-66.667,-100,3
-94.5,-100,-65.333,-102,3
-90,-100,-63.5,-90,3
-100,-100,-61.75,-87,3
-94,-100,-68.2,-100,3
-88,-100,-63.8,-94,3
-88,-100,-59.4,-100,3
-98.5,-100,-67.5,-87.5,3
-92,-100,-63.8,-100,3
-84,-100,-63.5,-100,3
-87.333,-100,-61.75,-103,3
-87,-100,-59,-100,3
-100,-100,-62.4,-89,3
-87.5,-100,-63.8,-100,3
-88,-100,-70.75,-100,3
-91.667,-100,-65.8,-86.5,3
-92,-100,-64,-98,3
-92.333,-100,-63.8,-87,3
-87.5,-100,-67.6,-85,3
-95,-100,-68.4,-100,3
-95,-100,-60.8,-100,3
-87.25,-100,-62.333,-89,3
-88,-100,-67,-86.5,3
-86.5,-100,-66.25,-92,3
-100,-100,-63.4,-100,3
-102,-100,-68,-86,3
-86,-100,-65.5,-100,3
-88,-100,-65.8,-89,3
-88,-100,-65,-87,3
-78,-100,-73.5,-85.5,3
-85,-100,-73.5,-88,3
-85.8,-100,-67,-84.5,3
-86,-100,-68.5,-100,3
-79.5,-100,-66,-99.25,3
-82.4,-100,-68.5,-100,3
-82.333,-100,-61.25,-87,3
-80.333,-100,-68,-90,3
-82.4,-100,-65.5,-97,3
-84,-100,-74.25,-84.5,3
-86.333,-100,-62.5,-82,3
-84.5,-100,-73,-86.333,3
-80.5,-100,-77.25,-86.5,3
-86.75,-100,-60,-84,3
-85.25,-100,-68,-88.5,3
-85.5,-100,-72,-100,3
-81,-100,-66.8,-89,3
-76.5,-100,-74.2,-90.333,3
-85.25,-100,-70,-91,3
