Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-73.817,-98.518,-77.5,-88.25,1,-0.14601,0.84566,0.3816,1
-74.224,-98.221,-76.286,-87.786,1,0.77656,0.42188,0.15625,1
-72.383,-97.925,-75.25,-87.375,1,0.52806,0.33194,0.67278,1
-71.852,-97.628,-75.25,-87,1,-0.049306,0.37778,0.76563,1
-73.933,-97.332,-76.425,-86.74,1,-0.53021,0.38854,0.3125,1
-74.348,-97.035,-77.174,-86.564,1,-0.028125,-0.64479,0.6875,1
-74.303,-96.442,-77.333,-84.945,1,-0.038542,-0.60547,0.76563,1
-74.758,-95.849,-77.942,-84.318,1,-0.020313,-0.5125,0.82266,1
-75.067,-95.256,-78.245,-84.682,1,-0.16875,0.020625,0.85531,1
-76.279,-94.663,-78.367,-85.152,1,0.51146,0.39687,0.78333,1
-76.521,-94.07,-79.882,-85.636,1,0.60573,0.21771,0.68073,1
-77.506,-93.477,-80.768,-86.136,1,0.67708,0.096354,0.76823,1
-77.961,-92.884,-81.336,-86.833,1,0.63938,0.13521,0.76,1
-79.415,-92.291,-82.859,-87.727,1,0.62819,0.12181,0.77819,1
-79.421,-91.698,-83.609,-88.818,1,0.0125,-0.29167,0.41042,1
-77.861,-91.105,-82.314,-89.464,1,-0.071875,-0.92604,-0.009375,1
-77.33,-90.512,-82.035,-89.664,1,0.0875,-0.2474,0.073438,1
-75.512,-89.919,-82.126,-90.555,1,0.27969,0.65026,0.80469,1
-74.148,-89.326,-80.835,-89.955,1,0.27656,0.61797,0.72031,1
-73.258,-88.733,-79.88,-89.75,1,0.27274,0.63924,0.75382,1
-71.288,-88.14,-80.532,-89.826,1,-0.33594,-0.17656,0.65938,1
-70.561,-87.548,-79.926,-90.182,1,0.04875,-0.34528,0.25236,1
-71.203,-86.955,-80.253,-90.818,1,0.26875,0.60729,0.80938,1
-70.642,-86.362,-80.594,-91.061,1,-0.20917,0.19958,0.75708,1
-70.12,-85.769,-80.98,-90.909,1,-0.11146,-0.27813,0.54557,1
-70.392,-85.176,-81.117,-90.364,1,0.12344,0.40547,0.92891,1
-70.311,-84.583,-82.435,-90.182,1,0.12708,0.39792,0.92083,1
-70.523,-83.99,-81.998,-90.364,1,0.13167,0.39333,0.92583,1
-71.223,-83.397,-81.817,-89.545,1,0.15313,0.39297,0.92266,1
-72.023,-82.804,-82.059,-90.848,1,0.13594,0.40547,0.91875,1
-72.786,-82.211,-83.014,-90.598,1,0.15,0.38542,0.92778,1
-74.392,-81.618,-82.95,-90.176,1,0.14703,0.38406,0.92297,1
-74.962,-81.025,-82.32,-89.582,1,0.13031,0.4076,0.91375,1
-74.38,-80.432,-82.311,-88.816,1,-0.3876,0.086354,0.84958,1
-73.994,-79.839,-81.977,-88.552,1,-0.49597,0.069722,0.88319,1
-73.971,-79.246,-80.795,-88.79,1,-0.37,0.32292,0.76,1
-74.865,-78.653,-80.644,-89.53,1,-0.14375,0.56458,0.72146,1
-74.788,-78.06,-79.712,-90.576,1,0.22875,0.55625,0.7975,1
-75.364,-77.467,-80.185,-91.576,1,0.24245,0.54297,0.79974,1
-75.164,-76.874,-80.208,-92.703,1,0.23203,0.55677,0.79453,1
-75.182,-76.281,-80.852,-93.018,1,0.24844,0.55781,0.77344,1
-74.818,-75.688,-79.706,-94.309,1,0.23932,0.55,0.80286,1
-73.735,-75.095,-78.861,-95.195,1,0.24896,0.51771,0.81875,1
-73.248,-74.502,-78.097,-95.675,1,0.2625,0.50035,0.82049,1
-73.839,-73.909,-78.211,-95.623,1,0.25443,0.50182,0.82943,1
-73.362,-73.316,-78.135,-95.312,1,0.25,0.50781,0.82578,1
-73.271,-72.723,-78.18,-94.558,1,0.23375,0.51687,0.8275,1
-72.476,-72.13,-78.532,-93.364,1,0.21406,0.56484,0.78672,1
-72.353,-71.537,-79.373,-91.788,1,-0.13872,0.46979,0.65365,1
-71.577,-70.944,-78.964,-90.182,1,-0.40417,-4.6259e-18,0.81042,1
-70.805,-70.351,-78.359,-88.6,1,0.055556,0.47778,0.84375,1
-70.35,-69.758,-77.715,-87.423,1,-0.061719,0.41406,0.91172,1
-70.814,-69.165,-76.224,-86.652,1,-0.12323,-0.79677,0.2775,1
-70.503,-68.572,-75.792,-86.286,1,-0.039844,-0.88734,0.022344,1
-70.48,-67.979,-76.224,-86.325,1,0.11656,-0.90422,-0.21063,1
-69.912,-67.386,-75.702,-86.896,1,-0.041146,-0.71917,0.46104,1
-70.767,-66.793,-74.656,-87.727,1,-0.045312,-0.71589,0.67839,1
-70.858,-66.2,-73.952,-89,1,-0.076563,-0.50078,0.84922,1
-71.389,-65.607,-73.297,-88.727,1,0.041406,-0.63906,0.775,1
-70.626,-65.014,-72.002,-88.758,1,-0.05625,-0.64687,0.73125,1
-70.795,-64.421,-71.661,-89.091,1,-0.047656,-0.65781,0.72734,1
-71.841,-63.829,-71.879,-89.564,1,0.11656,-0.65094,0.73906,1
-72.932,-63.236,-72.545,-89.795,1,0.30521,-0.38437,0.87083,1
