Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-69.869,-98.492,-70.128,-86.583,1,-0.086111,-0.27222,0.75694,1
-69.888,-98.19,-69.931,-86.976,1,-0.20865,-0.52438,0.82906,1
-69.727,-97.888,-69.752,-88.354,1,-0.21736,-0.50486,0.84132,1
-69.58,-97.587,-69.594,-87.926,1,-0.21875,-0.5,0.84375,1
-70.422,-97.285,-69.102,-87.792,1,-0.22205,-0.49861,0.84323,1
-70.602,-96.983,-69.577,-87.871,1,-0.2376,-0.49771,0.84208,1
-71.177,-96.38,-69.232,-87.871,1,-0.24983,-0.45156,0.86476,1
-71.655,-95.777,-69.832,-87.598,1,-0.24687,-0.4501,0.87594,1
-73.321,-95.174,-69.93,-87.53,1,-0.24785,-0.41736,0.87833,1
-73.948,-94.57,-70.718,-87.858,1,-0.24896,-0.43854,0.87396,1
-74.698,-93.967,-71.164,-87.797,1,-0.23958,-0.42333,0.88236,1
-75.317,-93.364,-71.933,-87.706,1,0.0015278,0.082431,0.87896,1
-76.089,-92.76,-72.077,-87.085,1,0.63646,-0.22847,0.75868,1
-76.671,-92.157,-72.1,-86.297,1,0.6625,-0.22812,0.71563,1
-77.671,-91.554,-72.592,-87.1,1,0.66559,-0.21753,0.71184,1
-76.83,-90.95,-73.895,-86.456,1,0.66712,-0.22038,0.71222,1
-77.112,-90.347,-74.092,-86.282,1,0.6658,-0.21979,0.70833,1
-76.945,-89.744,-74.044,-87.1,1,0.66528,-0.225,0.70278,1
-76.877,-89.14,-74.044,-86.827,1,0.67622,-0.2217,0.69931,1
-75.805,-88.537,-74.93,-86.85,1,0.68229,-0.2159,0.69587,1
-75.327,-87.934,-75.87,-86.977,1,0.68403,-0.21875,0.69583,1
-74.123,-87.331,-76.083,-86.947,1,0.68099,-0.21745,0.69063,1
-75.214,-86.727,-75.568,-86.402,1,0.68125,-0.22188,0.6941,1
-75.277,-86.124,-76.061,-86.697,1,0.35156,-0.011979,0.93438,1
-75.845,-85.521,-77.174,-86.412,1,0.17708,0.50198,0.74167,1
-75.082,-84.917,-77.342,-85.927,1,0.10833,0.50729,0.81146,1
-76.256,-84.314,-76.842,-87.155,1,0.40521,-0.12813,0.80521,1
-77.12,-83.711,-76.661,-87.117,1,0.22639,-0.21458,1.0271,1
-77.111,-83.107,-76.577,-86.48,1,0.27021,-0.36771,0.90771,1
-77.588,-82.504,-75.941,-87.086,1,0.27073,-0.36677,0.90625,1
-78.024,-81.901,-76.395,-87.389,1,0.265,-0.37111,0.90625,1
-78.402,-81.298,-75.159,-86.617,1,0.26701,-0.37049,0.90573,1
-78.947,-80.694,-74.682,-86.647,1,0.26441,-0.36684,0.90434,1
-78.365,-80.091,-75.182,-87.147,1,0.26608,-0.36906,0.90625,1
-78.741,-79.488,-75.341,-87.533,1,0.26128,-0.36753,0.90625,1
-78.555,-78.884,-75.273,-87.515,1,0.26826,-0.36514,0.90625,1
-79.1,-78.281,-74.991,-87.455,1,0.26844,-0.36823,0.90625,1
-78.736,-77.678,-75.473,-87.136,1,0.26372,-0.36667,0.90451,1
-77.936,-77.074,-75.836,-87.606,1,0.26875,-0.35958,0.90958,1
-77.209,-76.471,-75.829,-87.897,1,0.26424,-0.36528,0.90625,1
-75.873,-75.868,-76.67,-88.009,1,0.26875,-0.36875,0.90625,1
-73.827,-75.264,-75.738,-88.033,1,0.2625,-0.37431,0.90625,1
-73.355,-74.661,-75.732,-88.379,1,0.26799,-0.36806,0.90625,1
-73.282,-74.058,-75.55,-88.167,1,0.26583,-0.37125,0.90479,1
-73.205,-73.455,-75.777,-87.803,1,0.10646,-0.71917,0.56271,1
-72.72,-72.851,-74.823,-87.292,1,0.0375,-0.89016,0.35359,1
-72.489,-72.248,-73.914,-87.223,1,-0.026562,-0.91016,0.25703,1
-72.308,-71.645,-73.995,-87.587,1,0.29021,-0.74167,0.52312,1
-72.065,-71.041,-74.131,-88.178,1,0.16813,-0.31229,0.91063,1
-72.365,-70.438,-74.146,-87.837,1,0.2033,-0.32153,0.95243,1
-73.192,-69.835,-74.327,-86.91,1,-0.19349,-0.37187,0.66172,1
-74.647,-69.231,-74.396,-86.858,1,-0.12708,-0.31111,0.71389,1
-75.192,-68.628,-76.009,-86.827,1,-0.075069,0.2516,0.98191,1
-74.72,-68.025,-76.57,-86.913,1,-0.10456,0.81528,0.51597,1
-73.065,-67.421,-77.524,-86.731,1,-0.10174,0.71632,0.66319,1
-71.77,-66.818,-77.934,-86.777,1,-0.21146,0.64965,0.65694,1
-70.77,-66.215,-79.752,-86.788,1,0.084514,0.23056,0.95681,1
-70.109,-65.612,-81.229,-87.083,1,-0.70573,-0.12656,0.65625,1
-69.261,-65.008,-82.306,-86.758,1,-0.7434,-0.13281,0.65104,1
-68.397,-64.405,-82.341,-86.348,1,-0.71979,-0.15312,0.67188,1
-67.352,-63.802,-83.303,-86.212,1,-0.71875,-0.16484,0.65625,1
-67.033,-63.198,-84.333,-87.712,1,-0.72552,-0.1651,0.66059,1
-66.294,-62.595,-83.788,-88,1,-0.72021,-0.16594,0.66062,1
-67.394,-61.992,-82.629,-88.523,1,-0.72049,-0.16823,0.65729,1
-67.83,-61.388,-82.256,-89.364,1,-0.71875,-0.15868,0.65833,1
-69.012,-60.785,-82.22,-90.545,1,-0.71875,-0.16302,0.65885,1
-70.361,-60.182,-82.311,-90.727,1,-0.65052,0.11042,0.65104,1
-71.391,-59.579,-82.447,-90.818,1,-0.19097,0.55451,0.84861,1
-71.597,-58.975,-82.492,-90.5,1,-0.041146,0.19906,1.0006,1
-72.15,-58.372,-81.742,-90.311,1,-0.032083,0.23354,0.9875,1
