Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-62.072,-99.96,-78.783,-93.083,1,0.58698,-0.62474,-0.38568,1
-62.919,-99.952,-79.029,-91.976,1,0.51302,-0.7974,-0.23151,1
-64.242,-99.944,-79.213,-91.667,1,-0.2309,-0.52118,0.49618,1
-65.437,-99.937,-79.322,-91.398,1,-0.64931,0.49427,0.65382,1
-66.018,-99.929,-79.69,-90.658,1,-0.56792,0.57743,0.54757,1
-66.417,-99.921,-78.923,-90.28,1,-0.58479,0.65542,0.30083,1
-68.765,-99.905,-79.173,-88.826,1,-0.60885,0.65573,0.37899,1
-71.438,-99.889,-78.855,-88.826,1,-0.58854,0.72083,0.33646,1
-72.135,-99.873,-78.986,-90.28,1,-0.44073,0.56615,0.64646,1
-71.142,-99.857,-79.365,-89.477,1,-0.4224,0.53646,0.72813,1
-71.745,-99.841,-80.098,-89.462,1,-0.56885,0.69521,0.27323,1
-71.236,-99.825,-79.741,-89.03,1,-0.54931,0.73056,0.25139,1
-71.388,-99.81,-80.286,-89.309,1,-0.44703,0.66203,0.46781,1
-70.842,-99.794,-80.55,-89.15,1,-0.063681,0.31486,0.96819,1
-70.879,-99.778,-80.986,-89.218,1,-0.17552,0.57135,0.60156,1
-71.197,-99.762,-81.077,-89.536,1,-0.39597,0.77486,-0.29083,1
-71.32,-99.746,-81.782,-89.673,1,-0.5041,0.77007,-0.13521,1
-72.638,-99.73,-82.055,-89.976,1,-0.43983,0.84444,0.013854,1
-72.602,-99.714,-82.858,-89.642,1,-0.43365,0.82396,0.1449,1
-72.447,-99.698,-83.445,-88.461,1,-0.40736,0.81917,0.25181,1
-73.161,-99.683,-84.43,-88.991,1,-0.40365,0.83281,0.24462,1
-72.724,-99.667,-84.915,-90.415,1,-0.40625,0.82257,0.25,1
-73.542,-99.651,-85.855,-90.18,1,-0.40625,0.82274,0.24774,1
-74.095,-99.635,-85.9,-90.462,1,-0.40736,0.82569,0.24889,1
-74.232,-99.619,-86.318,-90.712,1,-0.40729,0.82813,0.25,1
-73.855,-99.603,-86.5,-90.348,1,-0.40625,0.83094,0.24354,1
-73.786,-99.587,-87.106,-90.394,1,-0.40625,0.83073,0.24479,1
-73.658,-99.571,-87.833,-90.303,1,-0.40625,0.825,0.22656,1
-73.985,-99.556,-87.856,-90.545,1,-0.40625,0.82969,0.22188,1
-73.621,-99.54,-87.953,-90.97,1,-0.40625,0.83437,0.22222,1
-73.745,-99.524,-88.074,-91.424,1,-0.40625,0.83542,0.21979,1
-73.6,-99.508,-88.188,-91.242,1,-0.40625,0.83767,0.22222,1
-73.782,-99.492,-87.703,-91.242,1,-0.40625,0.82813,0.22153,1
-73.661,-99.476,-88.097,-91.727,1,-0.40625,0.83391,0.23469,1
-73.156,-99.46,-88.347,-91.045,1,-0.40813,0.83937,0.22562,1
-74.065,-99.444,-88.074,-91.061,1,-0.40625,0.83958,0.22795,1
-74.497,-99.429,-88.044,-90.879,1,-0.40625,0.83437,0.22656,1
-75.156,-99.413,-87.915,-91.288,1,-0.40625,0.83472,0.225,1
-75.162,-99.397,-88.097,-91.5,1,-0.40625,0.83681,0.23854,1
-75.335,-99.381,-88.188,-91.682,1,-0.40625,0.83698,0.22615,1
-75.395,-99.365,-88.106,-91.273,1,-0.40625,0.83368,0.22813,1
-75.517,-99.349,-88.452,-92,1,-0.40625,0.84042,0.23347,1
-75.289,-99.333,-88.452,-91.121,1,-0.40625,0.83854,0.225,1
-75.221,-99.317,-88.148,-90.212,1,-0.40514,0.84194,0.23014,1
-75.524,-99.302,-88.05,-89.576,1,-0.40625,0.84271,0.21875,1
-76.211,-99.286,-88.118,-90.364,1,-0.40278,0.84375,0.22743,1
-76.12,-99.27,-88.058,-90.212,1,-0.40625,0.84014,0.22542,1
-75.865,-99.254,-88.633,-90.803,1,-0.40625,0.83993,0.22049,1
-75.721,-99.238,-88.747,-90.758,1,-0.41319,0.8467,0.22378,1
-76.048,-99.222,-89.474,-90.545,1,-0.40625,0.84271,0.22292,1
-76.639,-99.206,-89.679,-90.091,1,-0.40278,0.84028,0.21875,1
-76.374,-99.19,-89.997,-89.955,1,-0.40403,0.84153,0.22681,1
-76.329,-99.175,-89.803,-88.955,1,-0.40458,0.84375,0.21875,1
-76.702,-99.159,-90.008,-89.197,1,-0.40486,0.84271,0.22431,1
-76.815,-99.143,-90.068,-88.833,1,-0.39792,0.8375,0.22778,1
-76.936,-99.127,-89.727,-88.652,1,-0.40313,0.8375,0.22187,1
-76.777,-99.111,-89.439,-88.045,1,-0.39358,0.84253,0.21997,1
-76.432,-99.095,-89.918,-87.773,1,-0.40625,0.84375,0.22396,1
-76.705,-99.079,-89.464,-87.364,1,-0.40431,0.84375,0.21986,1
-75.553,-99.063,-88.736,-87.682,1,-0.39896,0.84063,0.21875,1
-75.826,-99.048,-87.918,-88.045,1,-0.38958,0.84531,0.21875,1
-75.189,-99.032,-87.721,-88.045,1,-0.4026,0.8401,0.21875,1
-75.803,-99.016,-88.267,-88.288,1,-0.40458,0.83875,0.22958,1
-75.182,-99,-88.274,-88.242,1,-0.40111,0.83792,0.25208,1
-74.786,-98.984,-87.752,-87.97,1,-0.39583,0.83437,0.24896,1
-74.559,-98.968,-88.161,-88.106,1,-0.4025,0.83229,0.25,1
-74.37,-98.952,-88.297,-88.379,1,-0.39347,0.83528,0.24389,1
