timestamp,gateway,mean_x,mean_y,mean_z,mean_rssi,localisation,activity
2017-08-07 12:43:37,living,0.589583333333,-0.622916666667,-0.385416666667,-31.6666666667,living,sitting
2017-08-07 12:43:37,bedroom,0.584375,-0.6265625,-0.3859375,-80.25,living,sitting
2017-08-07 12:43:38,living,0.541666666667,-0.791666666667,-0.264583333333,-48.0,living,sitting
2017-08-07 12:43:38,bedroom,0.484375,-0.803125,-0.1984375,-82.0,living,sitting
2017-08-07 12:43:39,living,-0.302083333333,-0.447916666667,0.572916666667,-71.3333333333,living,sitting
2017-08-07 12:43:39,bedroom,-0.1875,-0.553125,0.4625,-76.75,living,sitting
2017-08-07 12:43:39,custom,-0.203125,-0.5625,0.453125,-84.0,living,sitting
2017-08-07 12:43:40,living,-0.660416666667,0.4625,0.664583333333,-80.6666666667,living,sitting
2017-08-07 12:43:40,bedroom,-0.64375,0.3953125,0.728125,-73.5,living,sitting
2017-08-07 12:43:40,custom,-0.64375,0.625,0.56875,-101.0,living,sitting
2017-08-07 12:43:41,living,-0.565625,0.579166666667,0.555208333333,-69.1666666667,living,sitting
2017-08-07 12:43:41,bedroom,-0.56625,0.58125,0.55,-79.6,living,sitting
2017-08-07 12:43:41,custom,-0.571875,0.571875,0.5375,-84.5,living,sitting
2017-08-07 12:43:42,bedroom,-0.5725,0.63,0.37625,-80.6,living,sitting
2017-08-07 12:43:42,custom,-0.609375,0.70625,0.15,-97.0,living,sitting
2017-08-07 12:43:42,living,-0.5725,0.63,0.37625,-71.6,living,sitting
2017-08-07 12:43:43,living,-0.6015625,0.6625,0.3671875,-68.0,living,sitting
2017-08-07 12:43:43,bedroom,-0.6125,0.6609375,0.371875,-80.5,living,sitting
2017-08-07 12:43:43,custom,-0.6125,0.64375,0.397916666667,-85.3333333333,living,sitting
2017-08-07 12:43:44,living,-0.5640625,0.7125,0.3640625,-73.5,living,sitting
2017-08-07 12:43:44,bedroom,-0.6015625,0.70625,0.3328125,-80.5,living,sitting
2017-08-07 12:43:44,custom,-0.6,0.74375,0.3125,-89.5,living,sitting
2017-08-07 12:43:45,bedroom,-0.44,0.56875,0.64625,-80.2,living,sitting
2017-08-07 12:43:45,living,-0.44,0.5625,0.6525,-75.0,living,sitting
2017-08-07 12:43:45,custom,-0.4421875,0.5671875,0.640625,-89.25,living,sitting
