Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ
-59.806,-99.064,-80.42,-100.75,1,0.18609,-0.51938,0.84375
-59.356,-98.91,-80.567,-100.31,1,0.17917,-0.51458,0.84583
-58.536,-99.163,-80.735,-99.745,1,0.18521,-0.51479,0.84375
-57.555,-99.735,-80.922,-99.261,1,0.1875,-0.51875,0.84375
-56.719,-100.42,-81.167,-99.038,1,0.18125,-0.52969,0.84375
-56.338,-100.97,-81.528,-99.163,1,0.18177,-0.52839,0.84219
-56.615,-101.16,-82.043,-99.598,1,0.16479,-0.53125,0.84146
-57.565,-100.93,-82.696,-100.19,1,0.16938,-0.52703,0.83547
-58.993,-100.34,-83.405,-100.73,1,0.175,-0.53125,0.84297
-60.539,-99.605,-84.026,-101.01,1,0.17266,-0.53125,0.84141
-61.78,-99.002,-84.393,-100.93,1,0.17031,-0.53125,0.84219
-62.357,-98.759,-84.374,-100.5,1,0.17333,-0.53125,0.84313
-62.088,-98.975,-83.915,-99.877,1,0.17813,-0.53047,0.84062
-61.023,-99.583,-83.073,-99.284,1,0.16406,-0.53125,0.84375
-59.431,-100.37,-82.013,-98.941,1,0.16672,-0.53125,0.84234
-57.722,-101.03,-80.968,-98.98,1,0.17604,-0.53125,0.84271
-56.315,-101.33,-80.174,-99.398,1,0.16667,-0.5375,0.84167
-55.522,-101.14,-79.81,-100.05,1,0.16797,-0.53125,0.84234
-55.461,-100.51,-79.945,-100.7,1,0.17344,-0.53047,0.84062
-56.035,-99.67,-80.522,-101.11,1,0.16641,-0.53125,0.84245
-56.981,-98.93,-81.381,-101.12,1,0.16672,-0.53125,0.84234
-57.967,-98.569,-82.311,-100.71,1,0.1651,-0.53125,0.84193
-58.701,-98.736,-83.114,-100.02,1,0.16719,-0.53125,0.83906
-59.021,-99.385,-83.659,-99.305,1,0.16271,-0.53125,0.84208
-58.925,-100.29,-83.913,-98.822,1,0.1625,-0.53125,0.84271
-58.551,-101.11,-83.929,-98.764,1,0.1625,-0.53125,0.84375
-58.1,-101.55,-83.809,-99.168,1,0.16562,-0.53125,0.84219
-57.753,-101.41,-83.66,-99.901,1,0.16479,-0.52958,0.84208
-57.601,-100.74,-83.538,-100.7,1,0.16354,-0.52943,0.84193
-57.614,-99.761,-83.438,-101.26,1,0.16375,-0.53,0.84
-57.671,-98.837,-83.293,-101.37,1,0.15891,-0.53125,0.84375
-57.625,-98.317,-83.02,-100.96,1,0.16875,-0.52708,0.83958
-57.372,-98.414,-82.56,-100.16,1,0.16146,-0.53125,0.84375
-56.918,-99.114,-81.92,-99.259,1,0.15906,-0.53125,0.84375
-56.382,-100.18,-81.189,-98.591,1,0.15781,-0.53125,0.84375
-55.964,-101.22,-80.514,-98.433,1,0.16146,-0.53125,0.84375
-55.869,-101.85,-80.057,-98.884,1,0.16187,-0.53125,0.84313
-56.221,-101.8,-79.936,-99.817,1,0.16328,-0.53125,0.84297
-57.005,-101.06,-80.175,-100.91,1,0.17188,-0.53125,0.84219
-58.06,-99.893,-80.69,-101.74,1,0.16875,-0.53125,0.83828
-59.12,-98.706,-81.308,-101.94,1,0.16875,-0.53125,0.84141
-59.903,-97.953,-81.818,-101.31,1,0.16615,-0.53021,0.84271
-60.205,-97.941,-82.047,-99.927,1,0.17203,-0.53063,0.84375
-59.969,-98.714,-81.912,-98.111,1,0.175,-0.53125,0.84375
-59.306,-100.02,-81.458,-96.351,1,0.17344,-0.53125,0.84375
-58.446,-101.39,-80.834,-95.146,1,0.18141,-0.52281,0.84375
-57.651,-102.31,-80.25,-94.848,1,0.29115,-0.51458,0.80417
-57.117,-102.4,-79.895,-95.543,1,0.29948,-0.37031,0.81615
-56.893,-101.57,-79.87,-97.019,1,0.21719,-0.50156,0.84375
-56.873,-100.09,-80.149,-98.835,1,0.20813,-0.50344,0.84375
-56.836,-98.479,-80.586,-100.46,1,0.20156,-0.51172,0.84375
-56.557,-97.338,-80.967,-101.45,1,0.20651,-0.52214,0.84193
-55.906,-97.141,-81.091,-101.59,1,0.21125,-0.52063,0.84375
-54.938,-98.034,-80.852,-100.95,1,0.2075,-0.5225,0.84375
-53.897,-99.759,-80.286,-99.868,1,0.19688,-0.51719,0.84141
-53.151,-101.72,-79.571,-98.814,1,0.19656,-0.52453,0.84172
-53.055,-103.19,-78.976,-98.225,1,0.19896,-0.525,0.84375
-53.806,-103.55,-78.765,-98.35,1,0.19562,-0.51516,0.84172
-55.322,-102.55,-79.102,-99.16,1,0.20156,-0.5151,0.84193
-57.224,-100.44,-79.983,-100.36,1,0.20365,-0.51615,0.84193
-58.904,-97.918,-81.214,-101.49,1,0.205,-0.51125,0.8425
-59.707,-95.914,-82.465,-102.11,1,0.2,-0.51594,0.84375
-59.145,-95.28,-83.373,-101.95,1,0.20469,-0.5125,0.84375
-57.091,-96.462,-83.659,-101.02,1,0.21031,-0.51656,0.84937
-53.885,-99.283,-83.235,-99.617,1,0.20885,-0.50625,0.84271
-50.303,-102.92,-82.255,-98.248,1,0.20313,-0.50625,0.84375
-47.396,-106.09,-81.09,-97.431,1,0.20469,-0.5125,0.83906
-46.226,-107.4,-80.237,-97.519,1,0.20859,-0.51016,0.84297
-47.588,-105.79,-80.177,-98.564,1,0.20937,-0.51354,0.84297
-51.788,-100.88,-81.242,-100.27,1,0.21083,-0.50021,0.83937
-58.545,-93.098,-83.507,-102.09,1,0.22292,-0.48516,0.84818
-67.05,-83.673,-86.765,-103.35,1,0.22,-0.48875,0.84708
-76.174,-74.27,-90.57,-103.54,1,0.21875,-0.48307,0.8474
-84.736,-66.562,-94.36,-102.39,2,-0.084375,0.0625,-0.91875
-91.789,-61.772,-97.594,-100.06,2,-0.054167,0.12083,-0.98125
-96.806,-60.345,-99.89,-97.034,2,0.61562,-0.5125,-0.48125
-99.75,-61.858,-101.1,-93.998,2,0.93542,-0.13542,0.09375
-100.99,-65.186,-101.34,-91.629,2,1.0604,-0.11042,-0.17292
-101.13,-68.872,-100.92,-90.383,2,1.0241,-0.15031,-0.18625
-100.76,-71.584,-100.2,-90.357,2,0.89375,-0.15729,-0.0020833
-100.31,-72.501,-99.571,-91.274,2,0.9276,-0.16562,-0.034375
-99.935,-71.536,-99.249,-92.578,2,0.98958,-0.16111,-0.17361
-99.546,-69.3,-99.302,-93.623,2,0.9125,-0.24625,-0.0875
-98.927,-66.85,-99.642,-93.887,2,0.96094,-0.20938,-0.048438
-97.893,-65.3,-100.09,-93.132,2,0.90391,-0.10781,0.020313
-96.425,-65.434,-100.44,-91.477,2,1.0788,-0.1125,-0.1625
-94.73,-67.437,-100.57,-89.34,2,0.93281,-0.009375,-0.14922
-93.194,-70.848,-100.45,-87.298,2,0.9625,-0.17604,-0.18542
-92.256,-74.719,-100.16,-85.891,2,0.90712,-0.11684,0.079167
-92.24,-77.945,-99.821,-85.452,2,1.0878,-0.1309,-0.16319
-93.217,-79.631,-99.585,-86.014,2,0.94396,-0.12125,-0.32667
-94.948,-79.382,-99.537,-87.317,2,0.91875,-0.16875,0
-96.931,-77.414,-99.682,-88.913,2,1.0852,-0.13281,-0.27344
-98.548,-74.461,-99.949,-90.325,2,0.89563,-0.08875,-0.26875
-99.258,-71.512,-100.22,-91.203,2,0.90625,-0.057813,0.028125
-98.778,-69.469,-100.39,-91.424,2,1,-0.15625,-0.12917
-97.181,-68.856,-100.39,-91.105,2,0.96964,-0.13125,-0.022321
-94.884,-69.664,-100.23,-90.531,2,0.89375,-0.13125,0.09375
-92.52,-71.382,-99.977,-90.032,2,0.97986,-0.13264,-0.17639
-90.744,-73.206,-99.748,-89.86,2,0.93403,-0.12795,-0.14219
-90.03,-74.333,-99.634,-90.098,2,0.95344,-0.17042,-0.10802
-90.525,-74.246,-99.678,-90.66,2,0.94646,-0.16187,-0.31354
-92.022,-72.888,-99.858,-91.343,2,0.85563,-0.10688,0.036875
-94.033,-70.665,-100.1,-91.939,2,0.93906,-0.12188,-0.11875
-95.965,-68.286,-100.29,-92.329,2,0.92188,-0.15313,-0.10937
-97.311,-66.507,-100.35,-92.543,2,0.95,-0.070313,-0.096875
-97.812,-65.861,-100.25,-92.74,2,0.93281,-0.0875,-0.14688
-97.52,-66.478,-100.04,-93.131,2,0.90781,-0.059375,-0.14688
-96.757,-68.059,-99.8,-93.862,2,0.88583,-0.092083,0.072083
-95.979,-70,-99.653,-94.919,2,1.0132,-0.053819,-0.14097
-95.603,-71.617,-99.673,-96.083,2,0.91094,-0.055208,-0.10052
-95.852,-72.401,-99.868,-96.983,2,0.96953,-0.0875,-0.16797
-96.686,-72.187,-100.17,-97.21,2,0.9625,-0.085417,-0.11667
-97.824,-71.201,-100.43,-96.476,2,0.9675,-0.11375,-0.03625
-98.858,-69.955,-100.52,-94.747,2,0.1375,-0.3,0.12031
-99.419,-69.039,-100.31,-92.301,2,-0.79844,0.2375,0.41875
-99.314,-68.892,-99.779,-89.68,2,-0.83875,-0.26875,-0.073438
-98.599,-69.629,-99.006,-87.544,2,-0.46563,-0.40469,-0.082812
-97.56,-71.001,-98.164,-86.46,2,0.98562,-0.21453,0.0092187
-96.595,-72.491,-97.467,-86.71,2,0.92135,-0.17734,-0.2625
-96.058,-73.515,-97.107,-88.181,2,0.95938,-0.09974,0.010937
-96.115,-73.651,-97.194,-90.37,2,0.945,-0.062083,-0.26021
-96.669,-72.806,-97.717,-92.527,2,0.97813,-0.078125,-0.19531
-97.388,-71.263,-98.549,-93.893,2,0.94063,-0.078125,-0.04375
-97.821,-69.581,-99.478,-93.945,2,0.92031,-0.05625,-0.22969
-97.578,-68.387,-100.28,-92.583,2,0.92188,-0.12188,-0.15937
-96.49,-68.137,-100.77,-90.181,2,0.55781,-0.27969,-0.25391
-94.701,-68.934,-100.88,-87.488,2,-0.87734,-0.24297,0.41328
-92.649,-70.477,-100.64,-85.398,2,-0.32448,-0.1934,0.073611
-90.938,-72.151,-100.2,-84.662,2,0.93986,-0.098194,-0.36208
-90.139,-73.258,-99.74,-85.644,2,0.92986,-0.13264,-0.17465
-90.588,-73.269,-99.425,-88.187,2,0.92639,-0.15972,-0.29583
-92.255,-72.043,-99.356,-91.643,2,0.92031,-0.18594,0.23125
-94.728,-69.897,-99.535,-95.068,2,0.9425,-0.16125,0.0975
-97.324,-67.527,-99.876,-97.508,2,0.92969,-0.15625,-0.070313
-99.304,-65.771,-100.24,-98.29,2,0.6525,-0.295,-0.38875
-100.1,-65.321,-100.5,-97.233,2,0.775,-0.04375,-0.36875
-99.521,-66.466,-100.55,-94.691,2,0.875,-0.22917,-0.22083
-97.795,-68.97,-100.4,-91.439,2,0.94063,-0.12083,-0.15729
-95.523,-72.121,-100.1,-88.421,2,0.94323,-0.10938,-0.31979
-93.479,-74.957,-99.777,-86.453,2,0.93469,-0.16094,0.0044792
-92.36,-76.573,-99.55,-85.974,2,0.96437,-0.15625,-0.094583
-92.562,-76.423,-99.498,-86.933,2,0.95469,-0.13719,-0.026563
-94.047,-74.502,-99.636,-88.836,2,0.945,-0.16375,-0.02875
-96.362,-71.345,-99.905,-90.935,2,0.95,-0.10625,-0.11667
-98.788,-67.85,-100.2,-92.502,2,0.96172,-0.096094,-0.18359
-100.58,-64.972,-100.42,-93.075,2,0.91563,-0.15781,-0.039063
-101.2,-63.402,-100.47,-92.609,2,1.0088,-0.14875,-0.02375
-100.52,-63.344,-100.35,-91.469,2,0.88854,0.064583,-0.01875
-98.838,-64.462,-100.1,-90.282,2,0.92417,-0.073333,-0.18792
-96.773,-66.021,-99.82,-89.688,2,0.94917,-0.08,-0.17167
-95.071,-67.169,-99.609,-90.098,2,0.97656,-0.10156,-0.14583
-94.342,-67.262,-99.545,-91.526,2,0.96875,-0.10703,-0.24219
-94.862,-66.11,-99.649,-93.573,2,0.92625,-0.12375,-0.0575
-96.487,-64.06,-99.881,-95.56,2,0.9375,-0.105,0.005
-98.706,-61.877,-100.15,-96.769,2,1.0945,-0.18828,-0.026563
-100.82,-60.464,-100.37,-96.709,2,0.94219,-0.13594,-0.12031
-102.18,-60.516,-100.44,-95.309,2,0.94688,-0.065625,-0.30781
-102.42,-62.238,-100.36,-92.973,2,0.93139,-0.10625,-0.15208
-101.56,-65.224,-100.14,-90.466,2,0.99089,-0.14974,-0.083854
-99.991,-68.555,-99.878,-88.672,2,0.95599,-0.05026,-0.19974
-98.357,-71.086,-99.658,-88.294,2,0.94167,-0.11615,-0.030208
-97.303,-71.842,-99.563,-89.606,2,0.98542,-0.14583,-0.022917
-97.251,-70.368,-99.625,-92.335,2,0.97188,-0.076042,-0.15208
-98.246,-66.934,-99.822,-95.716,2,0.94531,-0.10625,-0.023438
-99.927,-62.502,-100.08,-98.717,2,1.0438,-0.12188,-0.17813
-101.64,-58.455,-100.31,-100.35,2,0.9,-0.19062,0.20625
-102.67,-56.175,-100.43,-99.994,2,0.96875,-0.10625,-0.19
-102.44,-56.605,-100.4,-97.572,2,1.0406,-0.14063,-0.24688
-100.79,-59.924,-100.22,-93.61,2,0.89375,-0.058333,-0.064583
-97.979,-65.457,-99.968,-89.077,2,0.92344,-0.061632,-0.035069
-94.657,-71.855,-99.72,-85.095,2,0.94562,-0.090625,-0.20156
-91.674,-77.481,-99.567,-82.605,2,0.92875,-0.061667,-0.12833
-89.824,-80.892,-99.562,-82.096,2,0.97656,-0.16484,-0.13906
-89.603,-81.264,-99.709,-83.466,2,0.99271,-0.094792,-0.097917
-91.065,-78.629,-99.961,-86.079,2,0.87208,-0.064583,-0.070556
-93.81,-73.845,-100.23,-88.97,2,1.0113,-0.10281,-0.05625
-97.107,-68.317,-100.44,-91.16,2,1.0719,-0.13854,-0.27812
-100.11,-63.564,-100.5,-91.952,2,1.0164,0.082031,-0.020313
-102.12,-60.764,-100.4,-91.135,2,0.90521,-0.046875,-0.14896
-102.75,-60.422,-100.15,-89.03,2,0.99609,-0.13359,-0.073698
-102.04,-62.263,-99.833,-86.366,2,1.0086,-0.092188,0.029687
-100.37,-65.376,-99.543,-84.025,2,0.97083,-0.16875,-0.11042
-98.384,-68.548,-99.377,-82.76,2,0.88984,-0.16094,0.05
-96.697,-70.68,-99.404,-82.943,2,0.95469,-0.046875,-0.090625
-95.759,-71.145,-99.643,-84.448,2,0.9125,-0.11875,0.020313
-95.715,-69.975,-100.05,-86.687,2,0.93448,-0.14281,0.17677
-96.383,-67.828,-100.53,-88.779,2,1.0344,-0.0625,-0.058854
-97.344,-65.752,-100.94,-89.814,2,0.96797,-0.14688,-0.014063
-98.093,-64.83,-101.11,-89.105,2,0.97562,-0.11938,-0.070625
-98.203,-65.832,-100.89,-86.379,2,0.99097,-0.048611,-0.20625
-97.453,-68.976,-100.15,-81.836,2,0.93854,-0.14896,0.04375
-95.883,-73.88,-98.849,-76.088,2,0.92344,-0.092188,-0.22969
-93.755,-79.699,-97.032,-69.977,2,0.94625,-0.10125,-0.0375
-91.455,-85.4,-94.839,-64.364,4,0.9375,-0.21875,0.0625
-89.368,-90.072,-92.495,-59.925,4,0.98264,-0.12569,-0.12431
-87.766,-93.178,-90.28,-57.024,4,0.92448,-0.090625,-0.14479
-86.746,-94.664,-88.475,-55.676,4,0.93589,-0.070833,0.032813
-86.237,-94.904,-87.307,-55.61,4,0.96055,-0.11445,-0.065234
-86.053,-94.521,-86.899,-56.384,4,0.94698,-0.13431,-0.061111
-85.979,-94.148,-87.229,-57.526,4,0.95156,-0.13797,-0.069219
-85.851,-94.216,-88.133,-58.647,4,0.95292,-0.12687,-0.069792
-85.601,-94.841,-89.332,-59.503,4,0.95,-0.12604,-0.072526
-85.262,-95.839,-90.496,-60.011,4,0.95052,-0.13247,-0.070486
-84.926,-96.85,-91.32,-60.206,4,0.94766,-0.12956,-0.065885
-84.695,-97.51,-91.602,-60.191,4,0.94809,-0.12569,-0.065972
-84.625,-97.618,-91.291,-60.081,4,0.94792,-0.125,-0.069444
-84.704,-97.21,-90.499,-59.969,4,0.94611,-0.12722,-0.066111
-84.862,-96.544,-89.465,-59.912,4,0.94323,-0.13219,-0.063437
-85.007,-95.983,-88.486,-59.937,4,0.94766,-0.13008,-0.070703
-85.074,-95.845,-87.826,-60.052,4,0.95285,-0.12757,-0.070382
-85.056,-96.262,-87.643,-60.253,4,0.94604,-0.12938,-0.063958
-85.013,-97.116,-87.944,-60.52,4,0.94555,-0.14211,-0.070547
-85.05,-98.078,-88.593,-60.813,4,0.95352,-0.13477,-0.077734
-85.264,-98.723,-89.357,-61.068,4,0.94896,-0.12854,-0.061042
-85.702,-98.694,-89.992,-61.201,4,0.94906,-0.12635,-0.0625
-86.322,-97.845,-90.328,-61.133,4,0.94611,-0.15118,-0.071111
-86.994,-96.313,-90.324,-60.817,4,0.94826,-0.13299,-0.064236
-87.537,-94.494,-90.086,-60.264,4,0.94611,-0.14014,-0.055833
-87.776,-92.922,-89.82,-59.556,4,0.94727,-0.12656,-0.060937
-87.608,-92.102,-89.759,-58.837,4,0.95169,-0.12591,-0.0625
-87.044,-92.344,-90.068,-58.272,4,0.94987,-0.12552,-0.061979
-86.214,-93.659,-90.767,-57.995,4,0.94945,-0.13682,-0.067214
-85.335,-95.751,-91.708,-58.062,4,0.9559,-0.13819,-0.055903
-84.646,-98.104,-92.608,-58.42,4,0.95156,-0.1276,-0.047135
-84.33,-100.13,-93.132,-58.916,4,0.95833,-0.11667,-0.079167
-84.457,-101.36,-93.008,-59.333,4,0.95385,-0.13035,-0.078646
-84.96,-101.51,-92.129,-59.467,4,0.95484,-0.15781,-0.025312
-85.656,-100.62,-90.613,-59.193,4,0.93722,-0.23007,0.026319
-86.309,-98.969,-88.793,-58.521,4,0.94236,-0.17361,-0.013542
-86.7,-96.977,-87.132,-57.604,4,0.94653,-0.14965,-0.063194
-86.703,-95.105,-86.102,-56.703,4,0.94812,-0.14148,-0.073906
-86.322,-93.723,-86.037,-56.112,4,0.93685,-0.1444,-0.05625
-85.687,-93.044,-87.03,-56.068,4,0.93828,-0.15078,-0.085938
-85.008,-93.116,-88.887,-56.671,4,0.95375,-0.13117,-0.032448
-84.507,-93.851,-91.173,-57.849,4,0.9543,-0.10859,-0.089063
-84.342,-95.087,-93.318,-59.371,4,0.94583,-0.13438,-0.066667
-84.564,-96.636,-94.775,-60.909,4,0.95521,-0.13062,-0.057292
-85.093,-98.309,-95.163,-62.129,4,0.92812,-0.23438,0.06875
-85.755,-99.918,-94.367,-62.786,4,0.93611,-0.21375,0.10736
-86.335,-101.26,-92.561,-62.785,4,0.92109,-0.25703,0.16094
-86.646,-102.11,-90.151,-62.196,4,0.92153,-0.23681,0.14722
-86.584,-102.25,-87.654,-61.221,4,0.94913,-0.13212,-0.077083
-86.158,-101.51,-85.556,-60.122,4,0.95,-0.125,-0.065625
-85.482,-99.863,-84.182,-59.138,4,0.95122,-0.13576,-0.069097
-84.737,-97.466,-83.631,-58.414,4,0.94583,-0.12917,-0.070833
-84.117,-94.69,-83.776,-57.979,4,0.95208,-0.14792,-0.04375
-83.776,-92.078,-84.332,-57.756,4,0.94792,-0.14193,-0.08099
-83.788,-90.222,-84.96,-57.612,4,0.95469,-0.13333,-0.041667
-84.14,-89.613,-85.382,-57.424,4,0.94922,-0.12964,-0.064115
-84.739,-90.483,-85.461,-57.131,4,0.95208,-0.14531,-0.0625
-85.447,-92.708,-85.223,-56.76,4,0.95078,-0.13016,-0.063906
-86.117,-95.799,-84.83,-56.407,4,0.955,-0.12917,-0.065
-86.621,-99.012,-84.505,-56.196,4,0.94618,-0.13438,-0.064931
-86.871,-101.53,-84.449,-56.221,4,0.94766,-0.14141,-0.06875
-86.827,-102.7,-84.765,-56.499,4,0.95,-0.14715,-0.069028
-86.493,-102.22,-85.433,-56.955,4,0.94549,-0.14844,-0.068229
-85.908,-100.22,-86.317,-57.442,4,0.94062,-0.1349,-0.075521
-85.146,-97.272,-87.217,-57.789,4,0.95,-0.12986,-0.064722
-84.301,-94.183,-87.933,-57.863,4,0.95347,-0.13611,-0.065972
-83.491,-91.793,-88.326,-57.619,4,0.94557,-0.14245,-0.065885
-82.842,-90.721,-88.349,-57.119,4,0.93867,-0.14883,-0.066406
-82.469,-91.186,-88.048,-56.514,4,0.95508,-0.14687,-0.062891
-82.455,-92.952,-87.529,-55.995,4,0.955,-0.13781,-0.0625
-82.826,-95.422,-86.921,-55.73,4,0.94028,-0.14479,-0.0625
-83.532,-97.826,-86.332,-55.804,4,0.94323,-0.13594,-0.058854
-84.45,-99.471,-85.833,-56.2,4,0.94583,-0.15243,-0.0625
-85.402,-99.956,-85.454,-56.801,4,0.9441,-0.1434,-0.0625
-86.198,-99.283,-85.211,-57.439,4,0.9475,-0.14229,-0.062917
-86.684,-97.843,-85.12,-57.949,4,0.94847,-0.13878,-0.063437
-86.785,-96.266,-85.216,-58.227,4,0.95313,-0.14609,-0.062891
-86.536,-95.202,-85.546,-58.259,4,0.95778,-0.12667,-0.076389
-86.067,-95.1,-86.146,-58.111,4,0.94427,-0.12318,-0.090104
-85.577,-96.055,-87.009,-57.898,4,0.94635,-0.094792,-0.084896
-85.265,-97.775,-88.062,-57.73,4,0.95486,-0.10694,-0.065625
-85.274,-99.687,-89.163,-57.666,4,0.9425,-0.16688,-0.052292
-85.642,-101.12,-90.121,-57.689,4,0.95486,-0.14514,-0.042361
-86.281,-101.54,-90.748,-57.717,4,0.94493,-0.12646,-0.019931
-87.008,-100.71,-90.911,-57.643,4,0.95625,-0.12031,-0.021701
-87.594,-98.793,-90.579,-57.387,4,0.95156,-0.16885,0.014792
-87.837,-96.284,-89.836,-56.938,4,0.94601,-0.17865,-0.0086806
-87.633,-93.86,-88.862,-56.377,4,0.9474,-0.16875,-0.016146
-87.009,-92.172,-87.879,-55.851,4,0.94253,-0.19776,-0.027214
-86.121,-91.645,-87.08,-55.532,4,0.94667,-0.16562,-0.049167
-85.211,-92.36,-86.569,-55.546,4,0.94167,-0.15833,-0.063542
-84.534,-94.042,-86.332,-55.92,4,0.9375,-0.16276,-0.06224
-84.281,-96.163,-86.251,-56.563,4,0.94931,-0.16389,-0.043056
-84.525,-98.114,-86.155,-57.278,4,0.95937,-0.13073,-0.01224
-85.194,-99.4,-85.899,-57.827,4,0.94479,-0.13906,-0.056944
-86.101,-99.773,-85.429,-58.003,4,0.94917,-0.15069,-0.062083
-86.995,-99.296,-84.819,-57.707,4,0.94639,-0.16167,-0.067917
-87.645,-98.287,-84.256,-56.989,4,0.94062,-0.16667,-0.059375
-87.903,-97.203,-83.979,-56.043,4,0.93958,-0.15521,-0.071615
-87.742,-96.476,-84.191,-55.156,4,0.94375,-0.18781,-0.029063
-87.261,-96.378,-84.964,-54.622,4,0.9459,-0.16458,-0.022083
-86.642,-96.949,-86.195,-54.658,4,0.94245,-0.18177,-0.0058594
-86.086,-98.007,-87.611,-55.334,4,0.94358,-0.17674,0.0069444
-85.75,-99.226,-88.838,-56.555,4,0.94757,-0.20722,0.02
-85.701,-100.26,-89.519,-58.085,4,0.94618,-0.20556,-0.01059
-85.897,-100.86,-89.435,-59.617,4,0.91615,-0.22708,-0.078125
-86.213,-100.93,-88.595,-60.854,4,0.9566,-0.17222,-0.046875
-86.486,-100.59,-87.257,-61.585,4,0.9559,-0.13958,0.024306
-86.57,-100.04,-85.869,-61.728,4,0.95972,-0.083854,0.026562
-86.386,-99.537,-84.943,-61.338,4,0.9559,-0.11007,-0.057986
-85.936,-99.282,-84.895,-60.574,4,0.96042,-0.11458,-0.054167
-85.3,-99.348,-85.897,-59.649,4,0.94826,-0.10486,-0.053299
-84.6,-99.677,-87.802,-58.788,4,0.95917,-0.11896,-0.046042
-83.954,-100.11,-90.148,-58.196,4,0.96208,-0.12406,-0.043646
-83.438,-100.47,-92.259,-58.048,4,0.96458,-0.12083,-0.050521
-83.065,-100.62,-93.416,-58.503,4,0.9599,-0.11979,-0.044792
-82.791,-100.5,-93.042,-59.713,4,0.96528,-0.11875,-0.046528
-82.536,-100.19,-90.857,-61.814,4,0.95618,-0.1209,-0.049514
-82.223,-99.818,-86.956,-64.9,4,0.95125,-0.11729,-0.055417
