Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-98.074,-99.497,-101.2,-43.823,4
-97.884,-100.22,-100.99,-43.972,4
-97.828,-100.52,-100.38,-45.078,4
-97.931,-100.5,-99.604,-46.826,4
-98.187,-100.29,-98.941,-48.678,4
-98.569,-100,-98.651,-50.027,4
-99.026,-99.705,-98.867,-50.39,4
-99.494,-99.435,-99.54,-49.545,4
-99.905,-99.198,-100.45,-47.595,4
-100.2,-98.989,-101.26,-44.919,4
-100.33,-98.812,-101.65,-42.033,4
-100.31,-98.686,-101.43,-39.416,4
-100.14,-98.647,-100.61,-37.342,4
-99.907,-98.729,-99.436,-35.8,4
-99.698,-98.95,-98.323,-34.506,4
-99.607,-99.295,-97.72,-33.04,4
-99.698,-99.711,-97.96,-31.027,4
-99.979,-100.12,-99.116,-28.343,4
-100.38,-100.42,-100.93,-25.245,4
-100.77,-100.56,-102.81,-22.391,4
-100.94,-100.51,-104,-20.734,4
-100.71,-100.3,-103.71,-21.297,4
-99.912,-100,-101.34,-24.909,4
-98.502,-99.722,-96.687,-31.95,4
-96.548,-99.549,-89.977,-42.198,4
-94.248,-99.538,-81.884,-54.812,4
-91.892,-99.688,-73.374,-68.471,3
-89.802,-99.943,-65.502,-81.629,3
-88.254,-100.21,-59.174,-92.832,3
-87.418,-100.4,-54.962,-101.01,3
-87.309,-100.44,-52.998,-105.67,3
-87.794,-100.33,-52.983,-106.98,3
-88.623,-100.09,-54.295,-105.68,3
-89.497,-99.831,-56.173,-102.85,3
-90.148,-99.63,-57.907,-99.676,3
-90.401,-99.565,-59.008,-97.166,3
-90.216,-99.657,-59.282,-95.954,3
-89.679,-99.874,-58.834,-96.207,3
-88.966,-100.14,-57.976,-97.656,3
-88.278,-100.35,-57.098,-99.729,3
-87.78,-100.43,-56.533,-101.74,3
-87.546,-100.36,-56.458,-103.07,3
-87.552,-100.16,-56.858,-103.35,3
-87.69,-99.894,-57.551,-102.51,3
-87.818,-99.671,-58.267,-100.79,3
-87.813,-99.568,-58.747,-98.642,3
-87.623,-99.623,-58.822,-96.6,3
-87.28,-99.817,-58.467,-95.141,3
-86.892,-100.08,-57.789,-94.568,3
-86.603,-100.31,-56.99,-94.951,3
-86.534,-100.43,-56.296,-96.123,3
-86.735,-100.4,-55.889,-97.743,3
-87.162,-100.21,-55.86,-99.384,3
-87.682,-99.946,-56.2,-100.65,3
-88.109,-99.7,-56.815,-101.24,3
-88.263,-99.563,-57.57,-101.06,3
-88.029,-99.586,-58.333,-100.16,3
-87.389,-99.762,-59.006,-98.773,3
-86.432,-100.03,-59.536,-97.201,3
-85.327,-100.29,-59.908,-95.772,3
-84.268,-100.44,-60.123,-94.752,3
-83.415,-100.43,-60.178,-94.303,3
-82.847,-100.27,-60.061,-94.457,3
-82.545,-99.998,-59.753,-95.127,3
-82.408,-99.727,-59.251,-96.141,3
-82.292,-99.554,-58.588,-97.286,3
-82.075,-99.544,-57.846,-98.36,3
-81.701,-99.703,-57.142,-99.206,3
-81.205,-99.975,-56.609,-99.728,3
-80.71,-100.26,-56.351,-99.901,3
-80.382,-100.45,-56.405,-99.753,3
-80.376,-100.48,-56.726,-99.346,3
-80.777,-100.33,-57.186,-98.755,3
-81.568,-100.05,-57.617,-98.05,3
-82.622,-99.753,-57.864,-97.292,3
-83.743,-99.54,-57.838,-96.528,3
-84.717,-99.495,-57.556,-95.804,3
-85.376,-99.637,-57.138,-95.163,3
-85.65,-99.917,-56.774,-94.659,3
-85.58,-100.23,-56.655,-94.35,3
-85.304,-100.47,-56.9,-94.295,3
-85.007,-100.53,-57.498,-94.54,3
-84.857,-100.4,-58.298,-95.108,3
-84.951,-100.11,-59.04,-95.981,3
-85.281,-99.781,-59.435,-97.092,3
-85.739,-99.522,-59.264,-98.322,3
-86.154,-99.435,-58.465,-99.504,3
-86.347,-99.559,-57.177,-100.43,3
-86.198,-99.85,-55.731,-100.9,3
-85.682,-100.2,-54.57,-100.73,3
-84.885,-100.49,-54.129,-99.77,3
-83.979,-100.6,-54.711,-98.006,3
-83.17,-100.49,-56.389,-95.522,3
-82.637,-100.19,-58.968,-92.532,3
-82.481,-99.812,-62.027,-89.359,3
-82.693,-99.495,-65.02,-86.39,3
-83.162,-99.358,-67.417,-84.016,3
-83.712,-99.458,-68.84,-82.555,3
-84.15,-99.765,-69.16,-82.186,3
-84.331,-100.17,-68.512,-82.906,3
-84.194,-100.52,-67.249,-84.519,3
-83.778,-100.69,-65.831,-86.674,3
-83.204,-100.6,-64.694,-88.93,3
-82.639,-100.29,-64.137,-90.854,3
-82.246,-99.849,-64.256,-92.108,3
-82.137,-99.452,-64.951,-92.526,3
-82.351,-99.248,-65.981,-92.137,3
-82.849,-99.319,-67.061,-91.151,3
-83.532,-99.651,-67.958,-89.892,3
-84.277,-100.13,-68.55,-88.721,3
-84.976,-100.58,-68.841,-87.936,3
-85.559,-100.83,-68.917,-87.718,3
-86.011,-100.78,-68.884,-88.097,3
-86.37,-100.42,-68.791,-88.975,3
-86.702,-99.894,-68.596,-90.176,3
-87.086,-99.376,-68.167,-91.514,3
-87.581,-99.069,-67.336,-92.854,3
-88.218,-99.1,-65.982,-94.139,3
-88.988,-99.478,-64.108,-95.392,3
-89.854,-100.08,-61.883,-96.67,3
-90.754,-100.69,-59.633,-98.012,3
-91.619,-101.07,-57.77,-99.388,3
-92.386,-101.07,-56.682,-100.67,3
-93.002,-100.65,-56.614,-101.65,3
-93.431,-99.948,-57.584,-102.08,3
-93.657,-99.206,-59.354,-101.76,3
-93.677,-98.71,-61.477,-100.59,3
-93.504,-98.675,-63.399,-98.656,3
-93.157,-99.16,-64.589,-96.187,3
-92.655,-100.03,-64.663,-93.563,3
-92.008,-100.98,-63.455,-91.219,3
-91.212,-101.66,-61.03,-89.553,3
-90.243,-101.75,-57.625,-88.844,3
-89.063,-101.14,-53.565,-89.19,3
-87.635,-99.96,-49.167,-90.498,3
-85.941,-98.604,-44.68,-92.514,3
-84.011,-97.591,-40.282,-94.884,3
-81.942,-97.412,-36.125,-97.23,3
-79.908,-98.336,-32.412,-99.221,3
-78.152,-100.26,-29.465,-100.62,3
-76.949,-102.64,-27.747,-101.32,3
-76.563,-104.57,-27.815,-101.31,3
-77.188,-104.92,-30.201,-100.71,3
-78.897,-102.64,-35.259,-99.689,3
-81.607,-97.029,-43.008,-98.478,3
-85.086,-87.93,-53.04,-97.33,3
-88.977,-75.886,-64.52,-96.49,3
-92.862,-62.082,-76.304,-96.162,2
-96.338,-48.171,-87.139,-96.466,2
-99.085,-35.978,-95.924,-97.401,2
-100.92,-27.159,-101.93,-98.824,2
-101.83,-22.889,-104.94,-100.45,2
-101.93,-23.636,-105.29,-101.89,2
-101.44,-29.078,-103.75,-102.75,2
-100.65,-38.169,-101.33,-102.7,2
-99.8,-49.343,-98.987,-101.6,2
-99.09,-60.804,-97.455,-99.547,2
-98.628,-70.846,-97.07,-96.884,2
-98.441,-78.151,-97.755,-94.143,2
-98.491,-81.988,-99.11,-91.911,2
-98.705,-82.309,-100.58,-90.675,2
-99.004,-79.703,-101.66,-90.679,2
-99.317,-75.249,-102.03,-91.845,2
-99.593,-70.265,-101.64,-93.771,2
-99.792,-66.043,-100.72,-95.844,2
-99.886,-63.58,-99.643,-97.403,2
-99.852,-63.393,-98.792,-97.94,2
-99.675,-65.427,-98.446,-97.258,2
-99.357,-69.098,-98.681,-95.546,2
-98.93,-73.443,-99.365,-93.328,2
-98.455,-77.361,-100.22,-91.318,2
-98.022,-79.884,-100.94,-90.2,2
-97.733,-80.414,-101.26,-90.412,2
-97.673,-78.875,-101.12,-91.993,2
-97.885,-75.728,-100.58,-94.556,2
-98.353,-71.857,-99.866,-97.384,2
-98.996,-68.33,-99.244,-99.637,2
-99.69,-66.122,-98.931,-100.61,2
-100.29,-65.841,-99.021,-99.944,2
-100.68,-67.565,-99.46,-97.763,2
-100.79,-70.806,-100.07,-94.64,2
-100.63,-74.641,-100.63,-91.448,2
-100.29,-77.962,-100.93,-89.106,2
-99.896,-79.785,-100.88,-88.308,2
-99.573,-79.527,-100.51,-89.315,2
-99.423,-77.179,-99.973,-91.873,2
-99.482,-73.317,-99.466,-95.28,2
-99.715,-68.947,-99.174,-98.584,2
-100.03,-65.227,-99.195,-100.85,2
-100.32,-63.146,-99.51,-101.44,2
-100.48,-63.246,-99.993,-100.15,2
-100.47,-65.474,-100.46,-97.302,2
-100.29,-69.203,-100.75,-93.61,2
-100.02,-73.413,-100.75,-89.985,2
-99.746,-76.985,-100.47,-87.284,2
-99.57,-79.009,-100.03,-86.086,2
-99.547,-79.034,-99.593,-86.558,2
-99.681,-77.173,-99.315,-88.446,2
-99.922,-74.048,-99.297,-91.177,2
-100.19,-70.591,-99.539,-94.038,2
-100.39,-67.764,-99.946,-96.364,2
-100.46,-66.289,-100.36,-97.701,2
-100.39,-66.462,-100.64,-97.876,2
-100.2,-68.098,-100.67,-96.99,2
-99.948,-70.627,-100.45,-95.341,2
-99.699,-73.289,-100.07,-93.311,2
-99.5,-75.365,-99.669,-91.264,2
-99.366,-76.388,-99.398,-89.476,2
-99.282,-76.241,-99.355,-88.123,2
-99.214,-75.152,-99.554,-87.295,2
-99.134,-73.577,-99.917,-87.034,2
-99.037,-72.027,-100.31,-87.361,2
-98.949,-70.903,-100.58,-88.276,2
-98.92,-70.383,-100.63,-89.732,2
-99.005,-70.4,-100.44,-91.598,2
-99.234,-70.714,-100.09,-93.641,2
-99.593,-71.029,-99.711,-95.533,2
-100.02,-71.123,-99.439,-96.905,2
-100.41,-70.933,-99.38,-97.439,2
-100.66,-70.571,-99.556,-96.959,2
-100.7,-70.268,-99.899,-95.511,2
-100.51,-70.265,-100.28,-93.378,2
-100.15,-70.708,-100.55,-91.031,2
-99.735,-71.577,-100.62,-89.027,2
-99.405,-72.68,-100.45,-87.865,2
-99.276,-73.722,-100.11,-87.857,2
-99.401,-74.409,-99.722,-89.043,2
-99.743,-74.562,-99.44,-91.187,2
-100.19,-74.187,-99.37,-93.835,2
-100.58,-73.483,-99.541,-96.444,2
-100.78,-72.764,-99.889,-98.522,2
-100.7,-72.351,-100.29,-99.74,2
-100.36,-72.445,-100.58,-100,2
-99.873,-73.04,-100.65,-99.431,2
-99.405,-73.918,-100.48,-98.31,2
-99.132,-74.713,-100.11,-96.98,2
-99.166,-75.039,-99.696,-95.743,2
-99.511,-74.63,-99.387,-94.804,2
-100.06,-73.451,-99.308,-94.244,2
-100.62,-71.722,-99.497,-94.047,2
-100.99,-69.865,-99.889,-94.147,2
-101.02,-68.369,-100.34,-94.471,2
-100.66,-67.63,-100.67,-94.962,2
-100.03,-67.811,-100.76,-95.573,2
-99.332,-68.776,-100.55,-96.243,2
-98.829,-70.127,-100.11,-96.866,2
-98.722,-71.323,-99.601,-97.287,2
-99.09,-71.855,-99.225,-97.326,2
-99.841,-71.419,-99.136,-96.839,2
-100.73,-70.025,-99.388,-95.786,2
-101.45,-68.005,-99.906,-94.289,2
-101.69,-65.917,-100.5,-92.644,2
-101.32,-64.377,-100.95,-91.265,2
-100.39,-63.863,-101.05,-90.586,2
-99.166,-64.567,-100.73,-90.921,2
-98.078,-66.326,-100.06,-92.355,2
-97.555,-68.679,-99.289,-94.682,2
-97.901,-71.008,-98.707,-97.427,2
-99.155,-72.737,-98.587,-99.968,2
-101.04,-73.514,-99.061,-101.7,2
-102.99,-73.335,-100.05,-102.21,2
-104.26,-72.548,-101.24,-101.42,2
-104.14,-71.754,-102.17,-99.594,2
-102.13,-71.633,-102.35,-97.269,2
-98.081,-72.739,-101.37,-95.101,2
-92.281,-75.339,-99.082,-93.645,2
-85.407,-79.328,-95.601,-93.181,2
-78.379,-84.26,-91.342,-93.628,2
