Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-98.796,-74.201,-100.44,-89.852,2
-98.617,-73.514,-100.38,-88.696,2
-98.352,-73.253,-100.17,-87.454,2
-98.051,-73.611,-99.896,-86.062,2
-97.819,-74.517,-99.672,-84.569,2
-97.776,-75.674,-99.584,-83.164,2
-98.004,-76.669,-99.664,-82.147,2
-98.513,-77.12,-99.878,-81.846,2
-99.223,-76.796,-100.14,-82.513,2
-99.986,-75.694,-100.34,-84.233,2
-100.63,-74.032,-100.41,-86.877,2
-100.99,-72.177,-100.31,-90.112,2
-101.02,-70.532,-100.1,-93.481,2
-100.72,-69.423,-99.843,-96.514,2
-100.22,-69.018,-99.651,-98.842,2
-99.693,-69.294,-99.595,-100.29,2
-99.303,-70.071,-99.696,-100.89,2
-99.173,-71.077,-99.916,-100.84,2
-99.335,-72.032,-100.17,-100.47,2
-99.722,-72.72,-100.36,-100.02,2
-100.19,-73.024,-100.41,-99.686,2
-100.57,-72.933,-100.3,-99.456,2
-100.7,-72.514,-100.08,-99.188,2
-100.51,-71.87,-99.824,-98.657,2
-99.999,-71.11,-99.634,-97.65,2
-99.29,-70.332,-99.583,-96.064,2
-98.559,-69.62,-99.691,-93.965,2
-98.003,-69.06,-99.918,-91.591,2
-97.789,-68.745,-100.18,-89.308,2
-98.002,-68.774,-100.37,-87.515,2
-98.622,-69.225,-100.43,-86.541,2
-99.524,-70.121,-100.32,-86.562,2
-100.5,-71.391,-100.09,-87.553,2
-101.31,-72.859,-99.823,-89.292,2
-101.72,-74.251,-99.621,-91.421,2
-101.58,-75.251,-99.561,-93.522,2
-100.83,-75.573,-99.666,-95.209,2
-99.551,-75.044,-99.9,-96.2,2
-97.917,-73.668,-100.17,-96.361,2
-96.19,-71.649,-100.38,-95.711,2
-94.657,-69.355,-100.45,-94.403,2
-93.579,-67.239,-100.35,-92.686,2
-93.132,-65.725,-100.12,-90.858,2
-93.379,-65.096,-99.833,-89.221,2
-94.255,-65.412,-99.61,-88.047,2
-95.583,-66.487,-99.532,-87.541,2
-97.118,-67.925,-99.629,-87.816,2
-98.596,-69.224,-99.867,-88.871,2
-99.796,-69.895,-100.16,-90.582,2
-100.58,-69.598,-100.39,-92.708,2
-100.92,-68.228,-100.49,-94.92,2
-100.89,-65.947,-100.39,-96.859,2
-100.62,-63.152,-100.15,-98.197,2
-100.27,-60.382,-99.851,-98.71,2
-99.969,-58.2,-99.601,-98.325,2
-99.801,-57.061,-99.496,-97.142,2
-99.758,-57.225,-99.58,-95.403,2
-99.775,-58.702,-99.823,-93.435,2
-99.759,-61.267,-100.14,-91.561,2
-99.623,-64.511,-100.4,-90.028,2
