Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ
-101.37,-49.133,-99.77,-87.587,2,0.78073,0.53594,-0.0067708
-98.714,-56.497,-98.796,-85.248,2,0.77187,0.45156,0.12578
-97.034,-62.098,-98.431,-83.637,2,0.85417,0.088542,0.38542
-96.457,-65.463,-98.698,-82.686,2,0.82344,0.30078,0.38438
-96.609,-66.719,-99.401,-82.177,2,0.8651,0.39722,-0.019097
-96.849,-66.418,-100.23,-81.858,2,0.91875,0.23828,0.052344
-96.578,-65.283,-100.87,-81.556,2,0.89453,0.32734,0.098437
-95.491,-63.961,-101.12,-81.245,2,0.85677,0.34063,-0.019271
-93.703,-62.864,-100.93,-81.046,2,0.92104,0.14854,0.089167
-91.7,-62.129,-100.42,-81.162,2,0.89063,0.16215,0.16701
-90.151,-61.687,-99.805,-81.783,2,0.84531,0.16562,0.1375
-89.648,-61.396,-99.316,-82.978,2,0.97292,0.12917,-0.051736
-90.468,-61.175,-99.12,-84.646,2,0.94479,0.14333,-0.063333
-92.459,-61.079,-99.264,-86.52,2,0.95531,0.14281,-0.054375
-95.069,-61.289,-99.668,-88.244,2,0.95306,0.12611,-0.038889
-97.527,-62.02,-100.16,-89.484,2,0.96677,0.085729,-0.031458
-99.103,-63.402,-100.56,-90.047,2,0.95,0.097917,-0.079167
-99.353,-65.365,-100.73,-89.948,2,0.98438,0.13281,0.015625
-98.278,-67.598,-100.61,-89.421,2,0.90156,0.21042,-0.23385
-96.319,-69.597,-100.28,-88.837,2,0.94375,0.11875,-0.055
-94.207,-70.796,-99.859,-88.589,2,0.96875,0.17639,-0.064236
-92.715,-70.74,-99.516,-88.952,2,0.98229,0.18958,-0.017708
-92.388,-69.233,-99.371,-89.981,2,1.0562,0.26208,-0.015833
-93.357,-66.428,-99.468,-91.483,2,1.0146,0.21424,-0.10347
-95.293,-62.801,-99.757,-93.065,2,0.98375,0.24063,-0.0075
-97.515,-59.043,-100.12,-94.255,2,1.0375,0.26667,-0.05625
-99.23,-55.874,-100.43,-94.645,2,0.9075,0.3225,0.03
-99.797,-53.86,-100.56,-94.03,2,0.89896,0.30208,-0.23229
-98.959,-53.277,-100.47,-92.469,2,0.97188,0.19062,-0.065625
-96.933,-54.063,-100.22,-90.276,2,0.97318,0.2224,-0.044531
-94.348,-55.872,-99.89,-87.928,2,0.93847,0.25382,-0.00375
-92.043,-58.199,-99.615,-85.926,2,0.96458,0.1625,0.090625
-90.795,-60.533,-99.494,-84.655,2,0.93889,0.22344,-0.073264
-91.062,-62.496,-99.567,-84.286,2,0.96736,0.23097,0.038333
-92.843,-63.904,-99.799,-84.742,2,0.95937,0.27656,-0.10469
-95.673,-64.77,-100.1,-85.753,2,1.0305,0.14844,0.05625
-98.781,-65.229,-100.35,-86.956,2,1.0234,0.19062,-0.14922
-101.34,-65.448,-100.47,-88.021,2,0.94625,0.21625,0.022812
-102.72,-65.535,-100.4,-88.741,2,1.0806,0.20417,-0.13208
-102.71,-65.511,-100.19,-89.083,2,0.91328,0.19062,0.0375
-101.51,-65.322,-99.908,-89.158,2,0.95667,0.22,-0.10854
-99.696,-64.906,-99.669,-89.147,2,0.96771,0.21771,-0.096354
-97.989,-64.264,-99.56,-89.209,2,0.95417,0.20833,-0.077083
-96.993,-63.503,-99.619,-89.4,2,0.94583,0.24167,-0.13125
-97.001,-62.835,-99.82,-89.646,2,0.985,0.2025,0.0425
-97.899,-62.509,-100.09,-89.773,2,0.93021,0.23333,-0.054167
-99.219,-62.721,-100.31,-89.579,2,0.93438,0.26337,0.015278
-100.3,-63.515,-100.42,-88.934,2,0.81484,0.43438,0.086719
-100.55,-64.732,-100.37,-87.845,2,0.83385,0.3026,0.18385
-99.621,-66.035,-100.17,-86.489,2,0.93359,0.19453,0.13281
-97.576,-66.997,-99.92,-85.165,2,1.0094,0.1875,0.057812
-94.861,-67.24,-99.698,-84.213,2,0.97813,0.28281,-0.10469
-92.169,-66.579,-99.594,-83.898,2,0.96736,0.17118,-0.015972
-90.227,-65.104,-99.644,-84.321,2,0.95625,0.18984,-0.070313
-89.56,-63.189,-99.828,-85.375,2,0.98687,0.28924,-0.034444
-90.333,-61.388,-100.08,-86.772,2,0.94323,0.24132,-0.0036458
-92.301,-60.277,-100.29,-88.132,2,0.91917,0.18125,0.081042
-94.899,-60.26,-100.4,-89.1,2,0.91187,0.36083,-0.040208
-97.428,-61.433,-100.35,-89.457,2,0.97656,0.2875,-0.09375
-99.269,-63.523,-100.17,-89.188,2,0.9125,0.17031,0.045313
-100.07,-65.96,-99.927,-88.478,2,0.97031,0.20625,-0.095312
-99.855,-68.036,-99.71,-87.639,2,0.9275,0.21875,-0.10292
-98.946,-69.119,-99.604,-87.005,2,0.96406,0.19687,0
-97.872,-68.85,-99.647,-86.814,2,0.92677,0.21062,-0.10896
-97.154,-67.258,-99.825,-87.129,2,0.99193,0.18411,0.049219
-97.129,-64.753,-100.07,-87.822,2,0.93854,0.21979,-0.088542
-97.84,-62.008,-100.29,-88.625,2,0.98229,0.14375,-0.067708
-99.028,-59.747,-100.4,-89.235,2,0.99167,0.23438,-0.075
-100.24,-58.532,-100.36,-89.416,2,0.97812,0.2125,-0.03125
-100.99,-58.594,-100.18,-89.093,2,0.94063,0.13047,0.078906
-100.94,-59.779,-99.932,-88.372,2,0.95547,0.25156,-0.13672
-100.02,-61.618,-99.707,-87.505,2,0.96042,0.18021,-0.048958
-98.455,-63.491,-99.591,-86.794,2,1.0356,0.22062,-0.04
-96.706,-64.838,-99.63,-86.49,2,1,0.29156,-0.060625
-95.312,-65.341,-99.81,-86.694,2,0.98931,0.25583,0.012153
-94.72,-65.02,-100.07,-87.331,2,0.88802,0.29948,-0.030729
-95.133,-64.204,-100.3,-88.17,2,0.9825,0.22986,0.064792
-96.445,-63.4,-100.43,-88.911,2,0.98646,0.23281,-0.053125
-98.271,-63.101,-100.39,-89.284,2,0.84509,0.37277,0.12411
-100.06,-63.599,-100.2,-89.145,2,0.98313,0.26813,0.055625
-101.26,-64.868,-99.935,-88.516,2,0.87891,0.24297,-0.015625
-101.48,-66.558,-99.685,-87.567,2,0.9125,0.26875,0.0020833
-100.61,-68.105,-99.549,-86.547,2,0.95937,0.21667,-0.098958
-98.814,-68.916,-99.582,-85.689,2,0.90938,0.13437,0.12344
-96.526,-68.568,-99.777,-85.126,2,0.94,0.20604,-0.097083
-94.277,-66.959,-100.06,-84.855,2,0.95469,0.23646,-0.064062
-92.57,-64.358,-100.34,-84.755,2,0.96042,0.14948,0.048438
-91.745,-61.333,-100.49,-84.656,2,0.95,0.2375,-0.11094
-91.909,-58.588,-100.46,-84.437,2,0.91719,0.17448,0.0125
-92.926,-56.759,-100.25,-84.091,2,1.0026,0.2099,-0.10781
-94.485,-56.228,-99.937,-83.758,2,0.93899,0.23452,0.041369
-96.192,-57.026,-99.629,-83.679,2,0.935,0.25319,0.039583
-97.68,-58.839,-99.448,-84.105,2,0.98828,0.21094,-0.057031
-98.689,-61.113,-99.471,-85.176,2,0.98958,0.27292,-0.064062
-99.106,-63.235,-99.701,-86.836,2,0.97969,0.18047,-0.10859
-98.955,-64.705,-100.06,-88.805,2,0.95078,0.16745,0.067708
-98.364,-65.267,-100.43,-90.637,2,0.96771,0.19229,-0.072292
-97.503,-64.955,-100.65,-91.846,2,0.94922,0.10703,0.10625
-96.538,-64.034,-100.64,-92.078,2,0.89861,0.21285,0.11597
-95.6,-62.891,-100.37,-91.247,2,0.92865,0.19323,-0.10938
-94.78,-61.891,-99.935,-89.6,2,0.96417,0.16854,0.019167
-94.136,-61.267,-99.472,-87.678,2,0.96875,0.20833,-0.10312
-93.711,-61.071,-99.163,-86.161,2,0.92708,0.21875,-0.16042
-93.545,-61.203,-99.149,-85.648,2,0.93562,0.16396,0.030208
-93.67,-61.495,-99.478,-86.444,2,0.96059,0.078993,0.077604
-94.098,-61.817,-100.07,-88.408,2,0.93542,0.17135,-0.10104
-94.797,-62.16,-100.76,-90.933,2,0.95528,0.18285,0.016458
-95.675,-62.665,-101.27,-93.068,2,0.95271,0.18271,0.025625
-96.576,-63.583,-101.37,-93.764,2,0.94188,0.21313,-0.050625
-97.295,-65.185,-100.9,-92.167,2,0.9875,0.20625,0.01375
-97.61,-67.65,-99.83,-87.882,2,0.9513,0.27526,-0.16693
-97.327,-70.976,-98.276,-81.132,2,0.97014,0.21337,-0.0053819
-96.322,-74.949,-96.493,-72.739,2,0.94688,0.22187,-0.0015625
-94.573,-79.18,-94.791,-63.959,2,0.9809,0.23229,-0.10104
-92.172,-83.201,-93.461,-56.187,4,0.96563,0.030208,0.082292
-89.32,-86.589,-92.693,-50.624,4,0.96875,0.017708,0.0875
-86.291,-89.075,-92.521,-47.999,4,1.0099,0.078403,0.062014
-83.392,-90.608,-92.816,-48.417,4,0.68776,0.42474,0.40391
-80.916,-91.347,-93.314,-51.372,4,0.98646,0.32865,0.15208
-79.088,-91.584,-93.689,-55.915,4,0.83031,0.35391,-0.004375
-78.038,-91.643,-93.635,-60.916,4,-3.4722e-05,0.45278,-0.74385
-77.774,-91.763,-92.943,-65.354,4,-0.34297,0.31836,-0.8125
-78.185,-92.033,-91.556,-68.54,4,0.19167,0.65234,-0.49271
-79.061,-92.374,-89.581,-70.226,4,0.92375,0.2026,0.032708
-80.133,-92.593,-87.264,-70.582,4,0.90347,0.32681,0.082639
-81.119,-92.472,-84.94,-70.061,4,0.032292,0.5474,0.31771
-81.785,-91.87,-82.952,-69.206,4,-0.87734,0.088281,0.27187
-81.99,-90.787,-81.593,-68.47,4,0.67435,0.53568,0.2057
-81.719,-89.384,-81.045,-68.097,4,0.93411,0.11758,-0.04987
-81.079,-87.939,-81.353,-68.098,4,0.9257,0.19539,-0.19664
-80.278,-86.763,-82.431,-68.31,4,0.93148,0.16539,-0.1493
-79.562,-86.094,-84.078,-68.503,4,0.92784,0.16854,-0.16721
-79.147,-86.024,-86.024,-68.502,4,0.9181,0.21836,-0.175
-79.16,-86.465,-87.979,-68.256,4,0.91667,0.23737,-0.14583
-79.588,-87.178,-89.673,-67.853,4,0.91206,0.21031,-0.08513
-80.286,-87.851,-90.898,-67.47,4,0.92122,0.23125,-0.086458
-81.007,-88.196,-91.535,-67.288,4,0.82201,0.31589,-0.25482
-81.483,-88.039,-91.56,-67.409,4,0.87938,0.30563,-0.22664
-81.508,-87.367,-91.049,-67.809,4,0.91073,0.29682,-0.11042
-81.015,-86.328,-90.152,-68.347,4,0.12656,0.45495,0.12721
-80.11,-85.171,-89.072,-68.826,4,0.5632,0.58344,0.045078
-79.059,-84.168,-88.023,-69.079,4,0.89922,0.3332,-0.16732
-78.216,-83.521,-87.196,-69.04,4,0.88255,0.33932,-0.14036
-77.926,-83.31,-86.72,-68.782,4,0.8724,0.34115,-0.17135
-78.413,-83.477,-86.645,-68.493,4,0.87906,0.36578,-0.15922
-79.706,-83.855,-86.932,-68.4,4,0.84214,0.34687,-0.25255
-81.608,-84.238,-87.467,-68.679,4,0.87057,0.345,-0.17766
-83.742,-84.449,-88.091,-69.365,4,0.88857,0.25464,-0.20469
-85.648,-84.403,-88.635,-70.324,4,0.87062,0.33203,-0.22469
-86.902,-84.125,-88.958,-71.282,4,0.83034,0.35169,-0.29023
-87.242,-83.735,-88.981,-71.907,4,0.88646,0.28919,-0.19023
-86.632,-83.405,-88.696,-71.93,4,0.90703,0.27805,-0.15586
-85.276,-83.297,-88.164,-71.244,4,0.89664,0.2432,-0.15109
-83.547,-83.511,-87.492,-69.956,4,0.90312,0.26563,-0.19219
-81.881,-84.064,-86.806,-68.371,4,0.91016,0.26615,-0.16224
-80.644,-84.89,-86.217,-66.899,4,0.93719,0.23836,-0.10289
-80.033,-85.874,-85.796,-65.928,4,0.91203,0.24315,-0.14568
-80.03,-86.889,-85.567,-65.699,4,0.91549,0.24063,-0.13984
-80.425,-87.837,-85.506,-66.221,4,0.91758,0.23789,-0.12891
-80.902,-88.665,-85.558,-67.272,4,0.91628,0.24128,-0.125
-81.152,-89.36,-85.659,-68.462,4,0.92177,0.22115,-0.13094
-80.987,-89.935,-85.753,-69.366,4,0.91966,0.23138,-0.1513
-80.398,-90.392,-85.808,-69.658,4,0.91354,0.26781,-0.12383
-79.561,-90.709,-85.824,-69.215,4,0.92023,0.26232,-0.11927
-78.772,-90.836,-85.821,-68.152,4,0.91742,0.26563,-0.11628
-78.34,-90.71,-85.838,-66.776,4,0.91542,0.27969,-0.10083
-78.475,-90.288,-85.915,-65.474,4,0.90846,0.28984,-0.099609
-79.209,-89.573,-86.087,-64.58,4,0.92096,0.27253,-0.086719
-80.374,-88.641,-86.376,-64.262,4,0.91406,0.28281,-0.094922
-81.645,-87.629,-86.785,-64.47,4,0.90484,0.27568,-0.10284
-82.642,-86.71,-87.304,-64.967,4,0.86654,0.37135,-0.16146
-83.043,-86.054,-87.907,-65.42,4,0.92523,0.24609,-0.1213
-82.685,-85.773,-88.558,-65.53,4,0.93919,0.21927,-0.14063
-81.616,-85.893,-89.211,-65.154,4,0.90148,0.28313,-0.12172
-80.078,-86.342,-89.817,-64.359,4,0.90583,0.24229,-0.14406
-78.437,-86.972,-90.328,-63.412,4,0.92096,0.23177,-0.15247
-77.071,-87.596,-90.706,-62.691,4,0.91302,0.24557,-0.12917
-76.264,-88.048,-90.931,-62.546,4,0.92109,0.25586,-0.11914
-76.134,-88.225,-91.002,-63.18,4,0.91319,0.2441,-0.13333
-76.606,-88.113,-90.938,-64.56,4,0.91609,0.25406,-0.12844
-77.458,-87.79,-90.775,-66.42,4,0.9207,0.24648,-0.12773
-78.395,-87.392,-90.553,-68.337,4,0.91875,0.24042,-0.13
-79.145,-87.076,-90.304,-69.857,4,0.92951,0.21875,-0.12396
-79.534,-86.969,-90.042,-70.645,4,0.92052,0.22437,-0.12615
-79.523,-87.136,-89.763,-70.585,4,0.91849,0.22669,-0.13021
-79.2,-87.563,-89.447,-69.812,4,0.92581,0.21398,-0.12969
-78.729,-88.168,-89.076,-68.664,4,0.92344,0.2388,-0.13698
-78.286,-88.83,-88.648,-67.566,4,0.90781,0.26224,-0.15443
-77.996,-89.421,-88.19,-66.89,4,0.91602,0.23828,-0.13438
-77.901,-89.84,-87.761,-66.836,4,0.90872,0.25651,-0.13698
-77.964,-90.036,-87.441,-67.376,4,0.92966,0.23042,-0.10154
-78.094,-90.007,-87.313,-68.273,4,0.92008,0.25312,-0.11328
-78.195,-89.794,-87.431,-69.176,4,0.91703,0.26547,-0.11766
-78.203,-89.462,-87.801,-69.742,4,0.91422,0.27367,-0.10656
-78.109,-89.08,-88.372,-69.757,4,0.90951,0.28307,-0.10911
-77.948,-88.705,-89.044,-69.202,4,0.91992,0.27969,-0.13203
-77.773,-88.375,-89.699,-68.252,4,0.90495,0.29346,-0.16755
-77.625,-88.109,-90.23,-67.206,4,0.91289,0.25651,-0.14505
-77.503,-87.915,-90.586,-66.375,4,0.92302,0.22169,-0.1
-77.364,-87.79,-90.78,-65.973,4,0.93086,0.23711,-0.11117
-77.147,-87.731,-90.891,-66.05,4,0.92016,0.22781,-0.11672
-76.804,-87.734,-91.027,-66.478,4,0.92781,0.23227,-0.11977
-76.336,-87.791,-91.282,-67.019,4,0.92396,0.2319,-0.11914
-75.812,-87.897,-91.685,-67.417,4,0.92156,0.22938,-0.11875
-75.358,-88.043,-92.178,-67.5,4,0.92604,0.23646,-0.11979
-75.118,-88.224,-92.611,-67.252,4,0.92771,0.22896,-0.12583
-75.206,-88.435,-92.792,-66.811,4,0.92951,0.22849,-0.12029
-75.65,-88.671,-92.544,-66.414,4,0.92594,0.22766,-0.12219
-76.371,-88.926,-91.78,-66.301,4,0.92339,0.22635,-0.12203
-77.197,-89.185,-90.559,-66.61,4,0.92836,0.2332,-0.11727
-77.905,-89.417,-89.093,-67.311,4,0.92604,0.22448,-0.12333
-78.295,-89.576,-87.711,-68.205,4,0.93008,0.22474,-0.125
-78.256,-89.606,-86.771,-68.988,4,0.93047,0.21875,-0.125
-77.808,-89.457,-86.554,-69.359,4,0.9287,0.22091,-0.125
-77.107,-89.103,-87.167,-69.14,4,0.92984,0.21937,-0.12771
-76.396,-88.56,-88.491,-68.352,4,0.93203,0.22448,-0.12068
-75.93,-87.896,-90.192,-67.222,4,0.9257,0.22768,-0.11065
-75.89,-87.223,-91.802,-66.124,4,0.93266,0.21516,-0.11781
-76.323,-86.678,-92.853,-65.445,4,0.92734,0.21935,-0.1162
-77.121,-86.384,-93.018,-65.454,4,0.93398,0.22344,-0.11875
-78.051,-86.41,-92.218,-66.188,4,0.9332,0.21875,-0.11914
-78.835,-86.746,-90.662,-67.425,4,0.93529,0.21953,-0.11836
-79.239,-87.29,-88.8,-68.738,4,0.93492,0.21875,-0.11758
-79.15,-87.872,-87.189,-69.629,4,0.93219,0.22021,-0.12406
-78.619,-88.3,-86.325,-69.696,4,0.92878,0.22083,-0.12096
-77.846,-88.417,-86.471,-68.784,4,0.93086,0.21766,-0.12242
-77.113,-88.158,-87.556,-67.053,4,0.93437,0.21992,-0.12344
-76.697,-87.587,-89.16,-64.963,4,0.92909,0.22227,-0.12154
-76.777,-86.895,-90.616,-63.155,4,0.92516,0.21654,-0.11706
-77.386,-86.359,-91.181,-62.265,4,0.92883,0.21695,-0.12477
-78.398,-86.272,-90.258,-62.744,4,0.92492,0.22,-0.11805
-79.582,-86.864,-87.572,-64.723,4,0.92771,0.22526,-0.11224
-80.682,-88.229,-83.273,-67.97,4,0.92453,0.22164,-0.11779
-81.501,-90.29,-77.916,-71.967,4,0.92578,0.22826,-0.11951
-81.966,-92.806,-72.33,-76.049,4,0.92565,0.23424,-0.10482
-82.14,-95.433,-67.406,-79.602,3,0.24266,-0.63594,0.10531
-82.188,-97.799,-63.866,-82.223,3,0.12625,0.32708,1.0417
-82.298,-99.602,-62.077,-83.812,3,-0.28229,-0.2684,0.97083
-82.605,-100.68,-61.972,-84.563,3,-0.072049,0.20938,0.84965
