Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-64.479,-99.795,-64.794,-86.509,1
-61.201,-100.09,-70.868,-88.225,1
-58.953,-100.36,-75.419,-90.19,1
-58.03,-100.49,-77.89,-91.99,1
-58.454,-100.44,-78.198,-93.33,1
-59.969,-100.23,-76.745,-94.092,1
-62.107,-99.929,-74.288,-94.343,1
-64.32,-99.651,-71.722,-94.272,1
-66.128,-99.5,-69.833,-94.11,1
-67.248,-99.534,-69.1,-94.041,1
-67.658,-99.742,-69.586,-94.148,1
-67.581,-100.05,-70.966,-94.404,1
-67.386,-100.34,-72.664,-94.705,1
-67.45,-100.51,-74.06,-94.932,1
-68.007,-100.49,-74.698,-95.012,1
-69.052,-100.29,-74.438,-94.956,1
-70.315,-99.976,-73.491,-94.854,1
-71.34,-99.671,-72.347,-94.842,1
-71.622,-99.485,-71.6,-95.04,1
-70.786,-99.489,-71.75,-95.505,1
-68.732,-99.684,-73.019,-96.193,1
-65.715,-99.999,-75.266,-96.978,1
-62.32,-100.32,-78.01,-97.693,1
-59.33,-100.52,-80.565,-98.193,1
-57.532,-100.53,-82.24,-98.413,1
-57.501,-100.35,-82.55,-98.399,1
-59.429,-100.03,-81.371,-98.293,1
-63.05,-99.694,-78.983,-98.282,1
-67.685,-99.47,-76.004,-98.526,1
-72.395,-99.44,-73.213,-99.084,1
-76.209,-99.62,-71.34,-99.882,1
-78.362,-99.944,-70.86,-100.72,1
-78.476,-100.29,-71.865,-101.31,1
-76.655,-100.54,-74.053,-101.41,1
-73.44,-100.59,-76.821,-100.86,1
-69.673,-100.42,-79.446,-99.657,1
-66.278,-100.09,-81.291,-97.99,1
-64.034,-99.72,-81.979,-96.169,1
-63.404,-99.453,-81.481,-94.542,1
-64.435,-99.386,-80.106,-93.4,1
-66.783,-99.548,-78.383,-92.881,1
-69.82,-99.882,-76.899,-92.935,1
-72.811,-100.27,-76.118,-93.341,1
-75.092,-100.56,-76.261,-93.781,1
-76.224,-100.64,-77.251,-93.937,1
-76.069,-100.49,-78.77,-93.596,1
-74.795,-100.15,-80.37,-92.715,1
-72.8,-99.75,-81.621,-91.432,1
-70.597,-99.433,-82.248,-90.024,1
-68.685,-99.322,-82.205,-88.819,1
-67.439,-99.464,-81.67,-88.092,1
-67.05,-99.81,-80.971,-87.991,1
-67.505,-100.23,-80.464,-88.49,1
-68.619,-100.58,-80.41,-89.409,1
-70.098,-100.71,-80.879,-90.467,1
-71.606,-100.58,-81.728,-91.38,1
-72.836,-100.23,-82.64,-91.933,1
-73.553,-99.784,-83.225,-92.049,1
-73.624,-99.408,-83.138,-91.794,1
-73.024,-99.246,-82.19,-91.35,1
-71.827,-99.364,-80.407,-90.955,1
-70.18,-99.724,-78.026,-90.828,1
-68.283,-100.2,-75.431,-91.108,1
-66.351,-100.61,-73.057,-91.828,1
-64.59,-100.8,-71.275,-92.909,1
-63.16,-100.7,-70.307,-94.196,1
-62.16,-100.33,-70.191,-95.505,1
-61.617,-99.823,-70.792,-96.666,1
-61.485,-99.374,-71.859,-97.557,1
-61.665,-99.148,-73.11,-98.121,1
-62.031,-99.237,-74.302,-98.357,1
-62.466,-99.618,-75.284,-98.305,1
-62.883,-100.15,-76.008,-98.03,1
-63.246,-100.65,-76.503,-97.61,1
-63.562,-100.91,-76.833,-97.122,1
-63.871,-100.84,-77.044,-96.648,1
-64.217,-100.45,-77.136,-96.264,1
-64.624,-99.87,-77.059,-96.033,1
-65.086,-99.323,-76.735,-95.988,1
-65.567,-99.013,-76.1,-96.119,1
