Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ
-88.838,-100.24,-70.046,-99.896,3,-0.12389,-0.22417,0.99097
-89.019,-99.799,-70.498,-100.29,3,-0.12188,-0.23047,0.98828
-88.78,-99.437,-70.714,-100.13,3,-0.125,-0.23125,0.975
-88.212,-99.284,-70.642,-99.576,3,-0.125,-0.23047,0.98203
-87.481,-99.396,-70.326,-98.841,3,-0.12135,-0.23333,0.98594
-86.778,-99.731,-69.885,-98.093,3,-0.12318,-0.23932,0.98724
-86.267,-100.16,-69.473,-97.413,3,-0.12396,-0.23646,0.98125
-86.044,-100.54,-69.234,-96.782,3,-0.12188,-0.23021,0.98646
-86.111,-100.71,-69.263,-96.119,3,-0.125,-0.22604,0.98896
-86.383,-100.62,-69.586,-95.353,3,-0.12205,-0.22674,0.9816
-86.709,-100.3,-70.154,-94.489,3,-0.1224,-0.22292,0.98646
-86.918,-99.872,-70.86,-93.64,3,-0.12812,-0.21875,0.99375
-86.865,-99.489,-71.567,-93.017,3,-0.125,-0.21146,0.99736
-86.478,-99.295,-72.145,-92.857,3,-0.12361,-0.21875,0.99444
-85.779,-99.361,-72.494,-93.33,3,-0.12396,-0.21458,0.99063
-84.888,-99.664,-72.564,-94.45,3,-0.125,-0.22042,0.99438
-83.995,-100.09,-72.355,-96.033,3,-0.12021,-0.22083,0.98333
-83.318,-100.49,-71.913,-97.716,3,-0.12266,-0.21953,0.99062
-83.038,-100.7,-71.313,-99.05,3,-0.12109,-0.22813,0.98438
-83.251,-100.66,-70.635,-99.631,3,-0.125,-0.22083,0.99167
-83.929,-100.37,-69.956,-99.241,3,-0.12396,-0.22396,0.99062
-84.913,-99.943,-69.34,-97.933,3,-0.125,-0.22344,0.98854
-85.946,-99.536,-68.83,-96.048,3,-0.125,-0.21875,0.99219
-86.728,-99.299,-68.46,-94.126,3,-0.125,-0.22187,0.99609
-86.996,-99.321,-68.252,-92.758,3,-0.12389,-0.22028,0.98847
-86.595,-99.596,-68.221,-92.401,3,-0.12438,-0.22156,0.98813
-85.526,-100.02,-68.376,-93.225,3,-0.12396,-0.21979,0.99375
-83.956,-100.44,-68.713,-95.04,3,-0.125,-0.2224,0.99557
-82.183,-100.7,-69.209,-97.338,3,-0.12188,-0.22266,0.98906
-80.564,-100.7,-69.818,-99.432,3,-0.11146,-0.22083,0.99063
-79.419,-100.44,-70.469,-100.67,3,-0.11641,-0.21875,0.98984
-78.952,-100.01,-71.074,-100.64,3,-0.11615,-0.21875,0.9901
-79.188,-99.571,-71.54,-99.325,3,-0.12188,-0.22344,0.98984
-79.973,-99.285,-71.785,-97.132,3,-0.12359,-0.22016,0.99438
-81.021,-99.263,-71.76,-94.792,3,-0.12167,-0.22708,0.98917
-81.996,-99.516,-71.46,-93.147,3,-0.125,-0.21875,0.98854
-82.615,-99.955,-70.937,-92.886,3,-0.12031,-0.21875,0.99063
-82.741,-100.42,-70.295,-94.309,3,-0.125,-0.21667,0.99375
-82.421,-100.74,-69.68,-97.178,3,-0.11901,-0.20026,0.9974
-81.886,-100.78,-69.265,-100.73,3,-0.12188,-0.18828,0.99844
-81.48,-100.54,-69.22,-103.83,3,-0.12361,-0.17986,1
-81.56,-100.08,-69.691,-105.25,3,-0.11797,-0.18438,1.0008
-82.392,-99.583,-70.777,-103.99,3,-0.12167,-0.19167,0.99271
-84.062,-99.224,-72.514,-99.558,3,-0.12438,-0.21063,0.9975
-86.447,-99.142,-74.868,-92.127,3,-0.11953,-0.21328,0.98984
-89.241,-99.374,-77.738,-82.525,3,-0.12188,-0.21563,0.99375
-92.032,-99.841,-80.963,-72.071,3,-0.12313,-0.21875,0.99938
-94.415,-100.37,-84.344,-62.271,4,0.59844,-0.74219,0.051562
-96.097,-100.75,-87.665,-54.487,4,0.60625,-0.72813,0.03125
-96.964,-100.82,-90.721,-49.631,4,0.84448,-0.67208,-0.044687
-97.11,-100.52,-93.344,-47.994,4,0.5901,-0.70052,0.095833
-96.789,-99.899,-95.426,-49.215,4,0.68125,-0.60417,0.21458
-96.338,-99.127,-96.934,-52.426,4,0.8,-0.49583,0.077083
-96.076,-98.421,-97.909,-56.493,4,0.86406,-0.37812,0.20469
-96.215,-97.969,-98.458,-60.311,4,0.83125,-0.4,0.19062
-96.813,-97.865,-98.732,-63.055,4,0.87083,-0.40833,0.0875
-97.766,-98.071,-98.886,-64.34,4,0.86042,-0.40764,0.17778
-98.859,-98.429,-99.05,-64.242,4,0.85417,-0.40625,0.21042
-99.834,-98.725,-99.294,-63.197,4,0.84875,-0.41,0.215
-100.47,-98.761,-99.613,-61.822,4,0.8275,-0.45375,0.21625
-100.63,-98.445,-99.926,-60.699,4,0.76667,-0.57292,0.11667
-100.3,-97.827,-100.1,-60.212,4,0.58594,-0.73125,-0.16094
-99.572,-97.103,-99.986,-60.451,4,0.675,-0.625,-0.020833
-98.584,-96.55,-99.468,-61.225,4,0.90417,-0.40208,0.17917
-97.501,-96.435,-98.503,-62.157,4,0.88681,-0.30972,0.19583
-96.457,-96.916,-97.148,-62.823,4,0.87674,-0.37917,0.19826
-95.544,-97.967,-95.564,-62.897,4,0.86375,-0.40375,0.18875
-94.814,-99.368,-93.992,-62.245,4,0.8725,-0.39563,0.17625
-94.301,-100.74,-92.7,-60.949,4,0.88625,-0.355,0.1875
-94.043,-101.68,-91.929,-59.268,4,0.90229,-0.30656,0.17802
-94.093,-101.81,-91.834,-57.536,4,0.9,-0.3125,0.18125
-94.507,-100.99,-92.441,-56.061,4,0.9026,-0.24115,0.24792
-95.316,-99.281,-93.64,-55.037,4,0.93594,-0.23299,0.19149
-96.494,-97.011,-95.207,-54.509,4,0.93542,-0.29028,0.10625
-97.925,-94.654,-96.851,-54.392,4,0.8875,-0.22917,0.26875
-99.405,-92.729,-98.285,-54.532,4,0.92969,-0.23672,0.14141
-100.67,-91.656,-99.288,-54.783,4,0.92969,-0.24969,0.12875
-101.47,-91.653,-99.754,-55.064,4,0.92448,-0.25833,0.1474
-101.61,-92.681,-99.711,-55.386,4,0.91432,-0.26849,0.1599
-101.04,-94.469,-99.302,-55.82,4,0.91016,-0.28125,0.16563
-99.887,-96.591,-98.742,-56.449,4,0.90625,-0.27292,0.16875
-98.411,-98.59,-98.255,-57.292,4,0.92,-0.26875,0.16125
-96.972,-100.09,-98.014,-58.269,4,0.83313,-0.4375,0.17125
-95.921,-100.9,-98.1,-59.193,4,0.795,-0.525,0.13
-95.506,-101.02,-98.486,-59.823,4,0.74938,-0.58875,0.0475
-95.801,-100.64,-99.055,-59.95,4,0.775,-0.54219,0.092969
-96.68,-100.03,-99.647,-59.487,4,0.91094,-0.25156,0.18125
-97.857,-99.495,-100.11,-58.543,4,0.91719,-0.25781,0.19062
-98.964,-99.238,-100.33,-57.42,4,0.91458,-0.25,0.20208
-99.666,-99.336,-100.32,-56.562,4,0.9125,-0.25938,0.19531
-99.76,-99.727,-100.12,-56.426,4,0.90833,-0.26667,0.19167
-99.236,-100.24,-99.878,-57.345,4,0.90875,-0.265,0.18625
-98.279,-100.68,-99.718,-59.394,4,0.89375,-0.29844,0.1875
-97.211,-100.88,-99.736,-62.336,4,0.83828,-0.45781,0.15937
-96.386,-100.74,-99.949,-65.644,4,0.84688,-0.43438,0.15937
-96.083,-100.29,-100.28,-68.616,4,0.85,-0.43542,0.16042
-96.413,-99.63,-100.59,-70.555,4,0.84479,-0.43646,0.15625
-97.286,-98.929,-100.7,-70.956,4,0.84625,-0.43375,0.1575
-98.436,-98.334,-100.45,-69.653,4,0.84844,-0.43125,0.15625
-99.511,-97.937,-99.796,-66.874,4,0.855,-0.41875,0.155
-100.18,-97.754,-98.766,-63.19,4,0.85833,-0.42292,0.15625
-100.23,-97.716,-97.524,-59.367,4,0.86563,-0.40703,0.15625
-99.674,-97.701,-96.308,-56.165,4,0.86094,-0.40833,0.13281
-98.694,-97.577,-95.381,-54.137,4,0.8625,-0.40859,0.125
-97.632,-97.247,-94.96,-53.5,4,0.87861,-0.37569,0.125
-96.864,-96.681,-95.16,-54.091,4,0.88125,-0.375,0.125
-96.688,-95.928,-95.957,-55.45,4,0.90208,-0.32292,0.10625
-97.226,-95.11,-97.192,-56.975,4,0.90813,-0.315,0.099375
-98.384,-94.388,-98.61,-58.112,4,0.90833,-0.31354,0.12292
-99.869,-93.927,-99.922,-58.523,4,0.90955,-0.31163,0.12344
-101.28,-93.852,-100.88,-58.169,4,0.90437,-0.31833,0.12208
-102.2,-94.221,-101.33,-57.299,4,0.90625,-0.31562,0.125
-102.35,-95.011,-101.25,-56.347,4,0.90365,-0.33437,0.13021
-101.64,-96.121,-100.77,-55.765,4,0.89844,-0.325,0.13906
-100.2,-97.397,-100.08,-55.873,4,0.90469,-0.32031,0.15781
-98.343,-98.66,-99.442,-56.743,4,0.8925,-0.3325,0.165
-96.487,-99.741,-99.046,-58.187,4,0.8875,-0.325,0.18281
-95.033,-100.51,-99.009,-59.827,4,0.85,-0.40625,0.2125
-94.261,-100.92,-99.328,-61.225,4,0.79844,-0.50937,0.18672
-94.272,-100.96,-99.883,-62.033,4,0.8125,-0.48625,0.19125
-94.971,-100.72,-100.48,-62.107,4,0.82292,-0.45313,0.18854
-96.111,-100.31,-100.92,-61.544,4,0.87125,-0.39438,0.17875
-97.369,-99.875,-101.04,-60.631,4,0.875,-0.39583,0.17292
-98.441,-99.531,-100.77,-59.739,4,0.875,-0.38125,0.16875
-99.114,-99.362,-100.15,-59.18,4,0.875,-0.37656,0.1625
-99.312,-99.397,-99.327,-59.101,4,0.87083,-0.375,0.18229
-99.098,-99.603,-98.496,-59.441,4,0.85625,-0.42188,0.19062
-98.632,-99.908,-97.855,-59.97,4,0.75375,-0.565,0.1725
-98.115,-100.22,-97.545,-60.393,4,0.77292,-0.55833,0.15937
-97.724,-100.44,-97.62,-60.477,4,0.78047,-0.55391,0.16641
-97.567,-100.52,-98.033,-60.165,4,0.775,-0.54375,0.19
-97.665,-100.46,-98.655,-59.6,4,0.775,-0.5375,0.19062
-97.957,-100.27,-99.321,-59.09,4,0.81406,-0.45703,0.19531
-98.338,-100.03,-99.874,-58.976,4,0.84219,-0.41719,0.20156
-98.691,-99.811,-100.21,-59.487,4,0.8375,-0.445,0.20875
-98.925,-99.651,-100.31,-60.621,4,0.84,-0.43,0.225
-98.998,-99.566,-100.21,-62.089,4,0.8425,-0.43375,0.21875
-98.913,-99.528,-100.01,-63.384,4,0.84375,-0.43438,0.21719
-98.714,-99.48,-99.833,-63.922,4,0.84219,-0.43281,0.21563
-98.463,-99.361,-99.752,-63.245,4,0.84167,-0.43125,0.21667
-98.225,-99.13,-99.801,-61.197,4,0.84375,-0.42266,0.21875
-98.054,-98.787,-99.952,-58.026,4,0.84375,-0.42969,0.21875
-97.989,-98.383,-100.14,-54.356,4,0.84219,-0.41719,0.21719
-98.059,-98.005,-100.27,-51.038,4,0.86625,-0.36125,0.24375
-98.281,-97.752,-100.29,-48.915,4,0.81875,-0.44375,0.28542
-98.655,-97.703,-100.19,-48.576,4,0.82917,-0.41667,0.28542
-99.165,-97.888,-99.991,-50.169,4,0.83594,-0.4125,0.28125
-99.762,-98.267,-99.781,-53.346,4,0.85625,-0.38333,0.25833
-100.36,-98.744,-99.644,-57.351,4,0.89792,-0.325,0.17708
-100.86,-99.182,-99.643,-61.233,4,0.88438,-0.35781,0.15937
-101.15,-99.445,-99.792,-64.117,4,0.87083,-0.39271,0.16458
-101.13,-99.435,-100.05,-65.448,4,0.8625,-0.39375,0.1875
-100.77,-99.121,-100.31,-65.13,4,0.8575,-0.4075,0.19
-100.13,-98.551,-100.5,-63.521,4,0.8625,-0.40625,0.1875
-99.375,-97.839,-100.52,-61.277,4,0.86094,-0.40625,0.1875
-98.715,-97.132,-100.37,-59.119,4,0.84375,-0.42188,0.19687
-98.39,-96.575,-100.1,-57.579,4,0.85052,-0.41198,0.18854
-98.582,-96.272,-99.824,-56.832,4,0.87938,-0.32313,0.21375
-99.344,-96.261,-99.664,-56.666,4,0.87917,-0.32604,0.22083
-100.55,-96.511,-99.702,-56.588,4,0.87875,-0.34,0.23
-101.87,-96.939,-99.931,-56.06,4,0.91016,-0.32188,0.15469
-102.85,-97.437,-100.23,-54.746,4,0.8875,-0.35625,0.15469
-102.94,-97.903,-100.36,-52.712,4,0.85625,-0.40833,0.20208
-101.69,-98.268,-100.05,-50.486,4,0.86125,-0.3925,0.2
-98.782,-98.511,-99.014,-48.952,4,0.87396,-0.36042,0.1875
-94.217,-98.648,-97.079,-49.109,4,0.78385,-0.5099,0.034375
-88.287,-98.726,-94.235,-51.757,4,0.83125,-0.52969,0.060937
-81.564,-98.796,-90.667,-57.214,4,0.81979,-0.50417,0.035417
-74.795,-98.896,-86.728,-65.169,1,0.0052083,-0.75104,-0.54792
-68.761,-99.042,-82.875,-74.696,1,-0.27389,-0.64458,-0.026389
-64.115,-99.227,-79.569,-84.469,1,-0.089583,-0.5875,0.99583
-61.252,-99.429,-77.168,-93.083,1,-0.056944,-0.52986,0.85972
-60.242,-99.623,-75.843,-99.412,1,-0.028646,-0.27604,1.1104
-60.833,-99.791,-75.543,-102.89,1,0.034375,-0.38062,0.925
-62.524,-99.927,-76.016,-103.61,1,0.12865,-0.56753,0.67569
-64.703,-100.03,-76.875,-102.3,1,0.175,-0.45469,0.88125
-66.785,-100.12,-77.708,-100.01,1,0.16797,-0.53281,0.82578
-68.342,-100.18,-78.175,-97.851,1,0.15625,-0.50781,0.85156
-69.179,-100.21,-78.095,-96.661,1,0.17708,-0.48229,0.86458
-69.342,-100.21,-77.478,-96.794,1,0.17813,-0.48984,0.86094
-69.061,-100.16,-76.501,-98.085,1,0.175,-0.49609,0.85781
-68.653,-100.07,-75.449,-99.971,1,0.1875,-0.49734,0.85141
-68.414,-99.948,-74.621,-101.73,1,0.1875,-0.5,0.85313
-68.526,-99.829,-74.243,-102.73,1,0.18328,-0.49438,0.86047
-69.012,-99.75,-74.411,-102.67,1,0.1875,-0.49667,0.85688
-69.745,-99.743,-75.066,-101.64,1,0.18625,-0.49188,0.85125
-70.505,-99.817,-76.026,-100.07,1,0.17969,-0.49844,0.85234
-71.057,-99.957,-77.048,-98.558,1,0.18672,-0.49193,0.8526
-71.237,-100.12,-77.894,-97.651,1,0.18281,-0.49297,0.85495
-71.003,-100.26,-78.406,-97.649,1,0.16859,-0.49859,0.85344
-70.45,-100.31,-78.532,-98.513,1,0.17969,-0.49609,0.85964
-69.773,-100.26,-78.337,-99.89,1,0.18047,-0.49156,0.85781
-69.208,-100.12,-77.962,-101.26,1,0.16354,-0.49792,0.85625
-68.95,-99.929,-77.579,-102.11,1,0.16328,-0.49719,0.85281
-69.098,-99.754,-77.333,-102.16,1,0.16979,-0.49896,0.86354
-69.623,-99.657,-77.304,-101.4,1,0.16094,-0.49531,0.85625
-70.381,-99.677,-77.491,-100.13,1,0.15969,-0.5,0.85906
-71.163,-99.813,-77.827,-98.851,1,0.175,-0.49375,0.85521
-71.755,-100.02,-78.211,-98.03,1,0.175,-0.50844,0.85844
-72.009,-100.23,-78.54,-97.976,1,0.16453,-0.49938,0.85906
-71.876,-100.36,-78.747,-98.705,1,0.1724,-0.49271,0.85755
-71.42,-100.37,-78.812,-99.934,1,0.16641,-0.49844,0.86719
-70.783,-100.25,-78.761,-101.18,1,0.15729,-0.4974,0.85729
-70.136,-100.03,-78.64,-101.92,1,0.16109,-0.49859,0.85625
-69.62,-99.792,-78.499,-101.79,1,0.17125,-0.49625,0.86125
-69.298,-99.623,-78.366,-100.69,1,0.17438,-0.48875,0.86187
-69.143,-99.586,-78.242,-98.836,1,0.16406,-0.49557,0.85807
-69.047,-99.698,-78.103,-96.67,1,0.18406,-0.49328,0.8625
-68.87,-99.923,-77.925,-94.738,1,0.012222,-0.78597,0.49625
-68.485,-100.18,-77.691,-93.501,1,-0.090938,-0.4675,0.88609
-67.834,-100.38,-77.415,-93.193,1,-0.09375,-0.46797,0.87813
-66.948,-100.45,-77.133,-93.762,1,-0.096875,-0.47083,0.87552
-65.946,-100.35,-76.899,-94.908,1,-0.09375,-0.47063,0.87583
-65.004,-100.13,-76.76,-96.201,1,-0.0925,-0.47375,0.87125
-64.305,-99.846,-76.737,-97.232,1,-0.095625,-0.485,0.875
-63.989,-99.614,-76.815,-97.753,1,-0.09375,-0.48688,0.87583
-64.112,-99.517,-76.937,-97.747,1,-0.098437,-0.48411,0.87422
-64.636,-99.594,-77.027,-97.408,1,-0.090625,-0.48438,0.87813
-65.436,-99.823,-77.008,-97.054,1,-0.089062,-0.48625,0.875
-66.338,-100.12,-76.827,-96.988,1,-0.083073,-0.48958,0.875
-67.159,-100.39,-76.474,-97.379,1,-0.091927,-0.49193,0.88047
-67.751,-100.51,-75.986,-98.192,1,-0.088125,-0.49208,0.875
-68.026,-100.46,-75.431,-99.201,1,-0.086875,-0.49042,0.875
-67.968,-100.23,-74.894,-100.07,1,-0.081944,-0.48785,0.87951
-67.62,-99.912,-74.446,-100.5,1,-0.088281,-0.48542,0.87682
-67.068,-99.619,-74.131,-100.31,1,-0.077604,-0.48724,0.87422
-66.411,-99.458,-73.959,-99.549,1,-0.0875,-0.49,0.87
-65.747,-99.493,-73.914,-98.456,1,-0.084792,-0.49042,0.875
-65.156,-99.716,-73.969,-97.399,1,-0.0875,-0.48854,0.87604
-64.694,-100.05,-74.104,-96.742,1,-0.092969,-0.49453,0.87031
-64.398,-100.37,-74.315,-96.718,1,-0.091875,-0.49125,0.8775
-64.279,-100.57,-74.613,-97.345,1,-0.080903,-0.48212,0.87743
-64.331,-100.56,-75.013,-98.423,1,-0.082708,-0.48948,0.875
-64.524,-100.34,-75.513,-99.596,1,-0.092188,-0.49844,0.875
-64.809,-99.991,-76.077,-100.48,1,-0.092083,-0.49771,0.87042
-65.12,-99.635,-76.634,-100.77,1,-0.09375,-0.5,0.87031
-65.39,-99.403,-77.085,-100.38,1,-0.095781,-0.5,0.87156
-65.566,-99.386,-77.331,-99.416,1,-0.097188,-0.5,0.86953
-65.627,-99.596,-77.304,-98.173,1,-0.1,-0.49984,0.87156
-65.596,-99.963,-76.998,-97.007,1,-0.10125,-0.49781,0.86875
-65.539,-100.35,-76.476,-96.222,1,-0.095312,-0.48516,0.875
-65.55,-100.63,-75.866,-95.978,1,-0.073611,-0.48125,0.87743
-65.715,-100.67,-75.32,-96.244,1,-0.083333,-0.48094,0.87542
-66.083,-100.47,-74.975,-96.832,1,-0.088542,-0.48542,0.87188
-66.637,-100.09,-74.906,-97.476,1,-0.08125,-0.47578,0.87766
-67.284,-99.66,-75.1,-97.941,1,-0.088281,-0.48438,0.875
-67.877,-99.344,-75.457,-98.101,1,-0.085312,-0.47844,0.87781
-68.249,-99.263,-75.821,-97.984,1,-0.0875,-0.485,0.875
-68.274,-99.453,-76.033,-97.739,1,-0.094375,-0.49422,0.86813
-67.912,-99.855,-75.985,-97.57,1,-0.084115,-0.46953,0.88411
-67.238,-100.32,-75.669,-97.639,1,-0.08625,-0.48875,0.875
-66.434,-100.69,-75.183,-97.99,1,-0.0875,-0.4875,0.875
-65.744,-100.81,-74.711,-98.526,1,-0.07375,-0.47625,0.87875
-65.403,-100.63,-74.468,-99.036,1,-0.089844,-0.48906,0.87578
-65.564,-100.21,-74.627,-99.278,1,-0.082083,-0.47427,0.88385
-66.236,-99.694,-75.259,-99.075,1,-0.091667,-0.47187,0.88333
-67.269,-99.271,-76.301,-98.389,1,-0.09375,-0.47708,0.87865
-68.388,-99.103,-77.559,-97.354,1,-0.0875,-0.47943,0.87943
-69.265,-99.265,-78.758,-96.231,1,-0.086094,-0.48188,0.87844
-69.622,-99.71,-79.62,-95.33,1,-0.0875,-0.4875,0.875
-69.317,-100.28,-79.938,-94.89,1,-0.09125,-0.49083,0.87042
-68.395,-100.78,-79.637,-94.998,1,-0.086458,-0.48125,0.87865
-67.081,-101,-78.798,-95.542,1,-0.09375,-0.48583,0.87677
-65.72,-100.86,-77.626,-96.241,1,-0.090417,-0.48333,0.88
-64.67,-100.39,-76.396,-96.74,1,-0.092535,-0.48681,0.87465
-64.19,-99.739,-75.368,-96.72,1,-0.077083,-0.48125,0.875
-64.363,-99.153,-74.718,-96.018,1,-0.080469,-0.47781,0.87
-65.063,-98.853,-74.5,-94.68,1,-0.078906,-0.47266,0.875
-66.004,-98.97,-74.642,-92.962,1,-0.083125,-0.47875,0.87562
-66.833,-99.486,-74.989,-91.256,1,-0.080312,-0.49,0.87365
-67.253,-100.24,-75.363,-89.972,1,-0.084792,-0.48312,0.875
-67.124,-100.95,-75.629,-89.42,1,-0.075694,-0.48524,0.87205
-66.515,-101.36,-75.732,-89.727,1,-0.075,-0.48472,0.87847
-65.675,-101.28,-75.705,-90.811,1,-0.075,-0.48167,0.87792
-64.948,-100.7,-75.635,-92.418,1,-0.078385,-0.47578,0.875
-64.634,-99.792,-75.615,-94.205,1,-0.075625,-0.48203,0.875
-64.872,-98.867,-75.687,-95.84,1,-0.079167,-0.49063,0.875
-65.569,-98.276,-75.815,-97.08,1,-0.090625,-0.49063,0.875
-66.413,-98.285,-75.891,-97.808,1,-0.085156,-0.48984,0.875
-66.972,-98.977,-75.777,-98.022,1,-0.076875,-0.49031,0.87641
-66.858,-100.19,-75.381,-97.785,1,-0.078125,-0.48646,0.87708
-65.894,-101.57,-74.719,-97.177,1,-0.089531,-0.49031,0.87562
-64.234,-102.6,-73.959,-96.253,1,-0.092361,-0.48889,0.87083
-62.385,-102.8,-73.407,-95.041,1,-0.088889,-0.48698,0.87552
-61.115,-101.84,-73.451,-93.573,1,-0.085625,-0.49104,0.875
-61.257,-99.61,-74.457,-91.926,1,-0.095833,-0.45069,0.92569
-63.47,-96.28,-76.658,-90.259,1,-0.26861,-0.59188,0.71028
-68.017,-92.237,-80.064,-88.808,1,-0.065833,-0.6775,0.71458
-74.639,-87.976,-84.425,-87.846,1,-0.21547,-0.63625,0.73719
