Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-75.915,-99.955,-80.055,-84.279,1,0.099653,0.85799,0.26944,1
-73.728,-99.769,-81.406,-85.531,1,0.87344,0.54479,0.18437,1
-71.407,-99.669,-82.08,-86.605,1,0.67969,0.5974,0.15937,1
-69.165,-99.692,-82.146,-87.322,1,-0.0017361,0.77049,0.59097,1
-67.283,-99.829,-81.755,-87.623,1,0.053333,0.41972,0.95806,1
-66.036,-100.03,-81.102,-87.59,1,-0.0083333,0.39139,0.92819,1
-65.602,-100.22,-80.371,-87.438,1,-0.0051389,0.38649,0.92066,1
-66.003,-100.33,-79.705,-87.457,1,-0.065799,0.5276,0.86233,1
-67.08,-100.32,-79.19,-87.926,1,-0.054583,0.6125,0.79396,1
-68.529,-100.19,-78.859,-89.024,1,0.15729,-0.18437,0.94937,1
-69.979,-99.986,-78.703,-90.768,1,0.21141,-0.16922,0.94344,1
-71.086,-99.791,-78.688,-92.99,1,-0.25486,0.70833,0.60608,1
-71.632,-99.673,-78.768,-95.369,1,-0.34146,0.76583,0.46646,1
-71.576,-99.676,-78.891,-97.507,1,-0.26745,0.81979,0.43047,1
-71.06,-99.8,-78.992,-99.027,1,-0.30219,0.81094,0.44125,1
-70.357,-99.998,-79.003,-99.673,1,-0.28056,0.8,0.47917,1
-69.786,-100.2,-78.852,-99.37,1,-0.32161,0.85521,0.34609,1
-69.619,-100.32,-78.485,-98.241,1,-0.2225,0.77625,0.4975,1
-69.998,-100.33,-77.878,-96.567,1,-0.10391,0.63125,0.7349,1
-70.907,-100.21,-77.061,-94.71,1,-0.33208,0.73958,0.65865,1
-72.182,-100.02,-76.123,-93.013,1,-0.27813,0.57813,0.77969,1
-73.572,-99.813,-75.201,-91.722,1,-0.27188,0.56458,0.78125,1
-74.81,-99.678,-74.453,-90.931,1,-0.28069,0.54139,0.79542,1
-75.693,-99.662,-74.016,-90.583,1,-0.21597,0.32847,0.93611,1
-76.124,-99.771,-73.965,-90.514,1,-0.21875,0.32694,0.93861,1
-76.128,-99.967,-74.288,-90.519,1,-0.21875,0.32222,0.9375,1
-75.826,-100.18,-74.878,-90.435,1,-0.22135,0.3125,0.93906,1
-75.379,-100.32,-75.564,-90.193,1,-0.21875,0.31458,0.94063,1
-74.947,-100.35,-76.156,-89.836,1,-0.21875,0.31375,0.93875,1
-74.637,-100.24,-76.499,-89.501,1,-0.21875,0.31361,0.945,1
-74.498,-100.05,-76.527,-89.36,1,-0.21875,0.31344,0.93938,1
-74.522,-99.836,-76.275,-89.556,1,-0.21875,0.31417,0.9375,1
-74.676,-99.683,-75.876,-90.142,1,-0.21875,0.3125,0.9375,1
-74.925,-99.647,-75.511,-91.054,1,-0.21875,0.31125,0.9375,1
-75.254,-99.743,-75.349,-92.119,1,-0.21958,0.31403,0.93833,1
-75.663,-99.935,-75.488,-93.097,1,-0.21875,0.31875,0.94115,1
-76.156,-100.15,-75.917,-93.753,1,-0.21875,0.32674,0.94271,1
-76.716,-100.31,-76.515,-93.921,1,-0.21875,0.33,0.94,1
-77.288,-100.36,-77.084,-93.557,1,-0.2201,0.3301,0.93562,1
-77.777,-100.27,-77.419,-92.749,1,-0.21875,0.32778,0.93854,1
-78.065,-100.08,-77.367,-91.7,1,-0.21875,0.33146,0.93944,1
-78.046,-99.859,-76.891,-90.671,1,-0.21875,0.33486,0.93931,1
-77.664,-99.688,-76.078,-89.911,1,-0.21875,0.33187,0.93722,1
-76.936,-99.633,-75.126,-89.596,1,-0.21875,0.33729,0.93938,1
-75.964,-99.715,-74.275,-89.778,1,-0.21997,0.33976,0.9375,1
-74.91,-99.904,-73.739,-90.382,1,-0.21875,0.33667,0.9375,1
-73.957,-100.13,-73.636,-91.22,1,-0.22097,0.34819,0.9375,1
-73.261,-100.31,-73.948,-92.045,1,-0.21719,0.3349,0.93594,1
-72.905,-100.37,-74.529,-92.612,1,-0.21875,0.33698,0.9349,1
-72.882,-100.3,-75.149,-92.734,1,-0.22187,0.35521,0.92812,1
-73.101,-100.11,-75.569,-92.326,1,-0.22031,0.35,0.92812,1
-73.417,-99.881,-75.618,-91.419,1,-0.22344,0.35781,0.92812,1
-73.677,-99.693,-75.248,-90.145,1,-0.21875,0.34757,0.93368,1
-73.766,-99.618,-74.551,-88.712,1,-0.21597,0.34965,0.92951,1
-73.635,-99.686,-73.733,-87.347,1,-0.21667,0.34757,0.93194,1
-73.308,-99.873,-73.05,-86.259,1,-0.2216,0.35076,0.93222,1
-72.865,-100.11,-72.731,-85.594,1,-0.21875,0.34656,0.93281,1
-72.411,-100.31,-72.913,-85.413,1,-0.21875,0.34826,0.93229,1
-72.045,-100.39,-73.598,-85.688,1,-0.21875,0.35243,0.9276,1
-71.838,-100.33,-74.658,-86.314,1,-0.22153,0.35069,0.93229,1
-71.824,-100.14,-75.875,-87.133,1,-0.21528,0.34896,0.93021,1
-72.012,-99.902,-77.002,-87.964,1,-0.21875,0.35292,0.9316,1
-72.398,-99.695,-77.83,-88.637,1,-0.22396,0.3625,0.92188,1
-72.982,-99.601,-78.24,-89.022,1,-0.22813,0.35521,0.92396,1
-73.763,-99.657,-78.215,-89.045,1,-0.23516,0.34609,0.92578,1
-74.73,-99.842,-77.827,-88.704,1,-0.26573,0.4049,0.91281,1
-75.832,-100.09,-77.203,-88.061,1,0.074479,0.60451,0.72622,1
-76.966,-100.3,-76.475,-87.239,1,-0.18437,0.60347,0.70694,1
-77.965,-100.41,-75.746,-86.4,1,-0.26833,0.38542,0.91625,1
-78.621,-100.36,-75.074,-85.722,1,-0.24427,0.33507,0.94462,1
-78.729,-100.17,-74.48,-85.377,1,-0.18917,0.23313,0.96583,1
-78.143,-99.92,-73.97,-85.5,1,-0.19132,0.23507,0.96875,1
-76.828,-99.694,-73.564,-86.172,1,-0.1875,0.24083,0.96958,1
-74.897,-99.581,-73.309,-87.4,1,-0.19687,0.24757,0.96875,1
-72.597,-99.626,-73.277,-89.109,1,-0.24281,0.36479,0.95135,1
-70.267,-99.812,-73.539,-91.142,1,-0.50625,-0.41094,0.17031,1
-68.26,-100.07,-74.133,-93.275,1,0.31479,-0.80646,0.37833,1
-66.853,-100.31,-75.029,-95.236,1,0.24375,-0.79219,0.42891,1
-66.186,-100.43,-76.112,-96.747,1,-0.030903,-0.86319,-0.30174,1
-66.223,-100.39,-77.196,-97.566,1,-0.38938,-0.82264,0.24042,1
-66.781,-100.2,-78.06,-97.531,1,-0.39333,-0.84187,0.20396,1
-67.587,-99.932,-78.502,-96.602,1,-0.37844,-0.82958,0.17135,1
-68.364,-99.686,-78.394,-94.886,1,-0.37812,-0.85391,0.092969,1
-68.922,-99.556,-77.721,-92.63,1,-0.35417,-0.825,0.075,1
-69.199,-99.594,-76.587,-90.196,1,-0.49141,0,0.41875,1
-69.271,-99.789,-75.193,-87.998,1,-0.1499,0.30649,0.91594,1
-69.309,-100.07,-73.786,-86.426,1,-0.1566,0.086979,1.0083,1
-69.497,-100.32,-72.596,-85.767,1,-0.15625,0.09375,1.0057,1
-69.955,-100.46,-71.785,-86.131,1,-0.15625,0.09375,1.0047,1
-70.686,-100.42,-71.419,-87.425,1,-0.15625,0.09375,1.0087,1
-71.557,-100.22,-71.463,-89.358,1,-0.15625,0.091875,1.0067,1
-72.35,-99.929,-71.815,-91.499,1,-0.15625,0.09375,1.0021,1
-72.831,-99.662,-72.342,-93.371,1,-0.15625,0.09375,1.0094,1
-72.841,-99.523,-72.932,-94.563,1,-0.15625,0.092639,1.0088,1
-72.366,-99.568,-73.51,-94.822,1,-0.15521,0.096528,1.0063,1
-71.552,-99.783,-74.051,-94.12,1,-0.15469,0.097396,1.0063,1
-70.681,-100.09,-74.564,-92.656,1,-0.15042,0.098056,1.0073,1
-70.081,-100.36,-75.058,-90.806,1,-0.14931,0.094861,1.0057,1
-70.028,-100.5,-75.528,-89.024,1,-0.14792,0.1,1.0073,1
-70.658,-100.44,-75.938,-87.72,1,-0.15472,0.10958,1.0072,1
-71.913,-100.2,-76.235,-87.155,1,-0.14833,0.10931,1.0069,1
-73.553,-99.877,-76.376,-87.371,1,-0.15312,0.10625,1.0063,1
-75.218,-99.6,-76.359,-88.186,1,-0.14844,0.10972,1.0016,1
-76.53,-99.484,-76.243,-89.251,1,-0.15521,0.10677,1.0095,1
-77.196,-99.582,-76.15,-90.157,1,-0.15451,0.10556,1.004,1
-77.079,-99.86,-76.232,-90.557,1,-0.15625,0.1125,1.0024,1
-76.229,-100.21,-76.625,-90.267,1,-0.15,0.097917,1.0042,1
-74.85,-100.47,-77.393,-89.328,1,-0.15139,0.10833,1.0049,1
-73.233,-100.52,-78.49,-87.99,1,-0.15521,0.10365,1.0047,1
-71.672,-100.33,-79.755,-86.641,1,-0.15226,0.10104,1.0035,1
-70.398,-99.965,-80.941,-85.689,1,-0.15313,0.10625,1.0073,1
-69.542,-99.59,-81.787,-85.442,1,-0.21146,0.45,0.46771,1
-69.151,-99.404,-82.103,-86.005,1,-0.44618,0.43868,0.69486,1
-69.227,-99.553,-81.844,-87.252,1,-0.42813,0.51465,0.77076,1
-69.78,-100.04,-81.149,-88.85,1,-0.43281,0.60764,0.63854,1
-70.862,-100.68,-80.328,-90.361,1,-0.41962,0.69167,0.56007,1
-72.572,-101.09,-79.798,-91.366,1,-0.42222,0.62812,0.61771,1
-75.013,-100.82,-79.975,-91.593,1,-0.43403,0.64306,0.6316,1
-78.234,-99.399,-81.161,-90.999,1,-0.42257,0.49358,0.74115,1
