Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-89,-72.25,-100,-88.6,2
-100,-81.2,-100,-83.75,2
-100,-71.25,-100,-80.75,2
-100,-66.8,-100,-77,2
-104,-63,-100,-83.4,2
-87,-64.25,-100,-88.5,2
-100,-74,-100,-75,2
-100,-71,-100,-83,2
-100,-64.6,-100,-82,2
-100,-56.75,-100,-100,2
-100,-67,-100,-79,2
-100,-73.6,-100,-87,2
-100,-82.333,-100,-94,2
-100,-80.5,-100,-97,2
-89,-73.25,-100,-85,2
-89,-76.5,-100,-85,2
-101,-81.25,-100,-87,2
-100,-69.5,-100,-100,2
-100,-65.333,-100,-100,2
-100,-58.8,-100,-100,2
-100,-57.6,-100,-100,2
-100,-80,-100,-100,2
-100,-72,-100,-84,2
-89,-74.333,-100,-78,2
-87.5,-74.8,-100,-82.667,2
-100,-72.333,-100,-88.667,2
-100,-66,-100,-100,2
-100,-65.333,-100,-96,2
-100,-53,-100,-99,2
-100,-56.75,-100,-97.5,2
-100,-72.5,-100,-86,2
-100,-83.6,-100,-100,2
-100,-79,-100,-88,2
-99,-74.5,-100,-88.333,2
-100,-76.5,-100,-86.75,2
-100,-68.333,-100,-87.333,2
-100,-56,-100,-86.667,2
-100,-61.667,-100,-100,2
-100,-59,-100,-85,2
-100,-70.8,-100,-90.333,2
-96,-70.6,-100,-84,2
-100,-63.667,-100,-81.5,2
-90,-71.25,-100,-94,2
-85.5,-71.333,-100,-87.667,2
-100,-75.8,-100,-82,2
-100,-76.6,-100,-81,2
-100,-67.333,-100,-100,2
-100,-59.667,-100,-85,2
-100,-53,-100,-100,2
-100,-54.25,-100,-100,2
-100,-72.8,-100,-93.667,2
-100,-78.25,-100,-86,2
-100,-78.8,-100,-84.667,2
-100,-68,-100,-91,2
-100,-74,-100,-86,2
-90,-77.5,-100,-75.5,2
-100,-87.5,-100,-20.667,4
-100,-100,-100,-6,4
-84,-89.5,-100,-31.25,4
-100,-90.333,-93,-55.25,4
-100,-100,-94.5,-51.333,4
-100,-93,-86.5,-62.2,4
-86,-100,-91.5,-59.25,4
-87,-100,-100,-57.667,4
-100,-100,-84,-59.25,4
-100,-100,-86,-62.6,4
-100,-100,-100,-54.75,4
-89,-100,-100,-56.4,4
-91,-100,-100,-53.667,4
-100,-100,-100,-53.75,4
-87,-100,-100,-47.2,4
-87,-89,-100,-46.4,4
-90,-100,-100,-58.667,4
-100,-100,-100,-64,4
-100,-100,-93.5,-53.5,4
-100,-100,-89,-63,4
-100,-85.667,-93.5,-57,4
-100,-100,-100,-58.25,4
-100,-100,-100,-55.6,4
-100,-100,-100,-59,4
-100,-82.25,-100,-55.5,4
-100,-94,-100,-54.75,4
-100,-84.5,-100,-54.5,4
-100,-83,-97,-52.75,4
-100,-90,-100,-49.2,4
-100,-85.5,-100,-55.667,4
-100,-89.75,-100,-45.75,4
-100,-87,-100,-49.6,4
-85,-100,-100,-49.4,4
-90,-81.5,-94.5,-56.667,4
-100,-93.667,-100,-47.25,4
-100,-93,-100,-52.5,4
-100,-80,-100,-49,4
-88,-88.667,-99,-48.75,4
-85.6,-100,-91,-52.333,4
-95,-82.5,-85.5,-53,4
-88,-97,-100,-44,4
-92,-86.333,-100,-48.6,4
-85,-92,-100,-46.5,4
-88.333,-91.5,-100,-57.8,4
-91,-86.667,-100,-50.8,4
-87,-86,-100,-32.25,4
-87,-86,-100,-47.2,4
-86,-92.5,-88,-42.75,4
-100,-90.667,-88,-48,4
-100,-86,-100,-42.6,4
-100,-85,-100,-46.6,4
-88,-92.667,-100,-40.667,4
-100,-83.5,-100,-43.6,4
-89.667,-84,-100,-53.5,4
-91,-93.333,-87,-44,4
-97,-100,-100,-48,4
-97,-89,-89.5,-52.25,4
-100,-100,-89,-71.25,4
-100,-100,-86.75,-66,4
-88,-87,-100,-49.2,4
-88,-93.75,-100,-35.75,4
-93,-94,-100,-32.4,4
-96,-93.5,-88,-40.333,4
-96,-86.5,-92.5,-43,4
-94,-84,-100,-32,4
-90.5,-87,-101,-41.8,4
-98,-85,-100,-39.25,4
-100,-100,-100,-46.2,4
-100,-91,-100,-46.667,4
-100,-85.5,-100,-48.4,4
-100,-104,-101,-46.5,4
-90,-94.5,-100,-44.5,4
-100,-86,-97,-51.667,4
-100,-100,-81,-70.333,4
-100,-100,-87.25,-66.75,4
-89,-100,-87.333,-57.6,4
