Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room
-70,-100,-83.75,-100,1
-72.5,-100,-79.6,-95,1
-61.6,-100,-82,-83,1
-64.667,-100,-71.25,-85,1
-68.75,-100,-81.75,-87,1
-73.6,-100,-74,-80,1
-67.5,-100,-81.667,-88.5,1
-65.667,-100,-78.2,-82.5,1
-71.5,-100,-82.5,-84.667,1
-67.5,-100,-86,-89,1
-64,-100,-86.5,-85.75,1
-59.25,-100,-77.5,-85.667,1
-62.2,-100,-82.8,-85.75,1
-75,-100,-78,-81,1
-68,-100,-83.75,-85.5,1
-63.25,-100,-83,-87,1
-58,-100,-86,-80.75,1
-62.25,-100,-85,-90,1
-67.5,-100,-75,-85,1
-63,-100,-74.667,-86.333,1
-69.667,-100,-82,-82.8,1
-67.5,-100,-82.333,-82.5,1
-67,-100,-90,-100,1
-76.6,-100,-85.5,-89,1
-66.25,-100,-84.667,-85.667,1
-67,-100,-73.4,-94,1
-45.25,-100,-72,-90,1
-56.5,-100,-79,-83,1
-34,-100,-72.6,-100,1
-32,-100,-74.333,-83,1
-34.25,-100,-79.25,-86,1
-35.5,-100,-78.8,-85,1
-100,-27.5,-100,-100,2
-100,-28,-100,-100,2
-100,-29.333,-100,-100,2
-100,-29.667,-100,-100,2
-100,-27.5,-100,-100,2
-100,-41.25,-100,-90,2
-100,-48,-100,-90.333,2
-100,-53,-100,-82.5,2
-100,-56,-100,-86,2
-100,-60.667,-100,-84,2
-100,-58.5,-100,-86,2
-96,-70.75,-100,-84.333,2
-100,-56.75,-100,-81,2
-100,-67,-100,-76,2
-90,-64.75,-100,-81,2
-94,-61.4,-100,-89.5,2
-86.5,-77,-100,-78.5,2
-91.5,-62,-100,-79,2
-81,-56.333,-100,-80.5,2
-100,-54.2,-100,-88.333,2
-100,-59.8,-100,-87,2
-96.333,-59.6,-100,-85.667,2
-87,-69.25,-100,-87.4,2
-100,-65.333,-100,-100,2
-100,-67.25,-100,-83,2
-100,-60.667,-100,-83,2
-100,-69.6,-100,-100,2
-86.667,-67,-100,-86,2
-100,-72.333,-100,-93.333,2
-88,-75.2,-100,-83,2
-87.5,-70,-100,-90.333,2
-100,-62,-100,-86,2
-100,-61.333,-100,-100,2
-100,-49.4,-100,-100,2
-100,-50.333,-100,-96,2
-100,-38.5,-100,-100,2
-100,-65.25,-100,-83.667,2
-85.5,-62.8,-100,-80.667,2
-94,-69.5,-100,-79,2
-86.667,-58.75,-100,-84,2
-89,-60.2,-100,-88.667,2
-100,-54.75,-100,-100,2
-100,-59.25,-100,-84.5,2
-100,-67.25,-100,-80,2
-100,-63.8,-100,-88,2
-100,-68.2,-100,-90.667,2
-100,-70,-100,-83.5,2
-98,-72.2,-100,-84.5,2
-100,-63.667,-100,-85.5,2
-100,-62,-100,-100,2
-100,-62.667,-100,-91.667,2
-100,-59.4,-100,-100,2
-100,-54,-100,-83,2
-93,-63,-100,-80.333,2
-100,-72.5,-100,-91.5,2
-100,-64.667,-100,-81.5,2
-100,-74,-100,-88.5,2
-100,-64,-100,-88,2
-89,-64.5,-100,-87.5,2
-94.5,-56,-100,-87,2
-100,-68.25,-100,-86.5,2
-84.5,-70.333,-100,-83,2
-86,-64.75,-100,-79,2
-88,-56,-100,-88,2
-100,-58.8,-100,-92.667,2
-100,-59,-100,-87.25,2
-100,-61.5,-100,-86,2
-100,-67.75,-100,-100,2
-99,-72.8,-100,-84,2
-100,-68.333,-100,-88,2
-89,-73.6,-100,-84.75,2
-100,-66,-100,-84.333,2
-100,-62,-100,-86.333,2
-100,-58,-100,-87,2
-100,-55,-100,-100,2
-100,-60,-100,-83,2
-100,-57.75,-100,-94,2
-100,-70,-100,-76.5,2
-100,-65.333,-100,-92.667,2
-95,-60,-100,-90.8,2
-100,-62.2,-100,-91.5,2
-92,-67,-100,-82,2
-100,-61.5,-100,-82.333,2
-90.5,-60.333,-100,-87.2,2
-100,-59,-100,-89,2
-100,-66.429,-100,-98,2
-100,-68.2,-100,-85,2
-100,-73,-100,-82.5,2
-100,-61,-100,-100,2
-100,-72,-100,-81,2
-100,-66.75,-100,-79,2
-86,-70.8,-100,-89,2
-100,-54.667,-100,-87.5,2
-100,-60.333,-100,-84.5,2
-100,-63.25,-100,-84.25,2
-84,-66.75,-100,-81,2
-86,-61.5,-100,-86.75,2
-100,-58,-100,-84.667,2
-89,-57.6,-100,-84,2
-100,-57,-100,-81.75,2
-100,-57.667,-100,-85,2
-100,-56.75,-100,-88.5,2
-100,-61.5,-100,-87.667,2
-100,-66,-100,-92.667,2
-100,-71.25,-100,-96,2
-95.5,-69.5,-100,-83,2
-91,-65.75,-100,-97,2
-88,-57,-100,-82,2
-100,-61.333,-100,-87.5,2
-100,-58.667,-100,-94,2
-93,-63.6,-100,-87.5,2
-89,-57.333,-100,-86.75,2
-92,-56,-100,-83.75,2
-93,-61.2,-100,-97.333,2
-100,-73.8,-100,-83.333,2
-100,-65.4,-100,-97,2
-100,-65.8,-100,-85,2
-100,-69.5,-100,-83.667,2
-89,-66,-100,-83,2
-87.5,-73.5,-100,-100,2
-93,-71.333,-100,-78,2
-100,-81.5,-86.5,-33,4
-100,-91,-90,-21,4
-87.667,-100,-93,-47.8,4
-75,-94,-87.667,-61.75,4
-76.333,-84,-100,-60.333,4
-81.6,-88.8,-90,-64.6,4
-80.75,-92.667,-100,-65,4
-77.25,-90,-99,-60.5,4
-77,-88.333,-82,-64.667,4
-72.2,-90,-90,-57.6,4
-84.6,-100,-86.667,-69.2,4
-87,-100,-80.75,-70.25,4
-84.5,-95,-87,-77,4
-78.2,-79.5,-82,-66,4
-78.333,-85.25,-81.333,-80,4
-82,-86.6,-84.5,-70.75,4
-78.25,-89.75,-79,-64.8,4
-81.5,-91.25,-90,-61.6,4
-81,-83.667,-81,-63,4
-73.667,-91,-86.75,-65,4
-85,-87,-87.333,-67.2,4
-78,-86.667,-88.75,-77.25,4
-83.333,-82.75,-93,-69.25,4
-81.8,-86.75,-100,-72,4
-79.667,-86,-94.5,-64.6,4
-83,-92.5,-83.667,-67.5,4
-81.4,-86.6,-86,-64.2,4
-74,-81,-87.667,-64.25,4
-73,-89,-84,-72.667,4
-84,-81.5,-91,-74,4
-80,-79.5,-90.5,-64.2,4
-83.2,-83,-83.333,-68,4
-78,-86.75,-89,-73,4
-82.5,-79,-88,-68.4,4
-88.4,-89.8,-89.5,-68.4,4
-89,-83.667,-86.667,-77.25,4
-83,-85.667,-88.667,-66.5,4
-77,-80.25,-88.5,-69.8,4
-96,-90,-85.75,-72,4
-85,-78.5,-94,-71.5,4
-81,-81.333,-87,-68,4
-78.2,-88,-81.2,-63,4
-80.4,-83,-84.333,-67.25,4
-81.5,-86,-88.667,-72.5,4
-82,-90,-87.75,-68,4
-81.5,-90,-85.333,-66,4
-76.75,-92,-86.4,-64.333,4
-77.25,-86.75,-80.333,-65,4
-86,-92,-88.25,-67.6,4
-76.5,-92,-85.667,-73,4
-81.6,-86.75,-83,-72,4
-81.2,-87.8,-85.667,-65.8,4
-77.667,-93.5,-91.667,-66.667,4
-76.75,-87.5,-90,-67.667,4
-81.25,-91.5,-85,-59,4
-81,-90,-81.75,-66,4
-80.75,-89.75,-83.667,-64.333,4
-81.8,-84.75,-88,-62,4
-86.5,-77.333,-89,-65,4
-79.5,-86.25,-92,-65.5,4
-84.4,-89.667,-89,-67.2,4
-75.75,-89.5,-98.5,-65.167,4
-77.75,-83.75,-90.333,-69,4
-77,-88.75,-79.5,-58.25,4
-72,-94,-100,-59.667,4
-78.6,-87.8,-86.5,-59.333,4
-76.25,-82,-86,-69,4
-80.667,-88,-87,-64.8,4
-80.333,-83,-100,-78,4
-78.2,-94,-95.333,-74,4
-79,-83,-87.667,-70.75,4
-74.6,-92.333,-88,-62.25,4
-85.667,-90.5,-87.5,-69.333,4
-78.333,-82.5,-85.5,-68,4
-76.5,-90.5,-82,-66,4
-75.75,-88.5,-97,-69,4
-78.6,-90,-86.667,-69.2,4
-80.5,-90,-89.5,-63,4
-74.75,-95,-87,-76.4,4
-79.4,-87.4,-87,-65.4,4
-77,-86.667,-86.667,-67.5,4
-79,-91,-87,-74.5,4
-80.75,-87,-90.5,-66.4,4
-77.333,-88,-90.75,-65,4
-78.5,-86,-98,-65.667,4
-73,-89.6,-85.5,-67.75,4
-73,-89.75,-91,-66.25,4
-78.8,-86,-87.8,-67.75,4
-83,-86.25,-90.333,-68,4
-77.6,-91.2,-88,-65.6,4
-69.5,-88.25,-100,-68,4
-71.6,-85.667,-101,-65.667,4
-80,-88,-85.333,-64.6,4
-79.8,-87.8,-91,-67.6,4
-70.667,-93.667,-93,-63.8,4
-77.6,-86.25,-83,-75,4
-75.667,-86.4,-94,-70.333,4
-79.5,-93,-87.333,-63.75,4
-84.667,-91.25,-86.333,-64.5,4
-73.6,-90.5,-88.333,-65,4
-76.6,-86.5,-91.667,-72,4
-73.8,-84,-89,-72.6,4
-77.333,-91.75,-83.5,-66.4,4
-80.4,-89.2,-93.25,-68.75,4
-74.2,-84.333,-92,-67.5,4
-76,-86.75,-94.5,-58,4
-74.5,-89,-92.5,-66,4
-79.25,-84.333,-87,-69.75,4
-87,-87.5,-90.5,-73.2,4
-77.4,-85.8,-86.667,-67.4,4
-73.75,-91,-86.333,-65,4
-77.8,-88,-90.5,-68.5,4
-78.5,-88.5,-94.5,-68,4
-80.2,-88,-89,-68,4
-72.333,-84.4,-81.25,-64,4
-78.75,-88,-84,-63.8,4
-78.2,-85.25,-85.5,-63,4
-80.4,-88,-91,-62.667,4
-81,-90.25,-92,-68,4
-83.4,-90.2,-87,-67.5,4
-75,-85.25,-84.5,-62.667,4
-84.5,-100,-51.4,-100,3
-88.6,-100,-54.6,-84,3
-77.667,-100,-51.667,-83.5,3
-84.667,-100,-70,-82.667,3
-73.5,-100,-71,-80.5,3
-95.5,-100,-62.75,-85.5,3
-83.333,-100,-63.5,-82.667,3
-79.333,-100,-76.5,-89.333,3
-87.5,-100,-68.2,-86.5,3
-76.25,-100,-65.4,-92,3
-87.333,-100,-49,-89.5,3
-81.6,-100,-53.75,-93,3
-70,-100,-62.333,-96,3
-85,-100,-61.8,-86.667,3
-76.333,-100,-65.25,-88.333,3
-72,-100,-61.6,-83,3
-75.333,-100,-64.667,-91.5,3
-76.4,-100,-57.5,-88.333,3
-81.333,-100,-64.25,-87,3
-80.667,-100,-58.25,-98,3
-78.5,-100,-67,-97.5,3
-70.5,-100,-55,-87.25,3
-77,-100,-58,-98,3
-81.667,-100,-58,-81.667,3
-70.5,-100,-59.25,-81,3
-80.8,-100,-50.667,-92,3
-87,-100,-59.667,-85.667,3
-76.333,-100,-54.4,-97,3
-79,-100,-57.6,-85.75,3
-75.75,-100,-59.5,-88,3
-85.667,-100,-57.25,-84,3
-86.6,-100,-57,-90.5,3
-75,-100,-57.667,-100,3
-82.6,-100,-68,-90,3
-73,-100,-60.6,-85.667,3
-82,-100,-59.25,-87.333,3
-73.75,-100,-55.8,-93,3
-82.75,-100,-64.333,-84.5,3
-77.5,-100,-54,-85.5,3
-78.5,-100,-59.25,-84,3
-78,-100,-58.8,-90.5,3
-79,-100,-58.2,-88.333,3
-80,-100,-60.25,-98,3
-79.333,-100,-61,-90,3
-70,-100,-60,-87.25,3
-86.667,-100,-58.5,-82,3
-74.75,-100,-59.75,-86.75,3
-80.333,-100,-59.6,-80.5,3
-82.5,-100,-62.75,-86.5,3
-80.75,-100,-59.8,-77.333,3
-87.8,-100,-60.5,-80.5,3
-82.333,-100,-64.6,-85,3
-86.75,-100,-56.25,-87.667,3
-85,-100,-60.5,-86.667,3
-78.75,-100,-58.333,-84.5,3
-77.333,-100,-56.5,-77,3
-83.5,-100,-58.2,-90,3
-81.8,-100,-58.25,-85.333,3
-81.333,-100,-57.5,-84,3
-83.333,-100,-61.25,-80.5,3
-84.2,-100,-56,-79.75,3
-83.6,-100,-56.25,-90,3
-82.75,-100,-57.75,-81.4,3
-86,-100,-56.6,-79,3
-77.8,-100,-60,-81.667,3
-83.75,-100,-58.75,-81.333,3
-76,-100,-58.5,-80.5,3
-81,-100,-56.25,-81,3
-91.5,-100,-56.5,-83,3
-86.333,-100,-58.2,-82.333,3
-82.667,-100,-64,-78.667,3
-79.5,-100,-60.25,-92,3
-86.167,-100,-64.2,-79.5,3
-78.333,-100,-61.333,-91,3
-77.333,-100,-55,-91,3
-83.2,-100,-56.75,-81,3
-80.5,-100,-58,-91,3
-85.6,-100,-67,-84,3
-87,-100,-64.333,-86.667,3
-86.667,-100,-59,-86,3
-76.5,-100,-63.75,-85.5,3
-87,-100,-61.25,-83.333,3
-76.25,-100,-65,-75.5,3
-81.8,-100,-56.25,-81,3
-85.667,-100,-53.25,-86,3
-83.2,-100,-57,-80,3
-84,-100,-58,-86,3
-79,-100,-57,-81,3
-90.5,-100,-73,-77,3
-88.5,-100,-57,-83,3
-82,-100,-64.4,-83.5,3
-86.333,-100,-60.25,-82.5,3
-78.5,-100,-56.4,-82,3
-84,-100,-56.6,-78.5,3
-88.25,-100,-63.333,-78.5,3
-81.5,-100,-59,-85,3
-89.75,-100,-56.75,-90,3
-76.8,-100,-100,-75,3
-84,-100,-61.8,-88,3
-80.333,-100,-53,-81.333,3
-82.4,-100,-61.25,-89.5,3
-76.8,-100,-58.4,-78,3
-88.5,-100,-61,-77.5,3
-87,-100,-50.75,-85,3
-87.667,-100,-65.25,-85.333,3
-82,-100,-51,-82,3
-87.333,-100,-54.75,-89,3
-89.667,-100,-58.6,-92,3
-82.6,-100,-67,-87,3
-84.5,-100,-55,-82,3
-83.75,-100,-56.75,-80.667,3
-80.8,-100,-59.25,-89,3
-82.4,-100,-61,-82,3
-81,-100,-58.667,-81.333,3
-83.333,-100,-61.667,-85,3
-80.75,-100,-58.5,-86.667,3
-77,-100,-61,-81.667,3
-81,-100,-57.5,-85.333,3
-78,-100,-63.667,-89,3
-83.4,-100,-57.5,-82.333,3
-82.333,-100,-64.2,-81.667,3
