Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ
-84,-100,-82.8,-92.5,1,-0.23687,-0.625,-0.625
-78.75,-100,-84,-95.5,1,-0.23003,-0.62917,-0.62882
-79.75,-100,-83,-82,1,-0.21771,-0.63542,-0.62812
-71.333,-100,-76.333,-85.333,1,-0.21875,-0.64375,-0.62917
-80.4,-100,-83.75,-78,1,-0.21969,-0.64583,-0.62802
-74,-100,-80,-87,1,-0.21875,-0.64625,-0.62583
-83.25,-100,-80.5,-86,1,-0.21997,-0.6526,-0.62326
-72.8,-100,-80,-77,1,-0.21028,-0.63417,-0.63153
-73.5,-100,-77.6,-89,1,-0.21833,-0.6499,-0.62677
-81,-100,-84,-100,1,-0.24063,-0.68125,-0.6
-67.667,-100,-87.4,-83,1,-0.24694,-0.68927,-0.59715
-66.333,-100,-86,-77,1,-0.42708,-0.38819,-0.71944
-61.667,-100,-86,-78,1,-0.38924,-0.45955,-0.61198
-75.6,-100,-80.6,-85.667,1,-0.28542,-0.59931,-0.66958
-76.25,-100,-84,-88.667,1,-0.19549,-0.63403,-0.64167
-74.75,-100,-84.75,-99,1,-0.2151,-0.68385,-0.58229
-89,-100,-82.5,-90,1,-0.19514,-0.73542,-0.51875
-66.333,-100,-85.8,-81.333,1,-0.15424,-0.65097,-0.61215
-72,-100,-84.667,-77,1,-0.028472,-0.69896,-0.63715
-78,-100,-87.25,-88,1,-0.2625,-0.64375,-0.61562
-71.25,-100,-92,-100,1,0.033594,-0.76016,-0.52812
-65.6,-100,-83,-100,1,-0.1075,-0.76375,-0.51458
-68.25,-100,-89.667,-88,1,-0.11042,-0.76406,-0.5092
-71.4,-100,-87.333,-100,1,-0.12667,-0.76271,-0.50396
-69.25,-100,-89.75,-100,1,-0.12812,-0.76406,-0.5
-68.25,-100,-93,-100,1,-0.125,-0.76172,-0.51016
-72,-100,-92.5,-100,1,-0.12812,-0.75938,-0.50703
-69,-100,-97.5,-100,1,-0.12969,-0.75062,-0.52687
-72.5,-100,-100,-87,1,-0.125,-0.7625,-0.51875
-77.5,-100,-100,-100,1,-0.125,-0.75625,-0.52031
-73,-100,-81,-89,1,-0.12708,-0.75,-0.53125
-75.8,-100,-85.5,-97,1,-0.125,-0.75625,-0.51625
-66,-100,-100,-99,1,-0.125,-0.75521,-0.52083
-65.5,-100,-84.8,-100,1,-0.125,-0.75406,-0.51391
-73.5,-100,-80,-100,1,-0.125,-0.75625,-0.50781
-70.333,-100,-85.5,-100,1,-0.125,-0.75625,-0.51094
-71.6,-100,-86.25,-100,1,-0.12219,-0.7625,-0.51453
-77,-100,-88,-86,1,-0.17431,-0.69444,-0.58437
-78.5,-100,-78,-82,1,-0.072569,-0.70538,-0.57587
-87.5,-100,-93,-78,1,-0.18194,-0.72986,-0.57604
-91.5,-83,-100,-74,1,-0.093958,-0.78292,-0.52479
-87,-95,-90,-86,1,-0.073177,-0.72552,-0.55313
-88.667,-101,-99,-77,1,-0.10938,-0.69753,-0.57435
-101,-100,-100,-77.667,1,-0.11771,-0.71146,-0.60313
-100,-87.333,-100,-71.25,1,0.0028646,-0.59844,-0.69792
-88,-81,-100,-72.8,1,-0.059028,-0.54903,-0.69972
-100,-85.333,-100,-57,1,0.0625,-0.6724,-0.7901
-100,-90,-100,-56.75,1,-0.028906,-0.60078,-0.66953
-100,-94.5,-100,-52,1,-0.048125,-0.59844,-0.66969
-100,-100,-100,-55.167,1,-0.064583,-0.59479,-0.66667
-100,-87.5,-90,-49,1,-0.046667,-0.6875,-0.59875
-100,-87.667,-100,-48.8,1,0.041458,-0.61896,-0.68875
-100,-88.667,-92.5,-49.333,1,-0.061111,-0.6934,-0.57778
-100,-86.5,-85.667,-54.667,1,-0.064236,-0.70729,-0.59167
-100,-95.333,-87,-48.75,1,-0.05816,-0.7151,-0.59132
-100,-86.75,-100,-50.2,1,-0.044375,-0.68312,-0.59109
-100,-91.5,-97,-57,1,0.17396,-0.68802,-0.65417
-100,-100,-82.5,-56,1,0.064844,-0.74109,-0.53
-100,-92.5,-84,-60,1,0.28385,-0.83229,0.058854
-90,-91.6,-91,-54,1,0.24602,-0.59516,0.10773
-94,-100,-100,-49.333,1,0.71146,-0.14375,-0.64063
-100,-90.667,-100,-64.333,1,0.72014,-0.25972,-0.55972
-100,-91.667,-100,-62,1,0.70083,-0.28833,-0.56917
-100,-89.5,-100,-52.6,1,0.52406,-0.66531,-0.37562
-100,-89.75,-88.5,-55.5,1,0.20625,-0.8526,-0.26146
-87,-90,-100,-68.667,1,0.64653,-0.63056,-0.45833
-88,-100,-100,-56.2,1,0.61312,-0.62,-0.28
-100,-89,-100,-52,1,0.22708,-0.80104,-0.37812
-100,-87.25,-101,-46.6,1,0.18271,-0.81979,-0.37667
-100,-83,-91,-42.5,1,0.1849,-0.70868,-0.57309
-101,-90.667,-98,-45.25,1,0.12214,-0.65924,-0.63789
-100,-100,-91.5,-63.5,1,0.175,-0.69375,-0.6
-100,-88.5,-96,-52,1,0.2349,-0.72292,-0.51979
-100,-91,-100,-46.667,1,0.275,-0.68333,-0.57396
-91,-100,-99,-52.8,1,0.2475,-0.67083,-0.59458
-91,-100,-100,-54.5,1,0.20625,-0.68125,-0.6
-100,-93.5,-100,-58.333,1,0.21875,-0.67396,-0.60052
-100,-99,-88,-53.4,1,0.21875,-0.67292,-0.5975
-100,-100,-88,-55.25,1,0.21875,-0.66875,-0.60234
-100,-88,-102,-59,1,0.21875,-0.65703,-0.61289
-100,-100,-100,-52,1,0.225,-0.65625,-0.61875
-100,-100,-99,-47.333,1,0.22292,-0.65625,-0.62292
-91,-90.667,-84,-58.5,1,0.21966,-0.6582,-0.62161
-100,-100,-89,-54.5,1,0.21875,-0.65547,-0.625
-100,-100,-100,-52,1,0.21875,-0.65625,-0.62708
-100,-100,-100,-49.25,1,0.18438,-0.64844,-0.62813
-100,-88.667,-100,-57,1,0.11042,-0.6,-0.71042
-100,-95,-100,-46,1,0.089844,-0.60234,-0.69375
-99,-91.333,-92,-36.5,4,0.83125,-0.55755,-0.04375
-100,-93,-93,-58.5,4,0.65208,-0.56875,-0.16875
-100,-89,-94.5,-57.25,4,0.53333,-0.74635,-0.073958
-100,-93.333,-100,-51.6,4,0.14438,-0.50521,-0.76271
-100,-89.5,-100,-54.75,4,0.070313,-0.53984,-0.75547
-100,-88.5,-96.5,-53,4,0.091667,-0.5776,-0.71875
-100,-89.25,-89,-56.75,4,0.06875,-0.59375,-0.71476
-100,-88,-94,-44.667,4,0.080903,-0.58715,-0.71563
-100,-94.5,-94,-48,4,0.097917,-0.62326,-0.65208
-98,-93,-100,-49,4,0.60104,-0.61146,-0.27917
-91,-91,-100,-49.25,4,0.90729,-0.24271,-0.19792
-85,-89,-100,-40.667,4,0.90694,-0.22014,-0.19306
-102,-91.667,-100,-45,4,0.90955,-0.24115,-0.20677
-85.5,-91.5,-100,-41,4,0.90885,-0.21042,-0.21875
-100,-97,-88,-46.25,4,0.90781,-0.21302,-0.20417
-100,-87,-100,-47.6,4,0.91125,-0.23313,-0.2025
-89,-99,-90,-44.25,4,0.90508,-0.2457,-0.18867
-89,-88,-86.5,-54.2,4,0.83766,-0.39495,-0.24036
-100,-91.5,-100,-47.667,4,0.10469,-0.52187,-0.73281
-95,-82.5,-88,-49.6,4,0.035625,-0.6,-0.70125
-86,-93.5,-101,-53.4,4,0.26672,-0.63219,-0.605
-87,-100,-100,-48.667,4,0.30677,-0.52604,-0.70417
-96.667,-100,-100,-54.333,4,0.3125,-0.52396,-0.70625
-99,-85.333,-94,-52.4,4,0.46922,-0.62906,-0.51292
-99,-87,-100,-51,4,0.84219,-0.35844,-0.14781
-100,-84.333,-100,-49,4,0.91875,-0.23438,-0.1625
-100,-87.667,-100,-49.25,4,0.91901,-0.20391,-0.18411
-100,-87.333,-100,-49.5,4,0.91797,-0.21328,-0.17161
-86,-84,-100,-51,4,0.91615,-0.21875,-0.16823
-100,-89.5,-100,-44.4,4,0.915,-0.21313,-0.17094
-100,-93.5,-91,-46.667,4,0.91753,-0.21372,-0.17934
-100,-91.25,-92.667,-49.5,4,0.92031,-0.21354,-0.17622
-100,-90.25,-87,-50.6,4,0.92229,-0.19,-0.18521
-100,-87,-100,-53.333,4,0.91771,-0.20625,-0.18646
-100,-88.667,-100,-44.2,4,0.92396,-0.19292,-0.18188
-100,-82.5,-94,-45.5,4,0.92083,-0.20313,-0.18021
-100,-89.333,-100,-47,4,0.92271,-0.2,-0.17854
-100,-82,-100,-48.25,4,0.91563,-0.20547,-0.17266
-100,-98,-89,-52,4,0.92569,-0.18958,-0.18611
-98,-87,-90,-50.6,4,0.92398,-0.20703,-0.16734
-83,-80.5,-100,-50.8,4,0.91812,-0.21479,-0.16021
-100,-85.333,-100,-43.6,4,0.92125,-0.20854,-0.16729
-87,-89.333,-100,-49.8,4,0.92028,-0.20958,-0.17264
-100,-88.667,-100,-41.25,4,0.91589,-0.19818,-0.1849
-86,-85,-100,-46.333,4,0.9125,-0.21319,-0.17292
-92,-91.333,-92,-49.75,4,0.91458,-0.21875,-0.17031
-84,-90.75,-98,-47.6,4,0.91617,-0.22789,-0.16227
-100,-91,-100,-53,4,0.71875,-0.46563,-0.30208
-100,-91,-90,-53.6,4,-0.015833,-0.48708,-0.74688
-100,-92,-100,-46,4,0.33359,-0.53984,-0.52812
-100,-95.667,-100,-50,4,0.90708,-0.28146,-0.17708
-100,-83,-100,-46.667,4,0.90833,-0.23646,-0.19479
-100,-92.5,-100,-45.25,4,0.89531,-0.22422,-0.19375
-100,-91.5,-100,-52,4,0.90781,-0.23594,-0.19271
-102,-86.25,-100,-46,4,0.90729,-0.22083,-0.19583
-90,-89.667,-100,-49.25,4,0.90938,-0.21372,-0.19861
-86.5,-91,-100,-48,4,0.91285,-0.22569,-0.18507
-82,-100,-100,-51.6,4,0.9125,-0.19958,-0.20042
-99,-90.333,-100,-49,4,0.90847,-0.21458,-0.19486
-91.5,-85,-100,-49.25,4,0.90937,-0.18906,-0.19948
-89,-89.75,-89,-48.333,4,0.90781,-0.20885,-0.19258
-89,-100,-100,-45.667,4,0.91562,-0.21563,-0.18958
-88,-100,-100,-49.25,4,0.90859,-0.20547,-0.19141
-100,-94.333,-85,-50.6,4,0.90667,-0.21486,-0.18583
-89,-91.5,-90,-47.6,4,0.92172,-0.21047,-0.1875
-99,-81,-100,-47.8,4,0.91625,-0.21153,-0.18931
-87,-86,-100,-47.5,4,0.91354,-0.19271,-0.19167
-98,-96,-100,-52.4,4,0.91375,-0.18625,-0.19333
-100,-91,-100,-47.333,4,0.91536,-0.18724,-0.19609
-100,-92,-90,-47.8,4,0.91781,-0.19396,-0.1875
-100,-91.6,-100,-56.5,4,0.91812,-0.1925,-0.18812
-100,-83,-92.5,-52,4,0.92042,-0.37292,-0.12104
-100,-91.5,-100,-51,4,0.067969,-0.53516,-0.725
-102,-89.5,-100,-54.75,4,-0.039063,-0.4651,-0.80521
-100,-96,-100,-52.25,4,0.35938,-0.53828,-0.51719
-87,-90,-100,-48.5,4,0.89427,-0.40069,-0.22222
-91.333,-89,-98,-51.75,4,0.91641,-0.17266,-0.23021
-91,-86,-99,-47.5,4,0.90312,-0.24492,-0.2168
-94.333,-92.4,-98,-45.5,4,0.91026,-0.21185,-0.22346
-100,-84.5,-100,-51,4,0.91547,-0.19016,-0.22016
-88.667,-85.75,-99,-54.25,4,0.89375,-0.2138,-0.25417
-94.5,-87.2,-100,-57,4,0.9109,-0.1766,-0.23861
-90,-83,-100,-52.75,4,0.90694,-0.19757,-0.24618
-96.333,-82,-89,-49.5,4,0.91107,-0.17643,-0.23607
-86.75,-84,-100,-50.333,4,0.90937,-0.17083,-0.2309
-99.5,-86.25,-89,-51.6,4,0.90625,-0.18352,-0.24328
-100,-84.2,-87,-53.4,4,0.90625,-0.1875,-0.25
-85.5,-84.75,-101,-51.8,4,0.90625,-0.19148,-0.24227
-87,-85.6,-100,-50,4,0.90736,-0.1809,-0.24632
-88,-84.4,-87,-48.4,4,0.90625,-0.1775,-0.24672
-88,-84.25,-100,-48.75,4,0.90729,-0.18281,-0.23802
-88,-83.2,-88,-44.5,4,0.90625,-0.18557,-0.24182
-102,-87.2,-88,-50.4,4,0.90687,-0.17625,-0.24594
-89.5,-85.6,-89,-49.333,4,0.90865,-0.17385,-0.23984
-95.5,-89.667,-100,-48.6,4,0.90736,-0.18125,-0.23396
-98,-82.6,-90,-47.6,4,0.90625,-0.17406,-0.23698
-87,-85.4,-102,-46.8,4,0.90687,-0.18234,-0.22859
-89,-82.5,-86,-49,4,0.90807,-0.18411,-0.21953
-100,-80.667,-87,-55.8,4,0.90312,-0.31917,-0.19177
-100,-89.25,-100,-59.75,4,0.022656,-0.47344,-0.77969
-100,-92.75,-100,-54.2,4,0.0014062,-0.49516,-0.78828
-100,-77,-98,-47.2,4,0.3775,-0.54458,-0.56833
-100,-85.5,-100,-48,4,0.91354,-0.3599,-0.16042
-89,-81.5,-100,-47.667,4,0.91007,-0.23403,-0.17344
-88.25,-95,-89,-49.75,4,0.91719,-0.19922,-0.1875
-89,-89,-89,-46.667,4,0.91328,-0.19557,-0.2013
-100,-84.25,-100,-45.4,4,0.92313,-0.16917,-0.1924
-91.5,-86.75,-102,-49,4,0.9243,-0.18102,-0.19375
-80,-80,-88,-53.6,4,0.92359,-0.18313,-0.1875
-97,-78.667,-100,-46,4,0.92778,-0.17931,-0.19861
-92,-87,-100,-58.667,4,0.91806,-0.17604,-0.20208
-89.5,-83.333,-100,-42.75,4,0.92188,-0.18125,-0.1934
-96,-83.5,-88,-51,4,0.91367,-0.18359,-0.20234
-84.5,-83.25,-100,-49.6,4,0.925,-0.1825,-0.20323
-95.5,-90.5,-89,-47,4,0.91667,-0.1849,-0.1987
-87.667,-79,-100,-48.2,4,0.91986,-0.17125,-0.20528
-100,-84,-100,-42.667,4,0.91979,-0.1776,-0.20885
-87.75,-84.5,-98,-47,4,0.91562,-0.18516,-0.19687
-90,-85,-100,-49,4,0.9224,-0.18385,-0.19983
-100,-87,-100,-51.6,4,0.80656,-0.4475,-0.22813
-88,-84.667,-94,-57.6,4,0.047292,-0.55417,-0.73708
-80,-100,-44.75,-91,3,-0.34017,0.07066,-0.9001
-77,-100,-51.75,-100,3,-0.36016,-0.525,0.64375
-69,-100,-68.333,-100,3,-0.37135,-0.80833,0.31693
-80.4,-100,-66.25,-100,3,-0.36813,-0.84156,0.22313
-82.25,-100,-67,-100,3,-0.36172,-0.84193,0.22682
-76.667,-100,-66,-99,3,-0.35573,-0.84149,0.2217
-78.6,-100,-70.5,-100,3,-0.34984,-0.85,0.21672
-84,-100,-65.25,-100,3,-0.34922,-0.85078,0.23125
-77,-100,-57.25,-90.333,3,-0.2849,-0.51493,0.46476
-79.4,-100,-71.5,-83,3,0.15969,-0.87938,0.50625
-82,-100,-68.25,-89,3,0.16021,-0.74229,0.61854
-80.2,-100,-65.8,-86,3,0.15708,-0.75125,0.60597
-78.333,-100,-64,-83,3,0.15625,-0.71875,0.65747
-77.333,-100,-61.333,-95.5,3,0.15625,-0.71875,0.6625
-81,-100,-68.25,-100,3,0.15625,-0.71875,0.65625
-80.5,-100,-65,-88.5,3,0.15625,-0.71649,0.65625
-75.5,-100,-67.5,-95,3,0.15625,-0.71667,0.65625
-82.25,-100,-70.333,-84,3,0.15625,-0.71753,0.65677
-82,-100,-63.4,-95,3,0.15531,-0.71687,0.65531
-81,-100,-67,-89.5,3,0.15625,-0.70937,0.65833
-79.6,-100,-67.5,-85,3,0.15625,-0.71594,0.65625
-84.667,-100,-66,-88,3,0.15625,-0.71597,0.65486
-80,-100,-70,-100,3,0.15625,-0.71479,0.65687
-89,-100,-71.25,-86,3,0.15625,-0.71753,0.65747
-77.6,-100,-64,-100,3,0.15625,-0.71,0.65875
-81.2,-100,-67.75,-82,3,0.15625,-0.71313,0.66094
-78.8,-100,-71,-83,3,0.15927,-0.68885,0.68281
-81.25,-100,-67.25,-89,3,0.15729,-0.6901,0.68073
-73.25,-100,-60.5,-89,3,0.15625,-0.69219,0.6776
-77.6,-100,-60.25,-85,3,0.15625,-0.69323,0.67844
-80.6,-100,-68.75,-100,3,0.15828,-0.69437,0.67094
-77.75,-100,-63.25,-86,3,0.15625,-0.69844,0.66979
-80.25,-100,-69.5,-89.5,3,0.15625,-0.69792,0.67188
-78.25,-100,-64.75,-100,3,0.15781,-0.69219,0.67188
-84,-100,-69,-100,3,0.15625,-0.69375,0.66771
-82,-100,-64.667,-100,3,0.15625,-0.69557,0.66849
-85.333,-100,-63.333,-89.667,3,0.15625,-0.69444,0.67569
-74,-100,-66.6,-89.5,3,0.15625,-0.69865,0.67021
-81.75,-100,-63.75,-100,3,0.15625,-0.69531,0.66875
-80.667,-100,-67.75,-100,3,0.15625,-0.6974,0.6625
-79.2,-100,-65,-87.667,3,0.15625,-0.7025,0.67139
-82,-100,-75,-82,3,0.15625,-0.70451,0.6717
-83.5,-100,-66,-100,3,0.15625,-0.69516,0.67219
-80.5,-100,-69,-82,3,0.15625,-0.69896,0.68385
-77.8,-100,-59.333,-100,3,0.15625,-0.70063,0.67333
-79.667,-100,-62.5,-87,3,0.15625,-0.69531,0.67205
-81,-100,-70.333,-85,3,0.15625,-0.69833,0.67069
-80.5,-100,-71,-82,3,0.15729,-0.69167,0.6724
-82.75,-100,-64.5,-100,3,0.15937,-0.69219,0.67656
-82.25,-100,-64,-84,3,0.15521,-0.69792,0.67396
