Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ
-75,-100,-76.8,-89,1,0.13031,0.4076,0.91375
-75.2,-100,-79,-86,1,-0.3876,0.086354,0.84958
-75.8,-100,-73.667,-93.333,1,-0.49597,0.069722,0.88319
-72.4,-100,-89,-81,1,-0.37,0.32292,0.76
-81.667,-100,-84.8,-100,1,-0.14375,0.56458,0.72146
-75.6,-100,-78.4,-100,1,0.22875,0.55625,0.7975
-72,-100,-83.5,-100,1,0.24245,0.54297,0.79974
-71.25,-100,-75.333,-100,1,0.23203,0.55677,0.79453
-69.5,-100,-76,-100,1,0.24844,0.55781,0.77344
-80.5,-100,-83.333,-100,1,0.23932,0.55,0.80286
-73.75,-100,-77,-101,1,0.24896,0.51771,0.81875
-81.333,-100,-82,-100,1,0.2625,0.50035,0.82049
-73,-100,-79.25,-100,1,0.25443,0.50182,0.82943
-76,-100,-80.75,-100,1,0.25,0.50781,0.82578
-68.4,-100,-76.4,-100,1,0.23375,0.51687,0.8275
-69.75,-100,-75.5,-100,1,0.21406,0.56484,0.78672
-70.25,-100,-70,-92,1,-0.13872,0.46979,0.65365
-78.5,-100,-84.75,-89,1,-0.40417,-4.6259e-18,0.81042
-66,-100,-74.5,-89,1,0.055556,0.47778,0.84375
-68.5,-100,-76.5,-100,1,-0.061719,0.41406,0.91172
-71.75,-100,-87.2,-85,1,-0.12323,-0.79677,0.2775
-72.4,-100,-86.25,-100,1,-0.039844,-0.88734,0.022344
-72.8,-100,-77.5,-100,1,0.11656,-0.90422,-0.21063
-64.5,-100,-72.6,-81,1,-0.041146,-0.71917,0.46104
-71,-100,-73.667,-100,1,-0.045312,-0.71589,0.67839
-73.5,-100,-60,-100,1,-0.076563,-0.50078,0.84922
-66.333,-100,-70.75,-100,1,0.041406,-0.63906,0.775
-70,-100,-74.75,-100,1,-0.05625,-0.64687,0.73125
-72.25,-100,-79,-100,1,-0.047656,-0.65781,0.72734
-75.4,-100,-63,-100,1,0.11656,-0.65094,0.73906
-69.5,-100,-68.75,-101,1,0.30521,-0.38437,0.87083
-77.6,-100,-80,-82,1,0.31014,-0.67028,0.61097
-64,-100,-72,-100,1,0.22604,-0.75938,0.54688
-74.667,-100,-73.75,-86,1,0.40208,-0.60625,0.58958
-76,-100,-75,-100,1,0.058594,-0.23698,0.51458
-83,-100,-81,-100,1,0.13125,0.61667,0.87917
-70.75,-100,-79.2,-100,1,0.17859,0.59563,0.77438
-69.333,-100,-79.8,-100,1,0.17208,0.6125,0.75979
-74.4,-100,-80.4,-87,1,0.16333,0.62417,0.75333
-72.2,-100,-82.2,-100,1,0.175,0.61375,0.75875
-71,-100,-80.75,-100,1,0.18328,0.60844,0.76313
-73.4,-100,-84,-92,1,-0.092639,0.78208,0.35722
-83.333,-100,-88,-100,1,-0.10651,0.73177,0.47656
-68.5,-100,-76,-100,1,0.13906,0.56875,0.80703
-70.75,-100,-79,-100,1,0.13724,0.56068,0.81589
-69,-100,-81.25,-100,1,0.14063,0.56328,0.81406
-73.75,-100,-83.75,-100,1,0.125,0.56328,0.8125
-63.8,-100,-77.833,-100,1,-0.054375,0.53229,0.80583
-69.667,-100,-72,-100,1,-0.32986,0.27778,0.99132
-54,-100,-73,-92.5,1,0.078125,-0.61146,0.67396
-56.333,-100,-69.667,-85,1,0.078472,-0.58889,0.79653
-63.5,-100,-78,-100,1,-0.096875,-0.44766,0.87578
-65.333,-100,-71.25,-100,1,-0.13021,-0.39896,0.92552
-71.5,-100,-70.6,-100,1,-0.14313,-0.38906,0.92406
-66.333,-100,-73.4,-100,1,-0.15708,-0.40063,0.93292
-67.75,-100,-73.667,-100,1,-0.19062,-0.225,0.81432
-63.6,-100,-72.5,-100,1,-0.39766,0.39656,0.82125
-63,-100,-87,-86,1,-0.40174,0.087326,0.73594
-56.667,-100,-79,-87,1,-0.3559,-0.75486,0.45851
-62,-100,-79.333,-89,1,-0.40417,-0.70486,0.50903
-77,-100,-81.2,-95,1,-0.36972,-0.67431,0.57472
-66,-100,-86.5,-100,1,0.0078125,-0.039063,0.67344
-82.333,-100,-83.2,-100,1,0.18542,0.49375,0.85604
-76,-100,-87,-100,1,0.18438,0.49844,0.85078
-82,-100,-81.25,-100,1,0.1849,0.48125,0.85521
-87.4,-100,-82.667,-100,1,0.1875,0.48188,0.86187
-75.2,-100,-83.25,-100,1,0.1875,0.48203,0.855
-82,-100,-77.5,-100,1,0.18281,0.49375,0.86146
-71.8,-100,-85,-100,1,0.16313,0.47646,0.86833
-73.25,-100,-79.667,-100,1,0.16849,0.47552,0.86589
-75.5,-100,-79.5,-100,1,0.15937,0.48438,0.86562
-75,-100,-81.2,-100,1,0.16828,0.48188,0.86125
-70.75,-100,-82,-100,1,0.17031,0.5,0.85156
-73,-100,-83.333,-100,1,0.1763,0.5,0.84922
-69,-100,-79.5,-100,1,0.17906,0.5,0.84703
-75.4,-100,-78.5,-100,1,0.16391,0.50344,0.84656
-71.6,-100,-76,-100,1,0.17625,0.5,0.845
-78,-100,-79.8,-100,1,0.17854,0.5,0.85042
-73.5,-100,-85.5,-100,1,0.16797,0.50625,0.84844
-78.75,-100,-86,-100,1,0.17656,0.50104,0.84609
-72,-100,-77.6,-100,1,0.16125,0.50875,0.8475
-70.333,-100,-86.75,-79,1,0.14132,0.59566,0.89653
-53.667,-100,-84.6,-100,1,0.041042,0.09875,0.42917
-49,-100,-90,-100,1,0.28802,0.92214,0.10859
-39.75,-100,-89.667,-100,1,0.30599,0.87891,-0.094271
-35.5,-100,-82.333,-100,1,0.30885,0.8776,-0.0625
-33.833,-100,-84,-100,1,0.30833,0.88437,-0.051562
-37.333,-100,-90,-100,1,0.3151,0.88125,-0.047396
-32,-100,-87.5,-100,1,0.3125,0.88125,-0.045312
-100,-28.25,-100,-100,2,0.0625,0.5875,-0.72656
-100,-37.2,-100,-100,2,0.06125,0.59375,-0.72375
-100,-23,-100,-100,2,0.05625,0.58437,-0.72188
-100,-49.5,-100,-100,2,-0.13594,0.67656,-0.675
-100,-70.75,-100,-91.333,2,-0.28151,0.11224,0.63698
-100,-71,-100,-87.5,2,0.81823,0.575,0.23229
-100,-85,-100,-80.5,2,0.92552,0.39323,-0.0020833
-88,-67.5,-100,-88,2,0.87813,0.38594,0.11354
-100,-67,-100,-100,2,0.75,0.46875,-0.18438
-100,-61.75,-100,-100,2,0.75625,0.58125,0.051562
-100,-71,-100,-100,2,0.675,0.60417,0.070833
-100,-82.75,-100,-100,2,0.60781,0.62813,0.14688
-87,-75.25,-100,-82.5,2,0.56875,0.30625,0.41875
-100,-65,-100,-100,2,0.60938,0.45,0.1
-100,-72,-100,-85,2,0.76875,0.40859,-0.088281
-100,-63.5,-100,-100,2,0.92188,0.25625,0.01875
-100,-75.2,-100,-87,2,0.98562,0.34688,-0.065625
-100,-70.333,-100,-80,2,0.96667,0.40104,-0.14688
-100,-75,-100,-100,2,0.94531,0.21875,0.08125
-100,-87,-100,-86,2,0.91771,0.28646,-0.0041667
-100,-79.75,-100,-88.333,2,0.95859,0.29661,0.045573
-87,-69.25,-100,-91,2,1.1198,0.19792,0.21979
-96.5,-68,-100,-82,2,1.1208,0.34323,0.10156
-100,-62.333,-100,-100,2,0.91667,0.18958,0.14375
-100,-74,-100,-100,2,0.9925,0.26875,0.0425
-100,-61.5,-100,-100,2,0.87266,0.25625,0.00078125
-100,-60,-100,-100,2,0.98281,0.27344,0.20313
-100,-61.25,-100,-100,2,0.97031,0.24531,-0.021875
-100,-65.8,-100,-100,2,0.92875,0.33,-0.02625
-100,-66,-100,-80,2,0.90781,0.32891,0.039844
-100,-78.5,-100,-100,2,0.85,0.35,-0.04375
-100,-84,-100,-88.667,2,0.94453,0.23542,0.011719
-100,-72.25,-100,-86,2,0.89688,0.46875,-0.036719
-100,-66.667,-100,-81,2,0.92188,0.32083,0.0020833
-100,-54.5,-100,-100,2,0.95469,0.30312,-0.12188
-100,-65.4,-100,-100,2,0.97875,0.24375,0.07
-100,-67,-100,-100,2,0.88333,0.23542,0.10417
-100,-81.25,-100,-86,2,0.93359,0.37734,-0.090625
-100,-77.25,-100,-89,2,0.96875,0.26016,0.074219
-90,-83,-100,-79.667,2,1.1082,0.29653,-0.0017361
-100,-79.75,-100,-94,2,0.64687,0.69766,-0.17188
-100,-68.25,-100,-100,2,0.93594,0.33125,-0.082812
-100,-64.5,-100,-100,2,0.92188,0.25625,0.046875
-100,-56,-100,-100,2,0.91406,0.24688,-0.025
-100,-69.8,-100,-100,2,0.82125,0.49,-0.2025
-100,-80.5,-100,-92,2,0.81094,0.56406,-0.021094
-100,-79.5,-100,-100,2,0.76719,0.52656,-0.2125
-100,-81,-100,-100,2,0.71875,0.54531,-0.11719
-100,-73.75,-100,-100,2,0.77187,0.53438,-0.19062
-100,-67.25,-100,-100,2,0.7625,0.56406,-0.010937
-100,-65,-100,-98,2,0.77969,0.57031,-0.098438
-100,-66.5,-100,-100,2,0.76016,0.53906,-0.25156
-100,-70.75,-100,-100,2,0.81875,0.50469,-0.08125
-100,-76.5,-100,-100,2,0.82031,0.47813,-0.17344
-100,-73.25,-100,-82,2,0.71016,0.5625,-0.13125
-100,-75,-100,-89.333,2,0.82005,0.41432,-0.15286
-99,-77.5,-100,-89.333,2,0.78646,0.54306,-0.18576
-91,-74.4,-100,-85.25,2,0.87896,0.43052,-0.14021
-100,-67.6,-100,-100,2,0.81375,0.44375,-0.19
-100,-63.8,-100,-100,2,0.7575,0.58375,-0.01125
-100,-67.5,-100,-100,2,0.8125,0.47813,0.009375
-100,-62.6,-100,-100,2,0.79125,0.53938,-0.16688
-87,-66.75,-100,-84,2,0.75,0.47917,-0.17188
-100,-69,-100,-88,2,0.74844,0.53281,0.06875
-100,-70.8,-100,-86,2,0.76625,0.57531,-0.12375
-90,-77,-100,-87.667,2,0.74792,0.4875,0.034549
-90,-67.333,-100,-84.5,2,0.8625,0.47222,-0.18559
-100,-74.4,-100,-90.5,2,0.705,0.62625,0.069062
-85,-75.2,-100,-100,2,0.68312,0.1925,0.69813
-100,-67.333,-100,-94,2,0.39323,0.5724,0.31667
-100,-72.667,-100,-82.667,2,-0.70208,0.19896,0.092708
-100,-76.4,-100,-77.667,2,-0.76583,0.16625,0.46958
-93,-69,-100,-84.5,2,-0.74531,0.39896,0.37031
-100,-77.4,-100,-92.5,2,0.44875,0.55594,0.41875
-86,-67.333,-100,-93,2,0.88125,0.20069,0.079861
-100,-66.25,-100,-100,2,0.86562,0.15156,-0.34531
-100,-73.667,-100,-100,2,0.91875,0.19167,-0.32083
-100,-66.2,-100,-100,2,0.89875,0.14375,-0.19
-100,-68.4,-100,-100,2,0.9025,0.18,-0.3675
-100,-75,-100,-86,2,0.91354,0.23708,-0.15833
-100,-76.5,-100,-97,2,0.92292,0.19922,-0.20677
-100,-79.75,-100,-100,2,0.92812,0.1625,-0.40469
-100,-73.4,-100,-99,2,0.88938,0.20375,-0.21313
-100,-70.8,-100,-89.667,2,0.90396,0.20896,-0.1875
-100,-66,-100,-92,2,0.90729,0.16333,-0.38354
-93,-59,-100,-99.5,2,0.87604,0.19844,-0.21667
-100,-64,-100,-87,2,0.94375,0.14792,-0.13021
-100,-67.75,-100,-100,2,0.93594,0.175,-0.19375
-100,-62,-100,-89,2,0.8975,0.035625,-0.16
-100,-77.75,-100,-86,2,0.85938,0.098437,-0.43516
-100,-67.333,-100,-83,2,0.95104,0.17188,-0.15208
-100,-71.333,-100,-92,2,0.93177,0.24896,-0.23542
-100,-79,-100,-88,2,0.93437,0.15125,-0.06
-94.5,-82.4,-100,-88,2,0.93729,0.25833,-0.20937
-100,-69.5,-100,-100,2,0.90781,0.042188,-0.073438
-90,-64.333,-100,-100,2,0.97604,0.26042,-0.083854
-100,-69,-100,-91.333,2,0.94375,0.13646,-0.12344
-100,-68.2,-100,-100,2,0.9175,0.1075,-0.23875
-100,-71.5,-100,-87,2,0.93984,0.23438,-0.26172
-100,-77.25,-100,-100,2,0.925,0.15156,-0.06875
-100,-80.8,-100,-86,2,0.9175,0.22938,-0.17188
-100,-75.25,-100,-100,2,0.86562,0.28125,-0.31562
-100,-62,-100,-100,2,0.89219,0.1375,-0.2125
-100,-70.333,-100,-100,2,0.95833,0.11667,-0.19167
-100,-76,-100,-100,2,0.8625,0.24375,-0.23333
-100,-81,-100,-96,2,0.87562,0.1475,-0.12
-87,-86.25,-100,-87.667,2,0.93524,0.26528,-0.12969
-88,-75.333,-100,-80,2,0.88403,0.16458,0.16389
-100,-68,-100,-83,2,0.97708,0.23646,-0.026042
-100,-76.5,-100,-88.667,2,0.93047,0.15625,0.078385
-100,-68,-100,-86.5,2,0.96953,0.21797,0.032031
-100,-70.2,-100,-100,2,0.92,0.31625,-0.05875
-100,-60,-100,-100,2,0.92344,0.23594,0.082812
-100,-54.75,-100,-100,2,1.0047,0.26563,-0.0015625
-100,-65.667,-100,-97,2,0.93646,0.34688,-0.16562
-100,-77.333,-100,-92.5,2,0.97292,0.18906,-0.011979
-100,-90.25,-100,-100,2,0.95156,0.33906,-0.032813
-100,-77.6,-100,-100,2,0.9925,0.1725,0.0725
-87.5,-74,-100,-78,2,0.91771,0.30313,-0.099479
-100,-70,-100,-100,2,0.92656,0.2625,0.13125
-100,-66.667,-100,-100,2,0.92917,0.29375,-0.12708
-100,-100,-90,-30,4,0.91812,-0.12562,0.31094
-100,-100,-98,-34.5,4,0.90938,-0.13437,0.30781
-87,-100,-100,-37.5,4,0.95547,-0.11641,0.13203
-90,-100,-100,-55,4,0.25469,0.68281,0.20052
-85.5,-100,-89,-60.8,4,0.11125,0.66,0.63854
-83,-100,-96,-58.2,4,0.3025,0.81125,0.46542
-88.667,-100,-100,-55,4,0.054167,0.77604,0.60625
-89,-100,-85.6,-73.333,4,0.28333,0.49694,0.69056
-100,-100,-95,-76.667,4,0.083333,0.69583,0.73542
-100,-100,-86,-74,4,-0.060937,0.61719,0.78438
-86.667,-100,-84,-70,4,0.087778,0.8,0.13167
-87,-100,-92,-82,4,0.099653,0.87483,-0.32205
-88.333,-100,-91.5,-72,4,0.12326,0.86562,-0.29826
-88.5,-100,-88,-67.2,4,0.086667,0.88542,-0.29865
-98,-100,-86,-78.6,4,0.081667,0.8725,-0.28625
-93.5,-88,-85.333,-75.25,4,0.094661,0.88008,-0.29648
-85.75,-100,-88,-72.2,4,0.083958,0.87802,-0.30042
-91,-100,-92,-66.75,4,0.093229,0.875,-0.3026
-100,-100,-86.667,-73.333,4,0.072917,0.88125,-0.28646
-90.5,-100,-100,-72.5,4,0.057813,0.87656,-0.28984
-95.5,-100,-99,-70.667,4,0.065972,0.87882,-0.28368
-89.333,-100,-91.5,-74,4,0.0625,0.875,-0.2934
-100,-100,-89,-78.5,4,0.060938,0.89688,-0.28177
-89.667,-100,-87,-78,4,0.068576,0.89375,-0.24497
-91.667,-100,-90,-77.75,4,0.068056,0.88993,-0.25
-86.667,-100,-87,-76.667,4,0.088889,0.89167,-0.24514
-86,-100,-82,-77,4,0.089062,0.88646,-0.25156
-92.667,-100,-93.5,-70.4,4,0.075069,0.88424,-0.25597
-96.667,-100,-87.5,-75.667,4,0.072917,0.89028,-0.25278
-98,-100,-89.667,-81.333,4,0.074306,0.88611,-0.25694
-85,-100,-92,-70.4,4,0.07,0.88889,-0.26007
-87,-100,-91,-70.333,4,0.063194,0.89236,-0.24931
-95,-100,-97,-73.5,4,0.061458,0.88906,-0.2599
-87,-100,-89,-81,4,0.059028,0.88576,-0.2651
-91,-100,-86,-71,4,0.06875,0.89306,-0.2684
-99,-100,-84,-75.667,4,0.076736,0.88646,-0.26354
-89,-100,-90.333,-72.4,4,0.061389,0.87972,-0.28083
-87.667,-100,-86,-68.333,4,0.0625,0.88125,-0.27986
-89.667,-100,-95,-76.2,4,0.057778,0.88389,-0.28389
-97.667,-100,-91.5,-72.6,4,0.0625,0.87833,-0.28687
-84.667,-100,-100,-70.667,4,0.063542,0.88646,-0.28021
-91.5,-100,-100,-71.5,4,0.054688,0.87969,-0.29219
-89.333,-100,-84,-74.25,4,0.074132,0.87413,-0.30451
-85,-100,-100,-72,4,0.067187,0.83438,-0.34375
-94.667,-100,-101,-68,4,0.021528,0.8691,-0.39722
-84.667,-100,-81,-80.333,4,-0.064583,0.8684,-0.36076
-92.5,-100,-93,-72.5,4,0.2184,0.8625,-0.1092
-96,-100,-98.5,-82.333,4,-0.043056,0.87743,-0.34826
-88,-88,-88.25,-74.5,4,-0.015234,0.88633,-0.29023
-86,-100,-84,-81.75,4,-0.022917,0.87552,-0.33125
-85,-100,-88,-76.667,4,-0.010069,0.87049,-0.30972
-83.75,-91,-100,-74.6,4,-0.10031,0.87646,-0.31177
-92.25,-100,-93.5,-74.667,4,-0.091493,0.87552,-0.31962
-92.333,-100,-84.333,-78.75,4,0.01441,0.89618,-0.21059
-85,-100,-99,-77.8,4,-0.028958,0.89708,-0.25146
-90,-100,-87.2,-79.6,4,-0.02875,0.89667,-0.25
-88,-100,-94,-80.4,4,-0.023542,0.89812,-0.24417
-87,-100,-89,-75.25,4,-0.024479,0.9,-0.25
-93.5,-100,-92,-74.333,4,-0.027778,0.89375,-0.25556
-90.667,-100,-83,-81.4,4,-0.027639,0.89417,-0.25403
-84,-100,-89.6,-75.4,4,-0.0275,0.90292,-0.25
-88.5,-100,-95,-82,4,-0.03125,0.89375,-0.25
-96.5,-100,-83,-74,4,-0.027778,0.89132,-0.25278
-91,-100,-87.333,-74,4,-0.03125,0.89097,-0.25347
-87,-100,-87.75,-71.5,4,-0.033854,0.89688,-0.25833
-87,-100,-87,-74,4,-0.032292,0.8974,-0.25
-87.5,-100,-100,-74.75,4,-0.03125,0.89453,-0.25
-86.5,-100,-90,-70,4,-0.029514,0.89583,-0.25278
-86.333,-100,-96,-78.5,4,-0.016667,0.87431,-0.25312
-87.6,-100,-86,-80,4,-0.023229,0.90865,-0.24885
-96,-100,-85.667,-83,4,-0.015625,0.89965,-0.22847
-100,-100,-81.333,-81,4,-0.051562,0.88021,-0.2901
-92.333,-100,-92,-79,4,-0.028472,0.88056,-0.28264
-94.5,-100,-80,-100,4,-0.022656,0.88594,-0.29297
-90,-100,-86.5,-78,4,-0.035938,0.87969,-0.28663
-90.333,-100,-83,-79,4,-0.034028,0.88264,-0.28333
-92.25,-100,-90,-77,4,-0.027951,0.87882,-0.2842
-95.2,-100,-90.5,-79.75,4,-0.018958,0.87792,-0.29271
-99.5,-100,-96,-83,4,-0.018056,0.87951,-0.28368
-88.667,-100,-90.2,-76,4,0.041615,0.88786,-0.31802
-90,-100,-91.25,-72,4,-0.080104,0.89115,-0.25833
-88,-100,-89.667,-70.5,4,-0.10191,0.87604,-0.28003
-93,-100,-90.5,-69.8,4,-0.10646,0.87375,-0.29083
-91,-100,-88.667,-64.333,4,-0.090451,0.86076,-0.34531
-87,-100,-87,-71,4,-0.051875,0.85625,-0.36062
-91.25,-100,-89,-69,4,-0.023611,0.85104,-0.37292
-93.75,-92,-96.667,-68.333,4,-0.026693,0.86393,-0.34948
-89.75,-87,-89.333,-71,4,0.02513,0.87422,-0.30794
-97,-100,-81.5,-68.333,4,-0.091667,0.84687,-0.33576
-100,-90,-88,-73,4,0.041146,0.91215,-0.24566
-95,-89,-79,-66.4,4,0.065781,0.87125,-0.27734
-85.5,-90.333,-100,-62.6,4,-0.0087153,0.91444,-0.19083
-88,-88,-92.5,-70,4,-0.067969,0.92292,-0.24609
-85.333,-100,-104,-76.75,4,0.049653,0.8783,-0.29722
-85.75,-100,-88,-71,4,0.075521,0.88594,-0.3224
-87,-100,-83.8,-73.75,4,0.01625,0.89979,-0.32177
-90.5,-100,-90,-70.333,4,0.015972,0.91076,-0.26944
-95,-100,-90,-73.8,4,0.10792,0.92083,-0.094583
-94,-100,-92,-72.25,4,0.073438,0.90469,-0.1974
-100,-100,-85.5,-74.5,4,-0.065104,0.86615,-0.30521
-92.25,-100,-94,-78.5,4,-0.13021,0.8691,-0.33281
-86,-100,-100,-72,4,0.0029167,0.87729,-0.28396
-92,-100,-93,-73,4,0.065278,0.88576,-0.30243
-94,-100,-86,-77.5,4,0.083333,0.88125,-0.2875
-87,-100,-86,-74.75,4,0.082292,0.88437,-0.29948
-87,-100,-85,-70.333,4,0.090278,0.87222,-0.31181
-94.667,-100,-88.5,-74,4,0.070833,0.88806,-0.28042
-98,-100,-87.667,-79.25,4,-0.030556,0.89375,-0.2309
-94,-100,-86,-76,4,-0.03125,0.89583,-0.24375
-95,-100,-89.5,-77.667,4,-0.030208,0.89358,-0.25312
-92.667,-100,-88.25,-75.2,4,-0.0079167,0.88153,-0.32653
-88,-100,-85.5,-73.667,4,-0.010764,0.87257,-0.31632
-93.75,-100,-87.333,-80.25,4,-0.017361,0.87569,-0.32222
-90,-100,-90.333,-80.5,4,-0.017708,0.87222,-0.3184
-89.333,-100,-100,-80,4,-0.015972,0.87292,-0.31389
-86.667,-100,-91,-74.25,4,-0.013889,0.875,-0.31372
-83,-100,-84,-84,4,-0.025,0.875,-0.32083
-86.6,-100,-87.5,-81.333,4,-0.0038889,0.87208,-0.32194
-100,-100,-100,-71.5,4,0,0.875,-0.31562
-84,-100,-83,-71.667,4,0.018056,0.87326,-0.31736
-92,-100,-95.5,-75.75,4,0.023438,0.88906,-0.30156
-82,-100,-31,-100,3,0.24245,0.62865,-0.65
-81,-100,-56.25,-92.25,3,0.47691,0.52101,-0.3592
-85.75,-100,-68,-89,3,0.93073,0.11944,0.21146
-81,-100,-61.333,-81,3,0.24063,0.69931,-0.31944
-88.75,-100,-58.25,-83.333,3,1.0076,0.053819,0.3309
-83.5,-100,-78.4,-94,3,0.73542,-0.034167,0.20458
-85.5,-100,-73.2,-90,3,0.36274,0.73948,0.37979
-83,-100,-78,-88.667,3,-0.39983,0.74514,-0.33976
-79.333,-100,-77,-92,3,-0.39479,0.77882,-0.31979
-83,-100,-78.667,-83,3,-0.46667,0.70556,-0.38403
-80.25,-100,-84.2,-86,3,-0.4649,0.7125,-0.38187
-87.667,-100,-82,-90,3,-0.4184,0.73073,-0.37917
-73,-100,-74.75,-100,3,-0.37188,0.84375,-0.10547
-89.667,-100,-77.4,-86,3,-0.34375,0.87417,-0.040764
-79.333,-100,-78.667,-100,3,-0.34792,0.86979,-0.061458
-84.2,-100,-75,-94,3,-0.45139,0.76542,-0.28153
-84,-100,-72,-96,3,-0.42778,0.82222,0.20833
-80.8,-100,-80.5,-89.5,3,-0.41187,0.82167,0.23917
-88.667,-100,-75.2,-96,3,-0.40528,0.82083,0.25583
-94,-100,-77.667,-100,3,-0.37292,0.80833,0.37292
-83.25,-100,-71.25,-81,3,-0.37448,0.81354,0.33906
-86.75,-100,-70.75,-100,3,-0.37812,0.81406,0.33359
-82.5,-100,-71,-92,3,-0.375,0.81701,0.32951
-86.667,-100,-67,-101,3,-0.375,0.82292,0.32292
-79.25,-100,-76.667,-85,3,-0.38594,0.82309,0.32222
-84.8,-100,-69.25,-91.5,3,-0.38094,0.80875,0.36406
-80.25,-100,-67,-100,3,-0.37578,0.81016,0.3487
-82.5,-100,-72,-84,3,-0.37705,0.81312,0.34646
-82.5,-100,-73.25,-83,3,-0.37917,0.81458,0.34583
-83,-100,-69.4,-89,3,-0.375,0.80854,0.34375
-83.5,-100,-72.75,-83.333,3,-0.37604,0.81024,0.34427
-83.8,-100,-69.5,-93,3,-0.3784,0.81208,0.35132
-82.2,-100,-76.667,-95,3,-0.36632,0.75743,0.37681
-77.667,-100,-76,-100,3,-0.38854,0.8625,0.034375
-86.333,-100,-74.75,-85.667,3,-0.40035,0.86024,0.035069
-86.5,-100,-77,-100,3,-0.40625,0.84578,0.029844
-84,-100,-76,-100,3,-0.40625,0.84896,0.028646
-85.2,-100,-79.333,-83,3,-0.40625,0.8475,0.030833
-80,-100,-77.4,-88.5,3,-0.40625,0.84674,0.029097
-84.25,-100,-74.8,-100,3,-0.40625,0.84516,0.030625
-84.667,-100,-74,-98,3,-0.40764,0.84514,0.03125
-87,-100,-75.667,-84,3,-0.40747,0.84635,0.03125
-82.4,-100,-68.5,-95,3,-0.40625,0.84417,0.033125
-81.8,-100,-76.75,-99,3,-0.40854,0.84375,0.033125
-84.5,-100,-76.2,-88.667,3,-0.40736,0.8459,0.034514
-87,-100,-74.833,-82,3,-0.40712,0.84375,0.039236
-82.5,-100,-73.5,-85,3,-0.42083,0.84375,0.032292
-79.75,-100,-75.333,-94,3,-0.41701,0.84427,0.034028
-79.25,-100,-78,-100,3,-0.42563,0.84375,0.038125
-79,-100,-79.333,-82,3,-0.42448,0.84375,0.043924
-81.2,-100,-75.4,-81,3,-0.42875,0.84375,0.043333
-82.333,-100,-75.667,-90.5,3,-0.42882,0.84236,0.042361
-78.75,-100,-79.75,-84,3,-0.43073,0.84271,0.046354
-83.5,-100,-79.333,-100,3,-0.4375,0.84453,0.05651
-86,-100,-73.75,-100,3,-0.4375,0.84245,0.055469
-75,-100,-71.6,-94,3,-0.43708,0.83833,0.054375
-79,-100,-78.5,-100,3,-0.44062,0.8375,0.0625
-80,-100,-76,-84,3,-0.43802,0.83663,0.05816
-83.5,-100,-74.25,-89,3,-0.4401,0.84063,0.061458
-75,-100,-74.667,-95,3,-0.43802,0.84323,0.0625
-83.25,-100,-72.333,-82,3,-0.44045,0.83941,0.073264
-80.25,-100,-68.25,-83,3,-0.44687,0.83125,0.063542
-78.75,-100,-74.75,-89,3,-0.45521,0.83125,0.063542
-85.2,-100,-73.667,-85,3,-0.44278,0.83667,0.0625
-87,-100,-76.75,-87,3,-0.44583,0.83542,0.067014
