Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ
-90.8,-100,-73.2,-80,3,-0.41722,-0.18125,0.90708
-87.5,-100,-73.6,-87,3,-0.42104,-0.18014,0.90736
-97.667,-100,-75.25,-85.667,3,-0.41615,-0.18385,0.90868
-85.333,-100,-81,-82.4,3,-0.42542,-0.18556,0.90153
-85,-100,-70.6,-81.667,3,-0.42389,-0.1751,0.91198
-91.75,-100,-72.8,-87,3,-0.42767,-0.18722,0.91208
-90.6,-100,-81.5,-82.2,3,-0.42688,-0.18802,0.90625
-87.8,-100,-74.5,-81.8,3,-0.42219,-0.1949,0.90521
-87,-100,-69,-90,3,-0.42604,-0.19531,0.90417
-90.25,-100,-80,-83,3,-0.43063,-0.19,0.90333
-90,-100,-73,-78.5,3,-0.43368,-0.18889,0.90486
-93.667,-100,-72.6,-87.5,3,-0.42809,-0.19187,0.89972
-94.333,-100,-78.5,-82.333,3,-0.42309,-0.19132,0.90764
-94.667,-100,-69,-86.333,3,-0.43403,-0.18819,0.90347
-87,-100,-70.333,-89,3,-0.43021,-0.18507,0.91007
-89,-100,-78.667,-92,3,-0.40972,-0.18837,0.9026
-86.667,-100,-68.4,-85.25,3,-0.4226,-0.18972,0.89955
-90.333,-100,-96.667,-84.5,3,-0.41597,-0.1809,0.90625
-91.2,-100,-71.25,-83,3,-0.4125,-0.16771,0.91292
-98,-100,-73.5,-76,3,-0.42552,-0.16927,0.9151
-87,-100,-75.4,-83.75,3,-0.41646,-0.057708,0.92906
-87,-100,-70.333,-84.333,3,-0.41736,-0.072917,0.92847
-84.6,-100,-75.5,-87,3,-0.74219,-0.066875,0.031458
-83.75,-100,-69,-100,3,-0.15625,0.021875,0.70391
-79.75,-100,-67.4,-100,3,0.12094,0.24094,0.97625
-77.2,-100,-64.5,-100,3,0.12359,0.28547,0.96734
-76.333,-100,-60.25,-100,3,0.12943,0.29583,0.9651
-84,-100,-68.25,-100,3,0.13385,0.30807,0.96328
-78,-100,-66,-100,3,0.12969,0.31875,0.95859
-80.25,-100,-67,-100,3,0.13047,0.31953,0.96172
-84,-100,-66.25,-100,3,0.125,0.31589,0.95703
-81.75,-100,-61,-100,3,0.125,0.32734,0.96016
-81.5,-100,-65.333,-100,3,0.12578,0.32318,0.95443
-80.2,-100,-64.4,-100,3,0.12875,0.3225,0.95625
-85.2,-100,-67.6,-100,3,0.1275,0.3275,0.95875
-91.667,-100,-66,-100,3,0.12667,0.32333,0.95333
-82.5,-100,-68,-100,3,0.125,0.32813,0.95781
-77.8,-100,-65.667,-100,3,0.13229,0.33354,0.95458
-75.25,-100,-65,-100,3,0.14141,0.29922,0.96484
-90.75,-100,-69,-100,3,0.14063,0.31406,0.96328
-78.25,-100,-68.25,-100,3,0.13437,0.30469,0.96406
-76.5,-100,-67,-100,3,0.13281,0.30359,0.96453
-78.333,-100,-74,-100,3,0.12604,0.3125,0.9625
-78.25,-100,-66.6,-100,3,0.13469,0.31391,0.96734
-79.2,-100,-61,-100,3,0.13563,0.31417,0.96479
-84.667,-100,-65.333,-100,3,0.13125,0.3125,0.96667
-76.6,-100,-64,-100,3,0.13125,0.3175,0.95875
-83,-100,-66.333,-100,3,0.12682,0.33021,0.95885
-83.25,-100,-71,-100,3,0.12562,0.33266,0.95969
-85.667,-100,-64.6,-100,3,0.13188,0.32563,0.9525
-79.25,-100,-65.333,-100,3,0.12943,0.31901,0.95885
-85.333,-100,-68.5,-88,3,0.1375,0.32691,0.95069
-73.333,-100,-65.5,-100,3,0.12865,0.34167,0.94557
-79.4,-100,-63.5,-102,3,0.12594,0.34677,0.93979
-85.667,-100,-61.75,-100,3,0.12786,0.34375,0.94245
-79,-100,-64.5,-87,3,0.12937,0.34115,0.94323
-80.8,-100,-68.5,-100,3,0.12922,0.34797,0.94234
-86.667,-100,-63.8,-88.5,3,0.12882,0.34229,0.94819
-79,-100,-64.75,-100,3,0.13125,0.34687,0.94922
-79.75,-100,-67.2,-100,3,0.12828,0.34313,0.94578
-79,-100,-64,-91,3,0.13167,0.3425,0.94625
-80,-100,-60.333,-91,3,0.12847,0.34201,0.95521
