Sensor 1,Sensor 2,Sensor 3,Sensor 4,Room,AccX,AccY,AccZ,Activity
-52.2,-100,-77.75,-97.5,1,0.11115,-0.17104,-0.48781,1
-60.333,-100,-77.5,-82,1,0.30868,-0.72292,0.40799,1
-56.8,-100,-83.333,-100,1,0.96229,-0.084792,-0.32062,1
-70,-100,-76.75,-94,1,0.94906,-0.39313,0.27625,1
-64.25,-100,-75.2,-80.25,1,-0.032917,-0.011979,0.67729,1
-55.75,-100,-73.25,-85.25,1,-0.030729,-0.44583,0.91927,1
-59.667,-100,-75,-88.75,1,-0.026042,-0.58924,0.86701,1
-65.75,-100,-78,-100,1,-0.33063,-0.60234,0.45188,1
-64.667,-100,-80.75,-100,1,-0.088021,-0.91068,0.18854,1
-63.5,-100,-77.25,-99,1,-0.10052,-0.91927,0.15729,1
-46.667,-100,-78.2,-86.25,1,-0.2033,-0.83719,0.30507,1
-59.667,-100,-77,-100,1,-0.0033333,-0.43063,0.81812,1
-62.5,-100,-76.667,-100,1,0.1875,-0.47396,0.87396,1
-58.25,-100,-85.5,-100,1,0.1875,-0.47344,0.875,1
-60.667,-100,-79,-100,1,0.1875,-0.47042,0.87333,1
-73.667,-100,-84.333,-100,1,-0.010417,-0.70729,0.40625,1
-59.6,-100,-81.6,-100,1,0.20125,-0.555,0.8525,1
-58,-100,-90,-100,1,0.18438,-0.53125,0.84271,1
-57.25,-100,-84.2,-100,1,0.19672,-0.52219,0.83734,1
-61.75,-100,-81.75,-100,1,0.19687,-0.50625,0.84609,1
-56.6,-100,-84.2,-100,1,0.1875,-0.50375,0.84375,1
-64.667,-100,-79.333,-100,1,0.18542,-0.51667,0.84375,1
-56.5,-100,-84.6,-100,1,0.1875,-0.50891,0.84516,1
-65,-100,-78.667,-100,1,0.18542,-0.5151,0.84375,1
-56.25,-100,-83,-100,1,0.19844,-0.52344,0.83125,1
-59.75,-100,-81,-100,1,0.22734,-0.51172,0.83672,1
-65.667,-100,-79.2,-100,1,0.19781,-0.51646,0.83917,1
-52.75,-100,-77.667,-100,1,0.18568,-0.52943,0.84193,1
-58.6,-100,-79.333,-100,1,0.1875,-0.52729,0.84313,1
-60.333,-100,-83.5,-100,1,0.1862,-0.52682,0.84245,1
-58.8,-100,-79.6,-100,1,0.18625,-0.5275,0.8425,1
-70,-100,-79,-100,1,0.1875,-0.52865,0.84115,1
-61.75,-100,-82.8,-100,1,0.1875,-0.52984,0.84172,1
-59.2,-100,-81.333,-100,1,0.1875,-0.52667,0.84313,1
-62.2,-100,-78,-100,1,0.18688,-0.51781,0.84031,1
-58.2,-100,-78.5,-100,1,0.1875,-0.52703,0.84375,1
-57,-100,-80.75,-100,1,0.18594,-0.52344,0.84375,1
-56,-100,-83.5,-100,1,0.1875,-0.52109,0.84297,1
-56.25,-100,-82,-100,1,0.1875,-0.52156,0.84375,1
-55.6,-100,-81,-100,1,0.1875,-0.5225,0.8425,1
-64,-100,-82.75,-100,1,0.18672,-0.51797,0.84375,1
-61.8,-100,-83.25,-100,1,0.1875,-0.52297,0.84375,1
-60.25,-100,-82,-100,1,0.18609,-0.525,0.84375,1
-59,-100,-80.2,-100,1,0.18625,-0.525,0.845,1
-58.333,-100,-80.333,-100,1,0.1875,-0.51667,0.84375,1
-58,-100,-81.75,-100,1,0.18672,-0.5224,0.84193,1
-56.25,-100,-81,-100,1,0.18469,-0.51875,0.84234,1
-60,-100,-79.25,-100,1,0.18125,-0.51719,0.84375,1
-61,-100,-82.2,-100,1,0.18609,-0.51938,0.84375,1
-57.667,-100,-79,-100,1,0.17917,-0.51458,0.84583,1
-59,-100,-80.667,-100,1,0.18521,-0.51479,0.84375,1
-63.333,-100,-83.333,-100,1,0.1875,-0.51875,0.84375,1
-53.75,-100,-78.75,-100,1,0.18125,-0.52969,0.84375,1
-55.75,-100,-81.667,-100,1,0.18177,-0.52839,0.84219,1
-55.6,-100,-81.167,-100,1,0.16479,-0.53125,0.84146,1
-56,-100,-84.2,-100,1,0.16938,-0.52703,0.83547,1
-61.25,-100,-80.5,-100,1,0.175,-0.53125,0.84297,1
-61,-100,-88,-100,1,0.17266,-0.53125,0.84141,1
-59.5,-100,-83.5,-100,1,0.17031,-0.53125,0.84219,1
-70,-100,-86.4,-100,1,0.17333,-0.53125,0.84313,1
-56.5,-100,-82.5,-100,1,0.17813,-0.53047,0.84062,1
-58,-100,-80,-100,1,0.16406,-0.53125,0.84375,1
-60.25,-100,-84.2,-100,1,0.16672,-0.53125,0.84234,1
-56.667,-100,-78,-100,1,0.17604,-0.53125,0.84271,1
-58.667,-100,-83.333,-100,1,0.16667,-0.5375,0.84167,1
-55.4,-100,-80,-100,1,0.16797,-0.53125,0.84234,1
-59.5,-100,-77,-100,1,0.17344,-0.53047,0.84062,1
-57.167,-100,-85,-100,1,0.16641,-0.53125,0.84245,1
-56.25,-100,-81.8,-100,1,0.16672,-0.53125,0.84234,1
-52,-100,-82.25,-100,1,0.1651,-0.53125,0.84193,1
-57.333,-100,-79,-100,1,0.16719,-0.53125,0.83906,1
-58.6,-100,-82.667,-100,1,0.16271,-0.53125,0.84208,1
-60,-100,-82.5,-100,1,0.1625,-0.53125,0.84271,1
-65,-100,-88.2,-100,1,0.1625,-0.53125,0.84375,1
-56.25,-100,-86.5,-100,1,0.16562,-0.53125,0.84219,1
-53,-100,-84,-100,1,0.16479,-0.52958,0.84208,1
-63.667,-100,-81.25,-100,1,0.16354,-0.52943,0.84193,1
-55.8,-100,-80.2,-100,1,0.16375,-0.53,0.84,1
-62,-100,-83.25,-100,1,0.15891,-0.53125,0.84375,1
-53,-100,-83,-100,1,0.16875,-0.52708,0.83958,1
-53,-100,-87.333,-100,1,0.16146,-0.53125,0.84375,1
-55.4,-100,-83.25,-100,1,0.15906,-0.53125,0.84375,1
-56,-100,-76.5,-100,1,0.15781,-0.53125,0.84375,1
-60.25,-100,-78,-100,1,0.16146,-0.53125,0.84375,1
-59.25,-100,-83,-100,1,0.16187,-0.53125,0.84313,1
-60,-100,-81.667,-100,1,0.16328,-0.53125,0.84297,1
-56.75,-100,-82.75,-100,1,0.17188,-0.53125,0.84219,1
-52,-100,-73.667,-100,1,0.16875,-0.53125,0.83828,1
-56,-100,-82.5,-100,1,0.16875,-0.53125,0.84141,1
-63,-100,-86.5,-100,1,0.16615,-0.53021,0.84271,1
-58.4,-100,-78.75,-100,1,0.17203,-0.53063,0.84375,1
-59,-100,-82.4,-100,1,0.175,-0.53125,0.84375,1
-60.75,-100,-80.75,-100,1,0.17344,-0.53125,0.84375,1
-62,-100,-84.6,-100,1,0.18141,-0.52281,0.84375,1
-57,-100,-72.25,-84,1,0.29115,-0.51458,0.80417,1
-53.75,-100,-89,-97,1,0.29948,-0.37031,0.81615,1
-62.5,-100,-79.75,-100,1,0.21719,-0.50156,0.84375,1
-55.8,-100,-70,-100,1,0.20813,-0.50344,0.84375,1
-58,-100,-84,-100,1,0.20156,-0.51172,0.84375,1
-50.5,-100,-84.667,-100,1,0.20651,-0.52214,0.84193,1
-57,-100,-84.667,-100,1,0.21125,-0.52063,0.84375,1
-51.6,-100,-78.8,-100,1,0.2075,-0.5225,0.84375,1
-55.5,-100,-76.5,-100,1,0.19688,-0.51719,0.84141,1
-60.25,-100,-76.8,-100,1,0.19656,-0.52453,0.84172,1
-45,-100,-85.333,-100,1,0.19896,-0.525,0.84375,1
-58.4,-100,-76.25,-100,1,0.19562,-0.51516,0.84172,1
-59.333,-100,-76.75,-100,1,0.20156,-0.5151,0.84193,1
-54,-100,-84.667,-100,1,0.20365,-0.51615,0.84193,1
-62.6,-100,-78.2,-100,1,0.205,-0.51125,0.8425,1
-55.6,-100,-86.25,-100,1,0.2,-0.51594,0.84375,1
-58,-100,-82.5,-100,1,0.20469,-0.5125,0.84375,1
-53.8,-100,-80.5,-100,1,0.21031,-0.51656,0.84937,1
-48,-100,-81,-100,1,0.20885,-0.50625,0.84271,1
-53,-100,-86,-100,1,0.20313,-0.50625,0.84375,1
-54,-100,-81.75,-100,1,0.20469,-0.5125,0.83906,1
-51.25,-100,-75,-100,1,0.20859,-0.51016,0.84297,1
-52.333,-100,-90.75,-100,1,0.20937,-0.51354,0.84297,1
-52.2,-100,-75.667,-100,1,0.21083,-0.50021,0.83937,1
-55.5,-100,-82.667,-100,1,0.22292,-0.48516,0.84818,1
-55.6,-100,-87.333,-100,1,0.22,-0.48875,0.84708,1
-58.667,-100,-84.25,-100,1,0.21875,-0.48307,0.8474,1
-100,-40.5,-100,-100,2,-0.084375,0.0625,-0.91875,2
-100,-44.667,-100,-100,2,-0.054167,0.12083,-0.98125,2
-100,-59,-100,-100,2,0.61562,-0.5125,-0.48125,2
-100,-65.667,-100,-100,2,0.93542,-0.13542,0.09375,2
-100,-60.667,-100,-100,2,1.0604,-0.11042,-0.17292,2
-100,-76.6,-100,-93,2,1.0241,-0.15031,-0.18625,2
-102,-77.75,-100,-82.5,2,0.89375,-0.15729,-0.0020833,2
-100,-72.25,-100,-81.25,2,0.9276,-0.16562,-0.034375,2
-88.667,-70.333,-100,-86,2,0.98958,-0.16111,-0.17361,2
-100,-79.2,-100,-100,2,0.9125,-0.24625,-0.0875,2
-100,-64.25,-100,-100,2,0.96094,-0.20938,-0.048438,2
-100,-53.5,-100,-82,2,0.90391,-0.10781,0.020313,2
-100,-59.2,-100,-100,2,1.0788,-0.1125,-0.1625,2
-100,-66.5,-100,-99,2,0.93281,-0.009375,-0.14922,2
-100,-76,-100,-92,2,0.9625,-0.17604,-0.18542,2
-87.667,-81.25,-100,-77,2,0.90712,-0.11684,0.079167,2
-88,-80.333,-100,-82.5,2,1.0878,-0.1309,-0.16319,2
-79,-77.6,-100,-83.5,2,0.94396,-0.12125,-0.32667,2
-100,-76,-100,-88.5,2,0.91875,-0.16875,0,2
-100,-79.25,-100,-82,2,1.0852,-0.13281,-0.27344,2
-100,-81.8,-100,-82,2,0.89563,-0.08875,-0.26875,2
-100,-73.5,-100,-100,2,0.90625,-0.057813,0.028125,2
-100,-51.333,-100,-100,2,1,-0.15625,-0.12917,2
-100,-67.286,-100,-100,2,0.96964,-0.13125,-0.022321,2
-100,-77,-100,-100,2,0.89375,-0.13125,0.09375,2
-88,-68.667,-100,-78.667,2,0.97986,-0.13264,-0.17639,2
-87.75,-77.667,-100,-80.25,2,0.93403,-0.12795,-0.14219,2
-89,-78.6,-100,-79.25,2,0.95344,-0.17042,-0.10802,2
-86,-74.5,-100,-87.4,2,0.94646,-0.16187,-0.31354,2
-87,-74.8,-100,-100,2,0.85563,-0.10688,0.036875,2
-100,-70.75,-100,-100,2,0.93906,-0.12188,-0.11875,2
-100,-69,-100,-86,2,0.92188,-0.15313,-0.10937,2
-100,-49.25,-100,-100,2,0.95,-0.070313,-0.096875,2
-100,-67,-100,-100,2,0.93281,-0.0875,-0.14688,2
-100,-73.5,-100,-101,2,0.90781,-0.059375,-0.14688,2
-95,-68.8,-100,-77,2,0.88583,-0.092083,0.072083,2
-88.5,-73,-100,-93,2,1.0132,-0.053819,-0.14097,2
-91,-69.25,-100,-84.25,2,0.91094,-0.055208,-0.10052,2
